r,t,y,CapitalInvestment
REGION,BDIHFOIMP00X,2040,0.0
REGION,BDIHYDLSP00X,2022,139.994313984
REGION,BDIHYDLSP00X,2031,48.94634128205747
REGION,BDIHYDLSP00X,2034,38.02157039542
REGION,BDIHYDLSP00X,2035,39.14417136925922
REGION,BDIHYDLSP00X,2040,0.0
REGION,BDIHYDMGRID1,2040,0.0
REGION,BDIHYDMSP00X,2023,126.19080345218057
REGION,BDIHYDMSP00X,2029,38.78540284931529
REGION,BDIHYDMSP00X,2030,39.427522907882064
REGION,BDIHYDMSP00X,2032,35.295505288904536
REGION,BDIHYDMSP00X,2033,36.70289444268443
REGION,BDIHYDMSP00X,2036,40.732898565799104
REGION,BDIHYDMSP00X,2037,55.57328903663908
REGION,BDIHYDMSP00X,2038,84.44337976031056
REGION,BDIHYDMSP00X,2039,48.9201666694971
REGION,BDIHYDMSP00X,2040,10.299124977678819
REGION,BDIHYDSSP00X,2016,46.69198110719999
REGION,BDIHYDSSP00X,2017,53.875362816
REGION,BDIHYDSSP00X,2040,0.0
REGION,BDILFODIP00X,2040,0.0
REGION,BDILFOIMP00X,2040,0.0
REGION,BDILFOMGRID1,2040,0.0
REGION,BDILFORCP00X,2016,0.0022255306234124305
REGION,BDILFORCP00X,2017,0.22347923564270059
REGION,BDILFORCP00X,2018,0.08042312818392165
REGION,BDILFORCP00X,2040,0.0
REGION,BDILFORCP01N,2040,0.0
REGION,BDILFORCP01O,2040,0.0
REGION,BDILFOSALON1,2040,0.0
REGION,BDILNGEXP00X,2040,0.0
REGION,BDILNGIMP00X,2040,0.0
REGION,BDINGACCC01N,2040,0.0
REGION,BDINGACCP01N,2040,0.0
REGION,BDINGACCP01O,2040,0.0
REGION,BDINGADIP00X,2040,0.0
REGION,BDINGAGCP01N,2040,0.0
REGION,BDINGAGCP01O,2040,0.0
REGION,BDINGAPRP00X,2040,0.0
REGION,BDINGGCP01N,2040,0.0
REGION,BDINGGCP01O,2040,0.0
REGION,BDISOLARP00X,2040,0.0
REGION,BDISOLCNP01X,2040,0.0
REGION,BDISOLCSP01X,2040,0.0
REGION,BDISOLMGRID1,2040,0.0
REGION,BDISOLPRP00X,2016,2.376
REGION,BDISOLPRP00X,2017,2.376
REGION,BDISOLPRP00X,2029,16.124678078143788
REGION,BDISOLPRP00X,2030,17.561128842123082
REGION,BDISOLPRP00X,2031,17.340648437307056
REGION,BDISOLPRP00X,2032,17.13891868513993
REGION,BDISOLPRP00X,2033,16.951439413426407
REGION,BDISOLPRP00X,2034,17.012905340003325
REGION,BDISOLPRP00X,2035,21.305985893409893
REGION,BDISOLPRP00X,2036,22.311519752807914
REGION,BDISOLPRP00X,2037,21.981700507912382
REGION,BDISOLPRP00X,2038,20.378590347134303
REGION,BDISOLPRP00X,2039,20.068263801914505
REGION,BDISOLPRP00X,2040,22.926598910870453
REGION,BDISOLPRSAL1,2040,0.0
REGION,BDISOLPRSAL2,2040,0.0
REGION,BDISOLPRSAL3,2040,0.0
REGION,BDISOLPRSAL4,2040,0.0
REGION,BDISOLPRSAL5,2040,0.0
REGION,BDISOLPSP00X,2040,0.0
REGION,BDISOLPUP00X,2040,0.0
REGION,BDIURNIMP00X,2040,0.0
REGION,BDIURNPRP00X,2040,0.0
REGION,BDIURNPWP01N,2040,0.0
REGION,BDIURNPWP01O,2040,0.0
REGION,BDIWINMGRID1,2040,0.0
REGION,BDIWINOFP00X,2040,0.0
REGION,BDIWINONP00X,2040,0.0
REGION,BDIWINPRP00X,2040,0.0
REGION,BENBACKSTOP,2040,0.0
REGION,BENBIOCHC01N,2040,0.0
REGION,BENBIOCHP01N,2021,122.8564474173592
REGION,BENBIOCHP01N,2025,517.0470812189911
REGION,BENBIOCHP01N,2040,0.0
REGION,BENBIOCHP01O,2040,0.0
REGION,BENBIODIP00X,2040,0.0
REGION,BENBIOIMP00X,2040,0.0
REGION,BENBIOPRP00X,2040,0.0
REGION,BENCO1DIP00X,2040,0.0
REGION,BENCO1IMP00X,2040,0.0
REGION,BENCO1PRP00X,2040,0.0
REGION,BENCO1R1P00X,2040,0.0
REGION,BENCO1R2P00X,2040,0.0
REGION,BENCO1RCP00X,2040,0.0
REGION,BENCOADIP00X,2040,0.0
REGION,BENCOAIMP00X,2040,0.0
REGION,BENCOAPRP00X,2040,0.0
REGION,BENCOASCC01N,2040,0.0
REGION,BENCOASCP01N,2040,0.0
REGION,BENCOASCP01O,2040,0.0
REGION,BENEL1TRP00X,2015,61.73272825759628
REGION,BENEL1TRP00X,2017,5.49231944387497
REGION,BENEL1TRP00X,2018,4.3156589877683995
REGION,BENEL1TRP00X,2019,6.295986329647102
REGION,BENEL1TRP00X,2020,0.16096192470680762
REGION,BENEL1TRP00X,2021,27.221026593952057
REGION,BENEL1TRP00X,2022,27.13407014490395
REGION,BENEL1TRP00X,2023,28.775337264794153
REGION,BENEL1TRP00X,2024,25.298211906031575
REGION,BENEL1TRP00X,2025,28.015153446409823
REGION,BENEL1TRP00X,2026,29.21143197150804
REGION,BENEL1TRP00X,2027,6.967314817326185
REGION,BENEL1TRP00X,2028,5.889303784661286
REGION,BENEL1TRP00X,2029,6.889896182006921
REGION,BENEL1TRP00X,2030,1.745340454253999
REGION,BENEL1TRP00X,2031,12.40522664995611
REGION,BENEL1TRP00X,2032,8.634872603249262
REGION,BENEL1TRP00X,2033,12.052521067656428
REGION,BENEL1TRP00X,2034,12.367610432549059
REGION,BENEL1TRP00X,2035,12.696218056610093
REGION,BENEL1TRP00X,2036,13.984761914978575
REGION,BENEL1TRP00X,2037,14.339724582868838
REGION,BENEL1TRP00X,2038,14.709955756981598
REGION,BENEL1TRP00X,2039,15.09608755502427
REGION,BENEL1TRP00X,2040,15.49877495719704
REGION,BENEL2DIP00X,2015,402.0069090287139
REGION,BENEL2DIP00X,2017,35.766285167524984
REGION,BENEL2DIP00X,2018,28.103807802812387
REGION,BENEL2DIP00X,2019,40.99980796421485
REGION,BENEL2DIP00X,2020,1.0481928735215773
REGION,BENEL2DIP00X,2021,13.798945427872027
REGION,BENEL2DIP00X,2022,13.61640296955084
REGION,BENEL2DIP00X,2023,24.686797537042022
REGION,BENEL2DIP00X,2024,2.4245965924787956
REGION,BENEL2DIP00X,2025,20.497161748961965
REGION,BENEL2DIP00X,2026,28.665755326271107
REGION,BENEL2DIP00X,2032,6.887598059522537
REGION,BENEL2DIP00X,2033,27.10569440972632
REGION,BENEL2DIP00X,2034,27.035528563248644
REGION,BENEL2DIP00X,2035,26.965683091433903
REGION,BENEL2DIP00X,2036,33.055655564164766
REGION,BENEL2DIP00X,2037,32.9709784303466
REGION,BENEL2DIP00X,2038,32.88667817554739
REGION,BENEL2DIP00X,2039,32.802773570340385
REGION,BENEL2DIP00X,2040,32.71926263645593
REGION,BENEL3DIP00X,2021,163.46587131504563
REGION,BENEL3DIP00X,2022,163.08214861242794
REGION,BENEL3DIP00X,2023,162.69977546210663
REGION,BENEL3DIP00X,2024,162.3187455429912
REGION,BENEL3DIP00X,2025,161.93905257096017
REGION,BENEL3DIP00X,2026,161.56069029859896
REGION,BENEL3DIP00X,2027,45.37153586110289
REGION,BENEL3DIP00X,2028,45.26577470524059
REGION,BENEL3DIP00X,2029,45.16038291315567
REGION,BENEL3DIP00X,2030,45.05535876683476
REGION,BENEL3DIP00X,2031,47.695680143326626
REGION,BENEL3DIP00X,2032,49.665395533868114
REGION,BENEL3DIP00X,2033,51.71652099438367
REGION,BENEL3DIP00X,2034,53.85242382957715
REGION,BENEL3DIP00X,2035,56.076610723226665
REGION,BENEL3DIP00X,2036,58.39273351128076
REGION,BENEL3DIP00X,2037,60.804595194154615
REGION,BENEL3DIP00X,2038,63.316156198335754
REGION,BENEL3DIP00X,2039,65.93154089735565
REGION,BENEL3DIP00X,2040,68.65504440325266
REGION,BENEL4DIP00X,2040,0.0
REGION,BENELGHABP00,2020,117.63161999999998
REGION,BENELGHABP00,2040,0.0
REGION,BENELNERBP00,2040,0.0
REGION,BENGAS00IPIX,2040,0.0
REGION,BENGEOCVP01N,2040,0.0
REGION,BENGEOCVP01O,2040,0.0
REGION,BENHFODIP00X,2040,0.0
REGION,BENHFOEMP00X,2040,0.0
REGION,BENHFOGCP01N,2019,171.11088
REGION,BENHFOGCP01N,2040,0.0
REGION,BENHFOGCP01O,2040,0.0
REGION,BENHFOIMP00X,2040,0.0
REGION,BENHYDLSP00X,2018,822.823723008
REGION,BENHYDLSP00X,2020,419.982941952
REGION,BENHYDLSP00X,2023,1042.81478784
REGION,BENHYDLSP00X,2040,0.0
REGION,BENHYDMGRID1,2040,0.0
REGION,BENHYDMSP00X,2023,571.4053632
REGION,BENHYDMSP00X,2040,0.0
REGION,BENHYDSSP00X,2015,4.489613568
REGION,BENHYDSSP00X,2040,0.0
REGION,BENLFODIP00X,2040,0.0
REGION,BENLFOEMP00X,2040,0.0
REGION,BENLFOIMP00X,2040,0.0
REGION,BENLFOMGRID1,2040,0.0
REGION,BENLFORCP00X,2015,0.7238526503607672
REGION,BENLFORCP00X,2018,0.6378570378054911
REGION,BENLFORCP00X,2040,0.0
REGION,BENLFORCP01N,2040,0.0
REGION,BENLFORCP01O,2040,0.0
REGION,BENLFOSALON1,2040,0.0
REGION,BENLNGEXP00X,2025,9.161206497577595
REGION,BENLNGEXP00X,2040,0.0
REGION,BENLNGIMP00X,2031,0.16707739596230642
REGION,BENLNGIMP00X,2040,0.0
REGION,BENNGACCC01N,2040,0.0
REGION,BENNGACCP01N,2040,0.0
REGION,BENNGACCP01O,2040,0.0
REGION,BENNGADIP00X,2040,0.0
REGION,BENNGAGCP01N,2040,0.0
REGION,BENNGAGCP01O,2040,0.0
REGION,BENNGAPRP00X,2040,0.0
REGION,BENNGGCP01N,2040,0.0
REGION,BENNGGCP01O,2040,0.0
REGION,BENSOLARP00X,2040,0.0
REGION,BENSOLCNP01X,2040,0.0
REGION,BENSOLCSP01X,2040,0.0
REGION,BENSOLMGRID1,2040,0.0
REGION,BENSOLPRP00X,2015,9.504
REGION,BENSOLPRP00X,2016,7.128
REGION,BENSOLPRP00X,2032,43.40797803432019
REGION,BENSOLPRP00X,2033,9.949814789583856
REGION,BENSOLPRP00X,2034,9.77999364484724
REGION,BENSOLPRP00X,2035,15.01021436940759
REGION,BENSOLPRP00X,2036,15.498044760122204
REGION,BENSOLPRP00X,2037,11.312379370734874
REGION,BENSOLPRP00X,2038,11.105473989924514
REGION,BENSOLPRP00X,2039,10.898614175077464
REGION,BENSOLPRP00X,2040,10.630238485502094
REGION,BENSOLPRSAL1,2040,0.0
REGION,BENSOLPRSAL2,2040,0.0
REGION,BENSOLPRSAL3,2040,0.0
REGION,BENSOLPRSAL4,2040,0.0
REGION,BENSOLPRSAL5,2040,0.0
REGION,BENSOLPSP00X,2027,59.8619844543238
REGION,BENSOLPSP00X,2028,75.80175185991274
REGION,BENSOLPSP00X,2029,58.969354099453355
REGION,BENSOLPSP00X,2030,121.40838729069752
REGION,BENSOLPSP00X,2040,0.0
REGION,BENSOLPUP00X,2040,0.0
REGION,BENURNIMP00X,2040,0.0
REGION,BENURNPRP00X,2040,0.0
REGION,BENURNPWP01N,2040,0.0
REGION,BENURNPWP01O,2040,0.0
REGION,BENWINMGRID1,2040,0.0
REGION,BENWINOFP00X,2040,0.0
REGION,BENWINONP00X,2040,0.0
REGION,BENWINPRP00X,2040,0.0
REGION,BFABACKSTOP,2040,0.0
REGION,BFABIOCHC01N,2040,0.0
REGION,BFABIOCHP01N,2039,311.83311250545603
REGION,BFABIOCHP01N,2040,452.9936043072306
REGION,BFABIOCHP01O,2040,0.0
REGION,BFABIODIP00X,2040,0.0
REGION,BFABIOIMP00X,2040,0.0
REGION,BFABIOPRP00X,2040,0.0
REGION,BFACO1DIP00X,2040,0.0
REGION,BFACO1IMP00X,2040,0.0
REGION,BFACO1PRP00X,2040,0.0
REGION,BFACO1R1P00X,2040,0.0
REGION,BFACO1R2P00X,2040,0.0
REGION,BFACO1RCP00X,2040,0.0
REGION,BFACOADIP00X,2040,0.0
REGION,BFACOAIMP00X,2040,0.0
REGION,BFACOAPRP00X,2040,0.0
REGION,BFACOASCC01N,2040,0.0
REGION,BFACOASCP01N,2040,0.0
REGION,BFACOASCP01O,2040,0.0
REGION,BFAEL1TRP00X,2016,6.708327118988318
REGION,BFAEL1TRP00X,2017,5.425617965000407
REGION,BFAEL1TRP00X,2021,2.405262540649186
REGION,BFAEL1TRP00X,2022,22.78249789347377
REGION,BFAEL1TRP00X,2023,22.412519526563507
REGION,BFAEL1TRP00X,2024,22.100080564011453
REGION,BFAEL1TRP00X,2025,25.081410482583493
REGION,BFAEL1TRP00X,2026,7.5570448319743955
REGION,BFAEL1TRP00X,2027,12.494774540483526
REGION,BFAEL1TRP00X,2028,12.50133923380573
REGION,BFAEL1TRP00X,2029,8.845858680478585
REGION,BFAEL1TRP00X,2031,14.94902050986237
REGION,BFAEL1TRP00X,2032,12.28315258288101
REGION,BFAEL1TRP00X,2033,12.214707374682948
REGION,BFAEL1TRP00X,2034,12.706711262363658
REGION,BFAEL1TRP00X,2035,13.990429265446453
REGION,BFAEL1TRP00X,2036,14.30099323807839
REGION,BFAEL1TRP00X,2037,14.632003175173038
REGION,BFAEL1TRP00X,2038,14.98130126897501
REGION,BFAEL1TRP00X,2039,11.305716633117445
REGION,BFAEL1TRP00X,2040,9.607432203902935
REGION,BFAEL2DIP00X,2016,43.68499502942093
REGION,BFAEL2DIP00X,2017,35.33192148221675
REGION,BFAEL2DIP00X,2033,33.14682784780143
REGION,BFAEL2DIP00X,2034,34.326409879818826
REGION,BFAEL2DIP00X,2035,40.57328505652588
REGION,BFAEL2DIP00X,2036,40.390673079514556
REGION,BFAEL2DIP00X,2037,40.24492046627965
REGION,BFAEL2DIP00X,2038,40.11776810799305
REGION,BFAEL2DIP00X,2039,13.675474337994977
REGION,BFAEL2DIP00X,2040,0.0
REGION,BFAEL3DIP00X,2021,165.94102207163655
REGION,BFAEL3DIP00X,2022,165.55148915597547
REGION,BFAEL3DIP00X,2023,165.16332622712207
REGION,BFAEL3DIP00X,2024,164.77652686827653
REGION,BFAEL3DIP00X,2025,164.39108470016322
REGION,BFAEL3DIP00X,2026,164.0069933807707
REGION,BFAEL3DIP00X,2027,61.0581486990866
REGION,BFAEL3DIP00X,2028,60.91582201215203
