r,t,y,NewCapacity
REGION,COGCOAPRP00X,2029,99999.0
REGION,COGCOAPRP00X,2030,99999.0
REGION,COGCOAPRP00X,2031,99999.0
REGION,COGCOAPRP00X,2032,99999.0
REGION,COGCOAPRP00X,2033,99999.0
REGION,COGCOAPRP00X,2034,99999.0
REGION,COGCOAPRP00X,2035,99999.0
REGION,COGCOAPRP00X,2036,99999.0
REGION,COGCOAPRP00X,2037,99999.0
REGION,COGCOAPRP00X,2038,99999.0
REGION,COGCOAPRP00X,2039,99999.0
REGION,COGCOAPRP00X,2040,99999.0
REGION,COGCOASCC01N,2040,0.0
REGION,COGCOASCP01N,2040,0.0
REGION,COGCOASCP01O,2040,0.0
REGION,COGEL1TRP00X,2015,0.04332318286421927
REGION,COGEL1TRP00X,2021,0.0462631877593972
REGION,COGEL1TRP00X,2022,0.04643092979744979
REGION,COGEL1TRP00X,2023,0.04634705877842425
REGION,COGEL1TRP00X,2024,0.04067986734310007
REGION,COGEL1TRP00X,2025,0.025080196657858836
REGION,COGEL1TRP00X,2026,0.059696266897517614
REGION,COGEL1TRP00X,2027,0.02622865690493135
REGION,COGEL1TRP00X,2028,0.012110081092362526
REGION,COGEL1TRP00X,2029,0.013102173784273849
REGION,COGEL1TRP00X,2033,0.010343424966322694
REGION,COGEL1TRP00X,2034,0.046279800176253875
REGION,COGEL1TRP00X,2035,0.004167108954489573
REGION,COGEL1TRP00X,2038,0.0032704766293563114
REGION,COGEL1TRP00X,2039,0.020248188375599163
REGION,COGEL1TRP00X,2040,0.02132710933228621
REGION,COGEL2DIP00X,2015,0.04115702972100688
REGION,COGEL2DIP00X,2040,0.0
REGION,COGEL3DIP00X,2021,0.044029705839503004
REGION,COGEL3DIP00X,2022,0.044029705839503004
REGION,COGEL3DIP00X,2023,0.04402970583950302
REGION,COGEL3DIP00X,2024,0.044029705839503004
REGION,COGEL3DIP00X,2025,0.04402970583950299
REGION,COGEL3DIP00X,2026,0.04402970583950303
REGION,COGEL3DIP00X,2027,0.012512328385574704
REGION,COGEL3DIP00X,2028,0.012512328385574301
REGION,COGEL3DIP00X,2029,0.012512328385574308
REGION,COGEL3DIP00X,2030,0.012512328385574365
REGION,COGEL3DIP00X,2031,0.016743556561313974
REGION,COGEL3DIP00X,2032,0.017635733862728944
REGION,COGEL3DIP00X,2033,0.018575450665936195
REGION,COGEL3DIP00X,2034,0.019565240104461805
REGION,COGEL3DIP00X,2035,0.02060777028937278
REGION,COGEL3DIP00X,2036,0.02170585150154834
REGION,COGEL3DIP00X,2037,0.022862443767155585
REGION,COGEL3DIP00X,2038,0.024080664836808284
REGION,COGEL3DIP00X,2039,0.025363798589888017
REGION,COGEL3DIP00X,2040,0.026715303886670035
REGION,COGEL4DIP00X,2040,0.0
REGION,COGGEOCVP01N,2040,0.0
REGION,COGGEOCVP01O,2040,0.0
REGION,COGHFODIP00X,2015,99999.0
REGION,COGHFODIP00X,2016,99999.0
REGION,COGHFODIP00X,2017,99999.0
REGION,COGHFODIP00X,2018,99999.0
REGION,COGHFODIP00X,2019,99999.0
REGION,COGHFODIP00X,2020,99999.0
REGION,COGHFODIP00X,2021,99999.0
REGION,COGHFODIP00X,2022,99999.0
REGION,COGHFODIP00X,2023,99999.0
REGION,COGHFODIP00X,2024,99999.0
REGION,COGHFODIP00X,2025,99999.0
REGION,COGHFODIP00X,2026,99999.0
REGION,COGHFODIP00X,2027,99999.0
REGION,COGHFODIP00X,2028,99999.0
REGION,COGHFODIP00X,2029,99999.0
REGION,COGHFODIP00X,2030,99999.0
REGION,COGHFODIP00X,2031,99999.0
REGION,COGHFODIP00X,2032,99999.0
REGION,COGHFODIP00X,2033,99999.0
REGION,COGHFODIP00X,2034,99999.0
REGION,COGHFODIP00X,2035,99999.0
REGION,COGHFODIP00X,2036,99999.0
REGION,COGHFODIP00X,2037,99999.0
REGION,COGHFODIP00X,2038,99999.0
REGION,COGHFODIP00X,2039,99999.0
REGION,COGHFODIP00X,2040,99999.0
REGION,COGHFOEMP00X,2015,99999.0
REGION,COGHFOEMP00X,2016,99999.0
REGION,COGHFOEMP00X,2017,99999.0
REGION,COGHFOEMP00X,2018,99999.0
REGION,COGHFOEMP00X,2019,99999.0
REGION,COGHFOEMP00X,2020,99999.0
REGION,COGHFOEMP00X,2021,99999.0
REGION,COGHFOEMP00X,2022,99999.0
REGION,COGHFOEMP00X,2023,99999.0
REGION,COGHFOEMP00X,2024,99999.0
REGION,COGHFOEMP00X,2025,99999.0
REGION,COGHFOEMP00X,2026,99999.0
REGION,COGHFOEMP00X,2027,99999.0
REGION,COGHFOEMP00X,2028,99999.0
REGION,COGHFOEMP00X,2029,99999.0
REGION,COGHFOEMP00X,2030,99999.0
REGION,COGHFOEMP00X,2031,99999.0
REGION,COGHFOEMP00X,2032,99999.0
REGION,COGHFOEMP00X,2033,99999.0
REGION,COGHFOEMP00X,2034,99999.0
REGION,COGHFOEMP00X,2035,99999.0
REGION,COGHFOEMP00X,2036,99999.0
REGION,COGHFOEMP00X,2037,99999.0
REGION,COGHFOEMP00X,2038,99999.0
REGION,COGHFOEMP00X,2039,99999.0
REGION,COGHFOEMP00X,2040,99999.0
REGION,COGHFOGCP01N,2040,0.0
REGION,COGHFOGCP01O,2040,0.0
REGION,COGHFOIMP00X,2015,99999.0
REGION,COGHFOIMP00X,2016,99999.0
REGION,COGHFOIMP00X,2017,99999.0
REGION,COGHFOIMP00X,2018,99999.0
REGION,COGHFOIMP00X,2019,99999.0
REGION,COGHFOIMP00X,2020,99999.0
REGION,COGHFOIMP00X,2021,99999.0
REGION,COGHFOIMP00X,2022,99999.0
REGION,COGHFOIMP00X,2023,99999.0
REGION,COGHFOIMP00X,2024,99999.0
REGION,COGHFOIMP00X,2025,99999.0
REGION,COGHFOIMP00X,2026,99999.0
REGION,COGHFOIMP00X,2027,99999.0
REGION,COGHFOIMP00X,2028,99999.0
REGION,COGHFOIMP00X,2029,99999.0
REGION,COGHFOIMP00X,2030,99999.0
REGION,COGHFOIMP00X,2031,99999.0
REGION,COGHFOIMP00X,2032,99999.0
REGION,COGHFOIMP00X,2033,99999.0
REGION,COGHFOIMP00X,2034,99999.0
REGION,COGHFOIMP00X,2035,99999.0
REGION,COGHFOIMP00X,2036,99999.0
REGION,COGHFOIMP00X,2037,99999.0
REGION,COGHFOIMP00X,2038,99999.0
REGION,COGHFOIMP00X,2039,99999.0
REGION,COGHFOIMP00X,2040,99999.0
REGION,COGHYDLSP00X,2022,0.47076255695788827
REGION,COGHYDLSP00X,2033,0.07171424523523064
REGION,COGHYDLSP00X,2034,0.07620932931945575
REGION,COGHYDLSP00X,2035,0.053713729654576804
REGION,COGHYDLSP00X,2036,0.044575520680840454
REGION,COGHYDLSP00X,2037,0.02038129745648356
REGION,COGHYDLSP00X,2038,0.027008626259829076
REGION,COGHYDLSP00X,2040,0.025476981791928588
REGION,COGHYDMGRID1,2040,0.0
REGION,COGHYDMSP00X,2024,0.03327909822974175
REGION,COGHYDMSP00X,2025,0.06931088252535435
REGION,COGHYDMSP00X,2026,0.10190481587583018
REGION,COGHYDMSP00X,2031,0.05845554167880331
REGION,COGHYDMSP00X,2032,0.09386781522040781
REGION,COGHYDMSP00X,2040,0.0
REGION,COGHYDSSP00X,2017,0.0192
REGION,COGHYDSSP00X,2040,0.0
REGION,COGLFODIP00X,2015,99999.0
REGION,COGLFODIP00X,2016,99999.0
REGION,COGLFODIP00X,2017,99999.0
REGION,COGLFODIP00X,2018,99999.0
REGION,COGLFODIP00X,2019,99999.0
REGION,COGLFODIP00X,2020,99999.0
REGION,COGLFODIP00X,2021,99999.0
REGION,COGLFODIP00X,2022,99999.0
REGION,COGLFODIP00X,2023,99999.0
REGION,COGLFODIP00X,2024,99999.0
REGION,COGLFODIP00X,2025,99999.0
REGION,COGLFODIP00X,2026,99999.0
REGION,COGLFODIP00X,2027,99999.0
REGION,COGLFODIP00X,2028,99999.0
REGION,COGLFODIP00X,2029,99999.0
REGION,COGLFODIP00X,2030,99999.0
REGION,COGLFODIP00X,2031,99999.0
REGION,COGLFODIP00X,2032,99999.0
REGION,COGLFODIP00X,2033,99999.0
REGION,COGLFODIP00X,2034,99999.0
REGION,COGLFODIP00X,2035,99999.0
REGION,COGLFODIP00X,2036,99999.0
REGION,COGLFODIP00X,2037,99999.0
REGION,COGLFODIP00X,2038,99999.0
REGION,COGLFODIP00X,2039,99999.0
REGION,COGLFODIP00X,2040,99999.0
REGION,COGLFOEMP00X,2015,99999.0
REGION,COGLFOEMP00X,2016,99999.0
REGION,COGLFOEMP00X,2017,99999.0
REGION,COGLFOEMP00X,2018,99999.0
REGION,COGLFOEMP00X,2019,99999.0
REGION,COGLFOEMP00X,2020,99999.0
REGION,COGLFOEMP00X,2021,99999.0
REGION,COGLFOEMP00X,2022,99999.0
REGION,COGLFOEMP00X,2023,99999.0
REGION,COGLFOEMP00X,2024,99999.0
REGION,COGLFOEMP00X,2025,99999.0
REGION,COGLFOEMP00X,2026,99999.0
REGION,COGLFOEMP00X,2027,99999.0
REGION,COGLFOEMP00X,2028,99999.0
REGION,COGLFOEMP00X,2029,99999.0
REGION,COGLFOEMP00X,2030,99999.0
REGION,COGLFOEMP00X,2031,99999.0
REGION,COGLFOEMP00X,2032,99999.0
REGION,COGLFOEMP00X,2033,99999.0
REGION,COGLFOEMP00X,2034,99999.0
REGION,COGLFOEMP00X,2035,99999.0
REGION,COGLFOEMP00X,2036,99999.0
REGION,COGLFOEMP00X,2037,99999.0
REGION,COGLFOEMP00X,2038,99999.0
REGION,COGLFOEMP00X,2039,99999.0
REGION,COGLFOEMP00X,2040,99999.0
REGION,COGLFOIMP00X,2015,99999.0
REGION,COGLFOIMP00X,2016,99999.0
REGION,COGLFOIMP00X,2017,99999.0
REGION,COGLFOIMP00X,2018,99999.0
REGION,COGLFOIMP00X,2019,99999.0
REGION,COGLFOIMP00X,2020,99999.0
REGION,COGLFOIMP00X,2021,99999.0
REGION,COGLFOIMP00X,2022,99999.0
REGION,COGLFOIMP00X,2023,99999.0
REGION,COGLFOIMP00X,2024,99999.0
REGION,COGLFOIMP00X,2025,99999.0
REGION,COGLFOIMP00X,2026,99999.0
REGION,COGLFOIMP00X,2027,99999.0
REGION,COGLFOIMP00X,2028,99999.0
REGION,COGLFOIMP00X,2029,99999.0
REGION,COGLFOIMP00X,2030,99999.0
REGION,COGLFOIMP00X,2031,99999.0
REGION,COGLFOIMP00X,2032,99999.0
REGION,COGLFOIMP00X,2033,99999.0
REGION,COGLFOIMP00X,2034,99999.0
REGION,COGLFOIMP00X,2035,99999.0
REGION,COGLFOIMP00X,2036,99999.0
REGION,COGLFOIMP00X,2037,99999.0
REGION,COGLFOIMP00X,2038,99999.0
REGION,COGLFOIMP00X,2039,99999.0
REGION,COGLFOIMP00X,2040,99999.0
REGION,COGLFOMGRID1,2040,0.0
REGION,COGLFORCP00X,2015,0.07058529256880289
REGION,COGLFORCP00X,2016,0.046507566789149454
REGION,COGLFORCP00X,2017,0.04234613484880355
REGION,COGLFORCP00X,2018,0.09755431071507965
REGION,COGLFORCP00X,2040,0.0
REGION,COGLFORCP01N,2040,0.0
REGION,COGLFORCP01O,2040,0.0
REGION,COGLFOSALON1,2040,0.0
REGION,COGLNGEXP00X,2025,24.99999999999998
REGION,COGLNGEXP00X,2040,0.0
REGION,COGLNGIMP00X,2040,0.0
REGION,COGNGACCC01N,2040,0.0
REGION,COGNGACCP01N,2040,0.0
REGION,COGNGACCP01O,2040,0.0
REGION,COGNGADIP00X,2015,99999.0
REGION,COGNGADIP00X,2016,99999.0
REGION,COGNGADIP00X,2017,99999.0
REGION,COGNGADIP00X,2018,99999.0
REGION,COGNGADIP00X,2019,99999.0
REGION,COGNGADIP00X,2020,99999.0
REGION,COGNGADIP00X,2021,99999.0
REGION,COGNGADIP00X,2022,99999.0
REGION,COGNGADIP00X,2023,99999.0
REGION,COGNGADIP00X,2024,99999.0
REGION,COGNGADIP00X,2025,99999.0
REGION,COGNGADIP00X,2026,99999.0
REGION,COGNGADIP00X,2027,99999.0
REGION,COGNGADIP00X,2028,99999.0
REGION,COGNGADIP00X,2029,99999.0
REGION,COGNGADIP00X,2030,99999.0
REGION,COGNGADIP00X,2031,99999.0
REGION,COGNGADIP00X,2032,99999.0
REGION,COGNGADIP00X,2033,99999.0
REGION,COGNGADIP00X,2034,99999.0
REGION,COGNGADIP00X,2035,99999.0
REGION,COGNGADIP00X,2036,99999.0
REGION,COGNGADIP00X,2037,99999.0
REGION,COGNGADIP00X,2038,99999.0
REGION,COGNGADIP00X,2039,99999.0
REGION,COGNGADIP00X,2040,99999.0
REGION,COGNGAGCP01N,2040,0.0
REGION,COGNGAGCP01O,2040,0.0
REGION,COGNGAPRP00X,2015,99999.0
REGION,COGNGAPRP00X,2016,99999.0
REGION,COGNGAPRP00X,2017,99999.0
REGION,COGNGAPRP00X,2018,99999.0
REGION,COGNGAPRP00X,2019,99999.0
REGION,COGNGAPRP00X,2020,99999.0
REGION,COGNGAPRP00X,2021,99999.0
REGION,COGNGAPRP00X,2022,99999.0
REGION,COGNGAPRP00X,2023,99999.0
REGION,COGNGAPRP00X,2024,99999.0
REGION,COGNGAPRP00X,2025,99999.0
REGION,COGNGAPRP00X,2026,99999.0
REGION,COGNGAPRP00X,2027,99999.0
REGION,COGNGAPRP00X,2028,99999.0
REGION,COGNGAPRP00X,2029,99999.0
REGION,COGNGAPRP00X,2030,99999.0
REGION,COGNGAPRP00X,2031,99999.0
REGION,COGNGAPRP00X,2032,99999.0
REGION,COGNGAPRP00X,2033,99999.0
REGION,COGNGAPRP00X,2034,99999.0
REGION,COGNGAPRP00X,2035,99999.0
REGION,COGNGAPRP00X,2036,99999.0
REGION,COGNGAPRP00X,2037,99999.0
REGION,COGNGAPRP00X,2038,99999.0
REGION,COGNGAPRP00X,2039,99999.0
REGION,COGNGAPRP00X,2040,99999.0
REGION,COGNGGCP01N,2040,0.0
REGION,COGNGGCP01O,2040,0.0
REGION,COGSOLARP00X,2015,99999.0
REGION,COGSOLARP00X,2016,99999.0
REGION,COGSOLARP00X,2017,99999.0
REGION,COGSOLARP00X,2018,99999.0
REGION,COGSOLARP00X,2019,99999.0
REGION,COGSOLARP00X,2020,99999.0
REGION,COGSOLARP00X,2021,99999.0
REGION,COGSOLARP00X,2022,99999.0
REGION,COGSOLARP00X,2023,99999.0
REGION,COGSOLARP00X,2024,99999.0
REGION,COGSOLARP00X,2025,99999.0
REGION,COGSOLARP00X,2026,99999.0
REGION,COGSOLARP00X,2027,99999.0
REGION,COGSOLARP00X,2028,99999.0
REGION,COGSOLARP00X,2029,99999.0
REGION,COGSOLARP00X,2030,99999.0
REGION,COGSOLARP00X,2031,99999.0
REGION,COGSOLARP00X,2032,99999.0
REGION,COGSOLARP00X,2033,99999.0
REGION,COGSOLARP00X,2034,99999.0
REGION,COGSOLARP00X,2035,99999.0
REGION,COGSOLARP00X,2036,99999.0
REGION,COGSOLARP00X,2037,99999.0
REGION,COGSOLARP00X,2038,99999.0
REGION,COGSOLARP00X,2039,99999.0
REGION,COGSOLARP00X,2040,99999.0
REGION,COGSOLCNP01X,2040,0.0
REGION,COGSOLCSP01X,2040,0.0
REGION,COGSOLMGRID1,2040,0.0
REGION,COGSOLPRP00X,2035,0.10871644379214247
REGION,COGSOLPRP00X,2036,0.11349723503711434
REGION,COGSOLPRP00X,2037,0.05593650132637009
REGION,COGSOLPRP00X,2038,0.04180517342187029
REGION,COGSOLPRP00X,2039,0.10469369331974929
REGION,COGSOLPRP00X,2040,0.03377645568693033
REGION,COGSOLPRSAL1,2040,0.0
REGION,COGSOLPRSAL2,2040,0.0
REGION,COGSOLPRSAL3,2040,0.0
REGION,COGSOLPRSAL4,2040,0.0
REGION,COGSOLPRSAL5,2040,0.0
REGION,COGSOLPSP00X,2020,0.1213131782444696
REGION,COGSOLPSP00X,2028,0.03501397678853421
REGION,COGSOLPSP00X,2029,0.032642378164715775
REGION,COGSOLPSP00X,2030,0.2430279495246294
REGION,COGSOLPSP00X,2037,0.04490608094851891
REGION,COGSOLPSP00X,2038,0.054153886114491914
REGION,COGSOLPSP00X,2039,0.034493032351592214
REGION,COGSOLPSP00X,2040,0.1858091759535565
REGION,COGSOLPUP00X,2040,0.0
REGION,COGURNIMP00X,2015,99999.0
REGION,COGURNIMP00X,2016,99999.0
REGION,COGURNIMP00X,2017,99999.0
REGION,COGURNIMP00X,2018,99999.0
REGION,COGURNIMP00X,2019,99999.0
REGION,COGURNIMP00X,2020,99999.0
REGION,COGURNIMP00X,2021,99999.0
REGION,COGURNIMP00X,2022,99999.0
REGION,COGURNIMP00X,2023,99999.0
REGION,COGURNIMP00X,2024,99999.0
REGION,COGURNIMP00X,2025,99999.0
REGION,COGURNIMP00X,2026,99999.0
REGION,COGURNIMP00X,2027,99999.0
REGION,COGURNIMP00X,2028,99999.0
REGION,COGURNIMP00X,2029,99999.0
REGION,COGURNIMP00X,2030,99999.0
REGION,COGURNIMP00X,2031,99999.0
REGION,COGURNIMP00X,2032,99999.0
REGION,COGURNIMP00X,2033,99999.0
REGION,COGURNIMP00X,2034,99999.0
REGION,COGURNIMP00X,2035,99999.0
REGION,COGURNIMP00X,2036,99999.0
REGION,COGURNIMP00X,2037,99999.0
REGION,COGURNIMP00X,2038,99999.0
REGION,COGURNIMP00X,2039,99999.0
REGION,COGURNIMP00X,2040,99999.0
REGION,COGURNPRP00X,2015,99999.0
REGION,COGURNPRP00X,2016,99999.0
REGION,COGURNPRP00X,2017,99999.0
REGION,COGURNPRP00X,2018,99999.0
REGION,COGURNPRP00X,2019,99999.0
REGION,COGURNPRP00X,2020,99999.0
REGION,COGURNPRP00X,2021,99999.0
REGION,COGURNPRP00X,2022,99999.0
REGION,COGURNPRP00X,2023,99999.0
REGION,COGURNPRP00X,2024,99999.0
REGION,COGURNPRP00X,2025,99999.0
REGION,COGURNPRP00X,2026,99999.0
REGION,COGURNPRP00X,2027,99999.0
REGION,COGURNPRP00X,2028,99999.0
REGION,COGURNPRP00X,2029,99999.0
REGION,COGURNPRP00X,2030,99999.0
REGION,COGURNPRP00X,2031,99999.0
REGION,COGURNPRP00X,2032,99999.0
REGION,COGURNPRP00X,2033,99999.0
REGION,COGURNPRP00X,2034,99999.0
REGION,COGURNPRP00X,2035,99999.0
REGION,COGURNPRP00X,2036,99999.0
REGION,COGURNPRP00X,2037,99999.0
REGION,COGURNPRP00X,2038,99999.0
REGION,COGURNPRP00X,2039,99999.0
REGION,COGURNPRP00X,2040,99999.0
REGION,COGURNPWP01N,2040,0.0
REGION,COGURNPWP01O,2040,0.0
REGION,COGWINMGRID1,2040,0.0
REGION,COGWINOFP00X,2040,0.0
REGION,COGWINONP00X,2040,0.0
REGION,COGWINPRP00X,2015,99999.0
REGION,COGWINPRP00X,2016,99999.0
REGION,COGWINPRP00X,2017,99999.0
REGION,COGWINPRP00X,2018,99999.0
REGION,COGWINPRP00X,2019,99999.0
REGION,COGWINPRP00X,2020,99999.0
REGION,COGWINPRP00X,2021,99999.0
REGION,COGWINPRP00X,2022,99999.0
REGION,COGWINPRP00X,2023,99999.0
REGION,COGWINPRP00X,2024,99999.0
REGION,COGWINPRP00X,2025,99999.0
REGION,COGWINPRP00X,2026,99999.0
REGION,COGWINPRP00X,2027,99999.0
REGION,COGWINPRP00X,2028,99999.0
REGION,COGWINPRP00X,2029,99999.0
REGION,COGWINPRP00X,2030,99999.0
REGION,COGWINPRP00X,2031,99999.0
REGION,COGWINPRP00X,2032,99999.0
REGION,COGWINPRP00X,2033,99999.0
REGION,COGWINPRP00X,2034,99999.0
REGION,COGWINPRP00X,2035,99999.0
REGION,COGWINPRP00X,2036,99999.0
REGION,COGWINPRP00X,2037,99999.0
REGION,COGWINPRP00X,2038,99999.0
REGION,COGWINPRP00X,2039,99999.0
REGION,COGWINPRP00X,2040,99999.0
REGION,DJIBACKSTOP,2040,0.0
REGION,DJIBIOCHC01N,2040,0.0
REGION,DJIBIOCHP01N,2040,0.0
REGION,DJIBIOCHP01O,2040,0.0
REGION,DJIBIODIP00X,2015,99999.0
REGION,DJIBIODIP00X,2016,99999.0
REGION,DJIBIODIP00X,2017,99999.0
REGION,DJIBIODIP00X,2018,99999.0
REGION,DJIBIODIP00X,2019,99999.0
REGION,DJIBIODIP00X,2020,99999.0
REGION,DJIBIODIP00X,2021,99999.0
REGION,DJIBIODIP00X,2022,99999.0
REGION,DJIBIODIP00X,2023,99999.0
REGION,DJIBIODIP00X,2024,99999.0
REGION,DJIBIODIP00X,2025,99999.0
REGION,DJIBIODIP00X,2026,99999.0
REGION,DJIBIODIP00X,2027,99999.0
REGION,DJIBIODIP00X,2028,99999.0
REGION,DJIBIODIP00X,2029,99999.0
REGION,DJIBIODIP00X,2030,99999.0
REGION,DJIBIODIP00X,2031,99999.0
REGION,DJIBIODIP00X,2032,99999.0
REGION,DJIBIODIP00X,2033,99999.0
REGION,DJIBIODIP00X,2034,99999.0
REGION,DJIBIODIP00X,2035,99999.0
REGION,DJIBIODIP00X,2036,99999.0
REGION,DJIBIODIP00X,2037,99999.0
REGION,DJIBIODIP00X,2038,99999.0
REGION,DJIBIODIP00X,2039,99999.0
REGION,DJIBIODIP00X,2040,99999.0
REGION,DJIBIOEMP00X,2015,99999.0
REGION,DJIBIOEMP00X,2016,99999.0
REGION,DJIBIOEMP00X,2017,99999.0
REGION,DJIBIOEMP00X,2018,99999.0
REGION,DJIBIOEMP00X,2019,99999.0
REGION,DJIBIOEMP00X,2020,99999.0
REGION,DJIBIOEMP00X,2021,99999.0
REGION,DJIBIOEMP00X,2022,99999.0
REGION,DJIBIOEMP00X,2023,99999.0
REGION,DJIBIOEMP00X,2024,99999.0
REGION,DJIBIOEMP00X,2025,99999.0
REGION,DJIBIOEMP00X,2026,99999.0
REGION,DJIBIOEMP00X,2027,99999.0
REGION,DJIBIOEMP00X,2028,99999.0
REGION,DJIBIOEMP00X,2029,99999.0
REGION,DJIBIOEMP00X,2030,99999.0
REGION,DJIBIOEMP00X,2031,99999.0
REGION,DJIBIOEMP00X,2032,99999.0
REGION,DJIBIOEMP00X,2033,99999.0
REGION,DJIBIOEMP00X,2034,99999.0
REGION,DJIBIOEMP00X,2035,99999.0
REGION,DJIBIOEMP00X,2036,99999.0
REGION,DJIBIOEMP00X,2037,99999.0
REGION,DJIBIOEMP00X,2038,99999.0
REGION,DJIBIOEMP00X,2039,99999.0
REGION,DJIBIOEMP00X,2040,99999.0
REGION,DJIBIOIMP00X,2015,99999.0
REGION,DJIBIOIMP00X,2016,99999.0
REGION,DJIBIOIMP00X,2017,99999.0
REGION,DJIBIOIMP00X,2018,99999.0
REGION,DJIBIOIMP00X,2019,99999.0
REGION,DJIBIOIMP00X,2020,99999.0
REGION,DJIBIOIMP00X,2021,99999.0
REGION,DJIBIOIMP00X,2022,99999.0
REGION,DJIBIOIMP00X,2023,99999.0
REGION,DJIBIOIMP00X,2024,99999.0
REGION,DJIBIOIMP00X,2025,99999.0
REGION,DJIBIOIMP00X,2026,99999.0
REGION,DJIBIOIMP00X,2027,99999.0
REGION,DJIBIOIMP00X,2028,99999.0
REGION,DJIBIOIMP00X,2029,99999.0
REGION,DJIBIOIMP00X,2030,99999.0
REGION,DJIBIOIMP00X,2031,99999.0
REGION,DJIBIOIMP00X,2032,99999.0
REGION,DJIBIOIMP00X,2033,99999.0
REGION,DJIBIOIMP00X,2034,99999.0
REGION,DJIBIOIMP00X,2035,99999.0
REGION,DJIBIOIMP00X,2036,99999.0
REGION,DJIBIOIMP00X,2037,99999.0
REGION,DJIBIOIMP00X,2038,99999.0
REGION,DJIBIOIMP00X,2039,99999.0
REGION,DJIBIOIMP00X,2040,99999.0
REGION,DJIBIOPRP00X,2015,99999.0
REGION,DJIBIOPRP00X,2016,99999.0
REGION,DJIBIOPRP00X,2017,99999.0
REGION,DJIBIOPRP00X,2018,99999.0
REGION,DJIBIOPRP00X,2019,99999.0
REGION,DJIBIOPRP00X,2020,99999.0
REGION,DJIBIOPRP00X,2021,99999.0
REGION,DJIBIOPRP00X,2022,99999.0
REGION,DJIBIOPRP00X,2023,99999.0
REGION,DJIBIOPRP00X,2024,99999.0
REGION,DJIBIOPRP00X,2025,99999.0
REGION,DJIBIOPRP00X,2026,99999.0
REGION,DJIBIOPRP00X,2027,99999.0
REGION,DJIBIOPRP00X,2028,99999.0
REGION,DJIBIOPRP00X,2029,99999.0
REGION,DJIBIOPRP00X,2030,99999.0
REGION,DJIBIOPRP00X,2031,99999.0
REGION,DJIBIOPRP00X,2032,99999.0
REGION,DJIBIOPRP00X,2033,99999.0
REGION,DJIBIOPRP00X,2034,99999.0
REGION,DJIBIOPRP00X,2035,99999.0
REGION,DJIBIOPRP00X,2036,99999.0
REGION,DJIBIOPRP00X,2037,99999.0
REGION,DJIBIOPRP00X,2038,99999.0
REGION,DJIBIOPRP00X,2039,99999.0
REGION,DJIBIOPRP00X,2040,99999.0
REGION,DJICO1DIP00X,2015,99999.0
REGION,DJICO1DIP00X,2016,99999.0
REGION,DJICO1DIP00X,2017,99999.0
REGION,DJICO1DIP00X,2018,99999.0
REGION,DJICO1DIP00X,2019,99999.0
REGION,DJICO1DIP00X,2020,99999.0
REGION,DJICO1DIP00X,2021,99999.0
REGION,DJICO1DIP00X,2022,99999.0
REGION,DJICO1DIP00X,2023,99999.0
REGION,DJICO1DIP00X,2024,99999.0
REGION,DJICO1DIP00X,2025,99999.0
REGION,DJICO1DIP00X,2026,99999.0
REGION,DJICO1DIP00X,2027,99999.0
REGION,DJICO1DIP00X,2028,99999.0
REGION,DJICO1DIP00X,2029,99999.0
REGION,DJICO1DIP00X,2030,99999.0
REGION,DJICO1DIP00X,2031,99999.0
REGION,DJICO1DIP00X,2032,99999.0
REGION,DJICO1DIP00X,2033,99999.0
REGION,DJICO1DIP00X,2034,99999.0
REGION,DJICO1DIP00X,2035,99999.0
REGION,DJICO1DIP00X,2036,99999.0
REGION,DJICO1DIP00X,2037,99999.0
REGION,DJICO1DIP00X,2038,99999.0
REGION,DJICO1DIP00X,2039,99999.0
REGION,DJICO1DIP00X,2040,99999.0
REGION,DJICO1EXP00X,2015,99999.0
REGION,DJICO1EXP00X,2016,99999.0
REGION,DJICO1EXP00X,2017,99999.0
REGION,DJICO1EXP00X,2018,99999.0
REGION,DJICO1EXP00X,2019,99999.0
REGION,DJICO1EXP00X,2020,99999.0
REGION,DJICO1EXP00X,2021,99999.0
REGION,DJICO1EXP00X,2022,99999.0
REGION,DJICO1EXP00X,2023,99999.0
REGION,DJICO1EXP00X,2024,99999.0
REGION,DJICO1EXP00X,2025,99999.0
REGION,DJICO1EXP00X,2026,99999.0
REGION,DJICO1EXP00X,2027,99999.0
REGION,DJICO1EXP00X,2028,99999.0
REGION,DJICO1EXP00X,2029,99999.0
REGION,DJICO1EXP00X,2030,99999.0
REGION,DJICO1EXP00X,2031,99999.0
REGION,DJICO1EXP00X,2032,99999.0
REGION,DJICO1EXP00X,2033,99999.0
REGION,DJICO1EXP00X,2034,99999.0
REGION,DJICO1EXP00X,2035,99999.0
REGION,DJICO1EXP00X,2036,99999.0
REGION,DJICO1EXP00X,2037,99999.0
REGION,DJICO1EXP00X,2038,99999.0
REGION,DJICO1EXP00X,2039,99999.0
REGION,DJICO1EXP00X,2040,99999.0
REGION,DJICO1IMP00X,2015,99999.0
REGION,DJICO1IMP00X,2016,99999.0
REGION,DJICO1IMP00X,2017,99999.0
REGION,DJICO1IMP00X,2018,99999.0
REGION,DJICO1IMP00X,2019,99999.0
REGION,DJICO1IMP00X,2020,99999.0
REGION,DJICO1IMP00X,2021,99999.0
REGION,DJICO1IMP00X,2022,99999.0
REGION,DJICO1IMP00X,2023,99999.0
