r,e,y,AnnualEmissions
REGION,BENREN,2028.0,-29.1671
REGION,BENREN,2029.0,-26.6443
REGION,BENREN,2030.0,-24.6522
REGION,BENREN,2031.0,-24.7004
REGION,BENREN,2032.0,-24.9143
REGION,BENREN,2033.0,-25.0012
REGION,BENREN,2034.0,-25.088
REGION,BENREN,2035.0,-25.1748
REGION,BENREN,2036.0,-25.2702
REGION,BENREN,2037.0,-25.3655
REGION,BENREN,2038.0,-25.4608
REGION,BENREN,2039.0,-25.5562
REGION,BENREN,2040.0,-25.6515
REGION,BFACO2,2015.0,0.2808
REGION,BFACO2,2016.0,0.2945
REGION,BFACO2,2017.0,0.3149
REGION,BFACO2,2018.0,0.3635
REGION,BFACO2,2019.0,0.3985
REGION,BFACO2,2020.0,0.2808
REGION,BFACO2,2021.0,0.2668
REGION,BFACO2,2022.0,0.2527
REGION,BFACO2,2023.0,0.2387
REGION,BFACO2,2024.0,0.2247
REGION,BFACO2,2025.0,0.2105
REGION,BFACO2,2026.0,0.1965
REGION,BFACO2,2027.0,0.1825
REGION,BFACO2,2028.0,0.1684
REGION,BFACO2,2029.0,0.1544
REGION,BFACO2,2030.0,0.1403
REGION,BFACO2,2031.0,0.1263
REGION,BFACO2,2032.0,0.1123
REGION,BFACO2,2033.0,0.0982
REGION,BFACO2,2034.0,0.0842
REGION,BFACO2,2035.0,0.0701
REGION,BFACO2,2036.0,0.0561
REGION,BFACO2,2037.0,0.0421
REGION,BFACO2,2038.0,0.0281
REGION,BFACO2,2039.0,0.0479
REGION,BFACO2,2040.0,0.0769
REGION,BFAREN,2015.0,0.0
REGION,BFAREN,2016.0,0.0
REGION,BFAREN,2017.0,0.0
REGION,BFAREN,2018.0,0.0
REGION,BFAREN,2019.0,0.0
REGION,BFAREN,2020.0,0.0
REGION,BFAREN,2021.0,-7.5154
REGION,BFAREN,2022.0,-6.8296
REGION,BFAREN,2023.0,-6.1351
REGION,BFAREN,2024.0,-5.3423
REGION,BFAREN,2025.0,-4.9659
REGION,BFAREN,2026.0,-6.9187
REGION,BFAREN,2027.0,-6.4073
REGION,BFAREN,2028.0,-5.9471
REGION,BFAREN,2029.0,-5.8056
REGION,BFAREN,2030.0,-6.1406
REGION,BFAREN,2031.0,-6.3479
REGION,BFAREN,2032.0,-6.6769
REGION,BFAREN,2033.0,-7.027
REGION,BFAREN,2034.0,-7.3692
REGION,BFAREN,2035.0,-7.7582
REGION,BFAREN,2036.0,-8.6091
REGION,BFAREN,2037.0,-9.3991
REGION,BFAREN,2038.0,-10.2206
REGION,BFAREN,2039.0,-13.1201
REGION,BFAREN,2040.0,-16.5323
REGION,BWACO2,2015.0,3.9987
REGION,BWACO2,2016.0,3.9963
REGION,BWACO2,2017.0,3.6783
REGION,BWACO2,2018.0,3.5123
REGION,BWACO2,2019.0,4.2312
REGION,BWACO2,2020.0,4.2854
REGION,BWACO2,2021.0,1.1239
REGION,BWACO2,2022.0,1.1199
REGION,BWACO2,2023.0,1.0631
REGION,BWACO2,2024.0,1.0063
REGION,BWACO2,2025.0,0.9496
REGION,BWACO2,2026.0,0.8905
REGION,BWACO2,2027.0,0.834
REGION,BWACO2,2028.0,0.7775
REGION,BWACO2,2029.0,0.7209
REGION,BWACO2,2030.0,0.6644
REGION,BWACO2,2031.0,0.6079
REGION,BWACO2,2032.0,0.5514
REGION,BWACO2,2033.0,0.4949
REGION,BWACO2,2034.0,0.4384
REGION,BWACO2,2035.0,0.3819
REGION,BWACO2,2036.0,0.3253
REGION,BWACO2,2037.0,0.2688
REGION,BWACO2,2038.0,0.2123
REGION,BWACO2,2039.0,0.1558
REGION,BWACO2,2040.0,0.0993
REGION,BWAREN,2015.0,0.0
REGION,BWAREN,2016.0,0.0
REGION,BWAREN,2017.0,0.0
REGION,BWAREN,2018.0,0.0
REGION,BWAREN,2019.0,0.0
REGION,BWAREN,2020.0,0.0
REGION,BWAREN,2021.0,-27.1534
REGION,BWAREN,2022.0,-10.8806
REGION,BWAREN,2023.0,-6.4062
REGION,BWAREN,2024.0,-4.1639
REGION,BWAREN,2025.0,-2.8523
REGION,BWAREN,2026.0,-2.8906
REGION,BWAREN,2027.0,-2.671
REGION,BWAREN,2028.0,-2.4982
REGION,BWAREN,2029.0,-9.3324
REGION,BWAREN,2030.0,-15.8292
REGION,BWAREN,2031.0,-33.819
REGION,BWAREN,2032.0,-51.8089
REGION,BWAREN,2033.0,-60.0618
REGION,BWAREN,2034.0,-60.7457
REGION,BWAREN,2035.0,-61.4254
REGION,BWAREN,2036.0,-62.0804
REGION,BWAREN,2037.0,-62.731
REGION,BWAREN,2038.0,-63.3767
REGION,BWAREN,2039.0,-64.3519
REGION,BWAREN,2040.0,-65.1199
REGION,CAFCO2,2015.0,0.0987
REGION,CAFCO2,2016.0,0.0991
REGION,CAFCO2,2017.0,0.0796
REGION,CAFCO2,2018.0,0.0801
REGION,CAFCO2,2019.0,0.0849
REGION,CAFCO2,2020.0,0.0864
REGION,CAFCO2,2021.0,0.0202
REGION,CAFCO2,2022.0,0.0555
REGION,CAFCO2,2023.0,0.0135
REGION,CAFCO2,2024.0,0.013
REGION,CAFCO2,2025.0,0.0117
REGION,CAFCO2,2026.0,0.0101
REGION,CAFCO2,2027.0,0.01
REGION,CAFCO2,2028.0,0.0101
REGION,CAFCO2,2029.0,0.0106
REGION,CAFCO2,2030.0,0.0099
REGION,CAFCO2,2031.0,0.0094
REGION,CAFCO2,2032.0,0.0095
REGION,CAFCO2,2033.0,0.0098
REGION,CAFCO2,2034.0,0.0101
REGION,CAFCO2,2035.0,0.01
REGION,CAFCO2,2036.0,0.0094
REGION,CAFCO2,2037.0,0.0093
REGION,CAFCO2,2038.0,0.0092
REGION,CAFCO2,2039.0,0.0089
REGION,CAFCO2,2040.0,0.0086
REGION,CIVCO2,2015.0,2.0878
REGION,CIVCO2,2016.0,2.1829
REGION,CIVCO2,2017.0,3.3193
REGION,CIVCO2,2018.0,2.1356
REGION,CIVCO2,2019.0,2.1885
REGION,CIVCO2,2020.0,2.1754
REGION,CIVCO2,2021.0,2.4287
REGION,CIVCO2,2022.0,2.3595
REGION,CIVCO2,2023.0,1.103
REGION,CIVCO2,2024.0,1.0637
REGION,CIVCO2,2025.0,1.0245
REGION,CIVCO2,2026.0,1.0938
REGION,CIVCO2,2027.0,0.9999
REGION,CIVCO2,2028.0,1.0074
REGION,CIVCO2,2029.0,0.9676
REGION,CIVCO2,2030.0,0.9279
REGION,CIVCO2,2031.0,0.8881
REGION,CIVCO2,2032.0,0.8542
REGION,CIVCO2,2033.0,0.8596
REGION,CIVCO2,2034.0,0.9018
REGION,CIVCO2,2035.0,0.9419
REGION,CIVCO2,2036.0,0.973
REGION,CIVCO2,2037.0,1.0151
REGION,CIVCO2,2038.0,1.0422
REGION,CIVCO2,2039.0,1.0692
REGION,CIVCO2,2040.0,1.1823
REGION,CIVREN,2015.0,0.0
REGION,CIVREN,2016.0,0.0
REGION,CIVREN,2017.0,0.0
REGION,CIVREN,2018.0,0.0
REGION,CIVREN,2019.0,0.0
REGION,CIVREN,2020.0,0.0
REGION,CIVREN,2021.0,-2916.4631
REGION,CIVREN,2022.0,-1426.0262
REGION,CIVREN,2023.0,-1045.6976
REGION,CIVREN,2024.0,-770.1271
REGION,CIVREN,2025.0,-604.8921
REGION,CIVREN,2026.0,-493.655
REGION,CIVREN,2027.0,-474.4079
REGION,CIVREN,2028.0,-460.1115
REGION,CIVREN,2029.0,-412.1022
REGION,CIVREN,2030.0,-376.4792
REGION,CIVREN,2031.0,-390.6163
REGION,CIVREN,2032.0,-408.2049
REGION,CIVREN,2033.0,-449.3179
REGION,CIVREN,2034.0,-503.2452
REGION,CIVREN,2035.0,-555.8739
REGION,CIVREN,2036.0,-604.0856
REGION,CIVREN,2037.0,-658.9995
REGION,CIVREN,2038.0,-704.7364
REGION,CIVREN,2039.0,-750.3994
REGION,CIVREN,2040.0,-799.2037
REGION,CMRCO2,2015.0,2.5503
REGION,CMRCO2,2016.0,2.4774
REGION,CMRCO2,2017.0,2.9277
REGION,CMRCO2,2018.0,2.7006
REGION,CMRCO2,2019.0,2.939
REGION,CMRCO2,2020.0,1.917
REGION,CMRCO2,2021.0,0.6996
REGION,CMRCO2,2022.0,0.4237
REGION,CMRCO2,2023.0,0.4045
REGION,CMRCO2,2024.0,0.3855
REGION,CMRCO2,2025.0,0.4004
REGION,CMRCO2,2026.0,0.4725
REGION,CMRCO2,2027.0,0.3916
REGION,CMRCO2,2028.0,0.359
REGION,CMRCO2,2029.0,0.3416
REGION,CMRCO2,2030.0,0.3465
REGION,CMRCO2,2031.0,0.3513
REGION,CMRCO2,2032.0,0.3774
REGION,CMRCO2,2033.0,0.4024
REGION,CMRCO2,2034.0,0.4369
REGION,CMRCO2,2035.0,0.4716
REGION,CMRCO2,2036.0,0.5141
REGION,CMRCO2,2037.0,0.5492
REGION,CMRCO2,2038.0,0.5523
REGION,CMRCO2,2039.0,0.556
REGION,CMRCO2,2040.0,0.5588
REGION,CMRREN,2015.0,0.0
REGION,CMRREN,2016.0,0.0
REGION,CMRREN,2017.0,0.0
REGION,CMRREN,2018.0,0.0
REGION,CMRREN,2019.0,0.0
REGION,CMRREN,2020.0,0.0
REGION,CMRREN,2021.0,-1238.6691
REGION,CMRREN,2022.0,-634.0167
REGION,CMRREN,2023.0,-469.5568
REGION,CMRREN,2024.0,-395.5829
REGION,CMRREN,2025.0,-341.2131
REGION,CMRREN,2026.0,-279.1426
REGION,CMRREN,2027.0,-263.0188
REGION,CMRREN,2028.0,-243.2488
REGION,CMRREN,2029.0,-243.7528
REGION,CMRREN,2030.0,-230.614
REGION,CMRREN,2031.0,-225.6009
REGION,CMRREN,2032.0,-218.0626
REGION,CMRREN,2033.0,-211.7774
REGION,CMRREN,2034.0,-203.4327
REGION,CMRREN,2035.0,-195.6774
REGION,CMRREN,2036.0,-205.7749
REGION,CMRREN,2037.0,-217.9778
REGION,CMRREN,2038.0,-236.9692
REGION,CMRREN,2039.0,-255.9957
REGION,CMRREN,2040.0,-275.0802
REGION,CODCO2,2015.0,0.0511
REGION,CODCO2,2016.0,0.0511
REGION,CODCO2,2017.0,0.0511
REGION,CODCO2,2018.0,0.0568
REGION,CODCO2,2019.0,0.0532
REGION,CODCO2,2020.0,0.0523
REGION,CODCO2,2021.0,0.0546
REGION,CODCO2,2022.0,0.0528
REGION,CODCO2,2023.0,0.0508
REGION,CODCO2,2024.0,0.0488
REGION,CODCO2,2025.0,0.0458
REGION,CODCO2,2026.0,0.0468
REGION,CODCO2,2027.0,0.046
REGION,CODCO2,2028.0,0.0444
REGION,CODCO2,2029.0,0.0445
REGION,CODCO2,2030.0,0.0433
REGION,CODCO2,2031.0,0.0414
REGION,CODCO2,2032.0,0.0407
REGION,CODCO2,2033.0,0.0398
REGION,CODCO2,2034.0,0.0389
REGION,CODCO2,2035.0,0.0372
REGION,CODCO2,2036.0,0.0354
REGION,CODCO2,2037.0,0.034
REGION,CODCO2,2038.0,0.0334
REGION,CODCO2,2039.0,0.0324
REGION,CODCO2,2040.0,0.0322
REGION,COGCO2,2015.0,0.6459
REGION,COGCO2,2016.0,0.7413
REGION,COGCO2,2017.0,0.7958
REGION,COGCO2,2018.0,0.8107
REGION,COGCO2,2019.0,0.9741
REGION,COGCO2,2020.0,0.9745
REGION,COGCO2,2021.0,0.8068
REGION,COGCO2,2022.0,0.3418
REGION,COGCO2,2023.0,0.2955
REGION,COGCO2,2024.0,0.261
REGION,COGCO2,2025.0,0.245
REGION,COGCO2,2026.0,0.2294
REGION,COGCO2,2027.0,0.2151
REGION,COGCO2,2028.0,0.1972
REGION,COGCO2,2029.0,0.1811
REGION,COGCO2,2030.0,0.165
REGION,COGCO2,2031.0,0.1492
REGION,COGCO2,2032.0,0.1336
REGION,COGCO2,2033.0,0.1178
REGION,COGCO2,2034.0,0.1021
REGION,COGCO2,2035.0,0.0862
REGION,COGCO2,2036.0,0.0704
REGION,COGCO2,2037.0,0.0545
REGION,COGCO2,2038.0,0.0386
REGION,COGCO2,2039.0,0.0225
REGION,COGCO2,2040.0,0.0066
REGION,DJICO2,2015.0,0.1528
REGION,DJICO2,2016.0,0.1528
REGION,DJICO2,2017.0,0.155
REGION,DJICO2,2018.0,0.1551
REGION,DJICO2,2019.0,0.1552
REGION,DJICO2,2020.0,0.1552
REGION,DJICO2,2021.0,0.1533
REGION,DJICO2,2022.0,0.1457
REGION,DJICO2,2023.0,0.1344
REGION,DJICO2,2024.0,0.1246
REGION,DJICO2,2025.0,0.117
REGION,DJICO2,2026.0,0.1115
REGION,DJICO2,2027.0,0.1017
REGION,DJICO2,2028.0,0.0939
REGION,DJICO2,2029.0,0.0862
REGION,DJICO2,2030.0,0.0822
REGION,DJICO2,2031.0,0.0745
REGION,DJICO2,2032.0,0.0669
REGION,DJICO2,2033.0,0.0593
REGION,DJICO2,2034.0,0.0516
REGION,DJICO2,2035.0,0.044
REGION,DJICO2,2036.0,0.0363
REGION,DJICO2,2037.0,0.0287
REGION,DJICO2,2038.0,0.0211
REGION,DJICO2,2039.0,0.0134
REGION,DJICO2,2040.0,0.0058
REGION,DZACO2,2015.0,35.0198
REGION,DZACO2,2016.0,32.2869
REGION,DZACO2,2017.0,36.8853
REGION,DZACO2,2018.0,33.4537
REGION,DZACO2,2019.0,37.9425
REGION,DZACO2,2020.0,35.7446
REGION,DZACO2,2021.0,36.83
REGION,DZACO2,2022.0,39.576
REGION,DZACO2,2023.0,41.7175
REGION,DZACO2,2024.0,43.9928
REGION,DZACO2,2025.0,44.7297
REGION,DZACO2,2026.0,44.8928
REGION,DZACO2,2027.0,44.8135
REGION,DZACO2,2028.0,44.9346
REGION,DZACO2,2029.0,44.1834
REGION,DZACO2,2030.0,42.3643
REGION,DZACO2,2031.0,41.9796
REGION,DZACO2,2032.0,40.4198
REGION,DZACO2,2033.0,38.6474
REGION,DZACO2,2034.0,36.8749
REGION,DZACO2,2035.0,34.4037
REGION,DZACO2,2036.0,32.6415
REGION,DZACO2,2037.0,30.77
REGION,DZACO2,2038.0,28.4936
REGION,DZACO2,2039.0,27.0536
REGION,DZACO2,2040.0,26.9446
REGION,DZAREN,2015.0,0.0
REGION,DZAREN,2016.0,0.0
REGION,DZAREN,2017.0,0.0
REGION,DZAREN,2018.0,0.0
REGION,DZAREN,2019.0,0.0
REGION,DZAREN,2020.0,0.0
REGION,DZAREN,2021.0,-480.5833
REGION,DZAREN,2022.0,-325.8176
REGION,DZAREN,2023.0,-310.5732
REGION,DZAREN,2024.0,-258.2171
REGION,DZAREN,2025.0,-299.4337
REGION,DZAREN,2026.0,-276.4294
REGION,DZAREN,2027.0,-257.3146
REGION,DZAREN,2028.0,-237.0852
REGION,DZAREN,2029.0,-226.6225
REGION,DZAREN,2030.0,-0.0
REGION,DZAREN,2031.0,-79.8634
REGION,DZAREN,2032.0,-171.6772
REGION,DZAREN,2033.0,-265.6529
REGION,DZAREN,2034.0,-359.6298
REGION,DZAREN,2035.0,-460.7118
REGION,DZAREN,2036.0,-554.5839
REGION,DZAREN,2037.0,-649.5666
REGION,DZAREN,2038.0,-748.6677
REGION,DZAREN,2039.0,-832.1616
REGION,DZAREN,2040.0,-865.8098
REGION,EGYCO2,2015.0,69.7511
REGION,EGYCO2,2016.0,66.176
REGION,EGYCO2,2017.0,68.346
REGION,EGYCO2,2018.0,64.7414
REGION,EGYCO2,2019.0,70.6356
REGION,EGYCO2,2020.0,71.6661
REGION,EGYCO2,2021.0,67.8226
REGION,EGYCO2,2022.0,81.8107
REGION,EGYCO2,2023.0,84.6322
REGION,EGYCO2,2024.0,87.7127
REGION,EGYCO2,2025.0,86.9921
REGION,EGYCO2,2026.0,93.6423
REGION,EGYCO2,2027.0,86.6084
REGION,EGYCO2,2028.0,90.898
REGION,EGYCO2,2029.0,95.6856
REGION,EGYCO2,2030.0,100.3858
REGION,EGYCO2,2031.0,102.3892
REGION,EGYCO2,2032.0,105.5553
REGION,EGYCO2,2033.0,106.622
REGION,EGYCO2,2034.0,109.1791
REGION,EGYCO2,2035.0,111.29
REGION,EGYCO2,2036.0,116.8043
REGION,EGYCO2,2037.0,121.5572
REGION,EGYCO2,2038.0,125.9828
REGION,EGYCO2,2039.0,131.3246
REGION,EGYCO2,2040.0,143.9237
REGION,EGYREN,2015.0,0.0
REGION,EGYREN,2016.0,0.0
REGION,EGYREN,2017.0,0.0
REGION,EGYREN,2018.0,0.0
REGION,EGYREN,2019.0,0.0
REGION,EGYREN,2020.0,0.0
REGION,EGYREN,2021.0,-0.0
REGION,EGYREN,2022.0,-0.0
REGION,EGYREN,2023.0,-152.7275
REGION,EGYREN,2024.0,-271.4605
REGION,EGYREN,2025.0,-411.0275
REGION,EGYREN,2026.0,-523.4935
REGION,EGYREN,2027.0,-696.1306
REGION,EGYREN,2028.0,-869.2945
REGION,EGYREN,2029.0,-1038.6801
REGION,EGYREN,2030.0,-1206.4376
REGION,EGYREN,2031.0,-1417.3799
REGION,EGYREN,2032.0,-1612.597
REGION,EGYREN,2033.0,-1912.202
REGION,EGYREN,2034.0,-2179.6743
REGION,EGYREN,2035.0,-2449.394
REGION,EGYREN,2036.0,-2708.4071
REGION,EGYREN,2037.0,-2963.0717
REGION,EGYREN,2038.0,-3219.0583
REGION,EGYREN,2039.0,-3470.9638
REGION,EGYREN,2040.0,-3595.8327
REGION,ERICO2,2015.0,0.2648
REGION,ERICO2,2016.0,0.2561
REGION,ERICO2,2017.0,0.2616
REGION,ERICO2,2018.0,0.3275
REGION,ERICO2,2019.0,0.344
REGION,ERICO2,2020.0,0.3436
REGION,ERICO2,2021.0,0.3303
REGION,ERICO2,2022.0,0.4095
REGION,ERICO2,2023.0,0.4862
REGION,ERICO2,2024.0,0.1433
REGION,ERICO2,2025.0,0.14
REGION,ERICO2,2026.0,0.1362
REGION,ERICO2,2027.0,0.1312
REGION,ERICO2,2028.0,0.1226
REGION,ERICO2,2029.0,0.1172
REGION,ERICO2,2030.0,0.1118
REGION,ERICO2,2031.0,0.1054
REGION,ERICO2,2032.0,0.0991
REGION,ERICO2,2033.0,0.0951
REGION,ERICO2,2034.0,0.0927
REGION,ERICO2,2035.0,0.0874
REGION,ERICO2,2036.0,0.0795
REGION,ERICO2,2037.0,0.0796
REGION,ERICO2,2038.0,0.0793
REGION,ERICO2,2039.0,0.079
REGION,ERICO2,2040.0,0.0773
REGION,ERIREN,2015.0,0.0
REGION,ERIREN,2016.0,0.0
REGION,ERIREN,2017.0,0.0
REGION,ERIREN,2018.0,0.0
REGION,ERIREN,2019.0,0.0
REGION,ERIREN,2020.0,0.0
REGION,ERIREN,2021.0,-6.3932
REGION,ERIREN,2022.0,-1.7987
REGION,ERIREN,2023.0,-0.0
REGION,ERIREN,2024.0,-1.1014
REGION,ERIREN,2025.0,-0.6532
REGION,ERIREN,2026.0,-0.447
REGION,ERIREN,2027.0,-0.2882
REGION,ERIREN,2028.0,-0.2311
REGION,ERIREN,2029.0,-0.0841
REGION,ERIREN,2030.0,0.0
REGION,ERIREN,2031.0,-0.0806
REGION,ERIREN,2032.0,-0.1645
REGION,ERIREN,2033.0,-0.2323
REGION,ERIREN,2034.0,-0.2857
REGION,ERIREN,2035.0,-0.4162
REGION,ERIREN,2036.0,-0.5406
REGION,ERIREN,2037.0,-0.5837
REGION,ERIREN,2038.0,-0.6269
REGION,ERIREN,2039.0,-0.6736
REGION,ERIREN,2040.0,-0.7428
REGION,ETHCO2,2015.0,0.1471
REGION,ETHCO2,2016.0,0.1606
REGION,ETHCO2,2017.0,0.1388
REGION,ETHCO2,2018.0,0.1395
REGION,ETHCO2,2019.0,0.1458
REGION,ETHCO2,2020.0,0.1692
REGION,ETHCO2,2021.0,0.2298
REGION,ETHCO2,2022.0,0.247
REGION,ETHCO2,2023.0,0.1664
REGION,ETHCO2,2024.0,0.1515
REGION,ETHCO2,2025.0,0.1488
REGION,ETHCO2,2026.0,0.1483
REGION,ETHCO2,2027.0,0.1676
REGION,ETHCO2,2028.0,0.1867
REGION,ETHCO2,2029.0,0.2058
REGION,ETHCO2,2030.0,0.2249
REGION,ETHCO2,2031.0,0.2536
REGION,ETHCO2,2032.0,0.2623
REGION,ETHCO2,2033.0,0.259
REGION,ETHCO2,2034.0,0.2561
REGION,ETHCO2,2035.0,0.2535
REGION,ETHCO2,2036.0,0.2758
REGION,ETHCO2,2037.0,0.2778
REGION,ETHCO2,2038.0,0.2758
REGION,ETHCO2,2039.0,0.2686
REGION,ETHCO2,2040.0,0.2628
REGION,GABCO2,2015.0,1.1878
REGION,GABCO2,2016.0,1.2799
REGION,GABCO2,2017.0,1.3719
REGION,GABCO2,2018.0,1.3565
REGION,GABCO2,2019.0,1.4026
REGION,GABCO2,2020.0,1.034
REGION,GABCO2,2021.0,1.11
REGION,GABCO2,2022.0,1.2607
REGION,GABCO2,2023.0,0.2359
REGION,GABCO2,2024.0,0.2378
REGION,GABCO2,2025.0,0.2452
REGION,GABCO2,2026.0,0.2251
REGION,GABCO2,2027.0,0.1937
REGION,GABCO2,2028.0,0.1649
REGION,GABCO2,2029.0,0.1643
REGION,GABCO2,2030.0,0.1383
REGION,GABCO2,2031.0,0.1252
REGION,GABCO2,2032.0,0.1121
REGION,GABCO2,2033.0,0.0989
REGION,GABCO2,2034.0,0.0857
REGION,GABCO2,2035.0,0.0725
REGION,GABCO2,2036.0,0.0593
REGION,GABCO2,2037.0,0.0482
REGION,GABCO2,2038.0,0.0376
REGION,GABCO2,2039.0,0.0269
REGION,GABCO2,2040.0,0.0158
REGION,GHACO2,2015.0,3.4913
REGION,GHACO2,2016.0,6.4084
REGION,GHACO2,2017.0,7.1028
REGION,GHACO2,2018.0,7.5328
REGION,GHACO2,2019.0,7.1701
REGION,GHACO2,2020.0,6.3987
REGION,GHACO2,2021.0,4.0372
REGION,GHACO2,2022.0,4.1123
REGION,GHACO2,2023.0,1.373
REGION,GHACO2,2024.0,3.2125
REGION,GHACO2,2025.0,4.0163
REGION,GHACO2,2026.0,4.2148
REGION,GHACO2,2027.0,4.1729
REGION,GHACO2,2028.0,4.0863
REGION,GHACO2,2029.0,3.9825
REGION,GHACO2,2030.0,2.9878
REGION,GHACO2,2031.0,2.8779
REGION,GHACO2,2032.0,2.291
REGION,GHACO2,2033.0,1.5538
REGION,GHACO2,2034.0,1.6211
REGION,GHACO2,2035.0,1.5934
REGION,GHACO2,2036.0,1.6945
REGION,GHACO2,2037.0,1.779
REGION,GHACO2,2038.0,1.9706
REGION,GHACO2,2039.0,2.2087
REGION,GHACO2,2040.0,2.4742
REGION,GHAREN,2015.0,0.0
REGION,GHAREN,2016.0,0.0
REGION,GHAREN,2017.0,0.0
REGION,GHAREN,2018.0,0.0
REGION,GHAREN,2019.0,0.0
REGION,GHAREN,2020.0,0.0
REGION,GHAREN,2021.0,-143.6442
REGION,GHAREN,2022.0,-278.0797
REGION,GHAREN,2023.0,-278.4078
REGION,GHAREN,2024.0,-236.0445
REGION,GHAREN,2025.0,-346.5018
REGION,GHAREN,2026.0,-527.9083
REGION,GHAREN,2027.0,-534.4604
REGION,GHAREN,2028.0,-521.5868
REGION,GHAREN,2029.0,-500.9782
REGION,GHAREN,2030.0,-491.205
REGION,GHAREN,2031.0,-507.3704
REGION,GHAREN,2032.0,-516.7997
REGION,GHAREN,2033.0,-566.5624
REGION,GHAREN,2034.0,-612.0315
REGION,GHAREN,2035.0,-679.1294
REGION,GHAREN,2036.0,-757.3314
REGION,GHAREN,2037.0,-827.8134
REGION,GHAREN,2038.0,-907.8939
REGION,GHAREN,2039.0,-998.6546
REGION,GHAREN,2040.0,-1085.5222
REGION,GINCO2,2015.0,0.4102
REGION,GINCO2,2016.0,0.7417
REGION,GINCO2,2017.0,0.2725
REGION,GINCO2,2018.0,1.0274
REGION,GINCO2,2019.0,1.1431
REGION,GINCO2,2020.0,1.1445
REGION,GINCO2,2021.0,0.2646
REGION,GINCO2,2022.0,0.251
REGION,GINCO2,2023.0,0.2397
REGION,GINCO2,2024.0,0.2294
REGION,GINCO2,2025.0,0.2168
REGION,GINCO2,2026.0,0.2039
