r,t,y,AnnualFixedOperatingCost
REGION,COGHFOEMP00X,2040,0.0
REGION,COGHFOGCP01N,2040,0.0
REGION,COGHFOGCP01O,2015,0.8426
REGION,COGHFOGCP01O,2016,0.8426
REGION,COGHFOGCP01O,2017,0.8426
REGION,COGHFOGCP01O,2018,0.8426
REGION,COGHFOGCP01O,2019,0.8426
REGION,COGHFOGCP01O,2020,0.8426
REGION,COGHFOGCP01O,2021,0.80047
REGION,COGHFOGCP01O,2022,0.75834
REGION,COGHFOGCP01O,2023,0.71621
REGION,COGHFOGCP01O,2024,0.67408
REGION,COGHFOGCP01O,2025,0.63195
REGION,COGHFOGCP01O,2026,0.58982
REGION,COGHFOGCP01O,2027,0.54769
REGION,COGHFOGCP01O,2028,0.50556
REGION,COGHFOGCP01O,2029,0.46343
REGION,COGHFOGCP01O,2030,0.4213
REGION,COGHFOGCP01O,2031,0.37917
REGION,COGHFOGCP01O,2032,0.33704
REGION,COGHFOGCP01O,2033,0.29491
REGION,COGHFOGCP01O,2034,0.25278
REGION,COGHFOGCP01O,2035,0.21065
REGION,COGHFOGCP01O,2036,0.16852
REGION,COGHFOGCP01O,2037,0.12639
REGION,COGHFOGCP01O,2038,0.08426
REGION,COGHFOGCP01O,2039,0.04213
REGION,COGHFOGCP01O,2040,0.0
REGION,COGHFOIMP00X,2040,0.0
REGION,COGHYDLSP00X,2015,6.0
REGION,COGHYDLSP00X,2016,6.0
REGION,COGHYDLSP00X,2017,6.0
REGION,COGHYDLSP00X,2018,6.0
REGION,COGHYDLSP00X,2019,6.0
REGION,COGHYDLSP00X,2020,6.0
REGION,COGHYDLSP00X,2021,6.0
REGION,COGHYDLSP00X,2022,29.538127847894412
REGION,COGHYDLSP00X,2023,29.538127847894412
REGION,COGHYDLSP00X,2024,29.538127847894412
REGION,COGHYDLSP00X,2025,29.538127847894412
REGION,COGHYDLSP00X,2026,29.538127847894412
REGION,COGHYDLSP00X,2027,29.538127847894412
REGION,COGHYDLSP00X,2028,29.538127847894412
REGION,COGHYDLSP00X,2029,29.538127847894412
REGION,COGHYDLSP00X,2030,29.538127847894412
REGION,COGHYDLSP00X,2031,29.538127847894412
REGION,COGHYDLSP00X,2032,29.538127847894412
REGION,COGHYDLSP00X,2033,33.123840109655944
REGION,COGHYDLSP00X,2034,36.93430657562873
REGION,COGHYDLSP00X,2035,39.61999305835757
REGION,COGHYDLSP00X,2036,41.84876909239959
REGION,COGHYDLSP00X,2037,42.86783396522377
REGION,COGHYDLSP00X,2038,44.21826527821522
REGION,COGHYDLSP00X,2039,44.21826527821522
REGION,COGHYDLSP00X,2040,45.49211436781165
REGION,COGHYDMGRID1,2040,0.0
REGION,COGHYDMSP00X,2015,3.7
REGION,COGHYDMSP00X,2016,3.7
REGION,COGHYDMSP00X,2017,3.7
REGION,COGHYDMSP00X,2018,3.7
REGION,COGHYDMSP00X,2019,3.7
REGION,COGHYDMSP00X,2020,3.7
REGION,COGHYDMSP00X,2021,3.7
REGION,COGHYDMSP00X,2022,3.7
REGION,COGHYDMSP00X,2023,3.7
REGION,COGHYDMSP00X,2024,5.363954911487088
REGION,COGHYDMSP00X,2025,8.829499037754806
REGION,COGHYDMSP00X,2026,13.924739831546315
REGION,COGHYDMSP00X,2027,13.924739831546315
REGION,COGHYDMSP00X,2028,13.924739831546315
REGION,COGHYDMSP00X,2029,13.924739831546315
REGION,COGHYDMSP00X,2030,13.924739831546315
REGION,COGHYDMSP00X,2031,16.84751691548648
REGION,COGHYDMSP00X,2032,21.54090767650687
REGION,COGHYDMSP00X,2033,21.54090767650687
REGION,COGHYDMSP00X,2034,21.54090767650687
REGION,COGHYDMSP00X,2035,21.54090767650687
REGION,COGHYDMSP00X,2036,21.54090767650687
REGION,COGHYDMSP00X,2037,21.54090767650687
REGION,COGHYDMSP00X,2038,21.54090767650687
REGION,COGHYDMSP00X,2039,21.54090767650687
REGION,COGHYDMSP00X,2040,21.54090767650687
REGION,COGHYDSSP00X,2017,1.152
REGION,COGHYDSSP00X,2018,1.152
REGION,COGHYDSSP00X,2019,1.152
REGION,COGHYDSSP00X,2020,1.152
REGION,COGHYDSSP00X,2021,1.152
REGION,COGHYDSSP00X,2022,1.152
REGION,COGHYDSSP00X,2023,1.152
REGION,COGHYDSSP00X,2024,1.152
REGION,COGHYDSSP00X,2025,1.152
REGION,COGHYDSSP00X,2026,1.152
REGION,COGHYDSSP00X,2027,1.152
REGION,COGHYDSSP00X,2028,1.152
REGION,COGHYDSSP00X,2029,1.152
REGION,COGHYDSSP00X,2030,1.152
REGION,COGHYDSSP00X,2031,1.152
REGION,COGHYDSSP00X,2032,1.152
REGION,COGHYDSSP00X,2033,1.152
REGION,COGHYDSSP00X,2034,1.152
REGION,COGHYDSSP00X,2035,1.152
REGION,COGHYDSSP00X,2036,1.152
REGION,COGHYDSSP00X,2037,1.152
REGION,COGHYDSSP00X,2038,1.152
REGION,COGHYDSSP00X,2039,1.152
REGION,COGHYDSSP00X,2040,1.152
REGION,COGLFODIP00X,2040,0.0
REGION,COGLFOEMP00X,2040,0.0
REGION,COGLFOIMP00X,2040,0.0
REGION,COGLFOMGRID1,2040,0.0
REGION,COGLFORCP00X,2015,1.6234617290824664
REGION,COGLFORCP00X,2016,2.693135765232904
REGION,COGLFORCP00X,2017,3.6670968667553856
REGION,COGLFORCP00X,2018,5.910846013202217
REGION,COGLFORCP00X,2019,5.910846013202217
REGION,COGLFORCP00X,2020,5.910846013202217
REGION,COGLFORCP00X,2021,5.910846013202217
REGION,COGLFORCP00X,2022,5.910846013202217
REGION,COGLFORCP00X,2023,5.910846013202217
REGION,COGLFORCP00X,2024,5.910846013202217
REGION,COGLFORCP00X,2025,4.287384284119751
REGION,COGLFORCP00X,2026,3.217710247969314
REGION,COGLFORCP00X,2027,2.243749146446832
REGION,COGLFORCP00X,2040,0.0
REGION,COGLFORCP01N,2040,0.0
REGION,COGLFORCP01O,2015,1.2026
REGION,COGLFORCP01O,2016,1.2026
REGION,COGLFORCP01O,2017,1.2026
REGION,COGLFORCP01O,2018,1.2026
REGION,COGLFORCP01O,2019,1.2026
REGION,COGLFORCP01O,2020,1.2026
REGION,COGLFORCP01O,2021,1.14247
REGION,COGLFORCP01O,2022,1.08234
REGION,COGLFORCP01O,2023,1.02221
REGION,COGLFORCP01O,2024,0.96208
REGION,COGLFORCP01O,2025,0.90195
REGION,COGLFORCP01O,2026,0.84182
REGION,COGLFORCP01O,2027,0.78169
REGION,COGLFORCP01O,2028,0.72156
REGION,COGLFORCP01O,2029,0.66143
REGION,COGLFORCP01O,2030,0.6013
REGION,COGLFORCP01O,2031,0.54117
REGION,COGLFORCP01O,2032,0.48104
REGION,COGLFORCP01O,2033,0.42091
REGION,COGLFORCP01O,2034,0.36078
REGION,COGLFORCP01O,2035,0.30065
REGION,COGLFORCP01O,2036,0.24052
REGION,COGLFORCP01O,2037,0.18039
REGION,COGLFORCP01O,2038,0.12026
REGION,COGLFORCP01O,2039,0.0601300000000001
REGION,COGLFORCP01O,2040,0.0
REGION,COGLFOSALON1,2040,0.0
REGION,COGLNGEXP00X,2040,0.0
REGION,COGLNGIMP00X,2040,0.0
REGION,COGNGACCC01N,2040,0.0
REGION,COGNGACCP01N,2040,0.0
REGION,COGNGACCP01O,2040,0.0
REGION,COGNGADIP00X,2040,0.0
REGION,COGNGAGCP01N,2040,0.0
REGION,COGNGAGCP01O,2015,6.75912
REGION,COGNGAGCP01O,2016,6.75912
REGION,COGNGAGCP01O,2017,6.75912
REGION,COGNGAGCP01O,2018,6.75912
REGION,COGNGAGCP01O,2019,6.75912
REGION,COGNGAGCP01O,2020,6.75912
REGION,COGNGAGCP01O,2021,6.421164
REGION,COGNGAGCP01O,2022,6.083208
REGION,COGNGAGCP01O,2023,5.745252
REGION,COGNGAGCP01O,2024,5.407296
REGION,COGNGAGCP01O,2025,5.06934
REGION,COGNGAGCP01O,2026,4.731384
REGION,COGNGAGCP01O,2027,4.393428
REGION,COGNGAGCP01O,2028,4.055472
REGION,COGNGAGCP01O,2029,3.717516
REGION,COGNGAGCP01O,2030,3.37956
REGION,COGNGAGCP01O,2031,3.041604
REGION,COGNGAGCP01O,2032,2.7036480000000003
REGION,COGNGAGCP01O,2033,2.365692
REGION,COGNGAGCP01O,2034,2.027736
REGION,COGNGAGCP01O,2035,1.6897799999999998
REGION,COGNGAGCP01O,2036,1.3518240000000001
REGION,COGNGAGCP01O,2037,1.013868
REGION,COGNGAGCP01O,2038,0.675912
REGION,COGNGAGCP01O,2039,0.337956
REGION,COGNGAGCP01O,2040,0.0
REGION,COGNGAPRP00X,2040,0.0
REGION,COGNGGCP01N,2040,0.0
REGION,COGNGGCP01O,2040,0.0
REGION,COGSOLARP00X,2040,0.0
REGION,COGSOLCNP01X,2040,0.0
REGION,COGSOLCSP01X,2040,0.0
REGION,COGSOLMGRID1,2040,0.0
REGION,COGSOLPRP00X,2015,0.032
REGION,COGSOLPRP00X,2016,0.032
REGION,COGSOLPRP00X,2017,0.032
REGION,COGSOLPRP00X,2018,0.032
REGION,COGSOLPRP00X,2019,0.032
REGION,COGSOLPRP00X,2020,0.0304
REGION,COGSOLPRP00X,2021,0.02862
REGION,COGSOLPRP00X,2022,0.02686
REGION,COGSOLPRP00X,2023,0.02512
REGION,COGSOLPRP00X,2024,0.0234
REGION,COGSOLPRP00X,2025,0.0217
REGION,COGSOLPRP00X,2026,0.02002
REGION,COGSOLPRP00X,2027,0.01836
REGION,COGSOLPRP00X,2028,0.01672
REGION,COGSOLPRP00X,2029,0.0151
REGION,COGSOLPRP00X,2030,0.0135
REGION,COGSOLPRP00X,2031,0.01192
REGION,COGSOLPRP00X,2032,0.01036
REGION,COGSOLPRP00X,2033,0.00882
REGION,COGSOLPRP00X,2034,0.0073
REGION,COGSOLPRP00X,2035,3.1585768699721317
REGION,COGSOLPRP00X,2036,6.404073950282596
REGION,COGSOLPRP00X,2037,7.95795515245093
REGION,COGSOLPRP00X,2038,9.08815204160092
REGION,COGSOLPRP00X,2039,11.975103122502349
REGION,COGSOLPRP00X,2040,12.83591407235695
REGION,COGSOLPRSAL1,2040,0.0
REGION,COGSOLPRSAL2,2040,0.0
REGION,COGSOLPRSAL3,2040,0.0
REGION,COGSOLPRSAL4,2040,0.0
REGION,COGSOLPRSAL5,2040,0.0
REGION,COGSOLPSP00X,2020,5.580406199245602
REGION,COGSOLPSP00X,2021,5.580406199245602
REGION,COGSOLPSP00X,2022,5.580406199245602
REGION,COGSOLPSP00X,2023,5.580406199245602
REGION,COGSOLPSP00X,2024,5.580406199245602
REGION,COGSOLPSP00X,2025,5.580406199245602
REGION,COGSOLPSP00X,2026,5.580406199245602
REGION,COGSOLPSP00X,2027,5.580406199245602
REGION,COGSOLPSP00X,2028,7.1910491315181755
REGION,COGSOLPSP00X,2029,8.692598527095102
REGION,COGSOLPSP00X,2030,19.871884205228056
REGION,COGSOLPSP00X,2031,19.871884205228056
REGION,COGSOLPSP00X,2032,19.871884205228056
REGION,COGSOLPSP00X,2033,19.871884205228056
REGION,COGSOLPSP00X,2034,19.871884205228056
REGION,COGSOLPSP00X,2035,19.871884205228056
REGION,COGSOLPSP00X,2036,19.871884205228056
REGION,COGSOLPSP00X,2037,21.937563928859923
REGION,COGSOLPSP00X,2038,24.42864269012655
REGION,COGSOLPSP00X,2039,26.015322178299794
REGION,COGSOLPSP00X,2040,28.98213807291779
REGION,COGSOLPUP00X,2040,0.0
REGION,COGURNIMP00X,2040,0.0
REGION,COGURNPRP00X,2040,0.0
REGION,COGURNPWP01N,2040,0.0
REGION,COGURNPWP01O,2040,0.0
REGION,COGWINMGRID1,2040,0.0
REGION,COGWINOFP00X,2040,0.0
REGION,COGWINONP00X,2040,0.0
REGION,COGWINPRP00X,2040,0.0
REGION,DJIBACKSTOP,2040,0.0
REGION,DJIBIOCHC01N,2040,0.0
REGION,DJIBIOCHP01N,2040,0.0
REGION,DJIBIOCHP01O,2040,0.0
REGION,DJIBIODIP00X,2040,0.0
REGION,DJIBIOEMP00X,2040,0.0
REGION,DJIBIOIMP00X,2040,0.0
REGION,DJIBIOPRP00X,2040,0.0
REGION,DJICO1DIP00X,2040,0.0
REGION,DJICO1EXP00X,2040,0.0
REGION,DJICO1IMP00X,2040,0.0
REGION,DJICO1PRP00X,2040,0.0
REGION,DJICO1R1P00X,2040,0.0
REGION,DJICO1R2P00X,2040,0.0
REGION,DJICO1RCP00X,2040,0.0
REGION,DJICOADIP00X,2040,0.0
REGION,DJICOAIMP00X,2040,0.0
REGION,DJICOAPRP00X,2040,0.0
REGION,DJICOASCC01N,2040,0.0
REGION,DJICOASCP01N,2040,0.0
REGION,DJICOASCP01O,2040,0.0
REGION,DJIEL1TRP00X,2040,0.0
REGION,DJIEL2DIP00X,2040,0.0
REGION,DJIEL3DIP00X,2040,0.0
REGION,DJIEL4DIP00X,2040,0.0
REGION,DJIGAS00IPIX,2040,0.0
REGION,DJIGEOCVP01N,2040,0.0
REGION,DJIGEOCVP01O,2040,0.0
REGION,DJIHFODIP00X,2040,0.0
REGION,DJIHFOEMP00X,2040,0.0
REGION,DJIHFOGCP01N,2040,0.0
REGION,DJIHFOGCP01O,2015,4.136
REGION,DJIHFOGCP01O,2016,4.136
REGION,DJIHFOGCP01O,2017,4.136
REGION,DJIHFOGCP01O,2018,4.136
REGION,DJIHFOGCP01O,2019,4.136
REGION,DJIHFOGCP01O,2020,4.136
REGION,DJIHFOGCP01O,2021,3.9292
REGION,DJIHFOGCP01O,2022,3.7224
REGION,DJIHFOGCP01O,2023,3.5156
REGION,DJIHFOGCP01O,2024,3.3088
REGION,DJIHFOGCP01O,2025,3.102
REGION,DJIHFOGCP01O,2026,2.8952
REGION,DJIHFOGCP01O,2027,2.6884
REGION,DJIHFOGCP01O,2028,2.4816
REGION,DJIHFOGCP01O,2029,2.2748
REGION,DJIHFOGCP01O,2030,2.068
REGION,DJIHFOGCP01O,2031,1.8612
REGION,DJIHFOGCP01O,2032,1.6543999999999999
REGION,DJIHFOGCP01O,2033,1.4476
REGION,DJIHFOGCP01O,2034,1.2408
REGION,DJIHFOGCP01O,2035,1.034
REGION,DJIHFOGCP01O,2036,0.8272
REGION,DJIHFOGCP01O,2037,0.6204
REGION,DJIHFOGCP01O,2038,0.4136
REGION,DJIHFOGCP01O,2039,0.2068
REGION,DJIHFOGCP01O,2040,0.0
REGION,DJIHFOIMP00X,2040,0.0
REGION,DJIHYDLSP00X,2040,0.0
REGION,DJIHYDMGRID1,2040,0.0
REGION,DJIHYDMSP00X,2040,0.0
REGION,DJIHYDSSP00X,2040,0.0
REGION,DJILFODIP00X,2040,0.0
REGION,DJILFOEMP00X,2040,0.0
REGION,DJILFOIMP00X,2040,0.0
REGION,DJILFOMGRID1,2040,0.0
REGION,DJILFORCP00X,2017,0.09720626784459019
REGION,DJILFORCP00X,2018,0.10451265338342898
REGION,DJILFORCP00X,2019,0.10451265338342898
REGION,DJILFORCP00X,2020,0.10451265338342898
REGION,DJILFORCP00X,2021,0.10451265338342898
REGION,DJILFORCP00X,2022,0.10451265338342898
REGION,DJILFORCP00X,2023,0.10451265338342898
REGION,DJILFORCP00X,2024,0.10451265338342898
REGION,DJILFORCP00X,2025,0.10451265338342898
REGION,DJILFORCP00X,2026,0.10451265338342898
REGION,DJILFORCP00X,2027,0.007306385538838796
REGION,DJILFORCP00X,2040,0.0
REGION,DJILFORCP01N,2040,0.0
REGION,DJILFORCP01O,2015,2.7125
REGION,DJILFORCP01O,2016,2.7125
REGION,DJILFORCP01O,2017,2.7125
REGION,DJILFORCP01O,2018,2.7125
REGION,DJILFORCP01O,2019,2.7125
REGION,DJILFORCP01O,2020,2.7125
REGION,DJILFORCP01O,2021,2.5768750000000002
REGION,DJILFORCP01O,2022,2.44125
REGION,DJILFORCP01O,2023,2.305625
REGION,DJILFORCP01O,2024,2.17
REGION,DJILFORCP01O,2025,2.034375
REGION,DJILFORCP01O,2026,1.8987500000000002
REGION,DJILFORCP01O,2027,1.763125
REGION,DJILFORCP01O,2028,1.6275
REGION,DJILFORCP01O,2029,1.491875
REGION,DJILFORCP01O,2030,1.35625
REGION,DJILFORCP01O,2031,1.220625
REGION,DJILFORCP01O,2032,1.085
REGION,DJILFORCP01O,2033,0.949375
REGION,DJILFORCP01O,2034,0.81375
REGION,DJILFORCP01O,2035,0.678125
REGION,DJILFORCP01O,2036,0.5425
REGION,DJILFORCP01O,2037,0.406875
REGION,DJILFORCP01O,2038,0.27125
REGION,DJILFORCP01O,2039,0.135625
REGION,DJILFORCP01O,2040,0.0
REGION,DJILFOSALON1,2040,0.0
REGION,DJILNGEXP00X,2040,0.0
REGION,DJILNGIMP00X,2040,0.0
REGION,DJINGACCC01N,2040,0.0
REGION,DJINGACCP01N,2040,0.0
REGION,DJINGACCP01O,2040,0.0
REGION,DJINGADIP00X,2040,0.0
REGION,DJINGAGCP01N,2040,0.0
REGION,DJINGAGCP01O,2040,0.0
REGION,DJINGAPRP00X,2040,0.0
REGION,DJINGGCP01N,2040,0.0
REGION,DJINGGCP01O,2040,0.0
REGION,DJISOLARP00X,2040,0.0
REGION,DJISOLCNP01X,2040,0.0
REGION,DJISOLCSP01X,2040,0.0
REGION,DJISOLMGRID1,2040,0.0
REGION,DJISOLPRP00X,2030,0.7411090737198651
REGION,DJISOLPRP00X,2031,1.4750912068589217
REGION,DJISOLPRP00X,2032,2.2028025850291417
REGION,DJISOLPRP00X,2033,2.9249221038841164
REGION,DJISOLPRP00X,2034,3.64217007082679
REGION,DJISOLPRP00X,2035,4.479638872262422
REGION,DJISOLPRP00X,2036,5.307460400052564
REGION,DJISOLPRP00X,2037,6.126282683778317
REGION,DJISOLPRP00X,2038,6.936382312710014
REGION,DJISOLPRP00X,2039,7.737397169557376
REGION,DJISOLPRP00X,2040,8.674829446926317
REGION,DJISOLPRSAL1,2040,0.0
REGION,DJISOLPRSAL2,2040,0.0
REGION,DJISOLPRSAL3,2040,0.0
REGION,DJISOLPRSAL4,2040,0.0
REGION,DJISOLPRSAL5,2040,0.0
REGION,DJISOLPSP00X,2040,0.0
REGION,DJISOLPUP00X,2040,0.0
REGION,DJIURNIMP00X,2040,0.0
REGION,DJIURNPRP00X,2040,0.0
REGION,DJIURNPWP01N,2040,0.0
REGION,DJIURNPWP01O,2040,0.0
REGION,DJIWINMGRID1,2040,0.0
REGION,DJIWINOFP00X,2040,0.0
REGION,DJIWINONP00X,2040,0.0
REGION,DJIWINPRP00X,2040,0.0
REGION,DZABACKSTOP,2040,0.0
REGION,DZABIOCHC01N,2040,0.0
REGION,DZABIOCHP01N,2025,37.5
REGION,DZABIOCHP01N,2026,45.0
REGION,DZABIOCHP01N,2027,52.5
REGION,DZABIOCHP01N,2028,60.00000000000001
REGION,DZABIOCHP01N,2029,67.5
REGION,DZABIOCHP01N,2030,75.0
REGION,DZABIOCHP01N,2031,74.5
REGION,DZABIOCHP01N,2032,74.0
REGION,DZABIOCHP01N,2033,73.5
REGION,DZABIOCHP01N,2034,73.0
REGION,DZABIOCHP01N,2035,72.5
REGION,DZABIOCHP01N,2036,72.0
REGION,DZABIOCHP01N,2037,71.5
REGION,DZABIOCHP01N,2038,71.00000000000001
REGION,DZABIOCHP01N,2039,70.5
REGION,DZABIOCHP01N,2040,70.0
REGION,DZABIOCHP01O,2040,0.0
REGION,DZABIODIP00X,2040,0.0
REGION,DZABIOIMP00X,2040,0.0
REGION,DZABIOPRP00X,2040,0.0
REGION,DZACO1DIP00X,2040,0.0
REGION,DZACO1EXP00X,2040,0.0
REGION,DZACO1IMP00X,2040,0.0
REGION,DZACO1PRP00X,2040,0.0
REGION,DZACO1R1P00X,2040,0.0
REGION,DZACO1R2P00X,2040,0.0
REGION,DZACO1RCP00X,2040,0.0
REGION,DZACOADIP00X,2040,0.0
REGION,DZACOAIMP00X,2040,0.0
REGION,DZACOAPRP00X,2040,0.0
REGION,DZACOASCC01N,2040,0.0
REGION,DZACOASCP01N,2040,0.0
REGION,DZACOASCP01O,2040,0.0
REGION,DZAEL1TRP00X,2040,0.0
REGION,DZAEL2DIP00X,2040,0.0
REGION,DZAEL3DIP00X,2040,0.0
REGION,DZAEL4DIP00X,2040,0.0
REGION,DZAELMARBP00,2040,0.0
REGION,DZAGAESPBP00,2040,0.0
REGION,DZAGAITABP00,2040,0.0
REGION,DZAGAMARBP00,2040,0.0
REGION,DZAGAPRTBP00,2040,0.0
REGION,DZAGAS00IPIX,2040,0.0
REGION,DZAGATUNBP00,2040,0.0
REGION,DZAGEOCVP01N,2040,0.0
REGION,DZAGEOCVP01O,2040,0.0
REGION,DZAHFODIP00X,2040,0.0
REGION,DZAHFOEMP00X,2040,0.0
REGION,DZAHFOGCP01N,2040,0.0
REGION,DZAHFOGCP01O,2015,19.29092
REGION,DZAHFOGCP01O,2016,19.29092
REGION,DZAHFOGCP01O,2017,19.29092
REGION,DZAHFOGCP01O,2018,19.29092
REGION,DZAHFOGCP01O,2019,19.29092
REGION,DZAHFOGCP01O,2020,19.29092
REGION,DZAHFOGCP01O,2021,18.326374
REGION,DZAHFOGCP01O,2022,17.361828
REGION,DZAHFOGCP01O,2023,16.397282
REGION,DZAHFOGCP01O,2024,15.432736
REGION,DZAHFOGCP01O,2025,14.46819
REGION,DZAHFOGCP01O,2026,13.503644
REGION,DZAHFOGCP01O,2027,12.539098
REGION,DZAHFOGCP01O,2028,11.574552
REGION,DZAHFOGCP01O,2029,10.610006
REGION,DZAHFOGCP01O,2030,9.64546
REGION,DZAHFOGCP01O,2031,8.680914
REGION,DZAHFOGCP01O,2032,7.716368
REGION,DZAHFOGCP01O,2033,6.751822
REGION,DZAHFOGCP01O,2034,5.787276
REGION,DZAHFOGCP01O,2035,4.82273
REGION,DZAHFOGCP01O,2036,3.858184
REGION,DZAHFOGCP01O,2037,2.893638
REGION,DZAHFOGCP01O,2038,1.929092
REGION,DZAHFOGCP01O,2039,0.964546000000002
REGION,DZAHFOGCP01O,2040,0.0
REGION,DZAHFOIMP00X,2040,0.0
REGION,DZAHYDLSP00X,2015,5.0
REGION,DZAHYDLSP00X,2016,5.0
REGION,DZAHYDLSP00X,2017,5.0
REGION,DZAHYDLSP00X,2018,5.0
REGION,DZAHYDLSP00X,2019,5.0
REGION,DZAHYDLSP00X,2020,5.0
REGION,DZAHYDLSP00X,2021,5.0
REGION,DZAHYDLSP00X,2022,5.0
REGION,DZAHYDLSP00X,2023,10.0
REGION,DZAHYDLSP00X,2024,10.0
REGION,DZAHYDLSP00X,2025,10.0
REGION,DZAHYDLSP00X,2026,10.0
REGION,DZAHYDLSP00X,2027,10.0
REGION,DZAHYDLSP00X,2028,10.0
REGION,DZAHYDLSP00X,2029,10.0
REGION,DZAHYDLSP00X,2030,10.0
REGION,DZAHYDLSP00X,2031,10.0
REGION,DZAHYDLSP00X,2032,10.0
REGION,DZAHYDLSP00X,2033,10.0
REGION,DZAHYDLSP00X,2034,10.0
REGION,DZAHYDLSP00X,2035,10.0
REGION,DZAHYDLSP00X,2036,10.0
REGION,DZAHYDLSP00X,2037,10.0
REGION,DZAHYDLSP00X,2038,10.0
REGION,DZAHYDLSP00X,2039,10.0
REGION,DZAHYDLSP00X,2040,10.0
REGION,DZAHYDMGRID1,2040,0.0
REGION,DZAHYDMSP00X,2015,4.775
REGION,DZAHYDMSP00X,2016,4.775
REGION,DZAHYDMSP00X,2017,4.775
REGION,DZAHYDMSP00X,2018,4.775
REGION,DZAHYDMSP00X,2019,4.775
REGION,DZAHYDMSP00X,2020,4.775
REGION,DZAHYDMSP00X,2021,4.775
REGION,DZAHYDMSP00X,2022,4.775
REGION,DZAHYDMSP00X,2023,7.275
REGION,DZAHYDMSP00X,2024,7.275
REGION,DZAHYDMSP00X,2025,7.275
REGION,DZAHYDMSP00X,2026,7.275
REGION,DZAHYDMSP00X,2027,7.275
REGION,DZAHYDMSP00X,2028,7.275
REGION,DZAHYDMSP00X,2029,7.275
REGION,DZAHYDMSP00X,2030,7.275
REGION,DZAHYDMSP00X,2031,7.275
REGION,DZAHYDMSP00X,2032,7.275
REGION,DZAHYDMSP00X,2033,7.275
REGION,DZAHYDMSP00X,2034,7.275
REGION,DZAHYDMSP00X,2035,7.275
REGION,DZAHYDMSP00X,2036,7.275
REGION,DZAHYDMSP00X,2037,7.275
REGION,DZAHYDMSP00X,2038,7.275
REGION,DZAHYDMSP00X,2039,7.275
REGION,DZAHYDMSP00X,2040,7.275
REGION,DZAHYDSSP00X,2015,4.836
REGION,DZAHYDSSP00X,2016,4.836
REGION,DZAHYDSSP00X,2017,4.836
REGION,DZAHYDSSP00X,2018,4.836
REGION,DZAHYDSSP00X,2019,4.836
REGION,DZAHYDSSP00X,2020,4.836
REGION,DZAHYDSSP00X,2021,4.836
REGION,DZAHYDSSP00X,2022,4.836
REGION,DZAHYDSSP00X,2023,4.836
REGION,DZAHYDSSP00X,2024,4.836
REGION,DZAHYDSSP00X,2025,4.836
REGION,DZAHYDSSP00X,2026,4.836
REGION,DZAHYDSSP00X,2027,4.836
REGION,DZAHYDSSP00X,2028,4.836
REGION,DZAHYDSSP00X,2029,4.836
REGION,DZAHYDSSP00X,2030,4.836
REGION,DZAHYDSSP00X,2031,4.836
REGION,DZAHYDSSP00X,2032,4.836
REGION,DZAHYDSSP00X,2033,4.836
REGION,DZAHYDSSP00X,2034,4.836
REGION,DZAHYDSSP00X,2035,4.836
REGION,DZAHYDSSP00X,2036,4.836
REGION,DZAHYDSSP00X,2037,4.836
REGION,DZAHYDSSP00X,2038,4.836
REGION,DZAHYDSSP00X,2039,4.836
REGION,DZAHYDSSP00X,2040,4.836
REGION,DZALFODIP00X,2040,0.0
REGION,DZALFOEMP00X,2040,0.0
REGION,DZALFOIMP00X,2040,0.0
REGION,DZALFOMGRID1,2040,0.0
REGION,DZALFORCP00X,2015,2.3000000000000003
REGION,DZALFORCP00X,2016,4.6000000000000005
REGION,DZALFORCP00X,2017,6.9
REGION,DZALFORCP00X,2018,9.200000000000001
REGION,DZALFORCP00X,2019,9.200000000000001
REGION,DZALFORCP00X,2020,9.200000000000001
REGION,DZALFORCP00X,2021,9.200000000000001
REGION,DZALFORCP00X,2022,9.200000000000001
REGION,DZALFORCP00X,2023,9.200000000000001
REGION,DZALFORCP00X,2024,9.200000000000001
REGION,DZALFORCP00X,2025,6.9
REGION,DZALFORCP00X,2026,4.6000000000000005
REGION,DZALFORCP00X,2027,2.3000000000000003
REGION,DZALFORCP00X,2040,0.0
REGION,DZALFORCP01N,2040,0.0
REGION,DZALFORCP01O,2015,7.64358
REGION,DZALFORCP01O,2016,7.64358
REGION,DZALFORCP01O,2017,7.64358
REGION,DZALFORCP01O,2018,7.64358
REGION,DZALFORCP01O,2019,7.64358
REGION,DZALFORCP01O,2020,7.64358
REGION,DZALFORCP01O,2021,7.261401
REGION,DZALFORCP01O,2022,6.879222
REGION,DZALFORCP01O,2023,6.497043
REGION,DZALFORCP01O,2024,6.114864
REGION,DZALFORCP01O,2025,5.732685
REGION,DZALFORCP01O,2026,5.350506
REGION,DZALFORCP01O,2027,4.968327
REGION,DZALFORCP01O,2028,4.586148
REGION,DZALFORCP01O,2029,4.203969
REGION,DZALFORCP01O,2030,3.82179
REGION,DZALFORCP01O,2031,3.439611
REGION,DZALFORCP01O,2032,3.057432
REGION,DZALFORCP01O,2033,2.675253
REGION,DZALFORCP01O,2034,2.293074
REGION,DZALFORCP01O,2035,1.910895
REGION,DZALFORCP01O,2036,1.528716
REGION,DZALFORCP01O,2037,1.146537
REGION,DZALFORCP01O,2038,0.764358
REGION,DZALFORCP01O,2039,0.382179000000001
REGION,DZALFORCP01O,2040,0.0
REGION,DZALFOSALON1,2040,0.0
REGION,DZALNGEXP00X,2040,0.0
