r,t,y,AnnualFixedOperatingCost
REGION,CIVLFORCP01O,2026,4.918081
REGION,CIVLFORCP01O,2027,4.5667895
REGION,CIVLFORCP01O,2028,4.215498
REGION,CIVLFORCP01O,2029,3.8642065
REGION,CIVLFORCP01O,2030,3.512915
REGION,CIVLFORCP01O,2031,3.1616235
REGION,CIVLFORCP01O,2032,2.810332
REGION,CIVLFORCP01O,2033,2.4590405
REGION,CIVLFORCP01O,2034,2.107749
REGION,CIVLFORCP01O,2035,1.7564575
REGION,CIVLFORCP01O,2036,1.405166
REGION,CIVLFORCP01O,2037,1.0538745
REGION,CIVLFORCP01O,2038,0.702583
REGION,CIVLFORCP01O,2039,0.3512915
REGION,CIVLFORCP01O,2040,0.0
REGION,CIVLFOSALON1,2040,0.0
REGION,CIVLNGEXP00X,2040,0.0
REGION,CIVLNGIMP00X,2040,0.0
REGION,CIVNGACCC01N,2040,0.0
REGION,CIVNGACCP01N,2015,6.45
REGION,CIVNGACCP01N,2016,6.45
REGION,CIVNGACCP01N,2017,6.45
REGION,CIVNGACCP01N,2018,6.45
REGION,CIVNGACCP01N,2019,6.45
REGION,CIVNGACCP01N,2020,6.45
REGION,CIVNGACCP01N,2021,6.45
REGION,CIVNGACCP01N,2022,6.45
REGION,CIVNGACCP01N,2023,6.45
REGION,CIVNGACCP01N,2024,6.45
REGION,CIVNGACCP01N,2025,6.45
REGION,CIVNGACCP01N,2026,6.45
REGION,CIVNGACCP01N,2027,6.45
REGION,CIVNGACCP01N,2028,6.45
REGION,CIVNGACCP01N,2029,6.45
REGION,CIVNGACCP01N,2030,6.45
REGION,CIVNGACCP01N,2031,6.45
REGION,CIVNGACCP01N,2032,6.45
REGION,CIVNGACCP01N,2033,6.45
REGION,CIVNGACCP01N,2034,6.45
REGION,CIVNGACCP01N,2035,6.45
REGION,CIVNGACCP01N,2036,6.45
REGION,CIVNGACCP01N,2037,6.45
REGION,CIVNGACCP01N,2038,6.45
REGION,CIVNGACCP01N,2039,6.45
REGION,CIVNGACCP01N,2040,6.45
REGION,CIVNGACCP01O,2015,7.25
REGION,CIVNGACCP01O,2016,7.25
REGION,CIVNGACCP01O,2017,7.25
REGION,CIVNGACCP01O,2018,7.25
REGION,CIVNGACCP01O,2019,7.25
REGION,CIVNGACCP01O,2020,7.25
REGION,CIVNGACCP01O,2021,6.8875
REGION,CIVNGACCP01O,2022,6.525
REGION,CIVNGACCP01O,2023,6.1625
REGION,CIVNGACCP01O,2024,5.8
REGION,CIVNGACCP01O,2025,5.4375
REGION,CIVNGACCP01O,2026,5.075
REGION,CIVNGACCP01O,2027,4.7125
REGION,CIVNGACCP01O,2028,4.35
REGION,CIVNGACCP01O,2029,3.9875
REGION,CIVNGACCP01O,2030,3.625
REGION,CIVNGACCP01O,2031,3.2625
REGION,CIVNGACCP01O,2032,2.9
REGION,CIVNGACCP01O,2033,2.5375
REGION,CIVNGACCP01O,2034,2.175
REGION,CIVNGACCP01O,2035,1.8125
REGION,CIVNGACCP01O,2036,1.45
REGION,CIVNGACCP01O,2037,1.0875
REGION,CIVNGACCP01O,2038,0.725
REGION,CIVNGACCP01O,2039,0.3625
REGION,CIVNGACCP01O,2040,0.0
REGION,CIVNGADIP00X,2040,0.0
REGION,CIVNGAGCP01N,2016,5.0
REGION,CIVNGAGCP01N,2017,12.2
REGION,CIVNGAGCP01N,2018,12.2
REGION,CIVNGAGCP01N,2019,12.2
REGION,CIVNGAGCP01N,2020,12.2
REGION,CIVNGAGCP01N,2021,12.2
REGION,CIVNGAGCP01N,2022,12.2
REGION,CIVNGAGCP01N,2023,12.2
REGION,CIVNGAGCP01N,2024,12.2
REGION,CIVNGAGCP01N,2025,12.2
REGION,CIVNGAGCP01N,2026,12.2
REGION,CIVNGAGCP01N,2027,12.2
REGION,CIVNGAGCP01N,2028,12.2
REGION,CIVNGAGCP01N,2029,12.2
REGION,CIVNGAGCP01N,2030,12.2
REGION,CIVNGAGCP01N,2031,12.2
REGION,CIVNGAGCP01N,2032,12.2
REGION,CIVNGAGCP01N,2033,12.2
REGION,CIVNGAGCP01N,2034,12.2
REGION,CIVNGAGCP01N,2035,12.2
REGION,CIVNGAGCP01N,2036,12.2
REGION,CIVNGAGCP01N,2037,12.2
REGION,CIVNGAGCP01N,2038,12.2
REGION,CIVNGAGCP01N,2039,12.2
REGION,CIVNGAGCP01N,2040,12.2
REGION,CIVNGAGCP01O,2015,11.54
REGION,CIVNGAGCP01O,2016,11.54
REGION,CIVNGAGCP01O,2017,11.54
REGION,CIVNGAGCP01O,2018,11.54
REGION,CIVNGAGCP01O,2019,11.54
REGION,CIVNGAGCP01O,2020,11.54
REGION,CIVNGAGCP01O,2021,10.963
REGION,CIVNGAGCP01O,2022,10.386
REGION,CIVNGAGCP01O,2023,9.809
REGION,CIVNGAGCP01O,2024,9.232
REGION,CIVNGAGCP01O,2025,8.655
REGION,CIVNGAGCP01O,2026,8.078
REGION,CIVNGAGCP01O,2027,7.501
REGION,CIVNGAGCP01O,2028,6.924
REGION,CIVNGAGCP01O,2029,6.3469999999999995
REGION,CIVNGAGCP01O,2030,5.77
REGION,CIVNGAGCP01O,2031,5.193
REGION,CIVNGAGCP01O,2032,4.616
REGION,CIVNGAGCP01O,2033,4.039
REGION,CIVNGAGCP01O,2034,3.462
REGION,CIVNGAGCP01O,2035,2.885
REGION,CIVNGAGCP01O,2036,2.308
REGION,CIVNGAGCP01O,2037,1.7309999999999999
REGION,CIVNGAGCP01O,2038,1.154
REGION,CIVNGAGCP01O,2039,0.577000000000001
REGION,CIVNGAGCP01O,2040,0.0
REGION,CIVNGAPRP00X,2040,0.0
REGION,CIVNGGCP01N,2040,0.0
REGION,CIVNGGCP01O,2040,0.0
REGION,CIVSOLARP00X,2040,0.0
REGION,CIVSOLCNP01X,2040,0.0
REGION,CIVSOLCSP01X,2040,0.0
REGION,CIVSOLMGRID1,2040,0.0
REGION,CIVSOLPRP00X,2015,0.16
REGION,CIVSOLPRP00X,2016,0.16
REGION,CIVSOLPRP00X,2017,0.16
REGION,CIVSOLPRP00X,2018,0.16
REGION,CIVSOLPRP00X,2019,0.16
REGION,CIVSOLPRP00X,2020,0.15360000000000001
REGION,CIVSOLPRP00X,2021,0.14628
REGION,CIVSOLPRP00X,2022,0.13904
REGION,CIVSOLPRP00X,2023,0.13188
REGION,CIVSOLPRP00X,2024,0.1248
REGION,CIVSOLPRP00X,2025,0.1178
REGION,CIVSOLPRP00X,2026,0.11088
REGION,CIVSOLPRP00X,2027,0.10404000000000001
REGION,CIVSOLPRP00X,2028,0.09727999999999999
REGION,CIVSOLPRP00X,2029,0.0906
REGION,CIVSOLPRP00X,2030,4.403915871439892
REGION,CIVSOLPRP00X,2031,23.615616091033807
REGION,CIVSOLPRP00X,2032,42.47094641630888
REGION,CIVSOLPRP00X,2033,60.596874599650825
REGION,CIVSOLPRP00X,2034,65.54745423123396
REGION,CIVSOLPRP00X,2035,70.39664395115877
REGION,CIVSOLPRP00X,2036,76.59602536209285
REGION,CIVSOLPRP00X,2037,82.67521195871868
REGION,CIVSOLPRP00X,2038,88.63573534215716
REGION,CIVSOLPRP00X,2039,94.47863176872004
REGION,CIVSOLPRP00X,2040,100.2050693040958
REGION,CIVSOLPRSAL1,2040,0.0
REGION,CIVSOLPRSAL2,2040,0.0
REGION,CIVSOLPRSAL3,2040,0.0
REGION,CIVSOLPRSAL4,2040,0.0
REGION,CIVSOLPRSAL5,2040,0.0
REGION,CIVSOLPSP00X,2028,11.5
REGION,CIVSOLPSP00X,2029,23.0
REGION,CIVSOLPSP00X,2030,34.5
REGION,CIVSOLPSP00X,2031,34.5
REGION,CIVSOLPSP00X,2032,34.5
REGION,CIVSOLPSP00X,2033,34.5
REGION,CIVSOLPSP00X,2034,34.5
REGION,CIVSOLPSP00X,2035,34.5
REGION,CIVSOLPSP00X,2036,34.5
REGION,CIVSOLPSP00X,2037,34.5
REGION,CIVSOLPSP00X,2038,34.5
REGION,CIVSOLPSP00X,2039,34.5
REGION,CIVSOLPSP00X,2040,34.5
REGION,CIVSOLPUP00X,2040,0.0
REGION,CIVURNIMP00X,2040,0.0
REGION,CIVURNPRP00X,2040,0.0
REGION,CIVURNPWP01N,2040,0.0
REGION,CIVURNPWP01O,2040,0.0
REGION,CIVWINMGRID1,2040,0.0
REGION,CIVWINOFP00X,2040,0.0
REGION,CIVWINONP00X,2040,0.0
REGION,CIVWINPRP00X,2040,0.0
REGION,CMRBACKSTOP,2015,1049826.0125911774
REGION,CMRBACKSTOP,2040,0.0
REGION,CMRBIOCHC01N,2040,0.0
REGION,CMRBIOCHP01N,2040,0.0
REGION,CMRBIOCHP01O,2040,0.0
REGION,CMRBIODIP00X,2040,0.0
REGION,CMRBIOIMP00X,2040,0.0
REGION,CMRBIOPRP00X,2040,0.0
REGION,CMRCO1DIP00X,2040,0.0
REGION,CMRCO1EXP00X,2040,0.0
REGION,CMRCO1IMP00X,2040,0.0
REGION,CMRCO1PRP00X,2040,0.0
REGION,CMRCO1R1P00X,2040,0.0
REGION,CMRCO1R2P00X,2040,0.0
REGION,CMRCO1RCP00X,2040,0.0
REGION,CMRCOADIP00X,2040,0.0
REGION,CMRCOAIMP00X,2040,0.0
REGION,CMRCOAPRP00X,2040,0.0
REGION,CMRCOASCC01N,2040,0.0
REGION,CMRCOASCP01N,2040,0.0
REGION,CMRCOASCP01O,2040,0.0
REGION,CMREL1TRP00X,2040,0.0
REGION,CMREL2DIP00X,2040,0.0
REGION,CMREL3DIP00X,2040,0.0
REGION,CMREL4DIP00X,2040,0.0
REGION,CMRELTCDBP00,2040,0.0
REGION,CMRGEOCVP01N,2040,0.0
REGION,CMRGEOCVP01O,2040,0.0
REGION,CMRHFODIP00X,2040,0.0
REGION,CMRHFOEMP00X,2040,0.0
REGION,CMRHFOGCP01N,2040,0.0
REGION,CMRHFOGCP01O,2015,8.25
REGION,CMRHFOGCP01O,2016,8.25
REGION,CMRHFOGCP01O,2017,8.25
REGION,CMRHFOGCP01O,2018,8.25
REGION,CMRHFOGCP01O,2019,8.25
REGION,CMRHFOGCP01O,2020,8.25
REGION,CMRHFOGCP01O,2021,7.8375
REGION,CMRHFOGCP01O,2022,7.425
REGION,CMRHFOGCP01O,2023,7.0125
REGION,CMRHFOGCP01O,2024,6.6
REGION,CMRHFOGCP01O,2025,6.1875
REGION,CMRHFOGCP01O,2026,5.775
REGION,CMRHFOGCP01O,2027,5.3625
REGION,CMRHFOGCP01O,2028,4.95
REGION,CMRHFOGCP01O,2029,4.5375
REGION,CMRHFOGCP01O,2030,4.125
REGION,CMRHFOGCP01O,2031,3.7125
REGION,CMRHFOGCP01O,2032,3.3
REGION,CMRHFOGCP01O,2033,2.8875
REGION,CMRHFOGCP01O,2034,2.475
REGION,CMRHFOGCP01O,2035,2.0625
REGION,CMRHFOGCP01O,2036,1.65
REGION,CMRHFOGCP01O,2037,1.2375
REGION,CMRHFOGCP01O,2038,0.825
REGION,CMRHFOGCP01O,2039,0.4125
REGION,CMRHFOGCP01O,2040,0.0
REGION,CMRHFOIMP00X,2040,0.0
REGION,CMRHYDLSP00X,2015,31.265
REGION,CMRHYDLSP00X,2016,31.265
REGION,CMRHYDLSP00X,2017,31.265
REGION,CMRHYDLSP00X,2018,41.265
REGION,CMRHYDLSP00X,2019,41.265
REGION,CMRHYDLSP00X,2020,41.265
REGION,CMRHYDLSP00X,2021,62.265
REGION,CMRHYDLSP00X,2022,66.21804458189
REGION,CMRHYDLSP00X,2023,66.21804458189
REGION,CMRHYDLSP00X,2024,66.21804458189
REGION,CMRHYDLSP00X,2025,66.21804458189
REGION,CMRHYDLSP00X,2026,66.21804458189
REGION,CMRHYDLSP00X,2027,78.61144298643691
REGION,CMRHYDLSP00X,2028,88.07517183603711
REGION,CMRHYDLSP00X,2029,102.55389915834412
REGION,CMRHYDLSP00X,2030,107.46713232720886
REGION,CMRHYDLSP00X,2031,118.589735310091
REGION,CMRHYDLSP00X,2032,127.50660421317373
REGION,CMRHYDLSP00X,2033,137.21012415855336
REGION,CMRHYDLSP00X,2034,143.48870206219783
REGION,CMRHYDLSP00X,2035,147.34069187960915
REGION,CMRHYDLSP00X,2036,147.34069187960915
REGION,CMRHYDLSP00X,2037,155.17063453082184
REGION,CMRHYDLSP00X,2038,174.7134158859822
REGION,CMRHYDLSP00X,2039,194.2934001640946
REGION,CMRHYDLSP00X,2040,213.93643381038444
REGION,CMRHYDMGRID1,2040,0.0
REGION,CMRHYDMSP00X,2015,6.46
REGION,CMRHYDMSP00X,2016,7.9399999999999995
REGION,CMRHYDMSP00X,2017,7.9399999999999995
REGION,CMRHYDMSP00X,2018,7.9399999999999995
REGION,CMRHYDMSP00X,2019,7.9399999999999995
REGION,CMRHYDMSP00X,2020,7.9399999999999995
REGION,CMRHYDMSP00X,2021,7.9399999999999995
REGION,CMRHYDMSP00X,2022,7.9399999999999995
REGION,CMRHYDMSP00X,2023,17.27569019744886
REGION,CMRHYDMSP00X,2024,29.462949466386664
REGION,CMRHYDMSP00X,2025,38.88174678831626
REGION,CMRHYDMSP00X,2026,38.88174678831626
REGION,CMRHYDMSP00X,2027,38.88174678831626
REGION,CMRHYDMSP00X,2028,38.88174678831626
REGION,CMRHYDMSP00X,2029,42.41042979438002
REGION,CMRHYDMSP00X,2030,42.41042979438002
REGION,CMRHYDMSP00X,2031,42.41042979438002
REGION,CMRHYDMSP00X,2032,42.41042979438002
REGION,CMRHYDMSP00X,2033,42.41042979438002
REGION,CMRHYDMSP00X,2034,42.41042979438002
REGION,CMRHYDMSP00X,2035,44.817192330588824
REGION,CMRHYDMSP00X,2036,50.0
REGION,CMRHYDMSP00X,2037,50.0
REGION,CMRHYDMSP00X,2038,50.0
REGION,CMRHYDMSP00X,2039,50.0
REGION,CMRHYDMSP00X,2040,50.0
REGION,CMRHYDSSP00X,2015,0.00378
REGION,CMRHYDSSP00X,2016,0.00378
REGION,CMRHYDSSP00X,2017,0.00378
REGION,CMRHYDSSP00X,2018,0.00378
REGION,CMRHYDSSP00X,2019,0.00378
REGION,CMRHYDSSP00X,2020,0.00378
REGION,CMRHYDSSP00X,2021,0.00378
REGION,CMRHYDSSP00X,2022,0.00378
REGION,CMRHYDSSP00X,2023,0.00378
REGION,CMRHYDSSP00X,2024,0.00378
REGION,CMRHYDSSP00X,2025,0.00378
REGION,CMRHYDSSP00X,2026,0.00378
REGION,CMRHYDSSP00X,2027,0.00378
REGION,CMRHYDSSP00X,2028,0.00378
REGION,CMRHYDSSP00X,2029,0.00378
REGION,CMRHYDSSP00X,2030,0.00378
REGION,CMRHYDSSP00X,2031,0.00378
REGION,CMRHYDSSP00X,2032,0.00378
REGION,CMRHYDSSP00X,2033,0.00378
REGION,CMRHYDSSP00X,2034,0.00378
REGION,CMRHYDSSP00X,2035,0.00378
REGION,CMRHYDSSP00X,2036,0.00378
REGION,CMRHYDSSP00X,2037,0.00378
REGION,CMRHYDSSP00X,2038,0.00378
REGION,CMRHYDSSP00X,2039,0.00378
REGION,CMRHYDSSP00X,2040,0.00378
REGION,CMRLFODIP00X,2040,0.0
REGION,CMRLFOEMP00X,2040,0.0
REGION,CMRLFOIMP00X,2040,0.0
REGION,CMRLFOMGRID1,2040,0.0
REGION,CMRLFORCP00X,2015,4.6000000000000005
REGION,CMRLFORCP00X,2016,4.635543001688877
REGION,CMRLFORCP00X,2017,9.235543001688876
REGION,CMRLFORCP00X,2018,9.235543001688876
REGION,CMRLFORCP00X,2019,9.364487579776332
REGION,CMRLFORCP00X,2020,9.364487579776332
REGION,CMRLFORCP00X,2021,9.364487579776332
REGION,CMRLFORCP00X,2022,9.364487579776332
REGION,CMRLFORCP00X,2023,9.364487579776332
REGION,CMRLFORCP00X,2024,9.364487579776332
REGION,CMRLFORCP00X,2025,4.764487579776333
REGION,CMRLFORCP00X,2026,4.728944578087456
REGION,CMRLFORCP00X,2027,0.1289445780874556
REGION,CMRLFORCP00X,2028,0.1289445780874556
REGION,CMRLFORCP00X,2040,0.0
REGION,CMRLFORCP01N,2040,0.0
REGION,CMRLFORCP01O,2015,5.7477
REGION,CMRLFORCP01O,2016,5.7477
REGION,CMRLFORCP01O,2017,5.7477
REGION,CMRLFORCP01O,2018,5.7477
REGION,CMRLFORCP01O,2019,5.7477
REGION,CMRLFORCP01O,2020,5.7477
REGION,CMRLFORCP01O,2021,5.460315
REGION,CMRLFORCP01O,2022,5.17293
REGION,CMRLFORCP01O,2023,4.8855450000000005
REGION,CMRLFORCP01O,2024,4.59816
REGION,CMRLFORCP01O,2025,4.310775
REGION,CMRLFORCP01O,2026,4.02339
REGION,CMRLFORCP01O,2027,3.736005
REGION,CMRLFORCP01O,2028,3.44862
REGION,CMRLFORCP01O,2029,3.161235
REGION,CMRLFORCP01O,2030,2.87385
REGION,CMRLFORCP01O,2031,2.586465
REGION,CMRLFORCP01O,2032,2.29908
REGION,CMRLFORCP01O,2033,2.011695
REGION,CMRLFORCP01O,2034,1.72431
REGION,CMRLFORCP01O,2035,1.436925
REGION,CMRLFORCP01O,2036,1.14954
REGION,CMRLFORCP01O,2037,0.862155
REGION,CMRLFORCP01O,2038,0.57477
REGION,CMRLFORCP01O,2039,0.287385
REGION,CMRLFORCP01O,2040,0.0
REGION,CMRLFOSALON1,2040,0.0
REGION,CMRLNGEXP00X,2040,0.0
REGION,CMRLNGIMP00X,2040,0.0
REGION,CMRNGACCC01N,2040,0.0
REGION,CMRNGACCP01N,2020,1.8525448065473225
REGION,CMRNGACCP01N,2021,1.8525448065473225
REGION,CMRNGACCP01N,2022,1.8525448065473225
REGION,CMRNGACCP01N,2023,1.8525448065473225
REGION,CMRNGACCP01N,2024,1.8525448065473225
REGION,CMRNGACCP01N,2025,1.8525448065473225
REGION,CMRNGACCP01N,2026,1.8525448065473225
REGION,CMRNGACCP01N,2027,1.8525448065473225
REGION,CMRNGACCP01N,2028,2.1596783712355183
REGION,CMRNGACCP01N,2029,2.1596783712355183
REGION,CMRNGACCP01N,2030,2.4368203848335384
REGION,CMRNGACCP01N,2031,3.050202998007327
REGION,CMRNGACCP01N,2032,3.663363181525603
REGION,CMRNGACCP01N,2033,4.3607345792341325
REGION,CMRNGACCP01N,2034,5.193209609445143
REGION,CMRNGACCP01N,2035,6.028275664229929
REGION,CMRNGACCP01N,2036,7.014181375762091
REGION,CMRNGACCP01N,2037,8.03449153871842
REGION,CMRNGACCP01N,2038,8.424188137316484
REGION,CMRNGACCP01N,2039,8.79458369308497
REGION,CMRNGACCP01N,2040,9.791616220560487
REGION,CMRNGACCP01O,2040,0.0
REGION,CMRNGADIP00X,2040,0.0
REGION,CMRNGAGCP01N,2015,1.014
REGION,CMRNGAGCP01N,2016,2.214
REGION,CMRNGAGCP01N,2017,2.214
REGION,CMRNGAGCP01N,2018,2.214
REGION,CMRNGAGCP01N,2019,2.214
REGION,CMRNGAGCP01N,2020,2.214
REGION,CMRNGAGCP01N,2021,2.214
REGION,CMRNGAGCP01N,2022,2.214
REGION,CMRNGAGCP01N,2023,2.214
REGION,CMRNGAGCP01N,2024,2.214
REGION,CMRNGAGCP01N,2025,2.214
REGION,CMRNGAGCP01N,2026,2.214
REGION,CMRNGAGCP01N,2027,2.214
REGION,CMRNGAGCP01N,2028,2.214
REGION,CMRNGAGCP01N,2029,2.214
REGION,CMRNGAGCP01N,2030,2.214
REGION,CMRNGAGCP01N,2031,2.214
REGION,CMRNGAGCP01N,2032,2.214
REGION,CMRNGAGCP01N,2033,2.214
REGION,CMRNGAGCP01N,2034,2.214
REGION,CMRNGAGCP01N,2035,2.214
REGION,CMRNGAGCP01N,2036,2.214
REGION,CMRNGAGCP01N,2037,2.214
REGION,CMRNGAGCP01N,2038,2.214
REGION,CMRNGAGCP01N,2039,2.214
REGION,CMRNGAGCP01N,2040,1.2
REGION,CMRNGAGCP01O,2015,3.0006
REGION,CMRNGAGCP01O,2016,3.0006
REGION,CMRNGAGCP01O,2017,3.0006
REGION,CMRNGAGCP01O,2018,3.0006
REGION,CMRNGAGCP01O,2019,3.0006
REGION,CMRNGAGCP01O,2020,3.0006
REGION,CMRNGAGCP01O,2021,2.8505700000000003
REGION,CMRNGAGCP01O,2022,2.70054
REGION,CMRNGAGCP01O,2023,2.55051
REGION,CMRNGAGCP01O,2024,2.40048
REGION,CMRNGAGCP01O,2025,2.25045
REGION,CMRNGAGCP01O,2026,2.10042
REGION,CMRNGAGCP01O,2027,1.95039
REGION,CMRNGAGCP01O,2028,1.80036
REGION,CMRNGAGCP01O,2029,1.6503299999999999
REGION,CMRNGAGCP01O,2030,1.5003
REGION,CMRNGAGCP01O,2031,1.35027
REGION,CMRNGAGCP01O,2032,1.20024
REGION,CMRNGAGCP01O,2033,1.05021
REGION,CMRNGAGCP01O,2034,0.90018
REGION,CMRNGAGCP01O,2035,0.75015
REGION,CMRNGAGCP01O,2036,0.60012
REGION,CMRNGAGCP01O,2037,0.45009
REGION,CMRNGAGCP01O,2038,0.30006
REGION,CMRNGAGCP01O,2039,0.15003
REGION,CMRNGAGCP01O,2040,0.0
REGION,CMRNGAPRP00X,2040,0.0
REGION,CMRNGGCP01N,2040,0.0
REGION,CMRNGGCP01O,2040,0.0
REGION,CMRSOLARP00X,2040,0.0
REGION,CMRSOLCNP01X,2040,0.0
REGION,CMRSOLCSP01X,2040,0.0
REGION,CMRSOLMGRID1,2040,0.0
REGION,CMRSOLPRP00X,2015,0.22432
REGION,CMRSOLPRP00X,2016,0.28832
REGION,CMRSOLPRP00X,2017,0.28832
REGION,CMRSOLPRP00X,2018,0.28832
REGION,CMRSOLPRP00X,2019,0.28832
REGION,CMRSOLPRP00X,2020,0.278704
REGION,CMRSOLPRP00X,2021,0.2674062
REGION,CMRSOLPRP00X,2022,0.25622860000000003
REGION,CMRSOLPRP00X,2023,0.2451712
REGION,CMRSOLPRP00X,2024,0.234234
REGION,CMRSOLPRP00X,2025,0.223417
REGION,CMRSOLPRP00X,2026,0.21272020000000003
REGION,CMRSOLPRP00X,2027,0.2021436
REGION,CMRSOLPRP00X,2028,0.1916872
REGION,CMRSOLPRP00X,2029,0.181351
REGION,CMRSOLPRP00X,2030,0.17113499999999998
REGION,CMRSOLPRP00X,2031,8.321517491925983
REGION,CMRSOLPRP00X,2032,16.413995090963496
REGION,CMRSOLPRP00X,2033,24.44666906634464
REGION,CMRSOLPRP00X,2034,34.54184302513131
REGION,CMRSOLPRP00X,2035,44.55749218111468
REGION,CMRSOLPRP00X,2036,56.220783915982786
REGION,CMRSOLPRP00X,2037,66.50250982471877
REGION,CMRSOLPRP00X,2038,69.32019456746437
REGION,CMRSOLPRP00X,2039,72.10534254187678
REGION,CMRSOLPRP00X,2040,74.85674839991515
REGION,CMRSOLPRSAL1,2040,0.0
REGION,CMRSOLPRSAL2,2040,0.0
REGION,CMRSOLPRSAL3,2040,0.0
REGION,CMRSOLPRSAL4,2040,0.0
REGION,CMRSOLPRSAL5,2040,0.0
REGION,CMRSOLPSP00X,2029,1.4376001894527581
REGION,CMRSOLPSP00X,2030,9.529838850677919
REGION,CMRSOLPSP00X,2031,9.529838850677919
REGION,CMRSOLPSP00X,2032,9.529838850677919
REGION,CMRSOLPSP00X,2033,9.529838850677919
REGION,CMRSOLPSP00X,2034,9.529838850677919
REGION,CMRSOLPSP00X,2035,9.529838850677919
REGION,CMRSOLPSP00X,2036,9.529838850677919
REGION,CMRSOLPSP00X,2037,9.529838850677919
REGION,CMRSOLPSP00X,2038,9.529838850677919
REGION,CMRSOLPSP00X,2039,9.529838850677919
REGION,CMRSOLPSP00X,2040,9.529838850677919
REGION,CMRSOLPUP00X,2040,0.0
REGION,CMRURNIMP00X,2040,0.0
REGION,CMRURNPRP00X,2040,0.0
REGION,CMRURNPWP01N,2040,0.0
REGION,CMRURNPWP01O,2040,0.0
REGION,CMRWINMGRID1,2040,0.0
REGION,CMRWINOFP00X,2040,0.0
REGION,CMRWINONP00X,2040,0.0
REGION,CMRWINPRP00X,2040,0.0
REGION,CODBACKSTOP,2040,0.0
REGION,CODBIOCHC01N,2040,0.0
REGION,CODBIOCHP01N,2040,0.0
REGION,CODBIOCHP01O,2040,0.0
REGION,CODBIODIP00X,2040,0.0
REGION,CODBIOIMP00X,2040,0.0
REGION,CODBIOPRP00X,2040,0.0
REGION,CODCO1DIP00X,2040,0.0
REGION,CODCO1EXP00X,2040,0.0
REGION,CODCO1IMP00X,2040,0.0
REGION,CODCO1PRP00X,2040,0.0
REGION,CODCO1R1P00X,2040,0.0
REGION,CODCO1R2P00X,2040,0.0
REGION,CODCO1RCP00X,2040,0.0
REGION,CODCOADIP00X,2040,0.0
REGION,CODCOAIMP00X,2040,0.0
REGION,CODCOAPRP00X,2040,0.0
REGION,CODCOASCC01N,2040,0.0
REGION,CODCOASCP01N,2040,0.0
REGION,CODCOASCP01O,2040,0.0
REGION,CODEL1TRP00X,2040,0.0
REGION,CODEL2DIP00X,2040,0.0
REGION,CODEL3DIP00X,2040,0.0
REGION,CODEL4DIP00X,2040,0.0
REGION,CODELBDIBP00,2040,0.0
REGION,CODELCOGBP00,2040,0.0
REGION,CODELRWABP00,2040,0.0
REGION,CODELZAFBP00,2040,0.0
REGION,CODELZMBBP00,2040,0.0
REGION,CODGEOCVP01N,2040,0.0
REGION,CODGEOCVP01O,2040,0.0
REGION,CODHFODIP00X,2040,0.0
REGION,CODHFOGCP01N,2040,0.0
REGION,CODHFOGCP01O,2015,0.9724
REGION,CODHFOGCP01O,2016,0.9724
REGION,CODHFOGCP01O,2017,0.9724
REGION,CODHFOGCP01O,2018,0.9724
REGION,CODHFOGCP01O,2019,0.9724
REGION,CODHFOGCP01O,2020,0.9724
REGION,CODHFOGCP01O,2021,0.92378
REGION,CODHFOGCP01O,2022,0.87516
REGION,CODHFOGCP01O,2023,0.82654
REGION,CODHFOGCP01O,2024,0.77792
REGION,CODHFOGCP01O,2025,0.7293
REGION,CODHFOGCP01O,2026,0.68068
REGION,CODHFOGCP01O,2027,0.63206
REGION,CODHFOGCP01O,2028,0.58344
REGION,CODHFOGCP01O,2029,0.53482
REGION,CODHFOGCP01O,2030,0.4862
REGION,CODHFOGCP01O,2031,0.43758
REGION,CODHFOGCP01O,2032,0.38896
REGION,CODHFOGCP01O,2033,0.34034
REGION,CODHFOGCP01O,2034,0.29172
REGION,CODHFOGCP01O,2035,0.2431
REGION,CODHFOGCP01O,2036,0.19448
REGION,CODHFOGCP01O,2037,0.14586
REGION,CODHFOGCP01O,2038,0.09724
REGION,CODHFOGCP01O,2039,0.04862
REGION,CODHFOGCP01O,2040,0.0
REGION,CODHFOIMP00X,2040,0.0
REGION,CODHYDLSP00X,2015,98.65
REGION,CODHYDLSP00X,2016,98.65
REGION,CODHYDLSP00X,2017,98.65
REGION,CODHYDLSP00X,2018,110.9
REGION,CODHYDLSP00X,2019,110.9
REGION,CODHYDLSP00X,2020,110.9
REGION,CODHYDLSP00X,2021,110.9
REGION,CODHYDLSP00X,2022,113.35000000000001
REGION,CODHYDLSP00X,2023,113.35000000000001
REGION,CODHYDLSP00X,2024,113.35000000000001
REGION,CODHYDLSP00X,2025,253.90452834788437
REGION,CODHYDLSP00X,2026,302.1932620603457
REGION,CODHYDLSP00X,2027,324.1110858346504
REGION,CODHYDLSP00X,2028,345.8988878519335
REGION,CODHYDLSP00X,2029,355.75
REGION,CODHYDLSP00X,2030,392.8105198346042
REGION,CODHYDLSP00X,2031,404.1983933298424
REGION,CODHYDLSP00X,2032,424.3901638495628
REGION,CODHYDLSP00X,2033,442.82467284339396
REGION,CODHYDLSP00X,2034,461.641110982387
REGION,CODHYDLSP00X,2035,481.1400950657627
REGION,CODHYDLSP00X,2036,499.2459063597793
REGION,CODHYDLSP00X,2037,516.5235098068204
