r,t,y,NewCapacity
REGION,BFACO1DIP00X,2038,99999.0
REGION,BFACO1DIP00X,2039,99999.0
REGION,BFACO1DIP00X,2040,99999.0
REGION,BFACO1IMP00X,2015,99999.0
REGION,BFACO1IMP00X,2016,99999.0
REGION,BFACO1IMP00X,2017,99999.0
REGION,BFACO1IMP00X,2018,99999.0
REGION,BFACO1IMP00X,2019,99999.0
REGION,BFACO1IMP00X,2020,99999.0
REGION,BFACO1IMP00X,2021,99999.0
REGION,BFACO1IMP00X,2022,99999.0
REGION,BFACO1IMP00X,2023,99999.0
REGION,BFACO1IMP00X,2024,99999.0
REGION,BFACO1IMP00X,2025,99999.0
REGION,BFACO1IMP00X,2026,99999.0
REGION,BFACO1IMP00X,2027,99999.0
REGION,BFACO1IMP00X,2028,99999.0
REGION,BFACO1IMP00X,2029,99999.0
REGION,BFACO1IMP00X,2030,99999.0
REGION,BFACO1IMP00X,2031,99999.0
REGION,BFACO1IMP00X,2032,99999.0
REGION,BFACO1IMP00X,2033,99999.0
REGION,BFACO1IMP00X,2034,99999.0
REGION,BFACO1IMP00X,2035,99999.0
REGION,BFACO1IMP00X,2036,99999.0
REGION,BFACO1IMP00X,2037,99999.0
REGION,BFACO1IMP00X,2038,99999.0
REGION,BFACO1IMP00X,2039,99999.0
REGION,BFACO1IMP00X,2040,99999.0
REGION,BFACO1PRP00X,2015,99999.0
REGION,BFACO1PRP00X,2016,99999.0
REGION,BFACO1PRP00X,2017,99999.0
REGION,BFACO1PRP00X,2018,99999.0
REGION,BFACO1PRP00X,2019,99999.0
REGION,BFACO1PRP00X,2020,99999.0
REGION,BFACO1PRP00X,2021,99999.0
REGION,BFACO1PRP00X,2022,99999.0
REGION,BFACO1PRP00X,2023,99999.0
REGION,BFACO1PRP00X,2024,99999.0
REGION,BFACO1PRP00X,2025,99999.0
REGION,BFACO1PRP00X,2026,99999.0
REGION,BFACO1PRP00X,2027,99999.0
REGION,BFACO1PRP00X,2028,99999.0
REGION,BFACO1PRP00X,2029,99999.0
REGION,BFACO1PRP00X,2030,99999.0
REGION,BFACO1PRP00X,2031,99999.0
REGION,BFACO1PRP00X,2032,99999.0
REGION,BFACO1PRP00X,2033,99999.0
REGION,BFACO1PRP00X,2034,99999.0
REGION,BFACO1PRP00X,2035,99999.0
REGION,BFACO1PRP00X,2036,99999.0
REGION,BFACO1PRP00X,2037,99999.0
REGION,BFACO1PRP00X,2038,99999.0
REGION,BFACO1PRP00X,2039,99999.0
REGION,BFACO1PRP00X,2040,99999.0
REGION,BFACO1R1P00X,2020,2304.7793924076773
REGION,BFACO1R1P00X,2040,0.0
REGION,BFACO1R2P00X,2040,0.0
REGION,BFACO1RCP00X,2025,999999.0
REGION,BFACO1RCP00X,2040,0.0
REGION,BFACOADIP00X,2015,99999.0
REGION,BFACOADIP00X,2016,99999.0
REGION,BFACOADIP00X,2017,99999.0
REGION,BFACOADIP00X,2018,99999.0
REGION,BFACOADIP00X,2019,99999.0
REGION,BFACOADIP00X,2020,99999.0
REGION,BFACOADIP00X,2021,99999.0
REGION,BFACOADIP00X,2022,99999.0
REGION,BFACOADIP00X,2023,99999.0
REGION,BFACOADIP00X,2024,99999.0
REGION,BFACOADIP00X,2025,99999.0
REGION,BFACOADIP00X,2026,99999.0
REGION,BFACOADIP00X,2027,99999.0
REGION,BFACOADIP00X,2028,99999.0
REGION,BFACOADIP00X,2029,99999.0
REGION,BFACOADIP00X,2030,99999.0
REGION,BFACOADIP00X,2031,99999.0
REGION,BFACOADIP00X,2032,99999.0
REGION,BFACOADIP00X,2033,99999.0
REGION,BFACOADIP00X,2034,99999.0
REGION,BFACOADIP00X,2035,99999.0
REGION,BFACOADIP00X,2036,99999.0
REGION,BFACOADIP00X,2037,99999.0
REGION,BFACOADIP00X,2038,99999.0
REGION,BFACOADIP00X,2039,99999.0
REGION,BFACOADIP00X,2040,99999.0
REGION,BFACOAIMP00X,2015,99999.0
REGION,BFACOAIMP00X,2016,99999.0
REGION,BFACOAIMP00X,2017,99999.0
REGION,BFACOAIMP00X,2018,99999.0
REGION,BFACOAIMP00X,2019,99999.0
REGION,BFACOAIMP00X,2020,99999.0
REGION,BFACOAIMP00X,2021,99999.0
REGION,BFACOAIMP00X,2022,99999.0
REGION,BFACOAIMP00X,2023,99999.0
REGION,BFACOAIMP00X,2024,99999.0
REGION,BFACOAIMP00X,2025,99999.0
REGION,BFACOAIMP00X,2026,99999.0
REGION,BFACOAIMP00X,2027,99999.0
REGION,BFACOAIMP00X,2028,99999.0
REGION,BFACOAIMP00X,2029,99999.0
REGION,BFACOAIMP00X,2030,99999.0
REGION,BFACOAIMP00X,2031,99999.0
REGION,BFACOAIMP00X,2032,99999.0
REGION,BFACOAIMP00X,2033,99999.0
REGION,BFACOAIMP00X,2034,99999.0
REGION,BFACOAIMP00X,2035,99999.0
REGION,BFACOAIMP00X,2036,99999.0
REGION,BFACOAIMP00X,2037,99999.0
REGION,BFACOAIMP00X,2038,99999.0
REGION,BFACOAIMP00X,2039,99999.0
REGION,BFACOAIMP00X,2040,99999.0
REGION,BFACOAPRP00X,2015,99999.0
REGION,BFACOAPRP00X,2016,99999.0
REGION,BFACOAPRP00X,2017,99999.0
REGION,BFACOAPRP00X,2018,99999.0
REGION,BFACOAPRP00X,2019,99999.0
REGION,BFACOAPRP00X,2020,99999.0
REGION,BFACOAPRP00X,2021,99999.0
REGION,BFACOAPRP00X,2022,99999.0
REGION,BFACOAPRP00X,2023,99999.0
REGION,BFACOAPRP00X,2024,99999.0
REGION,BFACOAPRP00X,2025,99999.0
REGION,BFACOAPRP00X,2026,99999.0
REGION,BFACOAPRP00X,2027,99999.0
REGION,BFACOAPRP00X,2028,99999.0
REGION,BFACOAPRP00X,2029,99999.0
REGION,BFACOAPRP00X,2030,99999.0
REGION,BFACOAPRP00X,2031,99999.0
REGION,BFACOAPRP00X,2032,99999.0
REGION,BFACOAPRP00X,2033,99999.0
REGION,BFACOAPRP00X,2034,99999.0
REGION,BFACOAPRP00X,2035,99999.0
REGION,BFACOAPRP00X,2036,99999.0
REGION,BFACOAPRP00X,2037,99999.0
REGION,BFACOAPRP00X,2038,99999.0
REGION,BFACOAPRP00X,2039,99999.0
REGION,BFACOAPRP00X,2040,99999.0
REGION,BFACOASCC01N,2040,0.0
REGION,BFACOASCP01N,2040,0.0
REGION,BFACOASCP01O,2040,0.0
REGION,BFAEL1TRP00X,2016,0.018378978408187623
REGION,BFAEL1TRP00X,2017,0.014864706753425359
REGION,BFAEL1TRP00X,2022,0.02010530029660246
REGION,BFAEL1TRP00X,2023,0.03703902641817544
REGION,BFAEL1TRP00X,2024,0.03624009047049437
REGION,BFAEL1TRP00X,2025,0.05018451317805797
REGION,BFAEL1TRP00X,2027,0.01561407876304688
REGION,BFAEL1TRP00X,2028,0.02486384992144719
REGION,BFAEL1TRP00X,2029,0.02486463751093071
REGION,BFAEL1TRP00X,2031,0.01361860211635657
REGION,BFAEL1TRP00X,2032,0.025302486879123953
REGION,BFAEL1TRP00X,2033,0.0247506460532273
REGION,BFAEL1TRP00X,2034,0.025718374953041412
REGION,BFAEL1TRP00X,2035,0.028838581338747282
REGION,BFAEL1TRP00X,2036,0.029275284595523865
REGION,BFAEL1TRP00X,2037,0.029749919352426324
REGION,BFAEL1TRP00X,2038,0.030255783564892336
REGION,BFAEL1TRP00X,2039,0.030780410396683666
REGION,BFAEL1TRP00X,2040,0.014570660389630175
REGION,BFAEL2DIP00X,2016,0.01746002998777815
REGION,BFAEL2DIP00X,2017,0.01412147141575409
REGION,BFAEL2DIP00X,2033,0.013248132633014165
REGION,BFAEL2DIP00X,2034,0.013719588281302542
REGION,BFAEL2DIP00X,2035,0.016216340949850472
REGION,BFAEL2DIP00X,2036,0.01614335454816712
REGION,BFAEL2DIP00X,2037,0.016085100106426997
REGION,BFAEL2DIP00X,2038,0.01603427981934158
REGION,BFAEL2DIP00X,2039,0.01597807862792472
REGION,BFAEL2DIP00X,2040,0.0
REGION,BFAEL3DIP00X,2021,0.03697180395428141
REGION,BFAEL3DIP00X,2022,0.036885015682088115
REGION,BFAEL3DIP00X,2023,0.036798532644146786
REGION,BFAEL3DIP00X,2024,0.03671235341078818
REGION,BFAEL3DIP00X,2025,0.03662647656070402
REGION,BFAEL3DIP00X,2026,0.03654090068088974
REGION,BFAEL3DIP00X,2027,0.013123081389333484
REGION,BFAEL3DIP00X,2028,0.013092491456024946
REGION,BFAEL3DIP00X,2029,0.013062008356010938
REGION,BFAEL3DIP00X,2030,0.013031631592391985
REGION,BFAEL3DIP00X,2031,0.011894960557866135
REGION,BFAEL3DIP00X,2032,0.012413935872963236
REGION,BFAEL3DIP00X,2033,0.012955570495283
REGION,BFAEL3DIP00X,2034,0.013520854447534671
REGION,BFAEL3DIP00X,2035,0.014110821036305331
REGION,BFAEL3DIP00X,2036,0.014726548745601784
REGION,BFAEL3DIP00X,2037,0.015369163213274464
REGION,BFAEL3DIP00X,2038,0.016039839293966608
REGION,BFAEL3DIP00X,2039,0.016739803212352657
REGION,BFAEL3DIP00X,2040,0.017470334810647314
REGION,BFAEL4DIP00X,2040,0.0
REGION,BFAELMLIBP00,2020,0.3058
REGION,BFAELMLIBP00,2040,0.0
REGION,BFAELNERBP00,2038,0.03243598367867864
REGION,BFAELNERBP00,2039,0.15691362547698728
REGION,BFAELNERBP00,2040,0.0
REGION,BFAGEOCVP01N,2040,0.0
REGION,BFAGEOCVP01O,2040,0.0
REGION,BFAHFODIP00X,2015,99999.0
REGION,BFAHFODIP00X,2016,99999.0
REGION,BFAHFODIP00X,2017,99999.0
REGION,BFAHFODIP00X,2018,99999.0
REGION,BFAHFODIP00X,2019,99999.0
REGION,BFAHFODIP00X,2020,99999.0
REGION,BFAHFODIP00X,2021,99999.0
REGION,BFAHFODIP00X,2022,99999.0
REGION,BFAHFODIP00X,2023,99999.0
REGION,BFAHFODIP00X,2024,99999.0
REGION,BFAHFODIP00X,2025,99999.0
REGION,BFAHFODIP00X,2026,99999.0
REGION,BFAHFODIP00X,2027,99999.0
REGION,BFAHFODIP00X,2028,99999.0
REGION,BFAHFODIP00X,2029,99999.0
REGION,BFAHFODIP00X,2030,99999.0
REGION,BFAHFODIP00X,2031,99999.0
REGION,BFAHFODIP00X,2032,99999.0
REGION,BFAHFODIP00X,2033,99999.0
REGION,BFAHFODIP00X,2034,99999.0
REGION,BFAHFODIP00X,2035,99999.0
REGION,BFAHFODIP00X,2036,99999.0
REGION,BFAHFODIP00X,2037,99999.0
REGION,BFAHFODIP00X,2038,99999.0
REGION,BFAHFODIP00X,2039,99999.0
REGION,BFAHFODIP00X,2040,99999.0
REGION,BFAHFOGCP01N,2017,0.0432
REGION,BFAHFOGCP01N,2040,0.0
REGION,BFAHFOGCP01O,2040,0.0
REGION,BFAHFOIMP00X,2015,99999.0
REGION,BFAHFOIMP00X,2016,99999.0
REGION,BFAHFOIMP00X,2017,99999.0
REGION,BFAHFOIMP00X,2018,99999.0
REGION,BFAHFOIMP00X,2019,99999.0
REGION,BFAHFOIMP00X,2020,99999.0
REGION,BFAHFOIMP00X,2021,99999.0
REGION,BFAHFOIMP00X,2022,99999.0
REGION,BFAHFOIMP00X,2023,99999.0
REGION,BFAHFOIMP00X,2024,99999.0
REGION,BFAHFOIMP00X,2025,99999.0
REGION,BFAHFOIMP00X,2026,99999.0
REGION,BFAHFOIMP00X,2027,99999.0
REGION,BFAHFOIMP00X,2028,99999.0
REGION,BFAHFOIMP00X,2029,99999.0
REGION,BFAHFOIMP00X,2030,99999.0
REGION,BFAHFOIMP00X,2031,99999.0
REGION,BFAHFOIMP00X,2032,99999.0
REGION,BFAHFOIMP00X,2033,99999.0
REGION,BFAHFOIMP00X,2034,99999.0
REGION,BFAHFOIMP00X,2035,99999.0
REGION,BFAHFOIMP00X,2036,99999.0
REGION,BFAHFOIMP00X,2037,99999.0
REGION,BFAHFOIMP00X,2038,99999.0
REGION,BFAHFOIMP00X,2039,99999.0
REGION,BFAHFOIMP00X,2040,99999.0
REGION,BFAHYDLSP00X,2040,0.0
REGION,BFAHYDMGRID1,2040,0.0
REGION,BFAHYDMSP00X,2040,0.0
REGION,BFAHYDSSP00X,2017,0.0026
REGION,BFAHYDSSP00X,2022,0.0209
REGION,BFAHYDSSP00X,2023,0.014
REGION,BFAHYDSSP00X,2040,0.0
REGION,BFALFODIP00X,2015,99999.0
REGION,BFALFODIP00X,2016,99999.0
REGION,BFALFODIP00X,2017,99999.0
REGION,BFALFODIP00X,2018,99999.0
REGION,BFALFODIP00X,2019,99999.0
REGION,BFALFODIP00X,2020,99999.0
REGION,BFALFODIP00X,2021,99999.0
REGION,BFALFODIP00X,2022,99999.0
REGION,BFALFODIP00X,2023,99999.0
REGION,BFALFODIP00X,2024,99999.0
REGION,BFALFODIP00X,2025,99999.0
REGION,BFALFODIP00X,2026,99999.0
REGION,BFALFODIP00X,2027,99999.0
REGION,BFALFODIP00X,2028,99999.0
REGION,BFALFODIP00X,2029,99999.0
REGION,BFALFODIP00X,2030,99999.0
REGION,BFALFODIP00X,2031,99999.0
REGION,BFALFODIP00X,2032,99999.0
REGION,BFALFODIP00X,2033,99999.0
REGION,BFALFODIP00X,2034,99999.0
REGION,BFALFODIP00X,2035,99999.0
REGION,BFALFODIP00X,2036,99999.0
REGION,BFALFODIP00X,2037,99999.0
REGION,BFALFODIP00X,2038,99999.0
REGION,BFALFODIP00X,2039,99999.0
REGION,BFALFODIP00X,2040,99999.0
REGION,BFALFOIMP00X,2015,99999.0
REGION,BFALFOIMP00X,2016,99999.0
REGION,BFALFOIMP00X,2017,99999.0
REGION,BFALFOIMP00X,2018,99999.0
REGION,BFALFOIMP00X,2019,99999.0
REGION,BFALFOIMP00X,2020,99999.0
REGION,BFALFOIMP00X,2021,99999.0
REGION,BFALFOIMP00X,2022,99999.0
REGION,BFALFOIMP00X,2023,99999.0
REGION,BFALFOIMP00X,2024,99999.0
REGION,BFALFOIMP00X,2025,99999.0
REGION,BFALFOIMP00X,2026,99999.0
REGION,BFALFOIMP00X,2027,99999.0
REGION,BFALFOIMP00X,2028,99999.0
REGION,BFALFOIMP00X,2029,99999.0
REGION,BFALFOIMP00X,2030,99999.0
REGION,BFALFOIMP00X,2031,99999.0
REGION,BFALFOIMP00X,2032,99999.0
REGION,BFALFOIMP00X,2033,99999.0
REGION,BFALFOIMP00X,2034,99999.0
REGION,BFALFOIMP00X,2035,99999.0
REGION,BFALFOIMP00X,2036,99999.0
REGION,BFALFOIMP00X,2037,99999.0
REGION,BFALFOIMP00X,2038,99999.0
REGION,BFALFOIMP00X,2039,99999.0
REGION,BFALFOIMP00X,2040,99999.0
REGION,BFALFOMGRID1,2040,0.0
REGION,BFALFORCP00X,2016,0.018014997762054927
REGION,BFALFORCP00X,2017,0.010576337613866818
REGION,BFALFORCP00X,2018,0.035647028763002485
REGION,BFALFORCP00X,2040,0.0
REGION,BFALFORCP01N,2040,0.0
REGION,BFALFORCP01O,2040,0.0
REGION,BFALFOSALON1,2040,0.0
REGION,BFALNGEXP00X,2040,0.0
REGION,BFALNGIMP00X,2040,0.0
REGION,BFANGACCC01N,2040,0.0
REGION,BFANGACCP01N,2040,0.0
REGION,BFANGACCP01O,2040,0.0
REGION,BFANGADIP00X,2015,99999.0
REGION,BFANGADIP00X,2016,99999.0
REGION,BFANGADIP00X,2017,99999.0
REGION,BFANGADIP00X,2018,99999.0
REGION,BFANGADIP00X,2019,99999.0
REGION,BFANGADIP00X,2020,99999.0
REGION,BFANGADIP00X,2021,99999.0
REGION,BFANGADIP00X,2022,99999.0
REGION,BFANGADIP00X,2023,99999.0
REGION,BFANGADIP00X,2024,99999.0
REGION,BFANGADIP00X,2025,99999.0
REGION,BFANGADIP00X,2026,99999.0
REGION,BFANGADIP00X,2027,99999.0
REGION,BFANGADIP00X,2028,99999.0
REGION,BFANGADIP00X,2029,99999.0
REGION,BFANGADIP00X,2030,99999.0
REGION,BFANGADIP00X,2031,99999.0
REGION,BFANGADIP00X,2032,99999.0
REGION,BFANGADIP00X,2033,99999.0
REGION,BFANGADIP00X,2034,99999.0
REGION,BFANGADIP00X,2035,99999.0
REGION,BFANGADIP00X,2036,99999.0
REGION,BFANGADIP00X,2037,99999.0
REGION,BFANGADIP00X,2038,99999.0
REGION,BFANGADIP00X,2039,99999.0
REGION,BFANGADIP00X,2040,99999.0
REGION,BFANGAGCP01N,2040,0.0
REGION,BFANGAGCP01O,2040,0.0
REGION,BFANGAPRP00X,2015,99999.0
REGION,BFANGAPRP00X,2016,99999.0
REGION,BFANGAPRP00X,2017,99999.0
REGION,BFANGAPRP00X,2018,99999.0
REGION,BFANGAPRP00X,2019,99999.0
REGION,BFANGAPRP00X,2020,99999.0
REGION,BFANGAPRP00X,2021,99999.0
REGION,BFANGAPRP00X,2022,99999.0
REGION,BFANGAPRP00X,2023,99999.0
REGION,BFANGAPRP00X,2024,99999.0
REGION,BFANGAPRP00X,2025,99999.0
REGION,BFANGAPRP00X,2026,99999.0
REGION,BFANGAPRP00X,2027,99999.0
REGION,BFANGAPRP00X,2028,99999.0
REGION,BFANGAPRP00X,2029,99999.0
REGION,BFANGAPRP00X,2030,99999.0
REGION,BFANGAPRP00X,2031,99999.0
REGION,BFANGAPRP00X,2032,99999.0
REGION,BFANGAPRP00X,2033,99999.0
REGION,BFANGAPRP00X,2034,99999.0
REGION,BFANGAPRP00X,2035,99999.0
REGION,BFANGAPRP00X,2036,99999.0
REGION,BFANGAPRP00X,2037,99999.0
REGION,BFANGAPRP00X,2038,99999.0
REGION,BFANGAPRP00X,2039,99999.0
REGION,BFANGAPRP00X,2040,99999.0
REGION,BFANGGCP01N,2040,0.0
REGION,BFANGGCP01O,2040,0.0
REGION,BFASOLARP00X,2015,99999.0
REGION,BFASOLARP00X,2016,99999.0
REGION,BFASOLARP00X,2017,99999.0
REGION,BFASOLARP00X,2018,99999.0
REGION,BFASOLARP00X,2019,99999.0
REGION,BFASOLARP00X,2020,99999.0
REGION,BFASOLARP00X,2021,99999.0
REGION,BFASOLARP00X,2022,99999.0
REGION,BFASOLARP00X,2023,99999.0
REGION,BFASOLARP00X,2024,99999.0
REGION,BFASOLARP00X,2025,99999.0
REGION,BFASOLARP00X,2026,99999.0
REGION,BFASOLARP00X,2027,99999.0
REGION,BFASOLARP00X,2028,99999.0
REGION,BFASOLARP00X,2029,99999.0
REGION,BFASOLARP00X,2030,99999.0
REGION,BFASOLARP00X,2031,99999.0
REGION,BFASOLARP00X,2032,99999.0
REGION,BFASOLARP00X,2033,99999.0
REGION,BFASOLARP00X,2034,99999.0
REGION,BFASOLARP00X,2035,99999.0
REGION,BFASOLARP00X,2036,99999.0
REGION,BFASOLARP00X,2037,99999.0
REGION,BFASOLARP00X,2038,99999.0
REGION,BFASOLARP00X,2039,99999.0
REGION,BFASOLARP00X,2040,99999.0
REGION,BFASOLCNP01X,2040,0.0
REGION,BFASOLCSP01X,2040,0.0
REGION,BFASOLMGRID1,2040,0.0
REGION,BFASOLPRP00X,2040,0.0
REGION,BFASOLPRSAL1,2040,0.0
REGION,BFASOLPRSAL2,2040,0.0
REGION,BFASOLPRSAL3,2040,0.0
REGION,BFASOLPRSAL4,2040,0.0
REGION,BFASOLPRSAL5,2040,0.0
REGION,BFASOLPSP00X,2020,0.25
REGION,BFASOLPSP00X,2026,0.1849051715724129
REGION,BFASOLPSP00X,2027,0.05686190944909399
REGION,BFASOLPSP00X,2028,0.02322119596422173
REGION,BFASOLPSP00X,2029,0.02342160706991283
REGION,BFASOLPSP00X,2030,0.202478512683569
REGION,BFASOLPSP00X,2032,0.03223977869890723
REGION,BFASOLPSP00X,2033,0.03615928756079091
REGION,BFASOLPSP00X,2034,0.03453439434754541
REGION,BFASOLPSP00X,2035,0.04052991000468315
REGION,BFASOLPSP00X,2036,0.040634055966432596
REGION,BFASOLPSP00X,2037,0.040770617392895954
REGION,BFASOLPSP00X,2038,0.040923057676702325
REGION,BFASOLPSP00X,2039,0.04106160898291565
REGION,BFASOLPSP00X,2040,0.3715311706532635
REGION,BFASOLPUP00X,2016,0.00286
REGION,BFASOLPUP00X,2017,0.10608
REGION,BFASOLPUP00X,2018,0.03818
REGION,BFASOLPUP00X,2037,0.07188351513557939
REGION,BFASOLPUP00X,2040,0.0
REGION,BFAURNIMP00X,2015,99999.0
REGION,BFAURNIMP00X,2016,99999.0
REGION,BFAURNIMP00X,2017,99999.0
REGION,BFAURNIMP00X,2018,99999.0
REGION,BFAURNIMP00X,2019,99999.0
REGION,BFAURNIMP00X,2020,99999.0
REGION,BFAURNIMP00X,2021,99999.0
REGION,BFAURNIMP00X,2022,99999.0
REGION,BFAURNIMP00X,2023,99999.0
REGION,BFAURNIMP00X,2024,99999.0
REGION,BFAURNIMP00X,2025,99999.0
REGION,BFAURNIMP00X,2026,99999.0
REGION,BFAURNIMP00X,2027,99999.0
REGION,BFAURNIMP00X,2028,99999.0
REGION,BFAURNIMP00X,2029,99999.0
REGION,BFAURNIMP00X,2030,99999.0
REGION,BFAURNIMP00X,2031,99999.0
REGION,BFAURNIMP00X,2032,99999.0
REGION,BFAURNIMP00X,2033,99999.0
REGION,BFAURNIMP00X,2034,99999.0
REGION,BFAURNIMP00X,2035,99999.0
REGION,BFAURNIMP00X,2036,99999.0
REGION,BFAURNIMP00X,2037,99999.0
REGION,BFAURNIMP00X,2038,99999.0
REGION,BFAURNIMP00X,2039,99999.0
REGION,BFAURNIMP00X,2040,99999.0
REGION,BFAURNPRP00X,2015,99999.0
REGION,BFAURNPRP00X,2016,99999.0
REGION,BFAURNPRP00X,2017,99999.0
REGION,BFAURNPRP00X,2018,99999.0
REGION,BFAURNPRP00X,2019,99999.0
REGION,BFAURNPRP00X,2020,99999.0
REGION,BFAURNPRP00X,2021,99999.0
REGION,BFAURNPRP00X,2022,99999.0
REGION,BFAURNPRP00X,2023,99999.0
REGION,BFAURNPRP00X,2024,99999.0
REGION,BFAURNPRP00X,2025,99999.0
REGION,BFAURNPRP00X,2026,99999.0
REGION,BFAURNPRP00X,2027,99999.0
REGION,BFAURNPRP00X,2028,99999.0
REGION,BFAURNPRP00X,2029,99999.0
REGION,BFAURNPRP00X,2030,99999.0
REGION,BFAURNPRP00X,2031,99999.0
REGION,BFAURNPRP00X,2032,99999.0
REGION,BFAURNPRP00X,2033,99999.0
REGION,BFAURNPRP00X,2034,99999.0
REGION,BFAURNPRP00X,2035,99999.0
REGION,BFAURNPRP00X,2036,99999.0
REGION,BFAURNPRP00X,2037,99999.0
REGION,BFAURNPRP00X,2038,99999.0
REGION,BFAURNPRP00X,2039,99999.0
REGION,BFAURNPRP00X,2040,99999.0
REGION,BFAURNPWP01N,2040,0.0
REGION,BFAURNPWP01O,2040,0.0
REGION,BFAWINMGRID1,2040,0.0
REGION,BFAWINOFP00X,2040,0.0
REGION,BFAWINONP00X,2040,0.0
REGION,BFAWINPRP00X,2015,99999.0
REGION,BFAWINPRP00X,2016,99999.0
REGION,BFAWINPRP00X,2017,99999.0
REGION,BFAWINPRP00X,2018,99999.0
REGION,BFAWINPRP00X,2019,99999.0
REGION,BFAWINPRP00X,2020,99999.0
REGION,BFAWINPRP00X,2021,99999.0
REGION,BFAWINPRP00X,2022,99999.0
REGION,BFAWINPRP00X,2023,99999.0
REGION,BFAWINPRP00X,2024,99999.0
REGION,BFAWINPRP00X,2025,99999.0
REGION,BFAWINPRP00X,2026,99999.0
REGION,BFAWINPRP00X,2027,99999.0
REGION,BFAWINPRP00X,2028,99999.0
REGION,BFAWINPRP00X,2029,99999.0
REGION,BFAWINPRP00X,2030,99999.0
REGION,BFAWINPRP00X,2031,99999.0
REGION,BFAWINPRP00X,2032,99999.0
REGION,BFAWINPRP00X,2033,99999.0
REGION,BFAWINPRP00X,2034,99999.0
REGION,BFAWINPRP00X,2035,99999.0
REGION,BFAWINPRP00X,2036,99999.0
REGION,BFAWINPRP00X,2037,99999.0
REGION,BFAWINPRP00X,2038,99999.0
REGION,BFAWINPRP00X,2039,99999.0
REGION,BFAWINPRP00X,2040,99999.0
REGION,BWABACKSTOP,2040,0.0
REGION,BWABIOCHC01N,2040,0.0
REGION,BWABIOCHP01N,2021,0.3224464871371178
REGION,BWABIOCHP01N,2040,0.0
REGION,BWABIOCHP01O,2040,0.0
REGION,BWABIODIP00X,2015,99999.0
REGION,BWABIODIP00X,2016,99999.0
REGION,BWABIODIP00X,2017,99999.0
REGION,BWABIODIP00X,2018,99999.0
REGION,BWABIODIP00X,2019,99999.0
REGION,BWABIODIP00X,2020,99999.0
REGION,BWABIODIP00X,2021,99999.0
REGION,BWABIODIP00X,2022,99999.0
REGION,BWABIODIP00X,2023,99999.0
REGION,BWABIODIP00X,2024,99999.0
REGION,BWABIODIP00X,2025,99999.0
REGION,BWABIODIP00X,2026,99999.0
REGION,BWABIODIP00X,2027,99999.0
REGION,BWABIODIP00X,2028,99999.0
REGION,BWABIODIP00X,2029,99999.0
REGION,BWABIODIP00X,2030,99999.0
REGION,BWABIODIP00X,2031,99999.0
REGION,BWABIODIP00X,2032,99999.0
REGION,BWABIODIP00X,2033,99999.0
REGION,BWABIODIP00X,2034,99999.0
REGION,BWABIODIP00X,2035,99999.0
REGION,BWABIODIP00X,2036,99999.0
REGION,BWABIODIP00X,2037,99999.0
REGION,BWABIODIP00X,2038,99999.0
REGION,BWABIODIP00X,2039,99999.0
REGION,BWABIODIP00X,2040,99999.0
REGION,BWABIOIMP00X,2015,99999.0
REGION,BWABIOIMP00X,2016,99999.0
REGION,BWABIOIMP00X,2017,99999.0
REGION,BWABIOIMP00X,2018,99999.0
REGION,BWABIOIMP00X,2019,99999.0
REGION,BWABIOIMP00X,2020,99999.0
REGION,BWABIOIMP00X,2021,99999.0
REGION,BWABIOIMP00X,2022,99999.0
REGION,BWABIOIMP00X,2023,99999.0
REGION,BWABIOIMP00X,2024,99999.0
REGION,BWABIOIMP00X,2025,99999.0
REGION,BWABIOIMP00X,2026,99999.0
REGION,BWABIOIMP00X,2027,99999.0
REGION,BWABIOIMP00X,2028,99999.0
REGION,BWABIOIMP00X,2029,99999.0
REGION,BWABIOIMP00X,2030,99999.0
REGION,BWABIOIMP00X,2031,99999.0
REGION,BWABIOIMP00X,2032,99999.0
REGION,BWABIOIMP00X,2033,99999.0
REGION,BWABIOIMP00X,2034,99999.0
REGION,BWABIOIMP00X,2035,99999.0
REGION,BWABIOIMP00X,2036,99999.0
REGION,BWABIOIMP00X,2037,99999.0
REGION,BWABIOIMP00X,2038,99999.0
REGION,BWABIOIMP00X,2039,99999.0
REGION,BWABIOIMP00X,2040,99999.0
REGION,BWABIOPRP00X,2015,99999.0
REGION,BWABIOPRP00X,2016,99999.0
REGION,BWABIOPRP00X,2017,99999.0
REGION,BWABIOPRP00X,2018,99999.0
REGION,BWABIOPRP00X,2019,99999.0
REGION,BWABIOPRP00X,2020,99999.0
REGION,BWABIOPRP00X,2021,99999.0
REGION,BWABIOPRP00X,2022,99999.0
REGION,BWABIOPRP00X,2023,99999.0
REGION,BWABIOPRP00X,2024,99999.0
REGION,BWABIOPRP00X,2025,99999.0
REGION,BWABIOPRP00X,2026,99999.0
REGION,BWABIOPRP00X,2027,99999.0
REGION,BWABIOPRP00X,2028,99999.0
REGION,BWABIOPRP00X,2029,99999.0
REGION,BWABIOPRP00X,2030,99999.0
REGION,BWABIOPRP00X,2031,99999.0
REGION,BWABIOPRP00X,2032,99999.0
REGION,BWABIOPRP00X,2033,99999.0
REGION,BWABIOPRP00X,2034,99999.0
REGION,BWABIOPRP00X,2035,99999.0
REGION,BWABIOPRP00X,2036,99999.0
REGION,BWABIOPRP00X,2037,99999.0
REGION,BWABIOPRP00X,2038,99999.0
