r,t,y,AnnualVariableOperatingCost
REGION,ETHEL1TRP00X,2022,0.000885085764459777
REGION,ETHEL1TRP00X,2023,0.0010826743335536305
REGION,ETHEL1TRP00X,2024,0.0012800102258682803
REGION,ETHEL1TRP00X,2025,0.001477098905811317
REGION,ETHEL1TRP00X,2026,0.0016603060476833094
REGION,ETHEL1TRP00X,2027,0.0017543579350621985
REGION,ETHEL1TRP00X,2028,0.001809702650132642
REGION,ETHEL1TRP00X,2029,0.0018649570317024777
REGION,ETHEL1TRP00X,2030,0.0019049910643065943
REGION,ETHEL1TRP00X,2031,0.0019499985210632634
REGION,ETHEL1TRP00X,2032,0.0019915590021887253
REGION,ETHEL1TRP00X,2033,0.0020280264391204493
REGION,ETHEL1TRP00X,2034,0.0020680698450693653
REGION,ETHEL1TRP00X,2035,0.002097165711452508
REGION,ETHEL1TRP00X,2036,0.0021577135926731826
REGION,ETHEL1TRP00X,2037,0.0022224166282544654
REGION,ETHEL1TRP00X,2038,0.0022915312901452814
REGION,ETHEL1TRP00X,2039,0.002365399324333702
REGION,ETHEL1TRP00X,2040,0.0024443001619048094
REGION,ETHEL2DIP00X,2015,0.0003114788838789253
REGION,ETHEL2DIP00X,2016,0.0003578746737709219
REGION,ETHEL2DIP00X,2017,0.0003678764195414892
REGION,ETHEL2DIP00X,2018,0.00037650733554287755
REGION,ETHEL2DIP00X,2019,0.0004285560632010481
REGION,ETHEL2DIP00X,2020,0.0004558465315108869
REGION,ETHEL2DIP00X,2021,0.0005370885608861456
REGION,ETHEL2DIP00X,2022,0.0006092555866216809
REGION,ETHEL2DIP00X,2023,0.0006811767824532884
REGION,ETHEL2DIP00X,2024,0.0007528579353446526
REGION,ETHEL2DIP00X,2025,0.0008243042364829843
REGION,ETHEL2DIP00X,2026,0.0008825630764538241
REGION,ETHEL2DIP00X,2027,0.0009406296897252061
REGION,ETHEL2DIP00X,2028,0.0009619244893035653
REGION,ETHEL2DIP00X,2029,0.0009831334720563473
REGION,ETHEL2DIP00X,2030,0.0009898831232916954
REGION,ETHEL2DIP00X,2031,0.0009832295324667128
REGION,ETHEL2DIP00X,2032,0.0009703234654281328
REGION,ETHEL2DIP00X,2033,0.0009494216900158426
REGION,ETHEL2DIP00X,2034,0.0009285694857563367
REGION,ETHEL2DIP00X,2035,0.0008937677686224069
REGION,ETHEL2DIP00X,2036,0.0008850822054376487
REGION,ETHEL2DIP00X,2037,0.0008763539771136793
REGION,ETHEL2DIP00X,2038,0.0008675862616380195
REGION,ETHEL2DIP00X,2039,0.0008588487548289671
REGION,ETHEL2DIP00X,2040,0.000850136587415937
REGION,ETHEL3DIP00X,2021,0.00011578794480755272
REGION,ETHEL3DIP00X,2022,0.00023157588961510565
REGION,ETHEL3DIP00X,2023,0.0003473638344226585
REGION,ETHEL3DIP00X,2024,0.0004631517792302113
REGION,ETHEL3DIP00X,2025,0.0005789397240377641
REGION,ETHEL3DIP00X,2026,0.000694727668845317
REGION,ETHEL3DIP00X,2027,0.0007260103485838792
REGION,ETHEL3DIP00X,2028,0.0007572930283224411
REGION,ETHEL3DIP00X,2029,0.0007885757080610032
REGION,ETHEL3DIP00X,2030,0.0008198583877995658
REGION,ETHEL3DIP00X,2031,0.0008692690625433841
REGION,ETHEL3DIP00X,2032,0.0009216575866511526
REGION,ETHEL3DIP00X,2033,0.0009772034271485802
REGION,ETHEL3DIP00X,2034,0.0010360968670595563
REGION,ETHEL3DIP00X,2035,0.0010985396572574717
REGION,ETHEL3DIP00X,2036,0.0011647457076018703
REGION,ETHEL3DIP00X,2037,0.0012349418197280591
REGION,ETHEL3DIP00X,2038,0.0013093684639999938
REGION,ETHEL3DIP00X,2039,0.0013882806032880454
REGION,ETHEL3DIP00X,2040,0.0014719485663936271
REGION,ETHEL4DIP00X,2040,0.0
REGION,ETHELKENBP00,2019,0.0001372701411694059
REGION,ETHELKENBP00,2020,0.00029145876734254234
REGION,ETHELKENBP00,2021,0.00033235901905987483
REGION,ETHELKENBP00,2022,0.00036308313153246016
REGION,ETHELKENBP00,2023,0.0005972678741062605
REGION,ETHELKENBP00,2024,0.0006307200000000007
REGION,ETHELKENBP00,2025,0.0005869937779720795
REGION,ETHELKENBP00,2026,0.0004963970534131429
REGION,ETHELKENBP00,2027,0.0004769153270566995
REGION,ETHELKENBP00,2028,0.00047622880502992107
REGION,ETHELKENBP00,2029,0.0004765655336264121
REGION,ETHELKENBP00,2030,0.0004286976391304264
REGION,ETHELKENBP00,2031,0.0003842770417169625
REGION,ETHELKENBP00,2032,0.0003400443244840795
REGION,ETHELKENBP00,2033,0.00032332718183506864
REGION,ETHELKENBP00,2034,0.00031203006179546553
REGION,ETHELKENBP00,2035,0.0003129301261927789
REGION,ETHELKENBP00,2036,0.00033104024534198723
REGION,ETHELKENBP00,2037,0.0003490298529791933
REGION,ETHELKENBP00,2038,0.00036353818830448567
REGION,ETHELKENBP00,2039,0.00037002333364311257
REGION,ETHELKENBP00,2040,0.0003590925552453733
REGION,ETHGADJIBP00,2021,-36.17732302789215
REGION,ETHGADJIBP00,2022,-37.53262794690614
REGION,ETHGADJIBP00,2023,-38.87143693418229
REGION,ETHGADJIBP00,2024,-40.19374998972041
REGION,ETHGADJIBP00,2025,-41.49956711352068
REGION,ETHGADJIBP00,2026,-41.454189037335524
REGION,ETHGADJIBP00,2027,-41.40685588775918
REGION,ETHGADJIBP00,2028,-41.35756766479176
REGION,ETHGADJIBP00,2029,-41.30632436843318
REGION,ETHGADJIBP00,2030,-41.25312599868343
REGION,ETHGADJIBP00,2031,-41.340898607191264
REGION,ETHGADJIBP00,2032,-41.42867121569907
REGION,ETHGADJIBP00,2033,-41.51644382420691
REGION,ETHGADJIBP00,2034,-41.60421643271475
REGION,ETHGADJIBP00,2035,-41.691989041222556
REGION,ETHGADJIBP00,2036,-41.95530686674613
REGION,ETHGADJIBP00,2037,-42.21862469226958
REGION,ETHGADJIBP00,2038,-42.48194251779319
REGION,ETHGADJIBP00,2039,-42.74526034331664
REGION,ETHGADJIBP00,2040,-43.008578168840145
REGION,ETHGEOCVP01N,2022,0.0001045418400000001
REGION,ETHGEOCVP01N,2023,0.00015815304000000015
REGION,ETHGEOCVP01N,2025,0.00019000849187940133
REGION,ETHGEOCVP01N,2026,0.00027877823999999994
REGION,ETHGEOCVP01N,2027,0.0003145652513020444
REGION,ETHGEOCVP01N,2028,0.00036774245059388995
REGION,ETHGEOCVP01N,2029,0.0004292899245171866
REGION,ETHGEOCVP01N,2030,0.00042928992451718667
REGION,ETHGEOCVP01N,2031,0.0004292899245171866
REGION,ETHGEOCVP01N,2032,0.0004292899245171874
REGION,ETHGEOCVP01N,2033,0.00042928992451718705
REGION,ETHGEOCVP01N,2034,0.00042928992451718705
REGION,ETHGEOCVP01N,2035,0.00043795814591871354
REGION,ETHGEOCVP01N,2036,0.0005049721459187135
REGION,ETHGEOCVP01N,2037,0.0005719861459187135
REGION,ETHGEOCVP01N,2038,0.0006390001459187137
REGION,ETHGEOCVP01N,2039,0.0007022821965811257
REGION,ETHGEOCVP01N,2040,0.0007530403846742929
REGION,ETHHFODIP00X,2037,0.00010512965809778799
REGION,ETHHFODIP00X,2038,0.00011063080073267377
REGION,ETHHFODIP00X,2039,0.00011613139129176988
REGION,ETHHFODIP00X,2040,0.00012163170529507597
REGION,ETHHFOGCP01N,2040,0.0
REGION,ETHHFOGCP01O,2040,0.0
REGION,ETHHFOIMP00X,2015,25.871909850947393
REGION,ETHHFOIMP00X,2016,22.729472570814735
REGION,ETHHFOIMP00X,2017,27.526793686100817
REGION,ETHHFOIMP00X,2018,35.219199185687536
REGION,ETHHFOIMP00X,2019,31.976922072744877
REGION,ETHHFOIMP00X,2020,34.05678857680488
REGION,ETHHFOIMP00X,2021,37.79938894366487
REGION,ETHHFOIMP00X,2022,42.07923515596613
REGION,ETHHFOIMP00X,2023,46.426335069802654
REGION,ETHHFOIMP00X,2024,50.83605338288067
REGION,ETHHFOIMP00X,2040,0.0
REGION,ETHHYDLSP00X,2015,0.00032652532079999994
REGION,ETHHYDLSP00X,2016,0.0003265253208
REGION,ETHHYDLSP00X,2017,0.00044641894168531346
REGION,ETHHYDLSP00X,2018,0.0004558235500388205
REGION,ETHHYDLSP00X,2019,0.0006346986391477976
REGION,ETHHYDLSP00X,2020,0.0007570540044000001
REGION,ETHHYDLSP00X,2021,0.0009188336843999999
REGION,ETHHYDLSP00X,2022,0.0010806133644
REGION,ETHHYDLSP00X,2023,0.0014738278643999997
REGION,ETHHYDLSP00X,2024,0.0018654832082599683
REGION,ETHHYDLSP00X,2025,0.0018670423643999997
REGION,ETHHYDLSP00X,2026,0.0018670423644
REGION,ETHHYDLSP00X,2027,0.0018670423643999995
REGION,ETHHYDLSP00X,2028,0.0018670423643999995
REGION,ETHHYDLSP00X,2029,0.0018670423643999995
REGION,ETHHYDLSP00X,2030,0.0018670423643999997
REGION,ETHHYDLSP00X,2031,0.0018670423643999995
REGION,ETHHYDLSP00X,2032,0.0018670423643999997
REGION,ETHHYDLSP00X,2033,0.0018670423643999995
REGION,ETHHYDLSP00X,2034,0.0018670423643999997
REGION,ETHHYDLSP00X,2035,0.0018670423643999997
REGION,ETHHYDLSP00X,2036,0.0018670423643999997
REGION,ETHHYDLSP00X,2037,0.0018670423643999997
REGION,ETHHYDLSP00X,2038,0.0018670423643999997
REGION,ETHHYDLSP00X,2039,0.0018670423643999995
REGION,ETHHYDLSP00X,2040,0.0018670423643999997
REGION,ETHHYDMGRID1,2040,0.0
REGION,ETHLFODIP00X,2015,0.001280528871410528
REGION,ETHLFODIP00X,2016,0.001478331022294739
REGION,ETHLFODIP00X,2017,0.0015431126152842124
REGION,ETHLFODIP00X,2018,0.0016433950414736862
REGION,ETHLFODIP00X,2019,0.0016999205402025812
REGION,ETHLFODIP00X,2020,0.0017872795514197392
REGION,ETHLFODIP00X,2021,0.001962010257902697
REGION,ETHLFODIP00X,2022,0.0021613788582256557
REGION,ETHLFODIP00X,2023,0.0023609490268054452
REGION,ETHLFODIP00X,2024,0.0025607071278189297
REGION,ETHLFODIP00X,2025,0.0027606411072660813
REGION,ETHLFODIP00X,2026,0.0029245932551036666
REGION,ETHLFODIP00X,2027,0.0030886933922254353
REGION,ETHLFODIP00X,2028,0.003252920878799846
REGION,ETHLFODIP00X,2029,0.003417246446868994
REGION,ETHLFODIP00X,2030,0.00358163621834866
REGION,ETHLFODIP00X,2031,0.0037867415364438994
REGION,ETHLFODIP00X,2032,0.003991866047890711
REGION,ETHLFODIP00X,2033,0.004197000574731216
REGION,ETHLFODIP00X,2034,0.004402135507601185
REGION,ETHLFODIP00X,2035,0.004607264908319575
REGION,ETHLFODIP00X,2036,0.004877857780733511
REGION,ETHLFODIP00X,2037,0.005148424599589554
REGION,ETHLFODIP00X,2038,0.005418956804432976
REGION,ETHLFODIP00X,2039,0.005689461957562702
REGION,ETHLFODIP00X,2040,0.0059599535594587446
REGION,ETHLFOIMP00X,2015,2184.089352632702
REGION,ETHLFOIMP00X,2016,1914.7563205169195
REGION,ETHLFOIMP00X,2017,2317.3795345709973
REGION,ETHLFOIMP00X,2018,2962.4031205999536
REGION,ETHLFOIMP00X,2019,2688.347485146503
REGION,ETHLFOIMP00X,2020,2861.305497500275
REGION,ETHLFOIMP00X,2021,3171.674099636631
REGION,ETHLFOIMP00X,2022,3526.7818459366026
REGION,ETHLFOIMP00X,2023,3887.577419203762
REGION,ETHLFOIMP00X,2024,4253.684303204202
REGION,ETHLFOIMP00X,2040,0.0
REGION,ETHLFOMGRID1,2040,0.0
REGION,ETHLFORCP00X,2040,0.0
REGION,ETHLFORCP01N,2040,0.0
REGION,ETHLFORCP01O,2040,0.0
REGION,ETHLFOSALON1,2040,0.0
REGION,ETHLNGEXP00X,2040,0.0
REGION,ETHLNGIMP00X,2040,0.0
REGION,ETHNGACCC01N,2040,0.0
REGION,ETHNGACCP01N,2040,0.0
REGION,ETHNGACCP01O,2040,0.0
REGION,ETHNGADIP00X,2040,0.0
REGION,ETHNGAGCP01N,2040,0.0
REGION,ETHNGAGCP01O,2040,0.0
REGION,ETHNGAPRP00X,2021,26.908687009619584
REGION,ETHNGAPRP00X,2022,26.8728616114651
REGION,ETHNGAPRP00X,2023,26.835876950914155
REGION,ETHNGAPRP00X,2024,26.7977330279668
REGION,ETHNGAPRP00X,2025,26.75842984262307
REGION,ETHNGAPRP00X,2026,26.54900001214847
REGION,ETHNGAPRP00X,2027,26.34026573911168
REGION,ETHNGAPRP00X,2028,26.132227023512776
REGION,ETHNGAPRP00X,2029,25.924883865351724
REGION,ETHNGAPRP00X,2030,25.718236264628462
REGION,ETHNGAPRP00X,2031,25.84217957192793
REGION,ETHNGAPRP00X,2032,25.966122879227328
REGION,ETHNGAPRP00X,2033,26.09006618652676
REGION,ETHNGAPRP00X,2034,26.21400949382613
REGION,ETHNGAPRP00X,2035,26.337952801125574
REGION,ETHNGAPRP00X,2036,26.523867762074662
REGION,ETHNGAPRP00X,2037,26.70978272302378
REGION,ETHNGAPRP00X,2038,26.895697683972898
REGION,ETHNGAPRP00X,2039,27.08161264492199
REGION,ETHNGAPRP00X,2040,27.26752760587117
REGION,ETHNGGCP01N,2040,0.0
REGION,ETHNGGCP01O,2040,0.0
REGION,ETHSOLARP00X,2030,0.00011006694305546113
REGION,ETHSOLARP00X,2031,0.00018167336379802166
REGION,ETHSOLARP00X,2032,0.0002588294022616357
REGION,ETHSOLARP00X,2033,0.00034310458922747573
REGION,ETHSOLARP00X,2034,0.000427379611715288
REGION,ETHSOLARP00X,2035,0.0005241080043698464
REGION,ETHSOLARP00X,2036,0.0006207718486883192
REGION,ETHSOLARP00X,2037,0.0007175002413428778
REGION,ETHSOLARP00X,2038,0.0008142931823335221
REGION,ETHSOLARP00X,2039,0.0009110861233241662
REGION,ETHSOLARP00X,2040,0.0010079086274527376
REGION,ETHSOLCNP01X,2040,0.0
REGION,ETHSOLCSP01X,2040,0.0
REGION,ETHSOLMGRID1,2040,0.0
REGION,ETHSOLPRP00X,2031,0.00016871668135340218
REGION,ETHSOLPRP00X,2032,0.0002459022829549435
REGION,ETHSOLPRP00X,2033,0.0003302070330587108
REGION,ETHSOLPRP00X,2034,0.00041451161868445024
REGION,ETHSOLPRP00X,2035,0.000511269574476936
REGION,ETHSOLPRP00X,2036,0.0006079629819333362
REGION,ETHSOLPRP00X,2037,0.0007047209377258218
REGION,ETHSOLPRP00X,2038,0.0008015434418543933
REGION,ETHSOLPRP00X,2039,0.0008983659459829648
REGION,ETHSOLPRP00X,2040,0.0009951884501115363
REGION,ETHSOLPRSAL1,2040,0.0
REGION,ETHSOLPRSAL2,2040,0.0
REGION,ETHSOLPRSAL3,2040,0.0
REGION,ETHSOLPRSAL4,2040,0.0
REGION,ETHSOLPRSAL5,2040,0.0
REGION,ETHSOLPUP00X,2040,0.0
REGION,ETHURNIMP00X,2040,0.0
REGION,ETHURNPRP00X,2040,0.0
REGION,ETHURNPWP01N,2040,0.0
REGION,ETHURNPWP01O,2040,0.0
REGION,ETHWINMGRID1,2040,0.0
REGION,ETHWINOFP00X,2040,0.0
REGION,ETHWINONP00X,2040,0.0
REGION,ETHWINPRP00X,2040,0.0
REGION,GABBACKSTOP,2040,0.0
REGION,GABBIOCHC01N,2040,0.0
REGION,GABBIOCHP01N,2040,0.0
REGION,GABBIOCHP01O,2040,0.0
REGION,GABBIODIP00X,2015,0.0016738420936842128
REGION,GABBIODIP00X,2016,0.0016665158115789496
REGION,GABBIODIP00X,2017,0.0016519773021052653
REGION,GABBIODIP00X,2018,0.0016301650000000022
REGION,GABBIODIP00X,2019,0.0019057338332432025
REGION,GABBIODIP00X,2020,0.002103670356833266
REGION,GABBIODIP00X,2021,0.0020580808007786447
REGION,GABBIODIP00X,2022,0.002160361878902971
REGION,GABBIODIP00X,2023,0.0022615346443325608
REGION,GABBIODIP00X,2024,0.002361788457025298
REGION,GABBIODIP00X,2025,0.002461114962865414
REGION,GABBIODIP00X,2026,0.002471044123123814
REGION,GABBIODIP00X,2027,0.0024804191270348455
REGION,GABBIODIP00X,2028,0.0024894878133669292
REGION,GABBIODIP00X,2029,0.0024983225844569085
REGION,GABBIODIP00X,2030,0.0025069930579363613
REGION,GABBIODIP00X,2031,0.002502236596286403
REGION,GABBIODIP00X,2032,0.0024974717805206666
REGION,GABBIODIP00X,2033,0.0024928517694286032
REGION,GABBIODIP00X,2034,0.002488551999441814
REGION,GABBIODIP00X,2035,0.002484820309328698
REGION,GABBIODIP00X,2036,0.002460285048893077
REGION,GABBIODIP00X,2037,0.0024365044435837716
REGION,GABBIODIP00X,2038,0.0024134812781060454
REGION,GABBIODIP00X,2039,0.0023913547877230453
REGION,GABBIODIP00X,2040,0.002370133326550582
REGION,GABBIOIMP00X,2040,0.0
REGION,GABBIOPRP00X,2015,267.8147349894734
REGION,GABBIOPRP00X,2016,266.6425298526313
REGION,GABBIOPRP00X,2017,264.3163683368418
REGION,GABBIOPRP00X,2018,260.8263999999997
REGION,GABBIOPRP00X,2019,304.91741331891166
REGION,GABBIOPRP00X,2020,336.5872570933217
REGION,GABBIOPRP00X,2021,329.2929281245824
REGION,GABBIOPRP00X,2022,345.65790062447456
REGION,GABBIOPRP00X,2023,361.84554309320885
REGION,GABBIOPRP00X,2024,377.88615312404676
REGION,GABBIOPRP00X,2025,393.77839405846527
REGION,GABBIOPRP00X,2026,395.36705969980926
REGION,GABBIOPRP00X,2027,396.8670603255743
REGION,GABBIOPRP00X,2028,398.31805013870775
REGION,GABBIOPRP00X,2029,399.7316135131044
REGION,GABBIOPRP00X,2030,401.1188892698168
REGION,GABBIOPRP00X,2031,400.35785540582356
REGION,GABBIOPRP00X,2032,399.59548488330563
REGION,GABBIOPRP00X,2033,398.8562831085755
REGION,GABBIOPRP00X,2034,398.1683199106892
REGION,GABBIOPRP00X,2035,397.5712494925907
REGION,GABBIOPRP00X,2036,393.64560782289135
REGION,GABBIOPRP00X,2037,389.8407109734025
REGION,GABBIOPRP00X,2038,386.1570044969663
REGION,GABBIOPRP00X,2039,382.61676603568634
REGION,GABBIOPRP00X,2040,379.22133224809215
REGION,GABCO1DIP00X,2040,0.0
REGION,GABCO1EXP00X,2015,-3688.7525159336174
REGION,GABCO1EXP00X,2016,-2792.0439537446077
REGION,GABCO1EXP00X,2017,-2933.8361462931575
REGION,GABCO1EXP00X,2018,-3676.7336784454887
REGION,GABCO1EXP00X,2019,-3969.5708740738946
REGION,GABCO1EXP00X,2020,-4262.4080697023
REGION,GABCO1EXP00X,2021,-4555.245265330706
REGION,GABCO1EXP00X,2022,-4848.082460959082
REGION,GABCO1EXP00X,2023,-5140.919656587488
REGION,GABCO1EXP00X,2024,-5433.756852215894
REGION,GABCO1EXP00X,2025,-5726.594047844299
REGION,GABCO1EXP00X,2026,-5830.713939623298
REGION,GABCO1EXP00X,2027,-5934.833831402267
REGION,GABCO1EXP00X,2028,-6038.9537231812665
REGION,GABCO1EXP00X,2029,-6143.073614960264
REGION,GABCO1EXP00X,2030,-6247.193506739232
REGION,GABCO1EXP00X,2031,-6364.328384990595
REGION,GABCO1EXP00X,2032,-6481.463263241957
REGION,GABCO1EXP00X,2033,-6598.598141493319
REGION,GABCO1EXP00X,2034,-6715.733019744682
REGION,GABCO1EXP00X,2035,-6832.867897996044
REGION,GABCO1EXP00X,2036,-6923.9728033026495
REGION,GABCO1EXP00X,2037,-7015.077708609255
REGION,GABCO1EXP00X,2038,-7106.182613915889
REGION,GABCO1EXP00X,2039,-7197.287519222495
REGION,GABCO1EXP00X,2040,0.0
REGION,GABCO1IMP00X,2040,0.0
REGION,GABCO1PRP00X,2015,3873.3914688285645
REGION,GABCO1PRP00X,2016,2953.4690479685755
REGION,GABCO1PRP00X,2017,3026.5275780347038
REGION,GABCO1PRP00X,2018,3761.3985071313955
REGION,GABCO1PRP00X,2019,4197.883916915891
REGION,GABCO1PRP00X,2020,4444.364228674765
REGION,GABCO1PRP00X,2021,4315.495514523809
REGION,GABCO1PRP00X,2022,4592.920226171784
REGION,GABCO1PRP00X,2023,4870.344937819727
REGION,GABCO1PRP00X,2024,5147.769649467702
REGION,GABCO1PRP00X,2025,5425.194361115647
REGION,GABCO1PRP00X,2026,5523.834258590473
REGION,GABCO1PRP00X,2027,5622.4741560653
REGION,GABCO1PRP00X,2028,5721.114053540127
REGION,GABCO1PRP00X,2029,5819.753951014984
REGION,GABCO1PRP00X,2030,5918.39384848981
REGION,GABCO1PRP00X,2031,6029.363733148994
REGION,GABCO1PRP00X,2032,6140.333617808176
REGION,GABCO1PRP00X,2033,6251.30350246736
REGION,GABCO1PRP00X,2034,6362.273387126545
REGION,GABCO1PRP00X,2035,6473.243271785728
REGION,GABCO1PRP00X,2036,6559.553182076197
REGION,GABCO1PRP00X,2037,6645.863092366668
REGION,GABCO1PRP00X,2038,6732.173002657137
REGION,GABCO1PRP00X,2039,6818.482912947636
REGION,GABCO1PRP00X,2040,0.0
REGION,GABCO1R1P00X,2015,0.000499912946772641
REGION,GABCO1R1P00X,2016,0.000530664156
REGION,GABCO1R1P00X,2017,0.0003518098946311691
REGION,GABCO1R1P00X,2018,0.00036450612758890457
REGION,GABCO1R1P00X,2019,0.000530664156
REGION,GABCO1R1P00X,2020,0.00045923011288926405
REGION,GABCO1R1P00X,2040,0.0
REGION,GABCO1R2P00X,2040,0.0
REGION,GABCO1RCP00X,2015,36.24388991634158
REGION,GABCO1RCP00X,2016,38.4733649664
REGION,GABCO1RCP00X,2017,25.50635900672307
REGION,GABCO1RCP00X,2018,26.426841007925717
REGION,GABCO1RCP00X,2019,38.4733649664
REGION,GABCO1RCP00X,2020,33.29436808004368
REGION,GABCO1RCP00X,2040,0.0
REGION,GABCOADIP00X,2040,0.0
REGION,GABCOAIMP00X,2040,0.0
REGION,GABCOAPRP00X,2040,0.0
REGION,GABCOASCC01N,2040,0.0
REGION,GABCOASCP01N,2040,0.0
REGION,GABCOASCP01O,2040,0.0
REGION,GABEL1TRP00X,2015,0.00011701590998261277
REGION,GABEL1TRP00X,2016,0.00012055562439601422
REGION,GABEL1TRP00X,2017,0.00012391170255472396
REGION,GABEL1TRP00X,2018,0.00012330678883676403
REGION,GABEL1TRP00X,2019,0.00012499597972751185
REGION,GABEL1TRP00X,2020,0.00012998791764426285
REGION,GABEL1TRP00X,2021,0.00014002178246493675
REGION,GABEL1TRP00X,2022,0.00015431714022199776
REGION,GABEL1TRP00X,2023,0.00017487825288492877
REGION,GABEL1TRP00X,2024,0.00018762808615455334
REGION,GABEL1TRP00X,2025,0.0002002822614792781
REGION,GABEL1TRP00X,2026,0.00021014768828988046
REGION,GABEL1TRP00X,2027,0.00020996323471088657
REGION,GABEL1TRP00X,2028,0.00020884818870447997
REGION,GABEL1TRP00X,2029,0.00021077835535930368
REGION,GABEL1TRP00X,2030,0.0002100167156420721
REGION,GABEL1TRP00X,2031,0.00021478633838995225
REGION,GABEL1TRP00X,2032,0.00021736431939821523
REGION,GABEL1TRP00X,2033,0.00021997168042914476
REGION,GABEL1TRP00X,2034,0.00022261077275957574
REGION,GABEL1TRP00X,2035,0.00022528457219718955
REGION,GABEL1TRP00X,2036,0.00022799880863333107
REGION,GABEL1TRP00X,2037,0.0002307509929890486
REGION,GABEL1TRP00X,2038,0.00023354199378711267
REGION,GABEL1TRP00X,2039,0.0002363738658928751
REGION,GABEL1TRP00X,2040,0.00023948929590244722
REGION,GABEL2DIP00X,2015,0.00011116511448348195
REGION,GABEL2DIP00X,2016,0.0001145278431762133
REGION,GABEL2DIP00X,2017,0.00011771611742698754
REGION,GABEL2DIP00X,2018,0.00011714144939492562
REGION,GABEL2DIP00X,2019,0.00011874618074113604
REGION,GABEL2DIP00X,2020,0.00012348852176204947
REGION,GABEL2DIP00X,2021,0.0001231047419826052
REGION,GABEL2DIP00X,2022,0.00012676938049272873
REGION,GABEL2DIP00X,2023,0.00013638648616342886
REGION,GABEL2DIP00X,2024,0.00013858287641048764
REGION,GABEL2DIP00X,2025,0.00014068839160989185
REGION,GABEL2DIP00X,2026,0.00014014459572087994
REGION,GABEL2DIP00X,2027,0.00013857719743886108
REGION,GABEL2DIP00X,2028,0.00013612573635080058
REGION,GABEL2DIP00X,2029,0.0001365672272909088
REGION,GABEL2DIP00X,2030,0.00013445150217756462
REGION,GABEL2DIP00X,2031,0.00013753351174427696
REGION,GABEL2DIP00X,2032,0.00013850118618358384
REGION,GABEL2DIP00X,2033,0.00013946377732123916
REGION,GABEL2DIP00X,2034,0.00014042278401143007
REGION,GABEL2DIP00X,2035,0.00014138028204566485
REGION,GABEL2DIP00X,2036,0.00014234094686342127
REGION,GABEL2DIP00X,2037,0.0001433016287782356
REGION,GABEL2DIP00X,2038,0.0001442623503401709
REGION,GABEL2DIP00X,2039,0.0001452242432502013
REGION,GABEL2DIP00X,2040,0.00014641702108087292
REGION,GABEL4DIP00X,2040,0.0
REGION,GABGEOCVP01N,2040,0.0
REGION,GABGEOCVP01O,2040,0.0
REGION,GABHFOEMP00X,2015,-9.500191052219996
REGION,GABHFOEMP00X,2016,-7.229543784418004
REGION,GABHFOEMP00X,2017,-8.814164080580998
REGION,GABHFOEMP00X,2018,-12.104706063988951
REGION,GABHFOEMP00X,2019,-10.624898271634294
REGION,GABHFOEMP00X,2020,-10.762866421433046
REGION,GABHFOEMP00X,2021,-10.6097430162195
REGION,GABHFOEMP00X,2022,-10.446655835505299
REGION,GABHFOEMP00X,2023,-10.273922067010728
REGION,GABHFOEMP00X,2024,-10.091858898456318
REGION,GABHFOEMP00X,2025,-9.900783517562372
REGION,GABHFOEMP00X,2026,-9.6563079825008
REGION,GABHFOEMP00X,2027,-9.406956590274552
REGION,GABHFOEMP00X,2028,-9.152967231673895
REGION,GABHFOEMP00X,2029,-8.894577797489248
REGION,GABHFOEMP00X,2030,-8.632026178510797
REGION,GABHFOEMP00X,2031,-8.526965333574982
REGION,GABHFOEMP00X,2032,-8.416225524048052
REGION,GABHFOEMP00X,2033,-8.299806749929994
REGION,GABHFOEMP00X,2034,-8.177709011220744
REGION,GABHFOEMP00X,2035,-8.049932307920432
REGION,GABHFOEMP00X,2036,-7.89716816041917
REGION,GABHFOEMP00X,2037,-7.739860841244933
REGION,GABHFOEMP00X,2038,-7.578010350397871
REGION,GABHFOEMP00X,2039,-7.411616687877908
REGION,GABHFOEMP00X,2040,-7.240679853685043
REGION,GABHFOGCP01N,2040,0.0
REGION,GABHFOGCP01O,2040,0.0
REGION,GABHFOIMP00X,2015,32.80768483241675
REGION,GABHFOIMP00X,2016,23.951960574617225
REGION,GABHFOIMP00X,2017,24.977677189592725
REGION,GABHFOIMP00X,2018,30.380359451440338
REGION,GABHFOIMP00X,2019,25.731734729282664
REGION,GABHFOIMP00X,2020,22.9543164995181
REGION,GABHFOIMP00X,2021,74.112059324129
REGION,GABHFOIMP00X,2022,72.77970252807305
REGION,GABHFOIMP00X,2023,45.849571665663476
REGION,GABHFOIMP00X,2024,45.65964340938825
REGION,GABHFOIMP00X,2025,45.44563020429989
REGION,GABHFOIMP00X,2026,45.960717418437575
REGION,GABHFOIMP00X,2027,46.46842758382107
REGION,GABHFOIMP00X,2028,46.96721172414437
REGION,GABHFOIMP00X,2029,47.45642229230372
REGION,GABHFOIMP00X,2030,47.93541944268692
REGION,GABHFOIMP00X,2031,49.095399243780825
REGION,GABHFOIMP00X,2032,50.269171023908655
REGION,GABHFOIMP00X,2033,51.45589704087469
REGION,GABHFOIMP00X,2034,52.654573395129276
REGION,GABHFOIMP00X,2035,53.86374060684214
REGION,GABHFOIMP00X,2036,55.17517183348973
REGION,GABHFOIMP00X,2037,56.49752405791368
REGION,GABHFOIMP00X,2038,57.830655505386595
REGION,GABHFOIMP00X,2039,59.17362665267231
