r,t,y,AnnualFixedOperatingCost
REGION,MARNGACCP01O,2028,20.00775
REGION,MARNGACCP01O,2029,18.3404375
REGION,MARNGACCP01O,2030,16.673125
REGION,MARNGACCP01O,2031,15.0058125
REGION,MARNGACCP01O,2032,13.3385
REGION,MARNGACCP01O,2033,11.6711875
REGION,MARNGACCP01O,2034,10.003875
REGION,MARNGACCP01O,2035,8.3365625
REGION,MARNGACCP01O,2036,6.66925
REGION,MARNGACCP01O,2037,5.0019375
REGION,MARNGACCP01O,2038,3.334625
REGION,MARNGACCP01O,2039,1.6673125
REGION,MARNGACCP01O,2040,0.0
REGION,MARNGADIP00X,2040,0.0
REGION,MARNGAGCP01N,2040,0.0
REGION,MARNGAGCP01O,2040,0.0
REGION,MARNGAPRP00X,2040,0.0
REGION,MARNGGCP01N,2040,0.0
REGION,MARNGGCP01O,2040,0.0
REGION,MARSOLARP00X,2040,0.0
REGION,MARSOLCNP01X,2015,32.0
REGION,MARSOLCNP01X,2016,32.0
REGION,MARSOLCNP01X,2017,32.0
REGION,MARSOLCNP01X,2018,32.0
REGION,MARSOLCNP01X,2019,32.0
REGION,MARSOLCNP01X,2020,32.0
REGION,MARSOLCNP01X,2021,61.14139227727498
REGION,MARSOLCNP01X,2022,59.893608761412224
REGION,MARSOLCNP01X,2023,58.645825245549474
REGION,MARSOLCNP01X,2024,57.39804172968672
REGION,MARSOLCNP01X,2025,56.15025821382396
REGION,MARSOLCNP01X,2026,54.90247469796121
REGION,MARSOLCNP01X,2027,53.654691182098446
REGION,MARSOLCNP01X,2028,52.406907666235696
REGION,MARSOLCNP01X,2029,51.159124150372946
REGION,MARSOLCNP01X,2030,49.91134063451019
REGION,MARSOLCNP01X,2031,49.28744887657881
REGION,MARSOLCNP01X,2032,48.66355711864743
REGION,MARSOLCNP01X,2033,48.03966536071606
REGION,MARSOLCNP01X,2034,47.41577360278468
REGION,MARSOLCNP01X,2035,46.7918818448533
REGION,MARSOLCNP01X,2036,46.167990086921925
REGION,MARSOLCNP01X,2037,45.54409832899054
REGION,MARSOLCNP01X,2038,44.92020657105917
REGION,MARSOLCNP01X,2039,44.29631481312779
REGION,MARSOLCNP01X,2040,21.272423055196413
REGION,MARSOLCSP01X,2018,45.6
REGION,MARSOLCSP01X,2019,79.8
REGION,MARSOLCSP01X,2020,79.8
REGION,MARSOLCSP01X,2021,190.4
REGION,MARSOLCSP01X,2022,187.0
REGION,MARSOLCSP01X,2023,183.6
REGION,MARSOLCSP01X,2024,180.2
REGION,MARSOLCSP01X,2025,176.79999999999998
REGION,MARSOLCSP01X,2026,173.4
REGION,MARSOLCSP01X,2027,170.0
REGION,MARSOLCSP01X,2028,166.6
REGION,MARSOLCSP01X,2029,163.2
REGION,MARSOLCSP01X,2030,159.79999999999998
REGION,MARSOLCSP01X,2031,158.1
REGION,MARSOLCSP01X,2032,156.4
REGION,MARSOLCSP01X,2033,154.70000000000002
REGION,MARSOLCSP01X,2034,153.0
REGION,MARSOLCSP01X,2035,151.29999999999998
REGION,MARSOLCSP01X,2036,149.6
REGION,MARSOLCSP01X,2037,147.9
REGION,MARSOLCSP01X,2038,146.20000000000002
REGION,MARSOLCSP01X,2039,144.5
REGION,MARSOLCSP01X,2040,142.79999999999998
REGION,MARSOLMGRID1,2040,0.0
REGION,MARSOLPRP00X,2016,0.064
REGION,MARSOLPRP00X,2017,0.192
REGION,MARSOLPRP00X,2018,0.192
REGION,MARSOLPRP00X,2019,0.192
REGION,MARSOLPRP00X,2020,16.192
REGION,MARSOLPRP00X,2021,31.9908
REGION,MARSOLPRP00X,2022,47.589600000000004
REGION,MARSOLPRP00X,2023,62.9884
REGION,MARSOLPRP00X,2024,78.1872
REGION,MARSOLPRP00X,2025,93.186
REGION,MARSOLPRP00X,2026,107.9848
REGION,MARSOLPRP00X,2027,122.58359999999999
REGION,MARSOLPRP00X,2028,136.9824
REGION,MARSOLPRP00X,2029,151.1812
REGION,MARSOLPRP00X,2030,165.18
REGION,MARSOLPRP00X,2031,169.92211297984923
REGION,MARSOLPRP00X,2032,181.5585315725927
REGION,MARSOLPRP00X,2033,193.0662156117048
REGION,MARSOLPRP00X,2034,204.44416654773235
REGION,MARSOLPRP00X,2035,215.69113268019493
REGION,MARSOLPRP00X,2036,228.47371265050506
REGION,MARSOLPRP00X,2037,241.1001696139653
REGION,MARSOLPRP00X,2038,253.5697249671114
REGION,MARSOLPRP00X,2039,265.88163474364563
REGION,MARSOLPRP00X,2040,285.03512300449574
REGION,MARSOLPRSAL1,2040,0.0
REGION,MARSOLPRSAL2,2040,0.0
REGION,MARSOLPRSAL3,2040,0.0
REGION,MARSOLPRSAL4,2040,0.0
REGION,MARSOLPRSAL5,2040,0.0
REGION,MARSOLPSP00X,2020,11.5
REGION,MARSOLPSP00X,2021,23.0
REGION,MARSOLPSP00X,2022,34.5
REGION,MARSOLPSP00X,2023,46.0
REGION,MARSOLPSP00X,2024,57.5
REGION,MARSOLPSP00X,2025,69.0
REGION,MARSOLPSP00X,2026,80.5
REGION,MARSOLPSP00X,2027,92.0
REGION,MARSOLPSP00X,2028,103.5
REGION,MARSOLPSP00X,2029,115.0
REGION,MARSOLPSP00X,2030,126.5
REGION,MARSOLPSP00X,2031,126.5
REGION,MARSOLPSP00X,2032,126.5
REGION,MARSOLPSP00X,2033,126.5
REGION,MARSOLPSP00X,2034,126.5
REGION,MARSOLPSP00X,2035,126.5
REGION,MARSOLPSP00X,2036,126.5
REGION,MARSOLPSP00X,2037,126.5
REGION,MARSOLPSP00X,2038,126.5
REGION,MARSOLPSP00X,2039,126.5
REGION,MARSOLPSP00X,2040,115.0
REGION,MARSOLPUP00X,2015,0.961584
REGION,MARSOLPUP00X,2016,0.961584
REGION,MARSOLPUP00X,2017,0.961584
REGION,MARSOLPUP00X,2018,0.961584
REGION,MARSOLPUP00X,2019,0.961584
REGION,MARSOLPUP00X,2020,12.9135048
REGION,MARSOLPUP00X,2021,24.65821372
REGION,MARSOLPUP00X,2022,36.203723960000005
REGION,MARSOLPUP00X,2023,47.550035519999994
REGION,MARSOLPUP00X,2024,58.6971484
REGION,MARSOLPUP00X,2025,69.6450626
REGION,MARSOLPUP00X,2026,80.39377812000001
REGION,MARSOLPUP00X,2027,90.94329495999999
REGION,MARSOLPUP00X,2028,101.29361312000002
REGION,MARSOLPUP00X,2029,111.44473259999998
REGION,MARSOLPUP00X,2030,121.39665339999999
REGION,MARSOLPUP00X,2031,139.95805022871838
REGION,MARSOLPUP00X,2032,146.9405466066371
REGION,MARSOLPUP00X,2033,179.8964740066371
REGION,MARSOLPUP00X,2034,199.88369796005202
REGION,MARSOLPUP00X,2035,219.88223095039342
REGION,MARSOLPUP00X,2036,243.75504053194106
REGION,MARSOLPUP00X,2037,263.8602806330345
REGION,MARSOLPUP00X,2038,271.3547961257957
REGION,MARSOLPUP00X,2039,304.31072352579577
REGION,MARSOLPUP00X,2040,314.61151931002195
REGION,MARURNIMP00X,2040,0.0
REGION,MARURNPRP00X,2040,0.0
REGION,MARURNPWP01N,2040,0.0
REGION,MARURNPWP01O,2040,0.0
REGION,MARWINMGRID1,2040,0.0
REGION,MARWINOFP00X,2040,0.0
REGION,MARWINONP00X,2015,38.2848
REGION,MARWINONP00X,2016,43.0848
REGION,MARWINONP00X,2017,48.8448
REGION,MARWINONP00X,2018,48.8448
REGION,MARWINONP00X,2019,48.8448
REGION,MARWINONP00X,2020,48.8448
REGION,MARWINONP00X,2021,70.93056
REGION,MARWINONP00X,2022,93.01632000000001
REGION,MARWINONP00X,2023,91.10208
REGION,MARWINONP00X,2024,89.18784
REGION,MARWINONP00X,2025,87.2736
REGION,MARWINONP00X,2026,85.35936000000001
REGION,MARWINONP00X,2027,83.44512
REGION,MARWINONP00X,2028,81.53088
REGION,MARWINONP00X,2029,79.61664
REGION,MARWINONP00X,2030,77.7024
REGION,MARWINONP00X,2031,75.47237600000001
REGION,MARWINONP00X,2032,73.25830400000001
REGION,MARWINONP00X,2033,71.06018399999999
REGION,MARWINONP00X,2034,68.878016
REGION,MARWINONP00X,2035,66.7118
REGION,MARWINONP00X,2036,64.56153599999999
REGION,MARWINONP00X,2037,62.427223999999995
REGION,MARWINONP00X,2038,60.308864
REGION,MARWINONP00X,2039,58.206456
REGION,MARWINONP00X,2040,56.120000000000005
REGION,MARWINPRP00X,2040,0.0
REGION,MLIBACKSTOP,2015,7145885.553514087
REGION,MLIBACKSTOP,2016,5704255.59418599
REGION,MLIBACKSTOP,2017,2001788.6599833136
REGION,MLIBACKSTOP,2018,1799147.343158908
REGION,MLIBACKSTOP,2019,1298922.7864856527
REGION,MLIBACKSTOP,2040,0.0
REGION,MLIBIOCHC01N,2040,0.0
REGION,MLIBIOCHP01N,2040,0.0
REGION,MLIBIOCHP01O,2040,0.0
REGION,MLIBIODIP00X,2040,0.0
REGION,MLIBIOEMP00X,2040,0.0
REGION,MLIBIOIMP00X,2040,0.0
REGION,MLIBIOPRP00X,2040,0.0
REGION,MLICO1DIP00X,2040,0.0
REGION,MLICO1IMP00X,2040,0.0
REGION,MLICO1PRP00X,2040,0.0
REGION,MLICO1R1P00X,2040,0.0
REGION,MLICO1R2P00X,2040,0.0
REGION,MLICO1RCP00X,2040,0.0
REGION,MLICOADIP00X,2040,0.0
REGION,MLICOAIMP00X,2040,0.0
REGION,MLICOAPRP00X,2040,0.0
REGION,MLICOASCC01N,2040,0.0
REGION,MLICOASCP01N,2038,0.45039667906688785
REGION,MLICOASCP01N,2039,7.022594506935883
REGION,MLICOASCP01N,2040,14.956058260933297
REGION,MLICOASCP01O,2040,0.0
REGION,MLIEL1TRP00X,2040,0.0
REGION,MLIEL2DIP00X,2040,0.0
REGION,MLIEL3DIP00X,2040,0.0
REGION,MLIEL4DIP00X,2040,0.0
REGION,MLIELCIVBP00,2040,0.0
REGION,MLIELMRTBP00,2040,0.0
REGION,MLIELSENBP00,2040,0.0
REGION,MLIELSLEBP00,2040,0.0
REGION,MLIGEOCVP01N,2040,0.0
REGION,MLIGEOCVP01O,2040,0.0
REGION,MLIHFODIP00X,2040,0.0
REGION,MLIHFOGCP01N,2040,0.0
REGION,MLIHFOGCP01O,2015,7.987496
REGION,MLIHFOGCP01O,2016,7.987496
REGION,MLIHFOGCP01O,2017,7.987496
REGION,MLIHFOGCP01O,2018,7.987496
REGION,MLIHFOGCP01O,2019,7.987496
REGION,MLIHFOGCP01O,2020,7.987496
REGION,MLIHFOGCP01O,2021,7.5881212
REGION,MLIHFOGCP01O,2022,7.1887464
REGION,MLIHFOGCP01O,2023,6.7893716
REGION,MLIHFOGCP01O,2024,6.3899968
REGION,MLIHFOGCP01O,2025,5.990622
REGION,MLIHFOGCP01O,2026,5.5912472
REGION,MLIHFOGCP01O,2027,5.1918724
REGION,MLIHFOGCP01O,2028,4.7924976
REGION,MLIHFOGCP01O,2029,4.3931228
REGION,MLIHFOGCP01O,2030,3.993748
REGION,MLIHFOGCP01O,2031,3.5943732
REGION,MLIHFOGCP01O,2032,3.1949984
REGION,MLIHFOGCP01O,2033,2.7956236
REGION,MLIHFOGCP01O,2034,2.3962488
REGION,MLIHFOGCP01O,2035,1.996874
REGION,MLIHFOGCP01O,2036,1.5974992000000001
REGION,MLIHFOGCP01O,2037,1.1981244
REGION,MLIHFOGCP01O,2038,0.7987496
REGION,MLIHFOGCP01O,2039,0.399374800000001
REGION,MLIHFOGCP01O,2040,0.0
REGION,MLIHFOIMP00X,2040,0.0
REGION,MLIHYDLSP00X,2015,5.2
REGION,MLIHYDLSP00X,2016,5.2
REGION,MLIHYDLSP00X,2017,5.2
REGION,MLIHYDLSP00X,2018,5.2
REGION,MLIHYDLSP00X,2019,8.84
REGION,MLIHYDLSP00X,2020,8.84
REGION,MLIHYDLSP00X,2021,8.84
REGION,MLIHYDLSP00X,2022,8.84
REGION,MLIHYDLSP00X,2023,30.0
REGION,MLIHYDLSP00X,2024,30.0
REGION,MLIHYDLSP00X,2025,30.0
REGION,MLIHYDLSP00X,2026,30.0
REGION,MLIHYDLSP00X,2027,30.0
REGION,MLIHYDLSP00X,2028,30.0
REGION,MLIHYDLSP00X,2029,30.0
REGION,MLIHYDLSP00X,2030,30.0
REGION,MLIHYDLSP00X,2031,30.0
REGION,MLIHYDLSP00X,2032,30.0
REGION,MLIHYDLSP00X,2033,30.0
REGION,MLIHYDLSP00X,2034,30.0
REGION,MLIHYDLSP00X,2035,30.0
REGION,MLIHYDLSP00X,2036,30.0
REGION,MLIHYDLSP00X,2037,30.0
REGION,MLIHYDLSP00X,2038,30.0
REGION,MLIHYDLSP00X,2039,30.0
REGION,MLIHYDLSP00X,2040,30.0
REGION,MLIHYDMGRID1,2040,0.0
REGION,MLIHYDMSP00X,2015,3.525
REGION,MLIHYDMSP00X,2016,3.525
REGION,MLIHYDMSP00X,2017,3.525
REGION,MLIHYDMSP00X,2018,3.525
REGION,MLIHYDMSP00X,2019,3.525
REGION,MLIHYDMSP00X,2020,3.525
REGION,MLIHYDMSP00X,2021,3.525
REGION,MLIHYDMSP00X,2022,3.525
REGION,MLIHYDMSP00X,2023,20.0
REGION,MLIHYDMSP00X,2024,20.0
REGION,MLIHYDMSP00X,2025,20.0
REGION,MLIHYDMSP00X,2026,20.0
REGION,MLIHYDMSP00X,2027,20.0
REGION,MLIHYDMSP00X,2028,20.0
REGION,MLIHYDMSP00X,2029,20.0
REGION,MLIHYDMSP00X,2030,20.0
REGION,MLIHYDMSP00X,2031,20.0
REGION,MLIHYDMSP00X,2032,20.0
REGION,MLIHYDMSP00X,2033,20.0
REGION,MLIHYDMSP00X,2034,20.0
REGION,MLIHYDMSP00X,2035,20.0
REGION,MLIHYDMSP00X,2036,20.0
REGION,MLIHYDMSP00X,2037,20.0
REGION,MLIHYDMSP00X,2038,20.0
REGION,MLIHYDMSP00X,2039,20.0
REGION,MLIHYDMSP00X,2040,20.0
REGION,MLIHYDSSP00X,2015,0.34218
REGION,MLIHYDSSP00X,2016,0.34218
REGION,MLIHYDSSP00X,2017,0.34218
REGION,MLIHYDSSP00X,2018,0.34218
REGION,MLIHYDSSP00X,2019,0.34218
REGION,MLIHYDSSP00X,2020,0.34218
REGION,MLIHYDSSP00X,2021,0.34218
REGION,MLIHYDSSP00X,2022,0.34218
REGION,MLIHYDSSP00X,2023,0.34218
REGION,MLIHYDSSP00X,2024,0.34218
REGION,MLIHYDSSP00X,2025,0.34218
REGION,MLIHYDSSP00X,2026,0.34218
REGION,MLIHYDSSP00X,2027,0.34218
REGION,MLIHYDSSP00X,2028,0.34218
REGION,MLIHYDSSP00X,2029,0.34218
REGION,MLIHYDSSP00X,2030,0.34218
REGION,MLIHYDSSP00X,2031,0.34218
REGION,MLIHYDSSP00X,2032,0.34218
REGION,MLIHYDSSP00X,2033,0.34218
REGION,MLIHYDSSP00X,2034,0.34218
REGION,MLIHYDSSP00X,2035,0.34218
REGION,MLIHYDSSP00X,2036,0.34218
REGION,MLIHYDSSP00X,2037,0.34218
REGION,MLIHYDSSP00X,2038,0.34218
REGION,MLIHYDSSP00X,2039,0.34218
REGION,MLIHYDSSP00X,2040,0.34218
REGION,MLILFODIP00X,2040,0.0
REGION,MLILFOIMP00X,2040,0.0
REGION,MLILFOMGRID1,2040,0.0
REGION,MLILFORCP00X,2015,4.6000000000000005
REGION,MLILFORCP00X,2016,9.200000000000001
REGION,MLILFORCP00X,2017,13.8
REGION,MLILFORCP00X,2018,18.400000000000002
REGION,MLILFORCP00X,2019,23.000000000000004
REGION,MLILFORCP00X,2020,23.000000000000004
REGION,MLILFORCP00X,2021,23.000000000000004
REGION,MLILFORCP00X,2022,23.000000000000004
REGION,MLILFORCP00X,2023,23.000000000000004
REGION,MLILFORCP00X,2024,23.000000000000004
REGION,MLILFORCP00X,2025,18.400000000000002
REGION,MLILFORCP00X,2026,13.8
REGION,MLILFORCP00X,2027,9.200000000000001
REGION,MLILFORCP00X,2028,4.6000000000000005
REGION,MLILFORCP00X,2040,0.0
REGION,MLILFORCP01N,2040,0.0
REGION,MLILFORCP01O,2015,7.173985
REGION,MLILFORCP01O,2016,7.173985
REGION,MLILFORCP01O,2017,7.173985
REGION,MLILFORCP01O,2018,7.173985
REGION,MLILFORCP01O,2019,7.173985
REGION,MLILFORCP01O,2020,7.173985
REGION,MLILFORCP01O,2021,6.81528575
REGION,MLILFORCP01O,2022,6.4565865
REGION,MLILFORCP01O,2023,6.09788725
REGION,MLILFORCP01O,2024,5.739188
REGION,MLILFORCP01O,2025,5.38048875
REGION,MLILFORCP01O,2026,5.0217895
REGION,MLILFORCP01O,2027,4.66309025
REGION,MLILFORCP01O,2028,4.304391
REGION,MLILFORCP01O,2029,3.94569175
REGION,MLILFORCP01O,2030,3.5869925
REGION,MLILFORCP01O,2031,3.22829325
REGION,MLILFORCP01O,2032,2.869594
REGION,MLILFORCP01O,2033,2.51089475
REGION,MLILFORCP01O,2034,2.1521955
REGION,MLILFORCP01O,2035,1.79349625
REGION,MLILFORCP01O,2036,1.434797
REGION,MLILFORCP01O,2037,1.07609775
REGION,MLILFORCP01O,2038,0.7173985
REGION,MLILFORCP01O,2039,0.35869925
REGION,MLILFORCP01O,2040,0.0
REGION,MLILFOSALON1,2040,0.0
REGION,MLILNGEXP00X,2040,0.0
REGION,MLILNGIMP00X,2040,0.0
REGION,MLINGACCC01N,2040,0.0
REGION,MLINGACCP01N,2040,0.0
REGION,MLINGACCP01O,2040,0.0
REGION,MLINGADIP00X,2040,0.0
REGION,MLINGAGCP01N,2040,0.0
REGION,MLINGAGCP01O,2040,0.0
REGION,MLINGAPRP00X,2040,0.0
REGION,MLINGGCP01N,2040,0.0
REGION,MLINGGCP01O,2040,0.0
REGION,MLISOLARP00X,2040,0.0
REGION,MLISOLCNP01X,2040,0.0
REGION,MLISOLCSP01X,2040,0.0
REGION,MLISOLMGRID1,2040,0.0
REGION,MLISOLPRP00X,2020,8.400487097461129
REGION,MLISOLPRP00X,2021,10.674054160980184
REGION,MLISOLPRP00X,2022,12.678888165806004
REGION,MLISOLPRP00X,2023,14.447724323947904
REGION,MLISOLPRP00X,2024,16.021695866696543
REGION,MLISOLPRP00X,2025,21.113024575941736
REGION,MLISOLPRP00X,2026,26.20488020811233
REGION,MLISOLPRP00X,2027,32.2727157836984
REGION,MLISOLPRP00X,2028,32.06178300079841
REGION,MLISOLPRP00X,2029,31.850850217898415
REGION,MLISOLPRP00X,2030,31.63991743499843
REGION,MLISOLPRP00X,2031,36.50549379093965
REGION,MLISOLPRP00X,2032,39.32208262570069
REGION,MLISOLPRP00X,2033,41.766245449309004
REGION,MLISOLPRP00X,2034,53.55768011381145
REGION,MLISOLPRP00X,2035,71.05697453748859
REGION,MLISOLPRP00X,2036,103.28047529804194
REGION,MLISOLPRP00X,2037,122.01692663064311
REGION,MLISOLPRP00X,2038,133.23440737313084
REGION,MLISOLPRP00X,2039,138.75113823897252
REGION,MLISOLPRP00X,2040,143.5925656920542
REGION,MLISOLPRSAL1,2040,0.0
REGION,MLISOLPRSAL2,2040,0.0
REGION,MLISOLPRSAL3,2040,0.0
REGION,MLISOLPRSAL4,2040,0.0
REGION,MLISOLPRSAL5,2040,0.0
REGION,MLISOLPSP00X,2028,11.5
REGION,MLISOLPSP00X,2029,23.0
REGION,MLISOLPSP00X,2030,34.5
REGION,MLISOLPSP00X,2031,34.5
REGION,MLISOLPSP00X,2032,34.5
REGION,MLISOLPSP00X,2033,34.5
REGION,MLISOLPSP00X,2034,34.5
REGION,MLISOLPSP00X,2035,34.5
REGION,MLISOLPSP00X,2036,34.5
REGION,MLISOLPSP00X,2037,34.5
REGION,MLISOLPSP00X,2038,34.5
REGION,MLISOLPSP00X,2039,34.5
REGION,MLISOLPSP00X,2040,34.5
REGION,MLISOLPUP00X,2015,0.125664
REGION,MLISOLPUP00X,2016,0.125664
REGION,MLISOLPUP00X,2017,0.125664
REGION,MLISOLPUP00X,2018,0.125664
REGION,MLISOLPUP00X,2019,0.125664
REGION,MLISOLPUP00X,2020,0.1193808
REGION,MLISOLPUP00X,2021,0.11215512
REGION,MLISOLPUP00X,2022,0.10503416
REGION,MLISOLPUP00X,2023,0.09801792
REGION,MLISOLPUP00X,2024,0.0911064
REGION,MLISOLPUP00X,2025,0.0842996
REGION,MLISOLPUP00X,2026,0.07759752
REGION,MLISOLPUP00X,2027,0.07100016
REGION,MLISOLPUP00X,2028,0.06450752
REGION,MLISOLPUP00X,2029,0.0581196
REGION,MLISOLPUP00X,2030,0.0518364
REGION,MLISOLPUP00X,2031,0.0460768
REGION,MLISOLPUP00X,2032,8.749422709109444
REGION,MLISOLPUP00X,2033,31.133344627520756
REGION,MLISOLPUP00X,2034,31.12758502752075
REGION,MLISOLPUP00X,2035,31.121825427520754
REGION,MLISOLPUP00X,2036,31.116065827520757
REGION,MLISOLPUP00X,2037,31.110306227520752
REGION,MLISOLPUP00X,2038,31.104546627520754
REGION,MLISOLPUP00X,2039,31.098787027520757
REGION,MLISOLPUP00X,2040,31.098787027520757
REGION,MLIURNIMP00X,2040,0.0
REGION,MLIURNPRP00X,2040,0.0
REGION,MLIURNPWP01N,2040,0.0
REGION,MLIURNPWP01O,2040,0.0
REGION,MLIWINMGRID1,2040,0.0
REGION,MLIWINOFP00X,2040,0.0
REGION,MLIWINONP00X,2040,0.0
REGION,MLIWINPRP00X,2040,0.0
REGION,MOZBACKSTOP,2040,0.0
REGION,MOZBIOCHC01N,2040,0.0
REGION,MOZBIOCHP01N,2040,0.0
REGION,MOZBIOCHP01O,2040,0.0
REGION,MOZBIODIP00X,2040,0.0
REGION,MOZBIOEMP00X,2040,0.0
REGION,MOZBIOIMP00X,2040,0.0
REGION,MOZBIOPRP00X,2040,0.0
REGION,MOZCO1DIP00X,2040,0.0
REGION,MOZCO1EXP00X,2040,0.0
REGION,MOZCO1IMP00X,2040,0.0
REGION,MOZCO1PRP00X,2040,0.0
REGION,MOZCO1R1P00X,2040,0.0
REGION,MOZCO1R2P00X,2040,0.0
REGION,MOZCO1RCP00X,2040,0.0
REGION,MOZCOADIP00X,2040,0.0
REGION,MOZCOAEMP00X,2040,0.0
REGION,MOZCOAIMP00X,2040,0.0
REGION,MOZCOAPRP00X,2040,0.0
REGION,MOZCOASCC01N,2040,0.0
REGION,MOZCOASCP01N,2026,71.87231693246035
REGION,MOZCOASCP01N,2027,71.87231693246035
REGION,MOZCOASCP01N,2028,71.87231693246035
REGION,MOZCOASCP01N,2029,71.87231693246035
REGION,MOZCOASCP01N,2030,71.87231693246035
REGION,MOZCOASCP01N,2031,71.87231693246035
REGION,MOZCOASCP01N,2032,71.87231693246035
REGION,MOZCOASCP01N,2033,71.87231693246035
REGION,MOZCOASCP01N,2034,71.87231693246035
REGION,MOZCOASCP01N,2035,71.87231693246035
REGION,MOZCOASCP01N,2036,71.87231693246035
REGION,MOZCOASCP01N,2037,71.87231693246035
REGION,MOZCOASCP01N,2038,71.87231693246035
REGION,MOZCOASCP01N,2039,71.87231693246035
REGION,MOZCOASCP01N,2040,71.87231693246035
REGION,MOZCOASCP01O,2040,0.0
REGION,MOZEL1TRP00X,2040,0.0
REGION,MOZEL2DIP00X,2040,0.0
REGION,MOZEL3DIP00X,2040,0.0
REGION,MOZEL4DIP00X,2040,0.0
REGION,MOZELSWZBP00,2040,0.0
REGION,MOZELZAFBP00,2040,0.0
REGION,MOZELZWEBP00,2040,0.0
REGION,MOZGAZAFBP00,2040,0.0
REGION,MOZGEOCVP01N,2040,0.0
REGION,MOZGEOCVP01O,2040,0.0
REGION,MOZHFODIP00X,2040,0.0
REGION,MOZHFOGCP01N,2040,0.0
REGION,MOZHFOGCP01O,2015,0.77792
REGION,MOZHFOGCP01O,2016,0.77792
REGION,MOZHFOGCP01O,2017,0.77792
REGION,MOZHFOGCP01O,2018,0.77792
REGION,MOZHFOGCP01O,2019,0.77792
REGION,MOZHFOGCP01O,2020,0.77792
REGION,MOZHFOGCP01O,2021,0.739024
REGION,MOZHFOGCP01O,2022,0.700128
REGION,MOZHFOGCP01O,2023,0.661232
REGION,MOZHFOGCP01O,2024,0.622336
REGION,MOZHFOGCP01O,2025,0.58344
REGION,MOZHFOGCP01O,2026,0.544544
REGION,MOZHFOGCP01O,2027,0.505648
REGION,MOZHFOGCP01O,2028,0.466752
REGION,MOZHFOGCP01O,2029,0.427856
REGION,MOZHFOGCP01O,2030,0.38896
REGION,MOZHFOGCP01O,2031,0.350064
REGION,MOZHFOGCP01O,2032,0.311168
REGION,MOZHFOGCP01O,2033,0.272272
REGION,MOZHFOGCP01O,2034,0.233376
REGION,MOZHFOGCP01O,2035,0.19448
REGION,MOZHFOGCP01O,2036,0.155584
REGION,MOZHFOGCP01O,2037,0.116688
REGION,MOZHFOGCP01O,2038,0.077792
REGION,MOZHFOGCP01O,2039,0.038896
REGION,MOZHFOGCP01O,2040,0.0
REGION,MOZHFOIMP00X,2040,0.0
REGION,MOZHYDLSP00X,2015,103.75
REGION,MOZHYDLSP00X,2016,103.75
REGION,MOZHYDLSP00X,2017,103.75
REGION,MOZHYDLSP00X,2018,103.75
REGION,MOZHYDLSP00X,2019,103.75
REGION,MOZHYDLSP00X,2020,103.75
REGION,MOZHYDLSP00X,2021,103.75
REGION,MOZHYDLSP00X,2022,103.75
REGION,MOZHYDLSP00X,2023,103.75
REGION,MOZHYDLSP00X,2024,103.75
REGION,MOZHYDLSP00X,2025,103.75
REGION,MOZHYDLSP00X,2026,103.75
REGION,MOZHYDLSP00X,2027,103.75
REGION,MOZHYDLSP00X,2028,103.75
REGION,MOZHYDLSP00X,2029,103.75
REGION,MOZHYDLSP00X,2030,103.75
REGION,MOZHYDLSP00X,2031,103.75
REGION,MOZHYDLSP00X,2032,103.75
REGION,MOZHYDLSP00X,2033,103.75
REGION,MOZHYDLSP00X,2034,103.75
REGION,MOZHYDLSP00X,2035,103.75
REGION,MOZHYDLSP00X,2036,103.75
REGION,MOZHYDLSP00X,2037,103.75
REGION,MOZHYDLSP00X,2038,103.75
REGION,MOZHYDLSP00X,2039,103.75
REGION,MOZHYDLSP00X,2040,103.75
REGION,MOZHYDMGRID1,2040,0.0
REGION,MOZHYDMSP00X,2015,3.15
REGION,MOZHYDMSP00X,2016,3.15
REGION,MOZHYDMSP00X,2017,7.449999999999999
REGION,MOZHYDMSP00X,2018,7.449999999999999
REGION,MOZHYDMSP00X,2019,7.449999999999999
REGION,MOZHYDMSP00X,2020,7.449999999999999
REGION,MOZHYDMSP00X,2021,7.449999999999999
REGION,MOZHYDMSP00X,2022,7.449999999999999
REGION,MOZHYDMSP00X,2023,7.449999999999999
REGION,MOZHYDMSP00X,2024,7.449999999999999
REGION,MOZHYDMSP00X,2025,7.449999999999999
REGION,MOZHYDMSP00X,2026,7.449999999999999
REGION,MOZHYDMSP00X,2027,7.449999999999999
REGION,MOZHYDMSP00X,2028,7.449999999999999
REGION,MOZHYDMSP00X,2029,7.449999999999999
REGION,MOZHYDMSP00X,2030,7.449999999999999
REGION,MOZHYDMSP00X,2031,7.449999999999999
REGION,MOZHYDMSP00X,2032,7.449999999999999
REGION,MOZHYDMSP00X,2033,7.449999999999999
REGION,MOZHYDMSP00X,2034,7.449999999999999
REGION,MOZHYDMSP00X,2035,7.449999999999999
REGION,MOZHYDMSP00X,2036,7.449999999999999
REGION,MOZHYDMSP00X,2037,7.449999999999999
REGION,MOZHYDMSP00X,2038,7.449999999999999
REGION,MOZHYDMSP00X,2039,7.449999999999999
REGION,MOZHYDMSP00X,2040,7.449999999999999
REGION,MOZHYDSSP00X,2015,1.2162
REGION,MOZHYDSSP00X,2016,1.2162
REGION,MOZHYDSSP00X,2017,1.2162
REGION,MOZHYDSSP00X,2018,1.2162
REGION,MOZHYDSSP00X,2019,1.2162
