r,t,f,y,UseByTechnologyAnnual
REGION,MOZCOAEMP00X,MOZCOA,2032.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2033.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2034.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2035.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2036.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2037.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2038.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2039.0,149.9976
REGION,MOZCOAEMP00X,MOZCOA,2040.0,149.9976
REGION,MOZCOASCC01N,MOZCOA,2040.0,0.0
REGION,MOZCOASCP01N,MOZCOA,2026.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2027.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2028.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2029.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2030.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2031.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2032.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2033.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2034.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2035.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2036.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2037.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2038.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2039.0,81.9418
REGION,MOZCOASCP01N,MOZCOA,2040.0,81.9418
REGION,MOZCOASCP01O,MOZCOA,2040.0,0.0
REGION,MOZEL1TRP00X,MOZEL1,2015.0,57.5642
REGION,MOZEL1TRP00X,MOZEL1,2016.0,49.8828
REGION,MOZEL1TRP00X,MOZEL1,2017.0,61.5337
REGION,MOZEL1TRP00X,MOZEL1,2018.0,55.4062
REGION,MOZEL1TRP00X,MOZEL1,2019.0,66.2194
REGION,MOZEL1TRP00X,MOZEL1,2020.0,70.1384
REGION,MOZEL1TRP00X,MOZEL1,2021.0,61.3927
REGION,MOZEL1TRP00X,MOZEL1,2022.0,62.8148
REGION,MOZEL1TRP00X,MOZEL1,2023.0,64.5089
REGION,MOZEL1TRP00X,MOZEL1,2024.0,66.4749
REGION,MOZEL1TRP00X,MOZEL1,2025.0,68.7206
REGION,MOZEL1TRP00X,MOZEL1,2026.0,73.4742
REGION,MOZEL1TRP00X,MOZEL1,2027.0,75.463
REGION,MOZEL1TRP00X,MOZEL1,2028.0,77.7127
REGION,MOZEL1TRP00X,MOZEL1,2029.0,80.2115
REGION,MOZEL1TRP00X,MOZEL1,2030.0,82.9469
REGION,MOZEL1TRP00X,MOZEL1,2031.0,82.2519
REGION,MOZEL1TRP00X,MOZEL1,2032.0,81.7873
REGION,MOZEL1TRP00X,MOZEL1,2033.0,81.5457
REGION,MOZEL1TRP00X,MOZEL1,2034.0,81.5203
REGION,MOZEL1TRP00X,MOZEL1,2035.0,81.7271
REGION,MOZEL1TRP00X,MOZEL1,2036.0,79.5086
REGION,MOZEL1TRP00X,MOZEL1,2037.0,77.4913
REGION,MOZEL1TRP00X,MOZEL1,2038.0,75.6576
REGION,MOZEL1TRP00X,MOZEL1,2039.0,74.0082
REGION,MOZEL1TRP00X,MOZEL1,2040.0,72.527
REGION,MOZEL2DIP00X,MOZEL2,2015.0,54.686
REGION,MOZEL2DIP00X,MOZEL2,2016.0,47.3887
REGION,MOZEL2DIP00X,MOZEL2,2017.0,58.457
REGION,MOZEL2DIP00X,MOZEL2,2018.0,52.6359
REGION,MOZEL2DIP00X,MOZEL2,2019.0,62.9084
REGION,MOZEL2DIP00X,MOZEL2,2020.0,66.6315
REGION,MOZEL2DIP00X,MOZEL2,2021.0,53.6607
REGION,MOZEL2DIP00X,MOZEL2,2022.0,50.3689
REGION,MOZEL2DIP00X,MOZEL2,2023.0,47.3551
REGION,MOZEL2DIP00X,MOZEL2,2024.0,44.6191
REGION,MOZEL2DIP00X,MOZEL2,2025.0,42.1681
REGION,MOZEL2DIP00X,MOZEL2,2026.0,42.1188
REGION,MOZEL2DIP00X,MOZEL2,2027.0,42.3387
REGION,MOZEL2DIP00X,MOZEL2,2028.0,42.8134
REGION,MOZEL2DIP00X,MOZEL2,2029.0,43.5316
REGION,MOZEL2DIP00X,MOZEL2,2030.0,44.4815
REGION,MOZEL2DIP00X,MOZEL2,2031.0,43.8923
REGION,MOZEL2DIP00X,MOZEL2,2032.0,43.5218
REGION,MOZEL2DIP00X,MOZEL2,2033.0,43.3628
REGION,MOZEL2DIP00X,MOZEL2,2034.0,43.409
REGION,MOZEL2DIP00X,MOZEL2,2035.0,43.6754
REGION,MOZEL2DIP00X,MOZEL2,2036.0,41.6375
REGION,MOZEL2DIP00X,MOZEL2,2037.0,39.7905
REGION,MOZEL2DIP00X,MOZEL2,2038.0,38.1176
REGION,MOZEL2DIP00X,MOZEL2,2039.0,36.6195
REGION,MOZEL2DIP00X,MOZEL2,2040.0,35.2809
REGION,MOZEL3DIP00X,MOZEL2,2021.0,4.6624
REGION,MOZEL3DIP00X,MOZEL2,2022.0,9.3052
REGION,MOZEL3DIP00X,MOZEL2,2023.0,13.9283
REGION,MOZEL3DIP00X,MOZEL2,2024.0,18.5321
REGION,MOZEL3DIP00X,MOZEL2,2025.0,23.1164
REGION,MOZEL3DIP00X,MOZEL2,2026.0,27.6816
REGION,MOZEL3DIP00X,MOZEL2,2027.0,29.3511
REGION,MOZEL3DIP00X,MOZEL2,2028.0,31.0137
REGION,MOZEL3DIP00X,MOZEL2,2029.0,32.6693
REGION,MOZEL3DIP00X,MOZEL2,2030.0,34.3181
REGION,MOZEL3DIP00X,MOZEL2,2031.0,34.247
REGION,MOZEL3DIP00X,MOZEL2,2032.0,34.1761
REGION,MOZEL3DIP00X,MOZEL2,2033.0,34.1056
REGION,MOZEL3DIP00X,MOZEL2,2034.0,34.0353
REGION,MOZEL3DIP00X,MOZEL2,2035.0,33.9653
REGION,MOZEL3DIP00X,MOZEL2,2036.0,33.8957
REGION,MOZEL3DIP00X,MOZEL2,2037.0,33.8263
REGION,MOZEL3DIP00X,MOZEL2,2038.0,33.7572
REGION,MOZEL3DIP00X,MOZEL2,2039.0,33.6883
REGION,MOZEL3DIP00X,MOZEL2,2040.0,33.6198
REGION,MOZEL4DIP00X,MOZEL3,2040.0,0.0
REGION,MOZELSWZBP00,MOZEL1,2024.0,2.8344
REGION,MOZELSWZBP00,MOZEL1,2025.0,0.7443
REGION,MOZELSWZBP00,MOZEL1,2026.0,0.0549
REGION,MOZELSWZBP00,MOZEL1,2027.0,0.0579
REGION,MOZELSWZBP00,MOZEL1,2036.0,0.426
REGION,MOZELSWZBP00,MOZEL1,2037.0,2.1548
REGION,MOZELSWZBP00,MOZEL1,2038.0,4.1178
REGION,MOZELSWZBP00,MOZEL1,2039.0,5.0521
REGION,MOZELSWZBP00,MOZEL1,2040.0,6.1801
REGION,MOZELSWZBP00,SWZEL1,2026.0,1.1351
REGION,MOZELSWZBP00,SWZEL1,2027.0,1.2708
REGION,MOZELSWZBP00,SWZEL1,2028.0,6.4093
REGION,MOZELSWZBP00,SWZEL1,2029.0,2.1906
REGION,MOZELSWZBP00,SWZEL1,2040.0,0.0
REGION,MOZELZAFBP00,MOZEL1,2024.0,4.3791
REGION,MOZELZAFBP00,MOZEL1,2025.0,10.6624
REGION,MOZELZAFBP00,MOZEL1,2026.0,26.3992
REGION,MOZELZAFBP00,MOZEL1,2027.0,22.9798
REGION,MOZELZAFBP00,MOZEL1,2028.0,21.4692
REGION,MOZELZAFBP00,MOZEL1,2029.0,22.654
REGION,MOZELZAFBP00,MOZEL1,2030.0,50.5499
REGION,MOZELZAFBP00,MOZEL1,2031.0,19.264
REGION,MOZELZAFBP00,MOZEL1,2032.0,19.1109
REGION,MOZELZAFBP00,MOZEL1,2033.0,19.8113
REGION,MOZELZAFBP00,MOZEL1,2034.0,25.1782
REGION,MOZELZAFBP00,MOZEL1,2035.0,34.5231
REGION,MOZELZAFBP00,MOZEL1,2036.0,37.8964
REGION,MOZELZAFBP00,MOZEL1,2037.0,33.7019
REGION,MOZELZAFBP00,MOZEL1,2038.0,31.7026
REGION,MOZELZAFBP00,MOZEL1,2039.0,32.331
REGION,MOZELZAFBP00,MOZEL1,2040.0,33.2612
REGION,MOZELZAFBP00,ZAFEL1,2015.0,25.2132
REGION,MOZELZAFBP00,ZAFEL1,2016.0,16.4906
REGION,MOZELZAFBP00,ZAFEL1,2017.0,26.6218
REGION,MOZELZAFBP00,ZAFEL1,2018.0,20.2306
REGION,MOZELZAFBP00,ZAFEL1,2019.0,29.3749
REGION,MOZELZAFBP00,ZAFEL1,2020.0,32.5
REGION,MOZELZAFBP00,ZAFEL1,2021.0,34.7719
REGION,MOZELZAFBP00,ZAFEL1,2022.0,39.1299
REGION,MOZELZAFBP00,ZAFEL1,2023.0,43.2199
REGION,MOZELZAFBP00,ZAFEL1,2024.0,27.4798
REGION,MOZELZAFBP00,ZAFEL1,2025.0,26.2195
REGION,MOZELZAFBP00,ZAFEL1,2026.0,6.7208
REGION,MOZELZAFBP00,ZAFEL1,2027.0,9.7206
REGION,MOZELZAFBP00,ZAFEL1,2040.0,0.0
REGION,MOZELZWEBP00,MOZEL1,2015.0,1.3431
REGION,MOZELZWEBP00,MOZEL1,2016.0,0.738
REGION,MOZELZWEBP00,MOZEL1,2018.0,0.0559
REGION,MOZELZWEBP00,MOZEL1,2021.0,2.1547
REGION,MOZELZWEBP00,MOZEL1,2023.0,0.0768
REGION,MOZELZWEBP00,MOZEL1,2024.0,4.3247
REGION,MOZELZWEBP00,MOZEL1,2025.0,2.4011
REGION,MOZELZWEBP00,MOZEL1,2026.0,1.7511
REGION,MOZELZWEBP00,MOZEL1,2027.0,2.4095
REGION,MOZELZWEBP00,MOZEL1,2028.0,2.2204
REGION,MOZELZWEBP00,MOZEL1,2029.0,0.436
REGION,MOZELZWEBP00,MOZEL1,2031.0,0.2958
REGION,MOZELZWEBP00,MOZEL1,2032.0,1.1767
REGION,MOZELZWEBP00,MOZEL1,2033.0,1.8909
REGION,MOZELZWEBP00,MOZEL1,2034.0,2.6131
REGION,MOZELZWEBP00,MOZEL1,2035.0,2.9322
REGION,MOZELZWEBP00,MOZEL1,2036.0,3.2912
REGION,MOZELZWEBP00,MOZEL1,2037.0,5.6561
REGION,MOZELZWEBP00,MOZEL1,2038.0,4.1909
REGION,MOZELZWEBP00,MOZEL1,2039.0,4.2431
REGION,MOZELZWEBP00,MOZEL1,2040.0,4.4226
REGION,MOZELZWEBP00,ZWEEL1,2019.0,2.1792
REGION,MOZELZWEBP00,ZWEEL1,2020.0,4.2498
REGION,MOZELZWEBP00,ZWEEL1,2025.0,5.4635
REGION,MOZELZWEBP00,ZWEEL1,2026.0,9.855
REGION,MOZELZWEBP00,ZWEEL1,2027.0,9.855
REGION,MOZELZWEBP00,ZWEEL1,2028.0,9.855
REGION,MOZELZWEBP00,ZWEEL1,2029.0,8.6275
REGION,MOZELZWEBP00,ZWEEL1,2030.0,4.8336
REGION,MOZELZWEBP00,ZWEEL1,2031.0,0.2278
REGION,MOZELZWEBP00,ZWEEL1,2040.0,0.0
REGION,MOZGAZAFBP00,MOZGAS,2015.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2016.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2017.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2018.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2019.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2020.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2021.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2022.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2023.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2024.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2025.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2026.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2027.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2028.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2029.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2030.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2031.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2032.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2033.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2034.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2035.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2036.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2037.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2038.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2039.0,139.6
REGION,MOZGAZAFBP00,MOZGAS,2040.0,139.6
REGION,MOZHFODIP00X,MOZHFO,2015.0,0.5674
REGION,MOZHFODIP00X,MOZHFO,2016.0,0.5734
REGION,MOZHFODIP00X,MOZHFO,2017.0,0.6108
REGION,MOZHFODIP00X,MOZHFO,2018.0,0.6953
REGION,MOZHFODIP00X,MOZHFO,2019.0,0.5113
REGION,MOZHFODIP00X,MOZHFO,2020.0,0.5974
REGION,MOZHFODIP00X,MOZHFO,2021.0,0.7857
REGION,MOZHFODIP00X,MOZHFO,2022.0,0.9485
REGION,MOZHFODIP00X,MOZHFO,2023.0,1.1109
REGION,MOZHFODIP00X,MOZHFO,2024.0,1.2727
REGION,MOZHFODIP00X,MOZHFO,2025.0,1.434
REGION,MOZHFODIP00X,MOZHFO,2026.0,1.5447
REGION,MOZHFODIP00X,MOZHFO,2027.0,1.6549
REGION,MOZHFODIP00X,MOZHFO,2028.0,1.7645
REGION,MOZHFODIP00X,MOZHFO,2029.0,1.8737
REGION,MOZHFODIP00X,MOZHFO,2030.0,1.9823
REGION,MOZHFODIP00X,MOZHFO,2031.0,2.1219
REGION,MOZHFODIP00X,MOZHFO,2032.0,2.2611
REGION,MOZHFODIP00X,MOZHFO,2033.0,2.3998
REGION,MOZHFODIP00X,MOZHFO,2034.0,2.5381
REGION,MOZHFODIP00X,MOZHFO,2035.0,2.6759
REGION,MOZHFODIP00X,MOZHFO,2036.0,2.8632
REGION,MOZHFODIP00X,MOZHFO,2037.0,3.05
REGION,MOZHFODIP00X,MOZHFO,2038.0,3.2364
REGION,MOZHFODIP00X,MOZHFO,2039.0,3.4225
REGION,MOZHFODIP00X,MOZHFO,2040.0,3.6083
REGION,MOZHFOGCP01N,MOZHFO,2040.0,0.0
REGION,MOZHFOGCP01O,MOZHFO,2015.0,0.2437
REGION,MOZHFOGCP01O,MOZHFO,2016.0,0.2437
REGION,MOZHFOGCP01O,MOZHFO,2017.0,0.2437
REGION,MOZHFOGCP01O,MOZHFO,2018.0,0.2437
REGION,MOZHFOGCP01O,MOZHFO,2019.0,0.2437
REGION,MOZHFOGCP01O,MOZHFO,2020.0,0.2437
REGION,MOZHFOGCP01O,MOZHFO,2021.0,0.2315
REGION,MOZHFOGCP01O,MOZHFO,2022.0,0.2194
REGION,MOZHFOGCP01O,MOZHFO,2023.0,0.2072
REGION,MOZHFOGCP01O,MOZHFO,2024.0,0.4062
REGION,MOZHFOGCP01O,MOZHFO,2025.0,0.3808
REGION,MOZHFOGCP01O,MOZHFO,2026.0,0.3554
REGION,MOZHFOGCP01O,MOZHFO,2027.0,0.2487
REGION,MOZHFOGCP01O,MOZHFO,2028.0,0.2295
REGION,MOZHFOGCP01O,MOZHFO,2029.0,0.2104
REGION,MOZHFOGCP01O,MOZHFO,2030.0,0.2539
REGION,MOZHFOGCP01O,MOZHFO,2031.0,0.1722
REGION,MOZHFOGCP01O,MOZHFO,2032.0,0.153
REGION,MOZHFOGCP01O,MOZHFO,2033.0,0.1339
REGION,MOZHFOGCP01O,MOZHFO,2034.0,0.1148
REGION,MOZHFOGCP01O,MOZHFO,2035.0,0.0956
REGION,MOZHFOGCP01O,MOZHFO,2036.0,0.0487
REGION,MOZHFOGCP01O,MOZHFO,2037.0,0.0366
REGION,MOZHFOGCP01O,MOZHFO,2038.0,0.0244
REGION,MOZHFOGCP01O,MOZHFO,2039.0,0.0122
REGION,MOZHFOGCP01O,MOZHFO,2040.0,0.0
REGION,MOZLFODIP00X,MOZLFO,2015.0,56.1692
REGION,MOZLFODIP00X,MOZLFO,2016.0,56.7623
REGION,MOZLFODIP00X,MOZLFO,2017.0,60.4654
REGION,MOZLFODIP00X,MOZLFO,2018.0,68.8351
REGION,MOZLFODIP00X,MOZLFO,2019.0,50.6221
REGION,MOZLFODIP00X,MOZLFO,2020.0,59.1439
REGION,MOZLFODIP00X,MOZLFO,2021.0,77.7797
REGION,MOZLFODIP00X,MOZLFO,2022.0,93.9053
REGION,MOZLFODIP00X,MOZLFO,2023.0,109.9789
REGION,MOZLFODIP00X,MOZLFO,2024.0,126.0002
REGION,MOZLFODIP00X,MOZLFO,2025.0,141.9672
REGION,MOZLFODIP00X,MOZLFO,2026.0,152.9274
REGION,MOZLFODIP00X,MOZLFO,2027.0,163.8338
REGION,MOZLFODIP00X,MOZLFO,2028.0,174.6889
REGION,MOZLFODIP00X,MOZLFO,2029.0,185.4944
REGION,MOZLFODIP00X,MOZLFO,2030.0,196.2526
REGION,MOZLFODIP00X,MOZLFO,2031.0,210.0712
REGION,MOZLFODIP00X,MOZLFO,2032.0,223.846
REGION,MOZLFODIP00X,MOZLFO,2033.0,237.5783
REGION,MOZLFODIP00X,MOZLFO,2034.0,251.2689
REGION,MOZLFODIP00X,MOZLFO,2035.0,264.9186
REGION,MOZLFODIP00X,MOZLFO,2036.0,283.4521
REGION,MOZLFODIP00X,MOZLFO,2037.0,301.947
REGION,MOZLFODIP00X,MOZLFO,2038.0,320.4052
REGION,MOZLFODIP00X,MOZLFO,2039.0,338.8289
REGION,MOZLFODIP00X,MOZLFO,2040.0,357.2207
REGION,MOZLFOMGRID1,MOZLFO,2040.0,0.0
REGION,MOZLFORCP00X,MOZLFO,2015.0,0.0131
REGION,MOZLFORCP00X,MOZLFO,2017.0,8.102
REGION,MOZLFORCP00X,MOZLFO,2019.0,5.0782
REGION,MOZLFORCP00X,MOZLFO,2020.0,16.8477
REGION,MOZLFORCP00X,MOZLFO,2040.0,0.0
REGION,MOZLFORCP01N,MOZLFO,2040.0,0.0
REGION,MOZLFORCP01O,MOZLFO,2015.0,0.6871
REGION,MOZLFORCP01O,MOZLFO,2016.0,0.6871
REGION,MOZLFORCP01O,MOZLFO,2017.0,0.6871
REGION,MOZLFORCP01O,MOZLFO,2018.0,0.6871
REGION,MOZLFORCP01O,MOZLFO,2019.0,0.6871
REGION,MOZLFORCP01O,MOZLFO,2020.0,0.6871
REGION,MOZLFORCP01O,MOZLFO,2021.0,0.6528
REGION,MOZLFORCP01O,MOZLFO,2022.0,0.6184
REGION,MOZLFORCP01O,MOZLFO,2023.0,0.5841
REGION,MOZLFORCP01O,MOZLFO,2024.0,0.5497
REGION,MOZLFORCP01O,MOZLFO,2025.0,0.5153
REGION,MOZLFORCP01O,MOZLFO,2026.0,0.481
REGION,MOZLFORCP01O,MOZLFO,2027.0,0.4466
REGION,MOZLFORCP01O,MOZLFO,2028.0,0.4123
REGION,MOZLFORCP01O,MOZLFO,2029.0,0.3779
REGION,MOZLFORCP01O,MOZLFO,2030.0,0.5393
REGION,MOZLFORCP01O,MOZLFO,2031.0,0.3092
REGION,MOZLFORCP01O,MOZLFO,2032.0,0.2749
REGION,MOZLFORCP01O,MOZLFO,2033.0,0.2405
REGION,MOZLFORCP01O,MOZLFO,2034.0,0.2061
REGION,MOZLFORCP01O,MOZLFO,2035.0,0.1718
REGION,MOZLFORCP01O,MOZLFO,2036.0,0.1374
REGION,MOZLFORCP01O,MOZLFO,2037.0,0.1031
REGION,MOZLFORCP01O,MOZLFO,2038.0,0.0687
REGION,MOZLFORCP01O,MOZLFO,2039.0,0.0344
REGION,MOZLFORCP01O,MOZLFO,2040.0,0.0
REGION,MOZLFOSALON1,MOZLFO,2040.0,0.0
REGION,MOZLNGEXP00X,MOZGAS,2022.0,176.9279
REGION,MOZLNGEXP00X,MOZGAS,2023.0,176.9279
REGION,MOZLNGEXP00X,MOZGAS,2024.0,176.9279
REGION,MOZLNGEXP00X,MOZGAS,2025.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2026.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2027.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2028.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2029.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2030.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2031.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2032.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2033.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2034.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2035.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2036.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2037.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2038.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2039.0,300.0
REGION,MOZLNGEXP00X,MOZGAS,2040.0,300.0
REGION,MOZNGACCC01N,MOZGAS,2040.0,0.0
REGION,MOZNGACCP01N,MOZGAS,2023.0,1.9068
REGION,MOZNGACCP01N,MOZGAS,2024.0,54.2488
REGION,MOZNGACCP01N,MOZGAS,2025.0,63.9118
REGION,MOZNGACCP01N,MOZGAS,2026.0,74.3756
REGION,MOZNGACCP01N,MOZGAS,2027.0,74.2489
REGION,MOZNGACCP01N,MOZGAS,2028.0,85.3538
REGION,MOZNGACCP01N,MOZGAS,2029.0,99.8883
REGION,MOZNGACCP01N,MOZGAS,2030.0,161.0957
REGION,MOZNGACCP01N,MOZGAS,2031.0,119.9195
REGION,MOZNGACCP01N,MOZGAS,2032.0,123.2902
REGION,MOZNGACCP01N,MOZGAS,2033.0,127.9933
REGION,MOZNGACCP01N,MOZGAS,2034.0,141.1038
REGION,MOZNGACCP01N,MOZGAS,2035.0,161.5138
REGION,MOZNGACCP01N,MOZGAS,2036.0,170.9582
REGION,MOZNGACCP01N,MOZGAS,2037.0,174.2527
REGION,MOZNGACCP01N,MOZGAS,2038.0,174.9194
REGION,MOZNGACCP01N,MOZGAS,2039.0,174.6274
REGION,MOZNGACCP01N,MOZGAS,2040.0,174.3363
REGION,MOZNGACCP01O,MOZGAS,2040.0,0.0
REGION,MOZNGADIP00X,MOZGAS,2015.0,5.7582
REGION,MOZNGADIP00X,MOZGAS,2016.0,5.4891
REGION,MOZNGADIP00X,MOZGAS,2017.0,4.3657
REGION,MOZNGADIP00X,MOZGAS,2018.0,4.8244
REGION,MOZNGADIP00X,MOZGAS,2019.0,5.7826
REGION,MOZNGADIP00X,MOZGAS,2020.0,6.9312
REGION,MOZNGADIP00X,MOZGAS,2021.0,8.3079
REGION,MOZNGADIP00X,MOZGAS,2022.0,9.958
REGION,MOZNGADIP00X,MOZGAS,2023.0,11.9358
REGION,MOZNGADIP00X,MOZGAS,2024.0,14.3065
REGION,MOZNGADIP00X,MOZGAS,2025.0,17.1481
REGION,MOZNGADIP00X,MOZGAS,2026.0,20.554
REGION,MOZNGADIP00X,MOZGAS,2027.0,24.6365
REGION,MOZNGADIP00X,MOZGAS,2028.0,29.5298
REGION,MOZNGADIP00X,MOZGAS,2029.0,35.395
REGION,MOZNGADIP00X,MOZGAS,2030.0,42.4251
REGION,MOZNGADIP00X,MOZGAS,2031.0,50.8516
REGION,MOZNGADIP00X,MOZGAS,2032.0,60.9517
REGION,MOZNGADIP00X,MOZGAS,2033.0,73.0579
REGION,MOZNGADIP00X,MOZGAS,2034.0,87.5687
REGION,MOZNGADIP00X,MOZGAS,2035.0,104.9616
REGION,MOZNGADIP00X,MOZGAS,2036.0,125.8091
REGION,MOZNGADIP00X,MOZGAS,2037.0,150.7973
REGION,MOZNGADIP00X,MOZGAS,2038.0,180.7486
REGION,MOZNGADIP00X,MOZGAS,2039.0,216.6489
REGION,MOZNGADIP00X,MOZGAS,2040.0,259.6797
REGION,MOZNGAGCP01N,MOZGAS,2024.0,0.1074
REGION,MOZNGAGCP01N,MOZGAS,2025.0,0.1071
REGION,MOZNGAGCP01N,MOZGAS,2026.0,0.0805
REGION,MOZNGAGCP01N,MOZGAS,2027.0,0.0803
REGION,MOZNGAGCP01N,MOZGAS,2028.0,0.0801
REGION,MOZNGAGCP01N,MOZGAS,2029.0,0.0799
REGION,MOZNGAGCP01N,MOZGAS,2030.0,0.1057
REGION,MOZNGAGCP01N,MOZGAS,2031.0,0.0793
REGION,MOZNGAGCP01N,MOZGAS,2032.0,0.0789
REGION,MOZNGAGCP01N,MOZGAS,2033.0,0.0785
REGION,MOZNGAGCP01N,MOZGAS,2034.0,0.0781
REGION,MOZNGAGCP01N,MOZGAS,2035.0,0.0777
REGION,MOZNGAGCP01N,MOZGAS,2036.0,0.0773
REGION,MOZNGAGCP01N,MOZGAS,2037.0,0.0257
REGION,MOZNGAGCP01N,MOZGAS,2038.0,0.0256
REGION,MOZNGAGCP01N,MOZGAS,2039.0,0.0255
REGION,MOZNGAGCP01N,MOZGAS,2040.0,0.0
REGION,MOZNGAGCP01O,MOZGAS,2015.0,6.4494
REGION,MOZNGAGCP01O,MOZGAS,2016.0,6.4494
REGION,MOZNGAGCP01O,MOZGAS,2017.0,6.4494
REGION,MOZNGAGCP01O,MOZGAS,2018.0,6.4494
REGION,MOZNGAGCP01O,MOZGAS,2019.0,6.4494
REGION,MOZNGAGCP01O,MOZGAS,2020.0,6.4494
REGION,MOZNGAGCP01O,MOZGAS,2021.0,6.1269
REGION,MOZNGAGCP01O,MOZGAS,2022.0,5.8044
REGION,MOZNGAGCP01O,MOZGAS,2023.0,5.482
REGION,MOZNGAGCP01O,MOZGAS,2024.0,8.4558
REGION,MOZNGAGCP01O,MOZGAS,2025.0,8.4323
REGION,MOZNGAGCP01O,MOZGAS,2026.0,7.0862
REGION,MOZNGAGCP01O,MOZGAS,2027.0,6.58
REGION,MOZNGAGCP01O,MOZGAS,2028.0,6.0739
REGION,MOZNGAGCP01O,MOZGAS,2029.0,5.5677
REGION,MOZNGAGCP01O,MOZGAS,2030.0,6.7181
REGION,MOZNGAGCP01O,MOZGAS,2031.0,4.5554
REGION,MOZNGAGCP01O,MOZGAS,2032.0,4.0493
REGION,MOZNGAGCP01O,MOZGAS,2033.0,3.5431
REGION,MOZNGAGCP01O,MOZGAS,2034.0,3.0369
REGION,MOZNGAGCP01O,MOZGAS,2035.0,2.5308
REGION,MOZNGAGCP01O,MOZGAS,2036.0,1.2899
REGION,MOZNGAGCP01O,MOZGAS,2037.0,0.9674
REGION,MOZNGAGCP01O,MOZGAS,2038.0,0.6449
REGION,MOZNGAGCP01O,MOZGAS,2039.0,0.3225
REGION,MOZNGAGCP01O,MOZGAS,2040.0,0.0
REGION,MOZSOLCNP01X,MOZSOL,2040.0,0.0
REGION,MOZSOLCSP01X,MOZSOL,2040.0,0.0
REGION,MOZSOLMGRID1,MOZSOL,2040.0,0.0
REGION,MOZSOLPRP00X,MOZSOL,2015.0,0.0604
REGION,MOZSOLPRP00X,MOZSOL,2016.0,0.0785
REGION,MOZSOLPRP00X,MOZSOL,2017.0,0.0905
REGION,MOZSOLPRP00X,MOZSOL,2018.0,0.0905
REGION,MOZSOLPRP00X,MOZSOL,2019.0,0.0905
REGION,MOZSOLPRP00X,MOZSOL,2020.0,0.0884
REGION,MOZSOLPRP00X,MOZSOL,2021.0,0.0863
