r,t,y,CapitalInvestment
REGION,BDIHYDLSP00X,2033,61.36531215444048
REGION,BDIHYDLSP00X,2034,76.30907808076101
REGION,BDIHYDLSP00X,2036,81.83474880114767
REGION,BDIHYDLSP00X,2040,0.0
REGION,BDIHYDMGRID1,2040,0.0
REGION,BDIHYDMSP00X,2026,15.710063965472772
REGION,BDIHYDMSP00X,2027,101.64467435534648
REGION,BDIHYDMSP00X,2028,51.89311670721215
REGION,BDIHYDMSP00X,2029,81.79506852303665
REGION,BDIHYDMSP00X,2032,70.25816472477305
REGION,BDIHYDMSP00X,2033,11.975259656834478
REGION,BDIHYDMSP00X,2035,77.81612804495875
REGION,BDIHYDMSP00X,2037,84.49797697139091
REGION,BDIHYDMSP00X,2040,0.0
REGION,BDIHYDSSP00X,2016,46.69198110719999
REGION,BDIHYDSSP00X,2017,53.875362816
REGION,BDIHYDSSP00X,2040,0.0
REGION,BDILFODIP00X,2040,0.0
REGION,BDILFOIMP00X,2040,0.0
REGION,BDILFOMGRID1,2040,0.0
REGION,BDILFORCP00X,2016,0.0022255306234124305
REGION,BDILFORCP00X,2017,0.2234792356427109
REGION,BDILFORCP00X,2018,0.10479402984356806
REGION,BDILFORCP00X,2040,0.0
REGION,BDILFORCP01N,2040,0.0
REGION,BDILFORCP01O,2040,0.0
REGION,BDILFOSALON1,2040,0.0
REGION,BDILNGEXP00X,2040,0.0
REGION,BDILNGIMP00X,2040,0.0
REGION,BDINGACCC01N,2040,0.0
REGION,BDINGACCP01N,2040,0.0
REGION,BDINGACCP01O,2040,0.0
REGION,BDINGADIP00X,2040,0.0
REGION,BDINGAGCP01N,2040,0.0
REGION,BDINGAGCP01O,2040,0.0
REGION,BDINGAPRP00X,2040,0.0
REGION,BDINGGCP01N,2040,0.0
REGION,BDINGGCP01O,2040,0.0
REGION,BDISOLARP00X,2040,0.0
REGION,BDISOLCNP01X,2040,0.0
REGION,BDISOLCSP01X,2040,0.0
REGION,BDISOLMGRID1,2040,0.0
REGION,BDISOLPRP00X,2016,2.376
REGION,BDISOLPRP00X,2017,2.376
REGION,BDISOLPRP00X,2029,16.124678078143788
REGION,BDISOLPRP00X,2030,17.561128842123082
REGION,BDISOLPRP00X,2031,17.340648437307056
REGION,BDISOLPRP00X,2032,17.13891868513993
REGION,BDISOLPRP00X,2033,16.951439413426407
REGION,BDISOLPRP00X,2034,17.012905340003325
REGION,BDISOLPRP00X,2035,21.305985893409893
REGION,BDISOLPRP00X,2036,22.311519752807914
REGION,BDISOLPRP00X,2037,21.981700507912382
REGION,BDISOLPRP00X,2038,20.378590347134303
REGION,BDISOLPRP00X,2039,20.068263801914505
REGION,BDISOLPRP00X,2040,22.926598910870453
REGION,BDISOLPRSAL1,2040,0.0
REGION,BDISOLPRSAL2,2040,0.0
REGION,BDISOLPRSAL3,2040,0.0
REGION,BDISOLPRSAL4,2040,0.0
REGION,BDISOLPRSAL5,2040,0.0
REGION,BDISOLPSP00X,2040,0.0
REGION,BDISOLPUP00X,2038,67.32209507083762
REGION,BDISOLPUP00X,2039,281.9379649915124
REGION,BDISOLPUP00X,2040,146.30510979007988
REGION,BDIURNIMP00X,2040,0.0
REGION,BDIURNPRP00X,2040,0.0
REGION,BDIURNPWP01N,2040,0.0
REGION,BDIURNPWP01O,2040,0.0
REGION,BDIWINMGRID1,2040,0.0
REGION,BDIWINOFP00X,2040,0.0
REGION,BDIWINONP00X,2040,0.0
REGION,BDIWINPRP00X,2040,0.0
REGION,BENBACKSTOP,2040,0.0
REGION,BENBIOCHC01N,2040,0.0
REGION,BENBIOCHP01N,2040,0.0
REGION,BENBIOCHP01O,2040,0.0
REGION,BENBIODIP00X,2040,0.0
REGION,BENBIOIMP00X,2040,0.0
REGION,BENBIOPRP00X,2040,0.0
REGION,BENCO1DIP00X,2040,0.0
REGION,BENCO1IMP00X,2040,0.0
REGION,BENCO1PRP00X,2040,0.0
REGION,BENCO1R1P00X,2040,0.0
REGION,BENCO1R2P00X,2040,0.0
REGION,BENCO1RCP00X,2040,0.0
REGION,BENCOADIP00X,2040,0.0
REGION,BENCOAIMP00X,2040,0.0
REGION,BENCOAPRP00X,2040,0.0
REGION,BENCOASCC01N,2040,0.0
REGION,BENCOASCP01N,2040,0.0
REGION,BENCOASCP01O,2040,0.0
REGION,BENEL1TRP00X,2015,61.73272825759628
REGION,BENEL1TRP00X,2017,4.616332412631487
REGION,BENEL1TRP00X,2018,5.191646019011872
REGION,BENEL1TRP00X,2019,6.1011131516811545
REGION,BENEL1TRP00X,2020,0.0652995188369324
REGION,BENEL1TRP00X,2021,20.89246416401843
REGION,BENEL1TRP00X,2022,20.865628116342712
REGION,BENEL1TRP00X,2023,20.815385492199795
REGION,BENEL1TRP00X,2024,20.765319578636653
REGION,BENEL1TRP00X,2025,21.790648359257048
REGION,BENEL1TRP00X,2026,23.001469916910153
REGION,BENEL1TRP00X,2027,10.168839316005087
REGION,BENEL1TRP00X,2028,9.692446748956923
REGION,BENEL1TRP00X,2029,6.063351003905331
REGION,BENEL1TRP00X,2030,4.157599898015374
REGION,BENEL1TRP00X,2031,5.272519576759679
REGION,BENEL1TRP00X,2032,5.627992983538171
REGION,BENEL1TRP00X,2033,5.860422818759832
REGION,BENEL1TRP00X,2034,8.695665670060851
REGION,BENEL1TRP00X,2035,10.490226988862313
REGION,BENEL1TRP00X,2036,11.68788327265578
REGION,BENEL1TRP00X,2037,11.94820086643402
REGION,BENEL1TRP00X,2038,12.219874032858138
REGION,BENEL1TRP00X,2039,12.503373021168564
REGION,BENEL1TRP00X,2040,12.799184242165094
REGION,BENEL2DIP00X,2015,402.0069090287139
REGION,BENEL2DIP00X,2017,30.061809620777566
REGION,BENEL2DIP00X,2018,33.80828334955966
REGION,BENEL2DIP00X,2019,39.73078315131771
REGION,BENEL2DIP00X,2020,0.42523404472183185
REGION,BENEL2DIP00X,2021,13.5065412772038
REGION,BENEL2DIP00X,2022,13.619450905940806
REGION,BENEL2DIP00X,2023,13.57892390011656
REGION,BENEL2DIP00X,2024,13.538540655978895
REGION,BENEL2DIP00X,2025,20.500184309862064
REGION,BENEL2DIP00X,2026,28.66876949906317
REGION,BENEL2DIP00X,2027,34.21344754529613
REGION,BENEL2DIP00X,2028,31.185760483851254
REGION,BENEL2DIP00X,2029,7.627237014900837
REGION,BENEL2DIP00X,2034,16.887100848300346
REGION,BENEL2DIP00X,2035,26.932078698774855
REGION,BENEL2DIP00X,2036,33.02213560465284
REGION,BENEL2DIP00X,2037,32.937542586165655
REGION,BENEL2DIP00X,2038,32.85332613047492
REGION,BENEL2DIP00X,2039,32.76950500973647
REGION,BENEL2DIP00X,2040,32.68607724725336
REGION,BENEL3DIP00X,2021,122.54633015144188
REGION,BENEL3DIP00X,2022,122.25866270977167
REGION,BENEL3DIP00X,2023,121.97200699415662
REGION,BENEL3DIP00X,2024,121.68635826583353
REGION,BENEL3DIP00X,2025,121.4017118137492
REGION,BENEL3DIP00X,2026,121.11806295437201
REGION,BENEL3DIP00X,2027,32.00659127720398
REGION,BENEL3DIP00X,2028,31.931983838328556
REGION,BENEL3DIP00X,2029,31.857636960941903
REGION,BENEL3DIP00X,2030,31.783549433124808
REGION,BENEL3DIP00X,2031,35.426123533986754
REGION,BENEL3DIP00X,2032,36.889136128471755
REGION,BENEL3DIP00X,2033,38.412616320592484
REGION,BENEL3DIP00X,2034,39.99906518700072
REGION,BENEL3DIP00X,2035,41.65108732864062
REGION,BENEL3DIP00X,2036,43.37139515867298
REGION,BENEL3DIP00X,2037,45.16281336820118
REGION,BENEL3DIP00X,2038,47.02828357702346
REGION,BENEL3DIP00X,2039,48.970869177191695
REGION,BENEL3DIP00X,2040,50.993760377298564
REGION,BENEL4DIP00X,2040,0.0
REGION,BENELGHABP00,2020,117.63161999999998
REGION,BENELGHABP00,2040,0.0
REGION,BENELNERBP00,2040,0.0
REGION,BENGAS00IPIX,2040,0.0
REGION,BENGEOCVP01N,2040,0.0
REGION,BENGEOCVP01O,2040,0.0
REGION,BENHFODIP00X,2040,0.0
REGION,BENHFOEMP00X,2040,0.0
REGION,BENHFOGCP01N,2019,171.11088
REGION,BENHFOGCP01N,2040,0.0
REGION,BENHFOGCP01O,2040,0.0
REGION,BENHFOIMP00X,2040,0.0
REGION,BENHYDLSP00X,2018,822.823723008
REGION,BENHYDLSP00X,2020,419.982941952
REGION,BENHYDLSP00X,2040,0.0
REGION,BENHYDMGRID1,2040,0.0
REGION,BENHYDMSP00X,2026,296.2226547538176
REGION,BENHYDMSP00X,2040,0.0
REGION,BENHYDSSP00X,2015,4.489613568
REGION,BENHYDSSP00X,2040,0.0
REGION,BENLFODIP00X,2040,0.0
REGION,BENLFOEMP00X,2040,0.0
REGION,BENLFOIMP00X,2040,0.0
REGION,BENLFOMGRID1,2040,0.0
REGION,BENLFORCP00X,2015,0.7238526503607672
REGION,BENLFORCP00X,2017,0.5833108899281623
REGION,BENLFORCP00X,2018,0.2791102133161912
REGION,BENLFORCP00X,2040,0.0
REGION,BENLFORCP01N,2040,0.0
REGION,BENLFORCP01O,2040,0.0
REGION,BENLFOSALON1,2040,0.0
REGION,BENLNGEXP00X,2040,0.0
REGION,BENLNGIMP00X,2030,4.376609887812895
REGION,BENLNGIMP00X,2040,0.0
REGION,BENNGACCC01N,2040,0.0
REGION,BENNGACCP01N,2022,72.47855863537366
REGION,BENNGACCP01N,2040,0.0
REGION,BENNGACCP01O,2040,0.0
REGION,BENNGADIP00X,2040,0.0
REGION,BENNGAGCP01N,2040,0.0
REGION,BENNGAGCP01O,2040,0.0
REGION,BENNGAPRP00X,2040,0.0
REGION,BENNGGCP01N,2040,0.0
REGION,BENNGGCP01O,2040,0.0
REGION,BENSOLARP00X,2040,0.0
REGION,BENSOLCNP01X,2040,0.0
REGION,BENSOLCSP01X,2040,0.0
REGION,BENSOLMGRID1,2040,0.0
REGION,BENSOLPRP00X,2015,9.504
REGION,BENSOLPRP00X,2016,7.128
REGION,BENSOLPRP00X,2031,55.49245778242491
REGION,BENSOLPRP00X,2032,54.5760488210187
REGION,BENSOLPRP00X,2033,53.65984377363901
REGION,BENSOLPRP00X,2034,25.861342100553077
REGION,BENSOLPRP00X,2035,15.01021436940774
REGION,BENSOLPRP00X,2036,15.498044760122498
REGION,BENSOLPRP00X,2037,11.312379370735163
REGION,BENSOLPRP00X,2038,11.10547398992423
REGION,BENSOLPRP00X,2039,10.898614175076906
REGION,BENSOLPRP00X,2040,10.630238485502641
REGION,BENSOLPRSAL1,2040,0.0
REGION,BENSOLPRSAL2,2040,0.0
REGION,BENSOLPRSAL3,2040,0.0
REGION,BENSOLPRSAL4,2040,0.0
REGION,BENSOLPRSAL5,2040,0.0
REGION,BENSOLPSP00X,2029,36.8816094386843
REGION,BENSOLPSP00X,2030,55.45119897412885
REGION,BENSOLPSP00X,2040,0.0
REGION,BENSOLPUP00X,2040,0.0
REGION,BENURNIMP00X,2040,0.0
REGION,BENURNPRP00X,2040,0.0
REGION,BENURNPWP01N,2040,0.0
REGION,BENURNPWP01O,2040,0.0
REGION,BENWINMGRID1,2040,0.0
REGION,BENWINOFP00X,2040,0.0
REGION,BENWINONP00X,2040,0.0
REGION,BENWINPRP00X,2040,0.0
REGION,BFABACKSTOP,2040,0.0
REGION,BFABIOCHC01N,2040,0.0
REGION,BFABIOCHP01N,2040,0.0
REGION,BFABIOCHP01O,2040,0.0
REGION,BFABIODIP00X,2040,0.0
REGION,BFABIOIMP00X,2040,0.0
REGION,BFABIOPRP00X,2040,0.0
REGION,BFACO1DIP00X,2040,0.0
REGION,BFACO1IMP00X,2040,0.0
REGION,BFACO1PRP00X,2040,0.0
REGION,BFACO1R1P00X,2040,0.0
REGION,BFACO1R2P00X,2040,0.0
REGION,BFACO1RCP00X,2040,0.0
REGION,BFACOADIP00X,2040,0.0
REGION,BFACOAIMP00X,2040,0.0
REGION,BFACOAPRP00X,2040,0.0
REGION,BFACOASCC01N,2040,0.0
REGION,BFACOASCP01N,2040,0.0
REGION,BFACOASCP01O,2040,0.0
REGION,BFAEL1TRP00X,2016,6.708327118988483
REGION,BFAEL1TRP00X,2017,7.270138409781809
REGION,BFAEL1TRP00X,2021,14.204956256118637
REGION,BFAEL1TRP00X,2022,14.171611288381213
REGION,BFAEL1TRP00X,2023,14.138383594856414
REGION,BFAEL1TRP00X,2024,14.105272626250235
REGION,BFAEL1TRP00X,2025,10.514709180341967
REGION,BFAEL1TRP00X,2027,3.9949071929979003
REGION,BFAEL1TRP00X,2028,3.985595055019439
REGION,BFAEL1TRP00X,2031,8.942182613658835
REGION,BFAEL1TRP00X,2032,12.344300848680641
REGION,BFAEL1TRP00X,2033,9.536437204642361
REGION,BFAEL1TRP00X,2034,9.709301763594341
REGION,BFAEL1TRP00X,2035,10.906793380734332
REGION,BFAEL1TRP00X,2036,11.06447656700439
REGION,BFAEL1TRP00X,2037,7.647459095650318
REGION,BFAEL1TRP00X,2038,4.882821912701781
REGION,BFAEL1TRP00X,2039,11.234849794789541
REGION,BFAEL1TRP00X,2040,12.217445107597008
REGION,BFAEL2DIP00X,2016,43.68499502942093
REGION,BFAEL2DIP00X,2017,47.34353968824766
REGION,BFAEL2DIP00X,2032,38.70130398290985
REGION,BFAEL2DIP00X,2033,36.41881886502078
REGION,BFAEL2DIP00X,2034,36.42390955499657
REGION,BFAEL2DIP00X,2035,43.052497200313184
REGION,BFAEL2DIP00X,2036,42.858726801434855
REGION,BFAEL2DIP00X,2037,19.333009827227393
REGION,BFAEL2DIP00X,2039,39.977152727067924
REGION,BFAEL2DIP00X,2040,44.92766930960644
REGION,BFAEL3DIP00X,2021,92.5034534936121
REGION,BFAEL3DIP00X,2022,92.28630923658446
REGION,BFAEL3DIP00X,2023,92.06992867565528
REGION,BFAEL3DIP00X,2024,91.85430823379201
REGION,BFAEL3DIP00X,2025,91.63944435488146
REGION,BFAEL3DIP00X,2026,91.42533350358613
REGION,BFAEL3DIP00X,2027,32.83394963611238
REGION,BFAEL3DIP00X,2028,32.75741362297442
REGION,BFAEL3DIP00X,2029,32.68114490673937
REGION,BFAEL3DIP00X,2030,32.605142244164746
REGION,BFAEL3DIP00X,2031,29.761191315781073
REGION,BFAEL3DIP00X,2032,31.059667554154018
REGION,BFAEL3DIP00X,2033,32.41483737919807
REGION,BFAEL3DIP00X,2034,33.82917782773175
