r,t,y,CapitalInvestment
REGION,BDIHYDSSP00X,2017,53.875362816
REGION,BDIHYDSSP00X,2040,0.0
REGION,BDILFODIP00X,2040,0.0
REGION,BDILFOIMP00X,2040,0.0
REGION,BDILFOMGRID1,2040,0.0
REGION,BDILFORCP00X,2016,0.0022255306234124305
REGION,BDILFORCP00X,2017,0.22347923564270059
REGION,BDILFORCP00X,2018,0.09049719933354705
REGION,BDILFORCP00X,2040,0.0
REGION,BDILFORCP01N,2040,0.0
REGION,BDILFORCP01O,2040,0.0
REGION,BDILFOSALON1,2040,0.0
REGION,BDILNGEXP00X,2040,0.0
REGION,BDILNGIMP00X,2040,0.0
REGION,BDINGACCC01N,2040,0.0
REGION,BDINGACCP01N,2040,0.0
REGION,BDINGACCP01O,2040,0.0
REGION,BDINGADIP00X,2040,0.0
REGION,BDINGAGCP01N,2040,0.0
REGION,BDINGAGCP01O,2040,0.0
REGION,BDINGAPRP00X,2040,0.0
REGION,BDINGGCP01N,2040,0.0
REGION,BDINGGCP01O,2040,0.0
REGION,BDISOLARP00X,2040,0.0
REGION,BDISOLCNP01X,2040,0.0
REGION,BDISOLCSP01X,2040,0.0
REGION,BDISOLMGRID1,2040,0.0
REGION,BDISOLPRP00X,2016,2.376
REGION,BDISOLPRP00X,2017,2.376
REGION,BDISOLPRP00X,2033,16.87714884096314
REGION,BDISOLPRP00X,2034,16.70570056453893
REGION,BDISOLPRP00X,2035,19.305239461058804
REGION,BDISOLPRP00X,2036,20.340998822680703
REGION,BDISOLPRP00X,2037,20.040059198816785
REGION,BDISOLPRP00X,2038,18.465329788699396
REGION,BDISOLPRP00X,2039,19.617894792619175
REGION,BDISOLPRP00X,2040,22.85243981606095
REGION,BDISOLPRSAL1,2040,0.0
REGION,BDISOLPRSAL2,2040,0.0
REGION,BDISOLPRSAL3,2040,0.0
REGION,BDISOLPRSAL4,2040,0.0
REGION,BDISOLPRSAL5,2040,0.0
REGION,BDISOLPSP00X,2040,0.0
REGION,BDISOLPUP00X,2040,0.0
REGION,BDIURNIMP00X,2040,0.0
REGION,BDIURNPRP00X,2040,0.0
REGION,BDIURNPWP01N,2040,0.0
REGION,BDIURNPWP01O,2040,0.0
REGION,BDIWINMGRID1,2040,0.0
REGION,BDIWINOFP00X,2040,0.0
REGION,BDIWINONP00X,2040,0.0
REGION,BDIWINPRP00X,2040,0.0
REGION,BENBACKSTOP,2040,0.0
REGION,BENBIOCHC01N,2040,0.0
REGION,BENBIOCHP01N,2040,0.0
REGION,BENBIOCHP01O,2040,0.0
REGION,BENBIODIP00X,2040,0.0
REGION,BENBIOIMP00X,2040,0.0
REGION,BENBIOPRP00X,2040,0.0
REGION,BENCO1DIP00X,2040,0.0
REGION,BENCO1IMP00X,2040,0.0
REGION,BENCO1PRP00X,2040,0.0
REGION,BENCO1R1P00X,2040,0.0
REGION,BENCO1R2P00X,2040,0.0
REGION,BENCO1RCP00X,2040,0.0
REGION,BENCOADIP00X,2040,0.0
REGION,BENCOAIMP00X,2040,0.0
REGION,BENCOAPRP00X,2040,0.0
REGION,BENCOASCC01N,2040,0.0
REGION,BENCOASCP01N,2040,0.0
REGION,BENCOASCP01O,2040,0.0
REGION,BENEL1TRP00X,2015,61.73272825759628
REGION,BENEL1TRP00X,2017,4.661883679405264
REGION,BENEL1TRP00X,2018,5.146094752238016
REGION,BENEL1TRP00X,2019,6.101113151681236
REGION,BENEL1TRP00X,2020,0.0652995188368416
REGION,BENEL1TRP00X,2021,6.58288156168481
REGION,BENEL1TRP00X,2022,6.544371282541573
REGION,BENEL1TRP00X,2023,6.52770724867813
REGION,BENEL1TRP00X,2024,6.511101967700781
REGION,BENEL1TRP00X,2025,7.569773975062992
REGION,BENEL1TRP00X,2026,8.813821902239686
REGION,BENEL1TRP00X,2027,6.484814941186691
REGION,BENEL1TRP00X,2028,6.06189855895317
REGION,BENEL1TRP00X,2029,5.632995978740938
REGION,BENEL1TRP00X,2030,1.1003302088387221
REGION,BENEL1TRP00X,2031,1.2609376618619361
REGION,BENEL1TRP00X,2032,1.3536376566720203
REGION,BENEL1TRP00X,2033,1.409541382637725
REGION,BENEL1TRP00X,2034,1.6871136301145864
REGION,BENEL1TRP00X,2035,5.663074145649265
REGION,BENEL1TRP00X,2036,6.66140042734298
REGION,BENEL1TRP00X,2037,6.714148428176628
REGION,BENEL1TRP00X,2038,6.769671564483632
REGION,BENEL1TRP00X,2039,6.828085129397977
REGION,BENEL1TRP00X,2040,6.889505883333448
REGION,BENEL2DIP00X,2015,402.0069090287139
REGION,BENEL2DIP00X,2017,30.358441965968588
REGION,BENEL2DIP00X,2018,33.51165100436864
REGION,BENEL2DIP00X,2019,39.7307831513177
REGION,BENEL2DIP00X,2020,0.42523404472183185
REGION,BENEL2DIP00X,2021,13.801589053428698
REGION,BENEL2DIP00X,2022,13.619039217660346
REGION,BENEL2DIP00X,2023,13.578513359115329
REGION,BENEL2DIP00X,2024,13.538131257467548
REGION,BENEL2DIP00X,2025,20.499776049078484
REGION,BENEL2DIP00X,2026,28.668362371270838
REGION,BENEL2DIP00X,2027,33.92044678544018
REGION,BENEL2DIP00X,2028,31.185760483851258
REGION,BENEL2DIP00X,2029,28.412024090338416
REGION,BENEL2DIP00X,2034,1.4284706754855172
REGION,BENEL2DIP00X,2035,26.925379130344147
REGION,BENEL2DIP00X,2036,33.0154528693082
REGION,BENEL2DIP00X,2037,32.930876620546194
REGION,BENEL2DIP00X,2038,32.84667687153604
REGION,BENEL2DIP00X,2039,32.76287239474963
REGION,BENEL2DIP00X,2040,32.67946121380431
REGION,BENEL3DIP00X,2021,29.066496382101786
REGION,BENEL3DIP00X,2022,28.99826516993719
REGION,BENEL3DIP00X,2023,28.9302739268657
REGION,BENEL3DIP00X,2024,28.862521528910417
REGION,BENEL3DIP00X,2025,28.795006858667406
REGION,BENEL3DIP00X,2026,28.727728805259503
REGION,BENEL3DIP00X,2027,8.309023443893057
REGION,BENEL3DIP00X,2028,8.289655090877044
REGION,BENEL3DIP00X,2029,8.270354380536567
REGION,BENEL3DIP00X,2030,8.251120998257017
REGION,BENEL3DIP00X,2031,8.520645812064698
REGION,BENEL3DIP00X,2032,8.872527725541072
REGION,BENEL3DIP00X,2033,9.238953228074564
REGION,BENEL3DIP00X,2034,9.620523875416692
REGION,BENEL3DIP00X,2035,10.017866122840594
REGION,BENEL3DIP00X,2036,10.431632356490281
REGION,BENEL3DIP00X,2037,10.862501967442952
REGION,BENEL3DIP00X,2038,11.311182470323997
REGION,BENEL3DIP00X,2039,11.778410668260209
REGION,BENEL3DIP00X,2040,12.264953866132805
REGION,BENEL4DIP00X,2040,0.0
REGION,BENELGHABP00,2020,117.63161999999998
REGION,BENELGHABP00,2040,0.0
REGION,BENELNERBP00,2040,0.0
REGION,BENGAS00IPIX,2040,0.0
REGION,BENGEOCVP01N,2040,0.0
REGION,BENGEOCVP01O,2040,0.0
REGION,BENHFODIP00X,2040,0.0
REGION,BENHFOEMP00X,2040,0.0
REGION,BENHFOGCP01N,2019,171.11088
REGION,BENHFOGCP01N,2040,0.0
REGION,BENHFOGCP01O,2040,0.0
REGION,BENHFOIMP00X,2040,0.0
REGION,BENHYDLSP00X,2018,822.823723008
REGION,BENHYDLSP00X,2020,419.982941952
REGION,BENHYDLSP00X,2040,0.0
REGION,BENHYDMGRID1,2040,0.0
REGION,BENHYDMSP00X,2040,0.0
REGION,BENHYDSSP00X,2015,4.489613568
REGION,BENHYDSSP00X,2040,0.0
REGION,BENLFODIP00X,2040,0.0
REGION,BENLFOEMP00X,2040,0.0
REGION,BENLFOIMP00X,2040,0.0
REGION,BENLFOMGRID1,2040,0.0
REGION,BENLFORCP00X,2015,0.7238526503607672
REGION,BENLFORCP00X,2017,0.5529787628400674
REGION,BENLFORCP00X,2018,0.2791102133161781
REGION,BENLFORCP00X,2040,0.0
REGION,BENLFORCP01N,2040,0.0
REGION,BENLFORCP01O,2040,0.0
REGION,BENLFOSALON1,2040,0.0
REGION,BENLNGEXP00X,2025,9.128873267497879
REGION,BENLNGEXP00X,2040,0.0
REGION,BENLNGIMP00X,2031,0.12044292950076893
REGION,BENLNGIMP00X,2040,0.0
REGION,BENNGACCC01N,2040,0.0
REGION,BENNGACCP01N,2040,0.0
REGION,BENNGACCP01O,2040,0.0
REGION,BENNGADIP00X,2040,0.0
REGION,BENNGAGCP01N,2040,0.0
REGION,BENNGAGCP01O,2040,0.0
REGION,BENNGAPRP00X,2040,0.0
REGION,BENNGGCP01N,2040,0.0
REGION,BENNGGCP01O,2040,0.0
REGION,BENSOLARP00X,2040,0.0
REGION,BENSOLCNP01X,2040,0.0
REGION,BENSOLCSP01X,2040,0.0
REGION,BENSOLMGRID1,2040,0.0
REGION,BENSOLPRP00X,2015,9.504
REGION,BENSOLPRP00X,2016,7.128
REGION,BENSOLPRP00X,2031,55.4486239750475
REGION,BENSOLPRP00X,2032,54.53293574889001
REGION,BENSOLPRP00X,2033,53.61745143675861
REGION,BENSOLPRP00X,2034,50.42822605181055
REGION,BENSOLPRP00X,2035,15.01021436940744
REGION,BENSOLPRP00X,2036,15.498044760122498
REGION,BENSOLPRP00X,2037,11.312379370734874
REGION,BENSOLPRP00X,2038,11.105473989924514
REGION,BENSOLPRP00X,2039,10.89861417507774
REGION,BENSOLPRP00X,2040,10.630238485500582
REGION,BENSOLPRSAL1,2040,0.0
REGION,BENSOLPRSAL2,2040,0.0
REGION,BENSOLPRSAL3,2040,0.0
REGION,BENSOLPRSAL4,2040,0.0
REGION,BENSOLPRSAL5,2040,0.0
REGION,BENSOLPSP00X,2030,49.32735924635382
REGION,BENSOLPSP00X,2040,0.0
REGION,BENSOLPUP00X,2040,0.0
REGION,BENURNIMP00X,2040,0.0
REGION,BENURNPRP00X,2040,0.0
REGION,BENURNPWP01N,2040,0.0
REGION,BENURNPWP01O,2040,0.0
REGION,BENWINMGRID1,2040,0.0
REGION,BENWINOFP00X,2040,0.0
REGION,BENWINONP00X,2040,0.0
REGION,BENWINPRP00X,2040,0.0
REGION,BFABACKSTOP,2040,0.0
REGION,BFABIOCHC01N,2040,0.0
REGION,BFABIOCHP01N,2040,0.0
REGION,BFABIOCHP01O,2040,0.0
REGION,BFABIODIP00X,2040,0.0
REGION,BFABIOIMP00X,2040,0.0
REGION,BFABIOPRP00X,2040,0.0
REGION,BFACO1DIP00X,2040,0.0
REGION,BFACO1IMP00X,2040,0.0
REGION,BFACO1PRP00X,2040,0.0
REGION,BFACO1R1P00X,2040,0.0
REGION,BFACO1R2P00X,2040,0.0
REGION,BFACO1RCP00X,2040,0.0
REGION,BFACOADIP00X,2040,0.0
REGION,BFACOAIMP00X,2040,0.0
REGION,BFACOAPRP00X,2040,0.0
REGION,BFACOASCC01N,2040,0.0
REGION,BFACOASCP01N,2040,0.0
REGION,BFACOASCP01O,2040,0.0
REGION,BFAEL1TRP00X,2016,6.708327118988318
REGION,BFAEL1TRP00X,2017,11.712397906214559
REGION,BFAEL1TRP00X,2021,3.5440063979114758
REGION,BFAEL1TRP00X,2022,3.5356871340666043
REGION,BFAEL1TRP00X,2023,3.527397129062947
REGION,BFAEL1TRP00X,2024,3.5191362458566915
REGION,BFAEL1TRP00X,2025,3.5109043482055853
REGION,BFAEL1TRP00X,2026,0.09743104385607482
REGION,BFAEL1TRP00X,2027,0.07094417272580356
REGION,BFAEL1TRP00X,2031,4.066849703184313
REGION,BFAEL1TRP00X,2032,2.4543467212563406
REGION,BFAEL1TRP00X,2033,6.587710568669456
REGION,BFAEL1TRP00X,2034,6.631914807528029
REGION,BFAEL1TRP00X,2035,7.695128262601394
REGION,BFAEL1TRP00X,2036,7.7126699786395685
REGION,BFAEL1TRP00X,2037,7.7382830478784
REGION,BFAEL1TRP00X,2038,7.769082492974201
REGION,BFAEL1TRP00X,2039,7.7999379670291695
REGION,BFAEL1TRP00X,2040,8.662714269115018
REGION,BFAEL2DIP00X,2016,43.68499502942093
REGION,BFAEL2DIP00X,2017,76.27177694049598
REGION,BFAEL2DIP00X,2032,9.773066730662306
REGION,BFAEL2DIP00X,2033,36.418818865022466
REGION,BFAEL2DIP00X,2034,36.42390955499438
REGION,BFAEL2DIP00X,2035,43.052497200312786
REGION,BFAEL2DIP00X,2036,42.85872680143473
REGION,BFAEL2DIP00X,2037,42.70406804101419
REGION,BFAEL2DIP00X,2038,42.569146095662184
REGION,BFAEL2DIP00X,2039,42.41993847578935
REGION,BFAEL2DIP00X,2040,47.672954124213696
REGION,BFAEL3DIP00X,2021,23.0787638553309
REGION,BFAEL3DIP00X,2022,23.024588353323093
REGION,BFAEL3DIP00X,2023,22.970603386492332
REGION,BFAEL3DIP00X,2024,22.916808062402172
REGION,BFAEL3DIP00X,2025,22.86320149383516
REGION,BFAEL3DIP00X,2026,22.80978279875632
REGION,BFAEL3DIP00X,2027,8.678851387688503
REGION,BFAEL3DIP00X,2028,8.65862096487336
REGION,BFAEL3DIP00X,2029,8.638461195455708
REGION,BFAEL3DIP00X,2030,8.618371750815202
REGION,BFAEL3DIP00X,2031,7.509787748041888
REGION,BFAEL3DIP00X,2032,7.837438642207976
REGION,BFAEL3DIP00X,2033,8.179395307875707
REGION,BFAEL3DIP00X,2034,8.536282787925453
REGION,BFAEL3DIP00X,2035,8.90875345216572
REGION,BFAEL3DIP00X,2036,9.29748819280729
REGION,BFAEL3DIP00X,2037,9.70319767225983
REGION,BFAEL3DIP00X,2038,10.126623625561201
REGION,BFAEL3DIP00X,2039,10.568540219800642
REGION,BFAEL3DIP00X,2040,11.029755473081702
REGION,BFAEL4DIP00X,2040,0.0
REGION,BFAELMLIBP00,2020,175.49862
REGION,BFAELMLIBP00,2040,0.0
REGION,BFAELNERBP00,2040,0.0
REGION,BFAGEOCVP01N,2040,0.0
REGION,BFAGEOCVP01O,2040,0.0
REGION,BFAHFODIP00X,2040,0.0
REGION,BFAHFOGCP01N,2017,73.91990016
REGION,BFAHFOGCP01N,2040,0.0
REGION,BFAHFOGCP01O,2040,0.0
REGION,BFAHFOIMP00X,2040,0.0
REGION,BFAHYDLSP00X,2040,0.0
REGION,BFAHYDMGRID1,2040,0.0
REGION,BFAHYDMSP00X,2040,0.0
REGION,BFAHYDSSP00X,2017,11.672995276799998
REGION,BFAHYDSSP00X,2022,93.83292357119998
REGION,BFAHYDSSP00X,2023,62.854589952
