r,t,y,AnnualFixedOperatingCost
REGION,DZANGAGCP01O,2015,245.378
REGION,DZANGAGCP01O,2016,245.378
REGION,DZANGAGCP01O,2017,245.378
REGION,DZANGAGCP01O,2018,245.378
REGION,DZANGAGCP01O,2019,245.378
REGION,DZANGAGCP01O,2020,245.378
REGION,DZANGAGCP01O,2021,233.1091
REGION,DZANGAGCP01O,2022,220.8402
REGION,DZANGAGCP01O,2023,208.5713
REGION,DZANGAGCP01O,2024,196.3024
REGION,DZANGAGCP01O,2025,184.0335
REGION,DZANGAGCP01O,2026,171.7646
REGION,DZANGAGCP01O,2027,159.4957
REGION,DZANGAGCP01O,2028,147.2268
REGION,DZANGAGCP01O,2029,134.9579
REGION,DZANGAGCP01O,2030,122.689
REGION,DZANGAGCP01O,2031,110.4201
REGION,DZANGAGCP01O,2032,98.1512
REGION,DZANGAGCP01O,2033,85.8823
REGION,DZANGAGCP01O,2034,73.6134
REGION,DZANGAGCP01O,2035,61.3445
REGION,DZANGAGCP01O,2036,49.0756
REGION,DZANGAGCP01O,2037,36.8067
REGION,DZANGAGCP01O,2038,24.5378
REGION,DZANGAGCP01O,2039,12.2689
REGION,DZANGAGCP01O,2040,0.0
REGION,DZANGAPRP00X,2040,0.0
REGION,DZANGGCP01N,2040,0.0
REGION,DZANGGCP01O,2040,0.0
REGION,DZASOLARP00X,2040,0.0
REGION,DZASOLCNP01X,2028,76.39117071711425
REGION,DZASOLCNP01X,2029,156.5723333190877
REGION,DZASOLCNP01X,2030,232.7534959210612
REGION,DZASOLCNP01X,2031,229.84407722204793
REGION,DZASOLCNP01X,2032,226.93465852303467
REGION,DZASOLCNP01X,2033,224.0252398240214
REGION,DZASOLCNP01X,2034,221.11582112500813
REGION,DZASOLCNP01X,2035,218.20640242599487
REGION,DZASOLCNP01X,2036,215.2969837269816
REGION,DZASOLCNP01X,2037,212.38756502796832
REGION,DZASOLCNP01X,2038,209.47814632895506
REGION,DZASOLCNP01X,2039,206.5687276299418
REGION,DZASOLCNP01X,2040,203.65930893092855
REGION,DZASOLCSP01X,2028,98.0
REGION,DZASOLCSP01X,2029,192.0
REGION,DZASOLCSP01X,2030,282.0
REGION,DZASOLCSP01X,2031,279.0
REGION,DZASOLCSP01X,2032,276.0
REGION,DZASOLCSP01X,2033,273.0
REGION,DZASOLCSP01X,2034,270.0
REGION,DZASOLCSP01X,2035,267.0
REGION,DZASOLCSP01X,2036,264.0
REGION,DZASOLCSP01X,2037,261.0
REGION,DZASOLCSP01X,2038,258.0
REGION,DZASOLCSP01X,2039,255.0
REGION,DZASOLCSP01X,2040,252.0
REGION,DZASOLMGRID1,2040,0.0
REGION,DZASOLPRP00X,2020,8.0
REGION,DZASOLPRP00X,2021,15.9
REGION,DZASOLPRP00X,2022,23.700000000000003
REGION,DZASOLPRP00X,2023,31.4
REGION,DZASOLPRP00X,2024,39.0
REGION,DZASOLPRP00X,2025,46.5
REGION,DZASOLPRP00X,2026,53.900000000000006
REGION,DZASOLPRP00X,2027,61.199999999999996
REGION,DZASOLPRP00X,2028,68.4
REGION,DZASOLPRP00X,2029,75.49999999999999
REGION,DZASOLPRP00X,2030,82.5
REGION,DZASOLPRP00X,2031,96.85000000000002
REGION,DZASOLPRP00X,2032,111.0
REGION,DZASOLPRP00X,2033,124.95
REGION,DZASOLPRP00X,2034,138.69999999999996
REGION,DZASOLPRP00X,2035,152.25
REGION,DZASOLPRP00X,2036,165.60000000000005
REGION,DZASOLPRP00X,2037,178.75000000000003
REGION,DZASOLPRP00X,2038,191.69999999999996
REGION,DZASOLPRP00X,2039,204.44999999999993
REGION,DZASOLPRP00X,2040,210.0
REGION,DZASOLPRSAL1,2040,0.0
REGION,DZASOLPRSAL2,2040,0.0
REGION,DZASOLPRSAL3,2040,0.0
REGION,DZASOLPRSAL4,2040,0.0
REGION,DZASOLPRSAL5,2040,0.0
REGION,DZASOLPSP00X,2020,11.5
REGION,DZASOLPSP00X,2021,23.0
REGION,DZASOLPSP00X,2022,34.5
REGION,DZASOLPSP00X,2023,46.0
REGION,DZASOLPSP00X,2024,57.5
REGION,DZASOLPSP00X,2025,69.0
REGION,DZASOLPSP00X,2026,80.5
REGION,DZASOLPSP00X,2027,92.0
REGION,DZASOLPSP00X,2028,103.5
REGION,DZASOLPSP00X,2029,115.0
REGION,DZASOLPSP00X,2030,126.5
REGION,DZASOLPSP00X,2031,149.5
REGION,DZASOLPSP00X,2032,172.5
REGION,DZASOLPSP00X,2033,195.5
REGION,DZASOLPSP00X,2034,218.5
REGION,DZASOLPSP00X,2035,241.5
REGION,DZASOLPSP00X,2036,264.5
REGION,DZASOLPSP00X,2037,287.5
REGION,DZASOLPSP00X,2038,310.5
REGION,DZASOLPSP00X,2039,333.5
REGION,DZASOLPSP00X,2040,345.0
REGION,DZASOLPUP00X,2015,9.008040000000001
REGION,DZASOLPUP00X,2016,9.008040000000001
REGION,DZASOLPUP00X,2017,9.008040000000001
REGION,DZASOLPUP00X,2018,9.008040000000001
REGION,DZASOLPUP00X,2019,9.008040000000001
REGION,DZASOLPUP00X,2020,8.665638000000001
REGION,DZASOLPUP00X,2021,14.2038757
REGION,DZASOLPUP00X,2022,19.6478201
REGION,DZASOLPUP00X,2023,24.9974712
REGION,DZASOLPUP00X,2024,30.252829000000002
REGION,DZASOLPUP00X,2025,35.4138935
REGION,DZASOLPUP00X,2026,40.480664700000005
REGION,DZASOLPUP00X,2027,45.45314259999999
REGION,DZASOLPUP00X,2028,50.331327200000004
REGION,DZASOLPUP00X,2029,55.11521849999999
REGION,DZASOLPUP00X,2030,59.804816499999994
REGION,DZASOLPUP00X,2031,59.490947999999996
REGION,DZASOLPUP00X,2032,59.1770795
REGION,DZASOLPUP00X,2033,58.863211
REGION,DZASOLPUP00X,2034,58.549342499999995
REGION,DZASOLPUP00X,2035,58.235473999999996
REGION,DZASOLPUP00X,2036,68.92160550000001
REGION,DZASOLPUP00X,2037,79.607737
REGION,DZASOLPUP00X,2038,89.03176388546943
REGION,DZASOLPUP00X,2039,99.71789538546943
REGION,DZASOLPUP00X,2040,108.73789538546943
REGION,DZAURNIMP00X,2040,0.0
REGION,DZAURNPRP00X,2040,0.0
REGION,DZAURNPWP01N,2040,0.0
REGION,DZAURNPWP01O,2040,0.0
REGION,DZAWINMGRID1,2040,0.0
REGION,DZAWINOFP00X,2027,13.575000000000003
REGION,DZAWINOFP00X,2028,34.800000000000004
REGION,DZAWINOFP00X,2029,54.275000000000006
REGION,DZAWINOFP00X,2030,72.0
REGION,DZAWINOFP00X,2031,71.1
REGION,DZAWINOFP00X,2032,70.2
REGION,DZAWINOFP00X,2033,69.3
REGION,DZAWINOFP00X,2034,68.4
REGION,DZAWINOFP00X,2035,67.5
REGION,DZAWINOFP00X,2036,66.6
REGION,DZAWINOFP00X,2037,65.7
REGION,DZAWINOFP00X,2038,64.8
REGION,DZAWINOFP00X,2039,63.900000000000006
REGION,DZAWINOFP00X,2040,63.0
REGION,DZAWINONP00X,2015,0.4896
REGION,DZAWINONP00X,2016,0.4896
REGION,DZAWINONP00X,2017,0.4896
REGION,DZAWINONP00X,2018,0.4896
REGION,DZAWINONP00X,2019,0.4896
REGION,DZAWINONP00X,2020,0.4896
REGION,DZAWINONP00X,2021,0.46512
REGION,DZAWINONP00X,2022,0.44064
REGION,DZAWINONP00X,2023,7.010215792632097
REGION,DZAWINONP00X,2024,18.9857357926321
REGION,DZAWINONP00X,2025,24.0
REGION,DZAWINONP00X,2026,28.8
REGION,DZAWINONP00X,2027,33.599999999999994
REGION,DZAWINONP00X,2028,38.4
REGION,DZAWINONP00X,2029,43.199999999999996
REGION,DZAWINONP00X,2030,47.99999999999999
REGION,DZAWINONP00X,2031,71.67562199999999
REGION,DZAWINONP00X,2032,95.15144800000003
REGION,DZAWINONP00X,2033,118.42747799999998
REGION,DZAWINONP00X,2034,141.503712
REGION,DZAWINONP00X,2035,164.38015000000004
REGION,DZAWINONP00X,2036,187.056792
REGION,DZAWINONP00X,2037,209.53363799999997
REGION,DZAWINONP00X,2038,231.81068800000006
REGION,DZAWINONP00X,2039,253.887942
REGION,DZAWINONP00X,2040,275.7654
REGION,DZAWINPRP00X,2040,0.0
REGION,EGYBACKSTOP,2040,0.0
REGION,EGYBIOCHC01N,2040,0.0
REGION,EGYBIOCHP01N,2016,18.75
REGION,EGYBIOCHP01N,2017,18.75
REGION,EGYBIOCHP01N,2018,18.75
REGION,EGYBIOCHP01N,2019,18.75
REGION,EGYBIOCHP01N,2020,18.75
REGION,EGYBIOCHP01N,2021,26.25
REGION,EGYBIOCHP01N,2022,33.75
REGION,EGYBIOCHP01N,2023,33.75
REGION,EGYBIOCHP01N,2024,33.75
REGION,EGYBIOCHP01N,2025,33.75
REGION,EGYBIOCHP01N,2026,33.75
REGION,EGYBIOCHP01N,2027,33.75
REGION,EGYBIOCHP01N,2028,33.75
REGION,EGYBIOCHP01N,2029,33.75
REGION,EGYBIOCHP01N,2030,69.8350796922513
REGION,EGYBIOCHP01N,2031,74.50000000000001
REGION,EGYBIOCHP01N,2032,74.0
REGION,EGYBIOCHP01N,2033,73.50000000000001
REGION,EGYBIOCHP01N,2034,73.0
REGION,EGYBIOCHP01N,2035,72.5
REGION,EGYBIOCHP01N,2036,72.00000000000001
REGION,EGYBIOCHP01N,2037,71.5
REGION,EGYBIOCHP01N,2038,71.0
REGION,EGYBIOCHP01N,2039,70.50000000000001
REGION,EGYBIOCHP01N,2040,70.00000000000001
REGION,EGYBIOCHP01O,2015,62.4
REGION,EGYBIOCHP01O,2016,62.4
REGION,EGYBIOCHP01O,2017,62.4
REGION,EGYBIOCHP01O,2018,62.4
REGION,EGYBIOCHP01O,2019,62.4
REGION,EGYBIOCHP01O,2020,62.4
REGION,EGYBIOCHP01O,2021,59.28
REGION,EGYBIOCHP01O,2022,56.16
REGION,EGYBIOCHP01O,2023,53.04
REGION,EGYBIOCHP01O,2024,49.92
REGION,EGYBIOCHP01O,2025,31.2
REGION,EGYBIOCHP01O,2026,28.08
REGION,EGYBIOCHP01O,2027,24.96
REGION,EGYBIOCHP01O,2028,21.84
REGION,EGYBIOCHP01O,2029,18.72
REGION,EGYBIOCHP01O,2030,15.6
REGION,EGYBIOCHP01O,2031,12.3968
REGION,EGYBIOCHP01O,2032,9.23520000000001
REGION,EGYBIOCHP01O,2033,6.11519999999999
REGION,EGYBIOCHP01O,2034,3.0368
REGION,EGYBIOCHP01O,2040,0.0
REGION,EGYBIODIP00X,2040,0.0
REGION,EGYBIOEMP00X,2040,0.0
REGION,EGYBIOIMP00X,2040,0.0
REGION,EGYBIOPRP00X,2040,0.0
REGION,EGYCO1DIP00X,2040,0.0
REGION,EGYCO1EXP00X,2040,0.0
REGION,EGYCO1IMP00X,2040,0.0
REGION,EGYCO1PRP00X,2040,0.0
REGION,EGYCO1R1P00X,2040,0.0
REGION,EGYCO1R2P00X,2040,0.0
REGION,EGYCO1RCP00X,2040,0.0
REGION,EGYCOADIP00X,2040,0.0
REGION,EGYCOAEMP00X,2040,0.0
REGION,EGYCOAIMP00X,2040,0.0
REGION,EGYCOAPRP00X,2040,0.0
REGION,EGYCOASCC01N,2040,0.0
REGION,EGYCOASCP01N,2025,180.0
REGION,EGYCOASCP01N,2026,360.0
REGION,EGYCOASCP01N,2027,382.99987611761816
REGION,EGYCOASCP01N,2028,412.99987611761816
REGION,EGYCOASCP01N,2029,442.99987611761816
REGION,EGYCOASCP01N,2030,480.0
REGION,EGYCOASCP01N,2031,510.0
REGION,EGYCOASCP01N,2032,540.0
REGION,EGYCOASCP01N,2033,570.0
REGION,EGYCOASCP01N,2034,600.0
REGION,EGYCOASCP01N,2035,630.0
REGION,EGYCOASCP01N,2036,660.0
REGION,EGYCOASCP01N,2037,690.0
REGION,EGYCOASCP01N,2038,720.0
REGION,EGYCOASCP01N,2039,750.0
REGION,EGYCOASCP01N,2040,780.0
REGION,EGYCOASCP01O,2040,0.0
REGION,EGYEL1TRP00X,2040,0.0
REGION,EGYEL2DIP00X,2040,0.0
REGION,EGYEL3DIP00X,2040,0.0
REGION,EGYEL4DIP00X,2040,0.0
REGION,EGYELJORBP00,2040,0.0
REGION,EGYELSAUBP00,2040,0.0
REGION,EGYELSDNBP00,2040,0.0
REGION,EGYGATURBP00,2040,0.0
REGION,EGYGEOCVP01N,2040,0.0
REGION,EGYGEOCVP01O,2040,0.0
REGION,EGYHFODIP00X,2040,0.0
REGION,EGYHFOEMP00X,2040,0.0
REGION,EGYHFOGCP01N,2015,44.0
REGION,EGYHFOGCP01N,2016,88.0
REGION,EGYHFOGCP01N,2017,88.0
REGION,EGYHFOGCP01N,2018,88.0
REGION,EGYHFOGCP01N,2019,88.0
REGION,EGYHFOGCP01N,2020,88.0
REGION,EGYHFOGCP01N,2021,88.0
REGION,EGYHFOGCP01N,2022,88.0
REGION,EGYHFOGCP01N,2023,88.0
REGION,EGYHFOGCP01N,2024,88.0
REGION,EGYHFOGCP01N,2025,88.0
REGION,EGYHFOGCP01N,2026,88.0
REGION,EGYHFOGCP01N,2027,88.0
REGION,EGYHFOGCP01N,2028,88.0
REGION,EGYHFOGCP01N,2029,88.0
REGION,EGYHFOGCP01N,2030,88.0
REGION,EGYHFOGCP01N,2031,103.9581988817768
REGION,EGYHFOGCP01N,2032,147.9581988817768
REGION,EGYHFOGCP01N,2033,191.9581988817768
REGION,EGYHFOGCP01N,2034,235.9581988817768
REGION,EGYHFOGCP01N,2035,279.9581988817768
REGION,EGYHFOGCP01N,2036,323.9581988817768
REGION,EGYHFOGCP01N,2037,367.9581988817768
REGION,EGYHFOGCP01N,2038,411.9581988817768
REGION,EGYHFOGCP01N,2039,455.9581988817768
REGION,EGYHFOGCP01N,2040,455.9581988817768
REGION,EGYHFOGCP01O,2015,56.028236
REGION,EGYHFOGCP01O,2016,56.028236
REGION,EGYHFOGCP01O,2017,56.028236
REGION,EGYHFOGCP01O,2018,56.028236
REGION,EGYHFOGCP01O,2019,56.028236
REGION,EGYHFOGCP01O,2020,56.028236
REGION,EGYHFOGCP01O,2021,53.2268242
REGION,EGYHFOGCP01O,2022,50.4254124
REGION,EGYHFOGCP01O,2023,47.6240006
REGION,EGYHFOGCP01O,2024,44.8225888
REGION,EGYHFOGCP01O,2025,42.021177
REGION,EGYHFOGCP01O,2026,39.2197652
REGION,EGYHFOGCP01O,2027,36.4183534
REGION,EGYHFOGCP01O,2028,33.6169416
REGION,EGYHFOGCP01O,2029,30.8155298
REGION,EGYHFOGCP01O,2030,28.014118
REGION,EGYHFOGCP01O,2031,25.2127062
REGION,EGYHFOGCP01O,2032,22.4112944
REGION,EGYHFOGCP01O,2033,19.6098826
REGION,EGYHFOGCP01O,2034,16.8084708
REGION,EGYHFOGCP01O,2035,14.007059
REGION,EGYHFOGCP01O,2036,11.2056472
REGION,EGYHFOGCP01O,2037,8.4042354
REGION,EGYHFOGCP01O,2038,5.6028236
REGION,EGYHFOGCP01O,2039,2.8014118
REGION,EGYHFOGCP01O,2040,0.0
REGION,EGYHFOIMP00X,2040,0.0
REGION,EGYHYDLSP00X,2015,134.6
REGION,EGYHYDLSP00X,2016,134.6
REGION,EGYHYDLSP00X,2017,134.6
REGION,EGYHYDLSP00X,2018,134.6
REGION,EGYHYDLSP00X,2019,134.6
REGION,EGYHYDLSP00X,2020,134.6
REGION,EGYHYDLSP00X,2021,134.6
REGION,EGYHYDLSP00X,2022,134.6
REGION,EGYHYDLSP00X,2023,134.6
REGION,EGYHYDLSP00X,2024,134.6
REGION,EGYHYDLSP00X,2025,134.6
REGION,EGYHYDLSP00X,2026,134.6
REGION,EGYHYDLSP00X,2027,134.6
REGION,EGYHYDLSP00X,2028,134.6
REGION,EGYHYDLSP00X,2029,159.6
REGION,EGYHYDLSP00X,2030,159.6
REGION,EGYHYDLSP00X,2031,184.6
REGION,EGYHYDLSP00X,2032,184.6
REGION,EGYHYDLSP00X,2033,184.6
REGION,EGYHYDLSP00X,2034,184.6
REGION,EGYHYDLSP00X,2035,184.6
REGION,EGYHYDLSP00X,2036,184.6
REGION,EGYHYDLSP00X,2037,184.6
REGION,EGYHYDLSP00X,2038,184.6
REGION,EGYHYDLSP00X,2039,184.6
REGION,EGYHYDLSP00X,2040,184.6
REGION,EGYHYDMGRID1,2040,0.0
REGION,EGYHYDMSP00X,2015,7.484
REGION,EGYHYDMSP00X,2016,7.484
REGION,EGYHYDMSP00X,2017,7.484
REGION,EGYHYDMSP00X,2018,9.084
REGION,EGYHYDMSP00X,2019,9.084
REGION,EGYHYDMSP00X,2020,9.084
REGION,EGYHYDMSP00X,2021,9.084
REGION,EGYHYDMSP00X,2022,9.084
REGION,EGYHYDMSP00X,2023,19.60864430360358
REGION,EGYHYDMSP00X,2024,19.60864430360358
REGION,EGYHYDMSP00X,2025,19.60864430360358
REGION,EGYHYDMSP00X,2026,19.60864430360358
REGION,EGYHYDMSP00X,2027,19.60864430360358
REGION,EGYHYDMSP00X,2028,19.60864430360358
REGION,EGYHYDMSP00X,2029,21.584
REGION,EGYHYDMSP00X,2030,21.584
REGION,EGYHYDMSP00X,2031,34.084
REGION,EGYHYDMSP00X,2032,46.584
REGION,EGYHYDMSP00X,2033,46.584
REGION,EGYHYDMSP00X,2034,46.584
REGION,EGYHYDMSP00X,2035,46.584
REGION,EGYHYDMSP00X,2036,46.584
REGION,EGYHYDMSP00X,2037,46.584
REGION,EGYHYDMSP00X,2038,46.584
REGION,EGYHYDMSP00X,2039,46.584
REGION,EGYHYDMSP00X,2040,46.584
REGION,EGYHYDSSP00X,2015,0.048
REGION,EGYHYDSSP00X,2016,0.048
REGION,EGYHYDSSP00X,2017,0.048
REGION,EGYHYDSSP00X,2018,0.048
REGION,EGYHYDSSP00X,2019,0.048
REGION,EGYHYDSSP00X,2020,0.048
REGION,EGYHYDSSP00X,2021,0.048
REGION,EGYHYDSSP00X,2022,0.048
REGION,EGYHYDSSP00X,2023,0.048
REGION,EGYHYDSSP00X,2024,0.048
REGION,EGYHYDSSP00X,2025,0.048
REGION,EGYHYDSSP00X,2026,0.048
REGION,EGYHYDSSP00X,2027,0.048
REGION,EGYHYDSSP00X,2028,0.048
REGION,EGYHYDSSP00X,2029,0.048
REGION,EGYHYDSSP00X,2030,0.048
REGION,EGYHYDSSP00X,2031,0.048
REGION,EGYHYDSSP00X,2032,0.048
REGION,EGYHYDSSP00X,2033,0.048
REGION,EGYHYDSSP00X,2034,0.048
REGION,EGYHYDSSP00X,2035,0.048
REGION,EGYHYDSSP00X,2036,0.048
REGION,EGYHYDSSP00X,2037,0.048
REGION,EGYHYDSSP00X,2038,0.048
REGION,EGYHYDSSP00X,2039,0.048
REGION,EGYHYDSSP00X,2040,0.048
REGION,EGYLFODIP00X,2040,0.0
REGION,EGYLFOEMP00X,2040,0.0
REGION,EGYLFOIMP00X,2040,0.0
REGION,EGYLFOMGRID1,2040,0.0
REGION,EGYLFORCP00X,2015,2.3000000000000003
REGION,EGYLFORCP00X,2016,4.6000000000000005
REGION,EGYLFORCP00X,2017,6.9
REGION,EGYLFORCP00X,2018,9.200000000000001
REGION,EGYLFORCP00X,2019,9.200000000000001
REGION,EGYLFORCP00X,2020,9.200000000000001
REGION,EGYLFORCP00X,2021,9.200000000000001
REGION,EGYLFORCP00X,2022,9.200000000000001
REGION,EGYLFORCP00X,2023,9.200000000000001
REGION,EGYLFORCP00X,2024,9.200000000000001
REGION,EGYLFORCP00X,2025,6.9
REGION,EGYLFORCP00X,2026,4.6000000000000005
REGION,EGYLFORCP00X,2027,2.3000000000000003
REGION,EGYLFORCP00X,2040,0.0
REGION,EGYLFORCP01N,2015,12.25
REGION,EGYLFORCP01N,2016,30.52
REGION,EGYLFORCP01N,2017,30.52
REGION,EGYLFORCP01N,2018,30.52
REGION,EGYLFORCP01N,2019,30.52
REGION,EGYLFORCP01N,2020,30.52
REGION,EGYLFORCP01N,2021,30.52
REGION,EGYLFORCP01N,2022,30.52
REGION,EGYLFORCP01N,2023,30.52
REGION,EGYLFORCP01N,2024,30.52
REGION,EGYLFORCP01N,2025,30.52
REGION,EGYLFORCP01N,2026,30.52
REGION,EGYLFORCP01N,2027,30.52
REGION,EGYLFORCP01N,2028,30.52
REGION,EGYLFORCP01N,2029,30.52
REGION,EGYLFORCP01N,2030,30.52
REGION,EGYLFORCP01N,2031,30.52
REGION,EGYLFORCP01N,2032,30.52
REGION,EGYLFORCP01N,2033,30.52
REGION,EGYLFORCP01N,2034,65.52
REGION,EGYLFORCP01N,2035,100.52
REGION,EGYLFORCP01N,2036,135.52
REGION,EGYLFORCP01N,2037,170.52
REGION,EGYLFORCP01N,2038,205.52
REGION,EGYLFORCP01N,2039,240.52
REGION,EGYLFORCP01N,2040,263.27
REGION,EGYLFORCP01O,2015,10.38072
REGION,EGYLFORCP01O,2016,10.38072
REGION,EGYLFORCP01O,2017,10.38072
REGION,EGYLFORCP01O,2018,10.38072
REGION,EGYLFORCP01O,2019,10.38072
REGION,EGYLFORCP01O,2020,10.38072
REGION,EGYLFORCP01O,2021,9.861684
REGION,EGYLFORCP01O,2022,9.342648
REGION,EGYLFORCP01O,2023,8.823612
REGION,EGYLFORCP01O,2024,8.304576
REGION,EGYLFORCP01O,2025,7.78554
REGION,EGYLFORCP01O,2026,7.266504
REGION,EGYLFORCP01O,2027,6.747468
REGION,EGYLFORCP01O,2028,6.228432
REGION,EGYLFORCP01O,2029,5.709396
REGION,EGYLFORCP01O,2030,5.19036
REGION,EGYLFORCP01O,2031,4.671324
REGION,EGYLFORCP01O,2032,4.152288
REGION,EGYLFORCP01O,2033,3.633252
REGION,EGYLFORCP01O,2034,3.114216
REGION,EGYLFORCP01O,2035,2.59518
REGION,EGYLFORCP01O,2036,2.076144
REGION,EGYLFORCP01O,2037,1.557108
REGION,EGYLFORCP01O,2038,1.038072
REGION,EGYLFORCP01O,2039,0.519036000000001
REGION,EGYLFORCP01O,2040,0.0
REGION,EGYLFOSALON1,2040,0.0
REGION,EGYLNGEXP00X,2040,0.0
REGION,EGYLNGIMP00X,2040,0.0
REGION,EGYNGACCC01N,2040,0.0
REGION,EGYNGACCP01N,2015,21.25
REGION,EGYNGACCP01N,2016,33.75
REGION,EGYNGACCP01N,2017,52.5
REGION,EGYNGACCP01N,2018,412.5
REGION,EGYNGACCP01N,2019,412.5
REGION,EGYNGACCP01N,2020,425.0
REGION,EGYNGACCP01N,2021,437.5
REGION,EGYNGACCP01N,2022,450.0
REGION,EGYNGACCP01N,2023,462.5
REGION,EGYNGACCP01N,2024,475.0
REGION,EGYNGACCP01N,2025,487.5
REGION,EGYNGACCP01N,2026,500.0
REGION,EGYNGACCP01N,2027,512.5
REGION,EGYNGACCP01N,2028,525.0
REGION,EGYNGACCP01N,2029,537.5
REGION,EGYNGACCP01N,2030,562.5
REGION,EGYNGACCP01N,2031,587.5
REGION,EGYNGACCP01N,2032,612.5
REGION,EGYNGACCP01N,2033,637.5
REGION,EGYNGACCP01N,2034,662.5
REGION,EGYNGACCP01N,2035,687.5
REGION,EGYNGACCP01N,2036,712.5
REGION,EGYNGACCP01N,2037,737.5
REGION,EGYNGACCP01N,2038,762.5
REGION,EGYNGACCP01N,2039,787.5
REGION,EGYNGACCP01N,2040,812.5
REGION,EGYNGACCP01O,2015,338.6635
REGION,EGYNGACCP01O,2016,338.6635
REGION,EGYNGACCP01O,2017,338.6635
REGION,EGYNGACCP01O,2018,338.6635
REGION,EGYNGACCP01O,2019,338.6635
REGION,EGYNGACCP01O,2020,338.6635
REGION,EGYNGACCP01O,2021,321.730325
REGION,EGYNGACCP01O,2022,304.79715
REGION,EGYNGACCP01O,2023,287.863975
REGION,EGYNGACCP01O,2024,270.9308
REGION,EGYNGACCP01O,2025,253.997625
REGION,EGYNGACCP01O,2026,237.06445
REGION,EGYNGACCP01O,2027,220.131275
REGION,EGYNGACCP01O,2028,203.1981
REGION,EGYNGACCP01O,2029,186.264925
REGION,EGYNGACCP01O,2030,169.33175
REGION,EGYNGACCP01O,2031,152.398575
REGION,EGYNGACCP01O,2032,135.4654
REGION,EGYNGACCP01O,2033,118.532225
REGION,EGYNGACCP01O,2034,101.59905
REGION,EGYNGACCP01O,2035,84.665875
REGION,EGYNGACCP01O,2036,67.7327
REGION,EGYNGACCP01O,2037,50.799525
REGION,EGYNGACCP01O,2038,33.86635
REGION,EGYNGACCP01O,2039,16.933175
REGION,EGYNGACCP01O,2040,0.0
REGION,EGYNGADIP00X,2040,0.0
REGION,EGYNGAGCP01N,2015,39.0
REGION,EGYNGAGCP01N,2016,52.0
REGION,EGYNGAGCP01N,2017,58.6
REGION,EGYNGAGCP01N,2018,97.6
REGION,EGYNGAGCP01N,2019,97.6
REGION,EGYNGAGCP01N,2020,97.6
REGION,EGYNGAGCP01N,2021,97.6
REGION,EGYNGAGCP01N,2022,97.6
REGION,EGYNGAGCP01N,2023,97.6
REGION,EGYNGAGCP01N,2024,97.6
REGION,EGYNGAGCP01N,2025,97.6
REGION,EGYNGAGCP01N,2026,97.6
REGION,EGYNGAGCP01N,2027,97.6
REGION,EGYNGAGCP01N,2028,97.6
REGION,EGYNGAGCP01N,2029,97.6
REGION,EGYNGAGCP01N,2030,97.6
REGION,EGYNGAGCP01N,2031,97.6
REGION,EGYNGAGCP01N,2032,97.6
REGION,EGYNGAGCP01N,2033,97.6
REGION,EGYNGAGCP01N,2034,97.6
REGION,EGYNGAGCP01N,2035,97.6
REGION,EGYNGAGCP01N,2036,97.6
REGION,EGYNGAGCP01N,2037,97.6
REGION,EGYNGAGCP01N,2038,97.6
REGION,EGYNGAGCP01N,2039,97.6
REGION,EGYNGAGCP01N,2040,58.6
REGION,EGYNGAGCP01O,2015,289.02138
REGION,EGYNGAGCP01O,2016,289.02138
REGION,EGYNGAGCP01O,2017,289.02138
REGION,EGYNGAGCP01O,2018,289.02138
REGION,EGYNGAGCP01O,2019,289.02138
REGION,EGYNGAGCP01O,2020,289.02138
REGION,EGYNGAGCP01O,2021,274.570311
REGION,EGYNGAGCP01O,2022,260.119242
REGION,EGYNGAGCP01O,2023,245.668173
REGION,EGYNGAGCP01O,2024,231.217104
REGION,EGYNGAGCP01O,2025,216.766035
REGION,EGYNGAGCP01O,2026,202.314966
REGION,EGYNGAGCP01O,2027,187.863897
REGION,EGYNGAGCP01O,2028,173.412828
REGION,EGYNGAGCP01O,2029,158.961759
REGION,EGYNGAGCP01O,2030,144.51069
REGION,EGYNGAGCP01O,2031,130.059621
REGION,EGYNGAGCP01O,2032,115.608552
REGION,EGYNGAGCP01O,2033,101.157483
REGION,EGYNGAGCP01O,2034,86.706414
REGION,EGYNGAGCP01O,2035,72.255345
REGION,EGYNGAGCP01O,2036,57.804276
REGION,EGYNGAGCP01O,2037,43.353207
REGION,EGYNGAGCP01O,2038,28.902138
REGION,EGYNGAGCP01O,2039,14.451069
REGION,EGYNGAGCP01O,2040,0.0
REGION,EGYNGAPRP00X,2040,0.0
REGION,EGYNGGCP01N,2040,0.0
REGION,EGYNGGCP01O,2040,0.0
REGION,EGYSOLARP00X,2040,0.0
REGION,EGYSOLCNP01X,2021,196.0
REGION,EGYSOLCNP01X,2022,192.0
REGION,EGYSOLCNP01X,2023,188.0
REGION,EGYSOLCNP01X,2024,184.0
REGION,EGYSOLCNP01X,2025,180.0
REGION,EGYSOLCNP01X,2026,176.0
REGION,EGYSOLCNP01X,2027,172.0
REGION,EGYSOLCNP01X,2028,168.0
REGION,EGYSOLCNP01X,2029,164.0
REGION,EGYSOLCNP01X,2030,160.0
REGION,EGYSOLCNP01X,2031,158.0
REGION,EGYSOLCNP01X,2032,156.0
REGION,EGYSOLCNP01X,2033,154.0
REGION,EGYSOLCNP01X,2034,152.0
REGION,EGYSOLCNP01X,2035,150.0
