r,t,y,AnnualVariableOperatingCost
REGION,AGOHFODIP00X,2015,0.00016632926273684213
REGION,AGOHFODIP00X,2016,0.0001625837461894737
REGION,AGOHFODIP00X,2017,0.00013488030231578957
REGION,AGOHFODIP00X,2018,0.0001342180051368422
REGION,AGOHFODIP00X,2019,0.00014386604531119602
REGION,AGOHFODIP00X,2020,0.00013292070821420106
REGION,AGOHFODIP00X,2021,0.0001472382120610374
REGION,AGOHFODIP00X,2022,0.00015981201450155643
REGION,AGOHFODIP00X,2023,0.00017234271055049726
REGION,AGOHFODIP00X,2024,0.0001848283708268056
REGION,AGOHFODIP00X,2025,0.00019726715580206276
REGION,AGOHFODIP00X,2026,0.00020031142826182656
REGION,AGOHFODIP00X,2027,0.0002033062409321176
REGION,AGOHFODIP00X,2028,0.0002062509860824092
REGION,AGOHFODIP00X,2029,0.0002091454055905949
REGION,AGOHFODIP00X,2030,0.000211989608913517
REGION,AGOHFODIP00X,2031,0.00021234295955422017
REGION,AGOHFODIP00X,2032,0.00021264594207702622
REGION,AGOHFODIP00X,2033,0.00021289865777036153
REGION,AGOHFODIP00X,2034,0.00021310219466790634
REGION,AGOHFODIP00X,2035,0.00021325806556124125
REGION,AGOHFODIP00X,2036,0.0002153697305674211
REGION,AGOHFODIP00X,2037,0.00021743573083254903
REGION,AGOHFODIP00X,2038,0.00021945623299241495
REGION,AGOHFODIP00X,2039,0.00022143106224280598
REGION,AGOHFODIP00X,2040,0.0002233598314005655
REGION,AGOHFOEMP00X,2015,-20.566665017183993
REGION,AGOHFOEMP00X,2016,-15.397992241691144
REGION,AGOHFOEMP00X,2017,-20.836156186164462
REGION,AGOHFOEMP00X,2018,-18.688633968953752
REGION,AGOHFOEMP00X,2019,-16.4039369238933
REGION,AGOHFOEMP00X,2020,-16.616947982347117
REGION,AGOHFOEMP00X,2021,-16.38053850185353
REGION,AGOHFOEMP00X,2022,-16.128745801619015
REGION,AGOHFOEMP00X,2023,-15.862059592436623
REGION,AGOHFOEMP00X,2024,-15.58096958509936
REGION,AGOHFOEMP00X,2025,-15.285965490400342
REGION,AGOHFOEMP00X,2026,-14.90851611121032
REGION,AGOHFOEMP00X,2027,-14.523538824332679
REGION,AGOHFOEMP00X,2028,-14.131400912862203
REGION,AGOHFOEMP00X,2029,-13.732469659893706
REGION,AGOHFOEMP00X,2030,-13.327112348521945
REGION,AGOHFOEMP00X,2031,-13.164907362701095
REGION,AGOHFOEMP00X,2032,-12.993934539808908
REGION,AGOHFOEMP00X,2033,-12.814193879845273
REGION,AGOHFOEMP00X,2034,-12.62568538281026
REGION,AGOHFOEMP00X,2035,-12.428409048703903
REGION,AGOHFOEMP00X,2036,-12.192554231483305
REGION,AGOHFOEMP00X,2037,-11.94968514460563
REGION,AGOHFOEMP00X,2038,-11.69980178807084
REGION,AGOHFOEMP00X,2039,-11.442904161878953
REGION,AGOHFOEMP00X,2040,-11.271379575557075
REGION,AGOHFOGCP01N,2040,0.0
REGION,AGOHFOGCP01O,2040,0.0
REGION,AGOHFOIMP00X,2015,164.31506194732137
REGION,AGOHFOIMP00X,2016,122.89447135200344
REGION,AGOHFOIMP00X,2017,52.73835835634574
REGION,AGOHFOIMP00X,2018,56.21770086171058
REGION,AGOHFOIMP00X,2019,55.27364963776788
REGION,AGOHFOIMP00X,2020,13.955616909816838
REGION,AGOHFOIMP00X,2021,13.463615989039004
REGION,AGOHFOIMP00X,2022,12.818118441536104
REGION,AGOHFOIMP00X,2023,12.221989038596584
REGION,AGOHFOIMP00X,2024,11.60331878976824
REGION,AGOHFOIMP00X,2025,10.966612071863683
REGION,AGOHFOIMP00X,2026,10.311510063701355
REGION,AGOHFOIMP00X,2027,24.907893188772736
REGION,AGOHFOIMP00X,2028,23.07902666953646
REGION,AGOHFOIMP00X,2029,21.213007750527474
REGION,AGOHFOIMP00X,2030,19.486936985229235
REGION,AGOHFOIMP00X,2031,17.769009645742024
REGION,AGOHFOIMP00X,2032,15.999800893135852
REGION,AGOHFOIMP00X,2033,14.179310727410535
REGION,AGOHFOIMP00X,2034,12.307539148566189
REGION,AGOHFOIMP00X,2035,10.384486156602978
REGION,AGOHFOIMP00X,2036,8.38963918627273
REGION,AGOHFOIMP00X,2037,4.475486057002479
REGION,AGOHFOIMP00X,2038,1.6803055997348528
REGION,AGOHFOIMP00X,2039,0.6649666746604153
REGION,AGOHFOIMP00X,2040,0.0
REGION,AGOHYDLSP00X,2015,0.00011803924800000002
REGION,AGOHYDLSP00X,2016,0.00011803924800000002
REGION,AGOHYDLSP00X,2017,0.0003181047198069241
REGION,AGOHYDLSP00X,2018,0.00035149695132886223
REGION,AGOHYDLSP00X,2019,0.0004748837701253742
REGION,AGOHYDLSP00X,2020,0.0004480819089479914
REGION,AGOHYDLSP00X,2021,0.0005284802879999999
REGION,AGOHYDLSP00X,2022,0.000528480288
REGION,AGOHYDLSP00X,2023,0.0005284802879999999
REGION,AGOHYDLSP00X,2024,0.000853537608
REGION,AGOHYDLSP00X,2025,0.0008535376080000001
REGION,AGOHYDLSP00X,2026,0.000853537608
REGION,AGOHYDLSP00X,2027,0.0008535376080000001
REGION,AGOHYDLSP00X,2028,0.0008535376079999999
REGION,AGOHYDLSP00X,2029,0.0008535376079999999
REGION,AGOHYDLSP00X,2030,0.000853537608
REGION,AGOHYDLSP00X,2031,0.0008535376079999999
REGION,AGOHYDLSP00X,2032,0.0008535376080000001
REGION,AGOHYDLSP00X,2033,0.000853537608
REGION,AGOHYDLSP00X,2034,0.0008535376079999999
REGION,AGOHYDLSP00X,2035,0.000853537608
REGION,AGOHYDLSP00X,2036,0.0008535376080000001
REGION,AGOHYDLSP00X,2037,0.000853537608
REGION,AGOHYDLSP00X,2038,0.0008535376079999999
REGION,AGOHYDLSP00X,2039,0.0008535376080000001
REGION,AGOHYDLSP00X,2040,0.0008535376080000001
REGION,AGOHYDMGRID1,2040,0.0
REGION,AGOLFODIP00X,2015,0.001912786521473686
REGION,AGOLFODIP00X,2016,0.0018697130811789488
REGION,AGOLFODIP00X,2017,0.0015511234766315805
REGION,AGOLFODIP00X,2018,0.0015435070590736862
REGION,AGOLFODIP00X,2019,0.0016544595210787499
REGION,AGOLFODIP00X,2020,0.0015285881444633167
REGION,AGOLFODIP00X,2021,0.001693239438701923
REGION,AGOLFODIP00X,2022,0.0018378381667679018
REGION,AGOLFODIP00X,2023,0.0019819411713307093
REGION,AGOLFODIP00X,2024,0.002125526264508267
REGION,AGOLFODIP00X,2025,0.002268572291723723
REGION,AGOLFODIP00X,2026,0.0023035814250110024
REGION,AGOLFODIP00X,2027,0.0023380217707193555
REGION,AGOLFODIP00X,2028,0.002371886339947703
REGION,AGOLFODIP00X,2029,0.002405172164291835
REGION,AGOLFODIP00X,2030,0.002437880502505446
REGION,AGOLFODIP00X,2031,0.00244194403487353
REGION,AGOLFODIP00X,2032,0.0024454283338857987
REGION,AGOLFODIP00X,2033,0.0024483345643591514
REGION,AGOLFODIP00X,2034,0.0024506752386809164
REGION,AGOLFODIP00X,2035,0.002452467753954277
REGION,AGOLFODIP00X,2036,0.002476751901525337
REGION,AGOLFODIP00X,2037,0.002500510904574312
REGION,AGOLFODIP00X,2038,0.002523746679412773
REGION,AGOLFODIP00X,2039,0.0025464572157922675
REGION,AGOLFODIP00X,2040,0.0025686380611064986
REGION,AGOLFOEMP00X,2015,-401.3615839717116
REGION,AGOLFOEMP00X,2016,-300.4635746071084
REGION,AGOLFOEMP00X,2017,-406.53734061471437
REGION,AGOLFOEMP00X,2018,-364.5984197714264
REGION,AGOLFOEMP00X,2019,-319.99188536275364
REGION,AGOLFOEMP00X,2020,-327.74662519609404
REGION,AGOLFOEMP00X,2021,-323.13986439409365
REGION,AGOLFOEMP00X,2022,-318.2290334825977
REGION,AGOLFOEMP00X,2023,-313.0236161146711
REGION,AGOLFOEMP00X,2024,-307.5330959433788
REGION,AGOLFOEMP00X,2025,-301.76695662178906
REGION,AGOLFOEMP00X,2026,-294.3718491679311
REGION,AGOLFOEMP00X,2027,-286.8263365414258
REGION,AGOLFOEMP00X,2028,-279.1375314820763
REGION,AGOLFOEMP00X,2029,-271.3125467296793
REGION,AGOLFOEMP00X,2030,-260.43787033527616
REGION,AGOLFOEMP00X,2031,-257.26806730816907
REGION,AGOLFOEMP00X,2032,-253.92692357689393
REGION,AGOLFOEMP00X,2033,-250.4144391414526
REGION,AGOLFOEMP00X,2034,-246.73061400184085
REGION,AGOLFOEMP00X,2035,-242.8754481580629
REGION,AGOLFOEMP00X,2036,-238.26638321594535
REGION,AGOLFOEMP00X,2037,-233.52024571049208
REGION,AGOLFOEMP00X,2038,-228.63703564170572
REGION,AGOLFOEMP00X,2039,-226.12445516833546
REGION,AGOLFOEMP00X,2040,-218.4593978141304
REGION,AGOLFOIMP00X,2015,1491.0407988460602
REGION,AGOLFOIMP00X,2016,1114.7494444381603
REGION,AGOLFOIMP00X,2017,770.07788256892
REGION,AGOLFOIMP00X,2018,785.8240879213862
REGION,AGOLFOIMP00X,2019,805.4158821260014
REGION,AGOLFOIMP00X,2040,0.0
REGION,AGOLFOMGRID1,2040,0.0
REGION,AGOLFORCP00X,2040,0.0
REGION,AGOLFORCP01O,2015,0.00012723785822871532
REGION,AGOLFORCP01O,2016,0.00013602375508252185
REGION,AGOLFORCP01O,2040,0.0
REGION,AGOLFOSALON1,2040,0.0
REGION,AGOLNGEXP00X,2015,-2489.4796250271997
REGION,AGOLNGEXP00X,2016,-2374.963562275951
REGION,AGOLNGEXP00X,2017,-2453.9925221930625
REGION,AGOLNGEXP00X,2018,-2866.716310694823
REGION,AGOLNGEXP00X,2019,-2737.714076713557
REGION,AGOLNGEXP00X,2020,-2748.842995724588
REGION,AGOLNGEXP00X,2021,-2759.971914735619
REGION,AGOLNGEXP00X,2022,-2771.1008337466465
REGION,AGOLNGEXP00X,2023,-2782.2297527576807
REGION,AGOLNGEXP00X,2024,-2793.358671768715
REGION,AGOLNGEXP00X,2025,-2383.74947215127
REGION,AGOLNGEXP00X,2026,-2378.0738781699547
REGION,AGOLNGEXP00X,2027,-2372.398284188644
REGION,AGOLNGEXP00X,2028,-2366.7226902073303
REGION,AGOLNGEXP00X,2029,-2361.0470962260197
REGION,AGOLNGEXP00X,2030,-2355.371502244704
REGION,AGOLNGEXP00X,2031,-2366.7226902073307
REGION,AGOLNGEXP00X,2032,-2378.073878169954
REGION,AGOLNGEXP00X,2033,-2389.4250661325864
REGION,AGOLNGEXP00X,2034,-2400.77625409521
REGION,AGOLNGEXP00X,2035,-2412.1274420578366
REGION,AGOLNGEXP00X,2036,-2429.154224001767
REGION,AGOLNGEXP00X,2037,-2446.181005945707
REGION,AGOLNGEXP00X,2038,-2463.2077878896407
REGION,AGOLNGEXP00X,2039,-2480.234569833586
REGION,AGOLNGEXP00X,2040,-2497.2613517775217
REGION,AGOLNGIMP00X,2040,0.0
REGION,AGONGACCC01N,2040,0.0
REGION,AGONGACCP01N,2026,0.00010713719915347877
REGION,AGONGACCP01N,2027,0.0001456579188659278
REGION,AGONGACCP01N,2028,0.0001610306198715967
REGION,AGONGACCP01N,2029,0.0002466210446562529
REGION,AGONGACCP01N,2030,0.00031936060381101793
REGION,AGONGACCP01N,2031,0.000381340962160337
REGION,AGONGACCP01N,2032,0.0003689182998705823
REGION,AGONGACCP01N,2033,0.0003704205106412247
REGION,AGONGACCP01N,2034,0.00039773086854933554
REGION,AGONGACCP01N,2035,0.00046240911808823206
REGION,AGONGACCP01N,2036,0.0005177918676558667
REGION,AGONGACCP01N,2037,0.0005838036026932298
REGION,AGONGACCP01N,2038,0.0006727400433933585
REGION,AGONGACCP01N,2039,0.0007547026104101518
REGION,AGONGACCP01N,2040,0.0008509102270697568
REGION,AGONGACCP01O,2040,0.0
REGION,AGONGADIP00X,2015,0.000263340007
REGION,AGONGADIP00X,2016,0.000246536997
REGION,AGONGADIP00X,2017,0.000139773932
REGION,AGONGADIP00X,2018,0.00013561045200000002
REGION,AGONGADIP00X,2019,0.00014121849840320803
REGION,AGONGADIP00X,2020,0.000147058460444161
REGION,AGONGADIP00X,2021,0.00015313992878227402
REGION,AGONGADIP00X,2022,0.000159472890689922
REGION,AGONGADIP00X,2023,0.00016606774645400998
REGION,AGONGADIP00X,2024,0.000172935326455809
REGION,AGONGADIP00X,2025,0.00018008690895712
REGION,AGONGADIP00X,2026,0.000187534238621959
REGION,AGONGADIP00X,2027,0.00019528954580419702
REGION,AGONGADIP00X,2028,0.000203365566632823
REGION,AGONGADIP00X,2029,0.00021177556392780702
REGION,AGONGADIP00X,2030,0.000220533348980928
REGION,AGONGADIP00X,2031,0.000229653304237326
REGION,AGONGADIP00X,2032,0.000239150406915023
REGION,AGONGADIP00X,2033,0.000249040253601217
REGION,AGONGADIP00X,2034,0.000259339085865726
REGION,AGONGADIP00X,2035,0.00027006381693365605
REGION,AGONGADIP00X,2036,0.000281232059461093
REGION,AGONGADIP00X,2037,0.00029286215445943105
REGION,AGONGADIP00X,2038,0.00030497320141584006
REGION,AGONGADIP00X,2039,0.00031758508965934305
REGION,AGONGADIP00X,2040,0.000330718531023999
REGION,AGONGAGCP01N,2040,0.0
REGION,AGONGAGCP01O,2040,0.0
REGION,AGONGAPRP00X,2015,2148.317648065705
REGION,AGONGAPRP00X,2016,2061.540279547047
REGION,AGONGAPRP00X,2017,2045.543276771632
REGION,AGONGAPRP00X,2018,2412.8999208786418
REGION,AGONGAPRP00X,2019,2334.503038159102
REGION,AGONGAPRP00X,2020,2374.59253334571
REGION,AGONGAPRP00X,2021,2376.1046954439325
REGION,AGONGAPRP00X,2022,2377.710476065318
REGION,AGONGAPRP00X,2023,2394.7852415341827
REGION,AGONGAPRP00X,2024,2381.2317001368597
REGION,AGONGAPRP00X,2025,2106.6326147140403
REGION,AGONGAPRP00X,2026,2187.8603652196853
REGION,AGONGAPRP00X,2027,2232.810639714629
REGION,AGONGAPRP00X,2028,2244.439094834618
REGION,AGONGAPRP00X,2029,2347.945503609538
REGION,AGONGAPRP00X,2030,2432.228241852243
REGION,AGONGAPRP00X,2031,2532.9269267326235
REGION,AGONGAPRP00X,2032,2534.086216591002
REGION,AGONGAPRP00X,2033,2554.366386984099
REGION,AGONGAPRP00X,2034,2610.0947225059303
REGION,AGONGAPRP00X,2035,2717.353665294523
REGION,AGONGAPRP00X,2036,2819.4618239632255
REGION,AGONGAPRP00X,2037,2936.760314832321
