r,e,y,AnnualEmissions
REGION,GINCO2,2030.0,0.5784
REGION,GINCO2,2031.0,0.5218
REGION,GINCO2,2032.0,0.4649
REGION,GINCO2,2033.0,0.4078
REGION,GINCO2,2034.0,0.3508
REGION,GINCO2,2035.0,0.3652
REGION,GINCO2,2036.0,0.5919
REGION,GINCO2,2037.0,1.9411
REGION,GINCO2,2038.0,2.0564
REGION,GINCO2,2039.0,2.4593
REGION,GINCO2,2040.0,2.9126
REGION,GINREN,2015.0,0.0
REGION,GINREN,2016.0,0.0
REGION,GINREN,2017.0,0.0
REGION,GINREN,2018.0,0.0
REGION,GINREN,2019.0,0.0
REGION,GINREN,2020.0,0.0
REGION,GINREN,2021.0,-0.0
REGION,GINREN,2022.0,-0.0
REGION,GINREN,2023.0,-0.0
REGION,GINREN,2024.0,-0.1738
REGION,GINREN,2025.0,-0.3524
REGION,GINREN,2026.0,-0.5357
REGION,GINREN,2027.0,-0.7229
REGION,GINREN,2028.0,-0.9143
REGION,GINREN,2029.0,-1.1094
REGION,GINREN,2030.0,-1.711
REGION,GINREN,2031.0,-3.7162
REGION,GINREN,2032.0,-6.1277
REGION,GINREN,2033.0,-7.0149
REGION,GINREN,2034.0,-7.9062
REGION,GINREN,2035.0,-8.6711
REGION,GINREN,2036.0,-8.082
REGION,GINREN,2037.0,-3.0801
REGION,GINREN,2038.0,-2.8505
REGION,GINREN,2039.0,-1.523
REGION,GINREN,2040.0,-0.0
REGION,GMBCO2,2015.0,0.3004
REGION,GMBCO2,2016.0,0.3262
REGION,GMBCO2,2017.0,0.2023
REGION,GMBCO2,2018.0,0.2042
REGION,GMBCO2,2019.0,0.2495
REGION,GMBCO2,2020.0,0.2537
REGION,GMBCO2,2021.0,0.0547
REGION,GMBCO2,2022.0,0.0519
REGION,GMBCO2,2023.0,0.2171
REGION,GMBCO2,2024.0,0.2046
REGION,GMBCO2,2025.0,0.192
REGION,GMBCO2,2026.0,0.1795
REGION,GMBCO2,2027.0,0.1668
REGION,GMBCO2,2028.0,0.1543
REGION,GMBCO2,2029.0,0.1417
REGION,GMBCO2,2030.0,0.129
REGION,GMBCO2,2031.0,0.1165
REGION,GMBCO2,2032.0,0.1038
REGION,GMBCO2,2033.0,0.0911
REGION,GMBCO2,2034.0,0.0785
REGION,GMBCO2,2035.0,0.0959
REGION,GMBCO2,2036.0,0.1309
REGION,GMBCO2,2037.0,0.1764
REGION,GMBCO2,2038.0,0.1521
REGION,GMBCO2,2039.0,0.209
REGION,GMBCO2,2040.0,0.2617
REGION,GMBREN,2015.0,0.0
REGION,GMBREN,2016.0,0.0
REGION,GMBREN,2017.0,0.0
REGION,GMBREN,2018.0,0.0
REGION,GMBREN,2019.0,0.0
REGION,GMBREN,2020.0,0.0
REGION,GMBREN,2021.0,0.0
REGION,GMBREN,2022.0,-0.0
REGION,GMBREN,2023.0,-0.189
REGION,GMBREN,2024.0,-0.6806
REGION,GMBREN,2025.0,-1.1825
REGION,GMBREN,2026.0,-1.8501
REGION,GMBREN,2027.0,-1.7977
REGION,GMBREN,2028.0,-2.4472
REGION,GMBREN,2029.0,-2.3478
REGION,GMBREN,2030.0,-2.4176
REGION,GMBREN,2031.0,-2.9488
REGION,GMBREN,2032.0,-3.1926
REGION,GMBREN,2033.0,-3.297
REGION,GMBREN,2034.0,-3.6908
REGION,GMBREN,2035.0,-3.6894
REGION,GMBREN,2036.0,-3.6041
REGION,GMBREN,2037.0,-3.4573
REGION,GMBREN,2038.0,-3.5969
REGION,GMBREN,2039.0,-3.4011
REGION,GMBREN,2040.0,-3.2165
REGION,GNBCO2,2015.0,0.0474
REGION,GNBCO2,2016.0,0.0502
REGION,GNBCO2,2017.0,0.0882
REGION,GNBCO2,2018.0,0.0936
REGION,GNBCO2,2019.0,0.0665
REGION,GNBCO2,2020.0,0.0629
REGION,GNBCO2,2021.0,0.0423
REGION,GNBCO2,2022.0,0.0411
REGION,GNBCO2,2023.0,0.0407
REGION,GNBCO2,2024.0,0.0353
REGION,GNBCO2,2025.0,0.0353
REGION,GNBCO2,2026.0,0.0324
REGION,GNBCO2,2027.0,0.0244
REGION,GNBCO2,2028.0,0.0177
REGION,GNBCO2,2029.0,0.0163
REGION,GNBCO2,2030.0,0.0148
REGION,GNBCO2,2031.0,0.0134
REGION,GNBCO2,2032.0,0.012
REGION,GNBCO2,2033.0,0.0107
REGION,GNBCO2,2034.0,0.0093
REGION,GNBCO2,2035.0,0.0078
REGION,GNBCO2,2036.0,0.0448
REGION,GNBCO2,2037.0,0.072
REGION,GNBCO2,2038.0,0.0965
REGION,GNBCO2,2039.0,0.1218
REGION,GNBCO2,2040.0,0.1525
REGION,GNBREN,2015.0,0.0
REGION,GNBREN,2016.0,0.0
REGION,GNBREN,2017.0,0.0
REGION,GNBREN,2018.0,0.0
REGION,GNBREN,2019.0,0.0
REGION,GNBREN,2020.0,0.0
REGION,GNBREN,2021.0,-0.0
REGION,GNBREN,2022.0,0.0001
REGION,GNBREN,2023.0,0.0001
REGION,GNBREN,2024.0,-1.0347
REGION,GNBREN,2025.0,-0.9541
REGION,GNBREN,2026.0,-2.2478
REGION,GNBREN,2027.0,-2.3583
REGION,GNBREN,2028.0,-2.4182
REGION,GNBREN,2029.0,-2.2558
REGION,GNBREN,2030.0,-2.1216
REGION,GNBREN,2031.0,-2.1405
REGION,GNBREN,2032.0,-2.2741
REGION,GNBREN,2033.0,-2.4566
REGION,GNBREN,2034.0,-2.5322
REGION,GNBREN,2035.0,-2.5552
REGION,GNBREN,2036.0,-2.4298
REGION,GNBREN,2037.0,-2.3422
REGION,GNBREN,2038.0,-2.2652
REGION,GNBREN,2039.0,-2.1853
REGION,GNBREN,2040.0,-2.0753
REGION,GNQCO2,2015.0,0.9049
REGION,GNQCO2,2016.0,0.8363
REGION,GNQCO2,2017.0,0.7671
REGION,GNQCO2,2018.0,0.6913
REGION,GNQCO2,2019.0,1.0416
REGION,GNQCO2,2020.0,0.4024
REGION,GNQCO2,2021.0,0.3864
REGION,GNQCO2,2022.0,0.3346
REGION,GNQCO2,2023.0,0.2866
REGION,GNQCO2,2024.0,0.3031
REGION,GNQCO2,2025.0,0.3216
REGION,GNQCO2,2026.0,0.3394
REGION,GNQCO2,2027.0,0.3545
REGION,GNQCO2,2028.0,0.3624
REGION,GNQCO2,2029.0,0.3771
REGION,GNQCO2,2030.0,0.3648
REGION,GNQCO2,2031.0,0.3537
REGION,GNQCO2,2032.0,0.3427
REGION,GNQCO2,2033.0,0.3316
REGION,GNQCO2,2034.0,0.3207
REGION,GNQCO2,2035.0,0.3095
REGION,GNQCO2,2036.0,0.2987
REGION,GNQCO2,2037.0,0.2854
REGION,GNQCO2,2038.0,0.2687
REGION,GNQCO2,2039.0,0.2483
REGION,GNQCO2,2040.0,0.2283
REGION,KENCO2,2015.0,1.2042
REGION,KENCO2,2016.0,1.5971
REGION,KENCO2,2017.0,2.6672
REGION,KENCO2,2018.0,2.6746
REGION,KENCO2,2019.0,0.8742
REGION,KENCO2,2020.0,0.9205
REGION,KENCO2,2021.0,0.9035
REGION,KENCO2,2022.0,0.9152
REGION,KENCO2,2023.0,1.6748
REGION,KENCO2,2024.0,4.4913
REGION,KENCO2,2025.0,7.0401
REGION,KENCO2,2026.0,7.0482
REGION,KENCO2,2027.0,6.0647
REGION,KENCO2,2028.0,4.4822
REGION,KENCO2,2029.0,4.8674
REGION,KENCO2,2030.0,4.4414
REGION,KENCO2,2031.0,4.4619
REGION,KENCO2,2032.0,4.4943
REGION,KENCO2,2033.0,4.5266
REGION,KENCO2,2034.0,4.5272
REGION,KENCO2,2035.0,4.4981
REGION,KENCO2,2036.0,4.4008
REGION,KENCO2,2037.0,4.3528
REGION,KENCO2,2038.0,4.3628
REGION,KENCO2,2039.0,4.662
REGION,KENCO2,2040.0,4.4705
REGION,LBRCO2,2015.0,0.2474
REGION,LBRCO2,2016.0,0.2421
REGION,LBRCO2,2017.0,0.1238
REGION,LBRCO2,2018.0,0.7987
REGION,LBRCO2,2019.0,0.8033
REGION,LBRCO2,2020.0,0.8032
REGION,LBRCO2,2021.0,0.562
REGION,LBRCO2,2022.0,0.5596
REGION,LBRCO2,2023.0,0.7143
REGION,LBRCO2,2024.0,0.684
REGION,LBRCO2,2025.0,0.6539
REGION,LBRCO2,2026.0,0.6239
REGION,LBRCO2,2027.0,0.5917
REGION,LBRCO2,2028.0,0.549
REGION,LBRCO2,2029.0,0.5186
REGION,LBRCO2,2030.0,0.4882
REGION,LBRCO2,2031.0,0.4579
REGION,LBRCO2,2032.0,0.4275
REGION,LBRCO2,2033.0,0.3971
REGION,LBRCO2,2034.0,0.3669
REGION,LBRCO2,2035.0,0.3365
REGION,LBRCO2,2036.0,1.5235
REGION,LBRCO2,2037.0,1.9129
REGION,LBRCO2,2038.0,1.9124
REGION,LBRCO2,2039.0,1.8691
REGION,LBRCO2,2040.0,1.8534
REGION,LBRREN,2015.0,0.0
REGION,LBRREN,2016.0,0.0
REGION,LBRREN,2017.0,0.0
REGION,LBRREN,2018.0,0.0
REGION,LBRREN,2019.0,0.0
REGION,LBRREN,2020.0,0.0
REGION,LBRREN,2021.0,-0.0
REGION,LBRREN,2022.0,-0.0
REGION,LBRREN,2023.0,-0.0
REGION,LBRREN,2024.0,-0.2248
REGION,LBRREN,2025.0,-3.0791
REGION,LBRREN,2026.0,-5.7696
REGION,LBRREN,2027.0,-12.4983
REGION,LBRREN,2028.0,-12.7051
REGION,LBRREN,2029.0,-12.7869
REGION,LBRREN,2030.0,-13.1675
REGION,LBRREN,2031.0,-13.5242
REGION,LBRREN,2032.0,-14.0539
REGION,LBRREN,2033.0,-14.5972
REGION,LBRREN,2034.0,-16.0246
REGION,LBRREN,2035.0,-16.3005
REGION,LBRREN,2036.0,-11.8695
REGION,LBRREN,2037.0,-10.6965
REGION,LBRREN,2038.0,-10.8146
REGION,LBRREN,2039.0,-11.1604
REGION,LBRREN,2040.0,-11.3796
REGION,LBYCO2,2015.0,11.5855
REGION,LBYCO2,2016.0,11.1324
REGION,LBYCO2,2017.0,11.1815
REGION,LBYCO2,2018.0,12.5188
REGION,LBYCO2,2019.0,11.9491
REGION,LBYCO2,2020.0,12.5659
REGION,LBYCO2,2021.0,13.4652
REGION,LBYCO2,2022.0,15.4665
REGION,LBYCO2,2023.0,17.3254
REGION,LBYCO2,2024.0,19.2186
REGION,LBYCO2,2025.0,19.102
REGION,LBYCO2,2026.0,19.161
REGION,LBYCO2,2027.0,19.271
REGION,LBYCO2,2028.0,18.9903
REGION,LBYCO2,2029.0,18.8856
REGION,LBYCO2,2030.0,17.8758
REGION,LBYCO2,2031.0,16.7426
REGION,LBYCO2,2032.0,15.4087
REGION,LBYCO2,2033.0,15.3376
REGION,LBYCO2,2034.0,15.5289
REGION,LBYCO2,2035.0,14.7312
REGION,LBYCO2,2036.0,13.9985
REGION,LBYCO2,2037.0,13.4374
REGION,LBYCO2,2038.0,13.7969
REGION,LBYCO2,2039.0,13.9891
REGION,LBYCO2,2040.0,16.5026
REGION,LBYREN,2015.0,0.0
REGION,LBYREN,2016.0,0.0
REGION,LBYREN,2017.0,0.0
REGION,LBYREN,2018.0,0.0
REGION,LBYREN,2019.0,0.0
REGION,LBYREN,2020.0,0.0
REGION,LBYREN,2021.0,-0.0
REGION,LBYREN,2022.0,-0.0
REGION,LBYREN,2023.0,-0.0
REGION,LBYREN,2024.0,-0.0
REGION,LBYREN,2025.0,-0.0
REGION,LBYREN,2026.0,-17.1459
REGION,LBYREN,2027.0,-63.7456
REGION,LBYREN,2028.0,-113.6596
REGION,LBYREN,2029.0,-162.4347
REGION,LBYREN,2030.0,-220.4145
REGION,LBYREN,2031.0,-331.2934
REGION,LBYREN,2032.0,-443.1938
REGION,LBYREN,2033.0,-552.3497
REGION,LBYREN,2034.0,-662.8395
REGION,LBYREN,2035.0,-756.4638
REGION,LBYREN,2036.0,-848.0036
REGION,LBYREN,2037.0,-891.4892
REGION,LBYREN,2038.0,-917.7876
REGION,LBYREN,2039.0,-945.8004
REGION,LBYREN,2040.0,-984.7054
REGION,LSOCO2,2015.0,0.0018
REGION,LSOCO2,2016.0,0.0133
REGION,LSOCO2,2017.0,0.0018
REGION,LSOCO2,2018.0,0.002
REGION,LSOCO2,2019.0,0.0272
REGION,LSOCO2,2020.0,0.0018
REGION,LSOCO2,2021.0,0.0018
REGION,LSOCO2,2022.0,0.0019
REGION,LSOCO2,2023.0,0.0248
REGION,LSOCO2,2024.0,0.0157
REGION,LSOCO2,2025.0,0.0194
REGION,LSOCO2,2026.0,0.0075
REGION,LSOCO2,2027.0,0.0073
REGION,LSOCO2,2028.0,0.0023
REGION,LSOCO2,2029.0,0.0019
REGION,LSOCO2,2030.0,0.0021
REGION,LSOCO2,2031.0,0.0017
REGION,LSOCO2,2032.0,0.0016
REGION,LSOCO2,2033.0,0.0012
REGION,LSOCO2,2034.0,0.0012
REGION,LSOCO2,2035.0,0.0011
REGION,LSOCO2,2036.0,0.0011
REGION,LSOCO2,2037.0,0.0013
REGION,LSOCO2,2038.0,0.0017
REGION,LSOCO2,2039.0,0.002
REGION,LSOCO2,2040.0,0.0022
REGION,MARCO2,2015.0,27.7402
REGION,MARCO2,2016.0,27.8663
REGION,MARCO2,2017.0,28.0926
REGION,MARCO2,2018.0,30.0385
REGION,MARCO2,2019.0,32.093
REGION,MARCO2,2020.0,30.9926
REGION,MARCO2,2021.0,20.1404
REGION,MARCO2,2022.0,23.5673
REGION,MARCO2,2023.0,28.2905
REGION,MARCO2,2024.0,29.5877
REGION,MARCO2,2025.0,30.281
REGION,MARCO2,2026.0,31.228
REGION,MARCO2,2027.0,31.0078
REGION,MARCO2,2028.0,30.7871
REGION,MARCO2,2029.0,30.6418
REGION,MARCO2,2030.0,31.5934
REGION,MARCO2,2031.0,31.0162
REGION,MARCO2,2032.0,30.8366
REGION,MARCO2,2033.0,31.3498
REGION,MARCO2,2034.0,31.5184
REGION,MARCO2,2035.0,31.6881
REGION,MARCO2,2036.0,33.8578
REGION,MARCO2,2037.0,36.9452
REGION,MARCO2,2038.0,39.8094
REGION,MARCO2,2039.0,44.363
REGION,MARCO2,2040.0,47.3302
REGION,MARREN,2015.0,0.0
REGION,MARREN,2016.0,0.0
REGION,MARREN,2017.0,0.0
REGION,MARREN,2018.0,0.0
REGION,MARREN,2019.0,0.0
REGION,MARREN,2020.0,0.0
REGION,MARREN,2021.0,-0.0
REGION,MARREN,2022.0,-0.0
REGION,MARREN,2023.0,-0.0
REGION,MARREN,2024.0,-0.0
REGION,MARREN,2025.0,-0.0
REGION,MARREN,2026.0,-0.0
REGION,MARREN,2027.0,-0.0
REGION,MARREN,2028.0,-0.0
REGION,MARREN,2029.0,-0.0
REGION,MARREN,2030.0,-0.0
REGION,MARREN,2031.0,-0.0
REGION,MARREN,2032.0,-0.0
REGION,MARREN,2033.0,-0.0
REGION,MARREN,2034.0,-0.0
REGION,MARREN,2035.0,-0.0
REGION,MARREN,2036.0,-0.0
REGION,MARREN,2037.0,-0.0
REGION,MARREN,2038.0,-0.0
REGION,MARREN,2039.0,-0.0
REGION,MARREN,2040.0,-0.0
REGION,MLICO2,2015.0,2.0836
REGION,MLICO2,2016.0,2.4499
REGION,MLICO2,2017.0,2.8163
REGION,MLICO2,2018.0,3.1826
REGION,MLICO2,2019.0,3.5493
REGION,MLICO2,2020.0,0.4128
REGION,MLICO2,2021.0,0.3961
REGION,MLICO2,2022.0,0.5963
REGION,MLICO2,2023.0,0.3664
REGION,MLICO2,2024.0,0.3496
REGION,MLICO2,2025.0,0.3336
REGION,MLICO2,2026.0,0.3176
REGION,MLICO2,2027.0,0.2822
REGION,MLICO2,2028.0,0.2319
REGION,MLICO2,2029.0,0.1937
REGION,MLICO2,2030.0,0.1766
REGION,MLICO2,2031.0,0.1594
REGION,MLICO2,2032.0,0.1422
REGION,MLICO2,2033.0,0.1251
REGION,MLICO2,2034.0,0.1079
REGION,MLICO2,2035.0,0.0907
REGION,MLICO2,2036.0,0.0736
REGION,MLICO2,2037.0,0.7356
REGION,MLICO2,2038.0,1.367
REGION,MLICO2,2039.0,1.2463
REGION,MLICO2,2040.0,1.8663
REGION,MLIREN,2015.0,0.0
REGION,MLIREN,2016.0,0.0
REGION,MLIREN,2017.0,0.0
REGION,MLIREN,2018.0,0.0
REGION,MLIREN,2019.0,0.0
REGION,MLIREN,2020.0,0.0
REGION,MLIREN,2021.0,-109.5509
REGION,MLIREN,2022.0,-57.2411
REGION,MLIREN,2023.0,-90.6236
REGION,MLIREN,2024.0,-67.6909
REGION,MLIREN,2025.0,-57.8246
REGION,MLIREN,2026.0,-50.9936
REGION,MLIREN,2027.0,-48.646
REGION,MLIREN,2028.0,-48.353
REGION,MLIREN,2029.0,-47.6035
REGION,MLIREN,2030.0,-46.4709
REGION,MLIREN,2031.0,-49.4081
REGION,MLIREN,2032.0,-59.718
REGION,MLIREN,2033.0,-75.7815
REGION,MLIREN,2034.0,-81.8713
REGION,MLIREN,2035.0,-96.9219
REGION,MLIREN,2036.0,-118.825
REGION,MLIREN,2037.0,-123.2506
REGION,MLIREN,2038.0,-120.8324
REGION,MLIREN,2039.0,-127.9028
REGION,MLIREN,2040.0,-127.5586
REGION,MOZCO2,2015.0,0.4632
REGION,MOZCO2,2016.0,0.4628
REGION,MOZCO2,2017.0,0.7167
REGION,MOZCO2,2018.0,0.4632
REGION,MOZCO2,2019.0,0.6221
REGION,MOZCO2,2020.0,0.9903
REGION,MOZCO2,2021.0,0.4406
REGION,MOZCO2,2022.0,0.418
REGION,MOZCO2,2023.0,0.3953
REGION,MOZCO2,2024.0,1.6535
REGION,MOZCO2,2025.0,3.9642
REGION,MOZCO2,2026.0,4.0487
REGION,MOZCO2,2027.0,5.1606
REGION,MOZCO2,2028.0,5.6703
REGION,MOZCO2,2029.0,6.1784
REGION,MOZCO2,2030.0,9.7689
REGION,MOZCO2,2031.0,7.2181
REGION,MOZCO2,2032.0,7.3771
REGION,MOZCO2,2033.0,7.5902
REGION,MOZCO2,2034.0,8.2738
REGION,MOZCO2,2035.0,9.0167
REGION,MOZCO2,2036.0,9.7392
REGION,MOZCO2,2037.0,9.709
REGION,MOZCO2,2038.0,9.6818
REGION,MOZCO2,2039.0,9.6591
REGION,MOZCO2,2040.0,9.6349
REGION,MRTCO2,2015.0,0.7629
REGION,MRTCO2,2016.0,0.7821
REGION,MRTCO2,2017.0,0.8948
REGION,MRTCO2,2018.0,1.035
REGION,MRTCO2,2019.0,0.9122
REGION,MRTCO2,2020.0,1.5992
REGION,MRTCO2,2021.0,1.5785
REGION,MRTCO2,2022.0,1.8761
REGION,MRTCO2,2023.0,1.9339
REGION,MRTCO2,2024.0,1.2032
REGION,MRTCO2,2025.0,1.1879
REGION,MRTCO2,2026.0,1.2109
REGION,MRTCO2,2027.0,1.2299
REGION,MRTCO2,2028.0,1.2514
REGION,MRTCO2,2029.0,1.3105
REGION,MRTCO2,2030.0,1.5067
REGION,MRTCO2,2031.0,1.5444
REGION,MRTCO2,2032.0,1.5254
REGION,MRTCO2,2033.0,1.572
REGION,MRTCO2,2034.0,1.7175
REGION,MRTCO2,2035.0,1.8619
REGION,MRTCO2,2036.0,1.9271
REGION,MRTCO2,2037.0,1.9538
REGION,MRTCO2,2038.0,2.0183
REGION,MRTCO2,2039.0,2.0126
REGION,MRTCO2,2040.0,2.0465
REGION,MRTREN,2015.0,0.0
REGION,MRTREN,2016.0,0.0
REGION,MRTREN,2017.0,0.0
REGION,MRTREN,2018.0,0.0
REGION,MRTREN,2019.0,0.0
REGION,MRTREN,2020.0,0.0
REGION,MRTREN,2021.0,-0.0
REGION,MRTREN,2022.0,-0.0
REGION,MRTREN,2023.0,-0.0
REGION,MRTREN,2024.0,-0.0
REGION,MRTREN,2025.0,0.0
REGION,MRTREN,2026.0,-0.0
REGION,MRTREN,2027.0,-0.0
REGION,MRTREN,2028.0,-0.0
REGION,MRTREN,2029.0,-0.0
REGION,MRTREN,2030.0,-0.7291
REGION,MRTREN,2031.0,-0.0
REGION,MRTREN,2032.0,-0.0
REGION,MRTREN,2033.0,-0.0
REGION,MRTREN,2034.0,-0.0
REGION,MRTREN,2035.0,-0.0
REGION,MRTREN,2036.0,-0.0
REGION,MRTREN,2037.0,-0.0
REGION,MRTREN,2038.0,-0.0
REGION,MRTREN,2039.0,-0.0
REGION,MRTREN,2040.0,-0.0
REGION,MWICO2,2015.0,0.2626
REGION,MWICO2,2016.0,0.2738
REGION,MWICO2,2017.0,0.0888
REGION,MWICO2,2018.0,0.2186
REGION,MWICO2,2019.0,0.2741
REGION,MWICO2,2020.0,0.0713
REGION,MWICO2,2021.0,0.0696
REGION,MWICO2,2022.0,0.0681
REGION,MWICO2,2023.0,0.0667
REGION,MWICO2,2024.0,0.928
REGION,MWICO2,2025.0,0.9189
REGION,MWICO2,2026.0,0.9146
REGION,MWICO2,2027.0,0.9115
REGION,MWICO2,2028.0,0.9046
REGION,MWICO2,2029.0,0.9012
REGION,MWICO2,2030.0,0.8978
REGION,MWICO2,2031.0,0.7837
REGION,MWICO2,2032.0,0.6783
REGION,MWICO2,2033.0,0.6748
REGION,MWICO2,2034.0,0.6714
REGION,MWICO2,2035.0,0.6967
REGION,MWICO2,2036.0,0.7392
REGION,MWICO2,2037.0,0.8246
REGION,MWICO2,2038.0,0.9336
REGION,MWICO2,2039.0,1.9569
REGION,MWICO2,2040.0,2.0719
REGION,NAMCO2,2015.0,0.2123
REGION,NAMCO2,2016.0,0.2136
REGION,NAMCO2,2017.0,0.2137
REGION,NAMCO2,2018.0,0.2137
REGION,NAMCO2,2019.0,0.2162
REGION,NAMCO2,2020.0,0.2123
REGION,NAMCO2,2021.0,0.2116
REGION,NAMCO2,2022.0,0.3626
REGION,NAMCO2,2023.0,0.3517
REGION,NAMCO2,2024.0,1.4548
REGION,NAMCO2,2025.0,1.7563
REGION,NAMCO2,2026.0,1.8857
REGION,NAMCO2,2027.0,1.975
REGION,NAMCO2,2028.0,2.0908
REGION,NAMCO2,2029.0,2.0256
REGION,NAMCO2,2030.0,1.8263
REGION,NAMCO2,2031.0,2.0519
REGION,NAMCO2,2032.0,2.2805
REGION,NAMCO2,2033.0,2.4994
REGION,NAMCO2,2034.0,2.8171
REGION,NAMCO2,2035.0,3.0749
REGION,NAMCO2,2036.0,3.3487
REGION,NAMCO2,2037.0,3.5471
REGION,NAMCO2,2038.0,3.8423
REGION,NAMCO2,2039.0,4.0701
REGION,NAMCO2,2040.0,4.1882
REGION,NAMREN,2015.0,0.0
REGION,NAMREN,2016.0,0.0
REGION,NAMREN,2017.0,0.0
REGION,NAMREN,2018.0,0.0
REGION,NAMREN,2019.0,0.0
REGION,NAMREN,2020.0,0.0
REGION,NAMREN,2021.0,-74.9892
REGION,NAMREN,2022.0,-33.5872
REGION,NAMREN,2023.0,-20.008
REGION,NAMREN,2024.0,-3.3549
REGION,NAMREN,2025.0,-0.0
REGION,NAMREN,2026.0,-0.0
REGION,NAMREN,2027.0,0.0
REGION,NAMREN,2028.0,-0.0
REGION,NAMREN,2029.0,-0.0
REGION,NAMREN,2030.0,-0.0
REGION,NAMREN,2031.0,-0.0
REGION,NAMREN,2032.0,-0.0
REGION,NAMREN,2033.0,-0.0
REGION,NAMREN,2034.0,-0.0
REGION,NAMREN,2035.0,-0.0
REGION,NAMREN,2036.0,-0.0
REGION,NAMREN,2037.0,-0.0
REGION,NAMREN,2038.0,-0.0
REGION,NAMREN,2039.0,-0.0
REGION,NAMREN,2040.0,-0.0
REGION,NERCO2,2015.0,0.327
REGION,NERCO2,2016.0,0.327
REGION,NERCO2,2017.0,0.3366
REGION,NERCO2,2018.0,0.3353
REGION,NERCO2,2019.0,0.3349
REGION,NERCO2,2020.0,0.3342
REGION,NERCO2,2021.0,0.3306
REGION,NERCO2,2022.0,0.3265
REGION,NERCO2,2023.0,1.0097
REGION,NERCO2,2024.0,0.9928
REGION,NERCO2,2025.0,0.9752
REGION,NERCO2,2026.0,0.959
REGION,NERCO2,2027.0,0.9443
REGION,NERCO2,2028.0,0.9276
REGION,NERCO2,2029.0,0.9113
REGION,NERCO2,2030.0,0.9166
REGION,NERCO2,2031.0,0.9002
REGION,NERCO2,2032.0,0.8839
REGION,NERCO2,2033.0,0.8675
REGION,NERCO2,2034.0,0.8512
REGION,NERCO2,2035.0,0.8348
REGION,NERCO2,2036.0,0.8185
REGION,NERCO2,2037.0,0.8021
REGION,NERCO2,2038.0,0.7858
REGION,NERCO2,2039.0,0.7694
REGION,NERCO2,2040.0,0.7531
REGION,NERREN,2015.0,0.0
REGION,NERREN,2016.0,0.0
REGION,NERREN,2017.0,0.0
REGION,NERREN,2018.0,0.0
REGION,NERREN,2019.0,0.0
REGION,NERREN,2020.0,0.0
REGION,NERREN,2021.0,-1.3987
REGION,NERREN,2022.0,-1.3093
REGION,NERREN,2023.0,-0.0
REGION,NERREN,2024.0,-0.0
REGION,NERREN,2025.0,-0.0
REGION,NERREN,2026.0,0.0
REGION,NERREN,2027.0,-0.0688
REGION,NERREN,2028.0,-0.04
REGION,NERREN,2029.0,-0.0
REGION,NERREN,2030.0,0.0
REGION,NERREN,2031.0,-0.2847
REGION,NERREN,2032.0,-0.5822
REGION,NERREN,2033.0,-0.8844
REGION,NERREN,2034.0,-1.1918
REGION,NERREN,2035.0,-1.3547
REGION,NERREN,2036.0,-1.5192
REGION,NERREN,2037.0,-2.426
REGION,NERREN,2038.0,-3.4088
REGION,NERREN,2039.0,-4.1809
REGION,NERREN,2040.0,-4.7427
REGION,NGACO2,2015.0,12.2768
REGION,NGACO2,2016.0,13.455
REGION,NGACO2,2017.0,14.0195
REGION,NGACO2,2018.0,13.2021
REGION,NGACO2,2019.0,11.5417
REGION,NGACO2,2020.0,8.7191
REGION,NGACO2,2021.0,14.029
REGION,NGACO2,2022.0,19.8681
REGION,NGACO2,2023.0,23.7943
REGION,NGACO2,2024.0,29.3296
REGION,NGACO2,2025.0,32.2381
REGION,NGACO2,2026.0,35.8178
REGION,NGACO2,2027.0,36.2875
REGION,NGACO2,2028.0,36.8752
REGION,NGACO2,2029.0,37.5357
REGION,NGACO2,2030.0,38.5813
REGION,NGACO2,2031.0,39.8404
REGION,NGACO2,2032.0,41.0676
REGION,NGACO2,2033.0,42.8425
REGION,NGACO2,2034.0,44.1985
REGION,NGACO2,2035.0,45.4279
REGION,NGACO2,2036.0,46.9459
REGION,NGACO2,2037.0,48.3693
REGION,NGACO2,2038.0,49.8157
REGION,NGACO2,2039.0,51.1457
REGION,NGACO2,2040.0,52.4361
REGION,NGAREN,2015.0,0.0
REGION,NGAREN,2016.0,0.0
REGION,NGAREN,2017.0,0.0
REGION,NGAREN,2018.0,0.0
REGION,NGAREN,2019.0,0.0
REGION,NGAREN,2020.0,0.0
REGION,NGAREN,2021.0,-79.7631
REGION,NGAREN,2022.0,-34.1214
REGION,NGAREN,2023.0,-9.498
REGION,NGAREN,2024.0,-0.0
REGION,NGAREN,2025.0,-0.0
REGION,NGAREN,2026.0,-0.0
REGION,NGAREN,2027.0,0.0
REGION,NGAREN,2028.0,-0.0
REGION,NGAREN,2029.0,-0.0
REGION,NGAREN,2030.0,0.0
REGION,NGAREN,2031.0,0.0
REGION,NGAREN,2032.0,-0.0
REGION,NGAREN,2033.0,-0.0
REGION,NGAREN,2034.0,-0.0
REGION,NGAREN,2035.0,-0.0
REGION,NGAREN,2036.0,-0.0
REGION,NGAREN,2037.0,-0.0
REGION,NGAREN,2038.0,-0.0
REGION,NGAREN,2039.0,-0.0
REGION,NGAREN,2040.0,-0.0
REGION,RWACO2,2015.0,0.1239
REGION,RWACO2,2016.0,0.0363
REGION,RWACO2,2017.0,0.0364
REGION,RWACO2,2018.0,0.1401
