r,t,y,NewCapacity
REGION,DZACO1EXP00X,2038,99999.0
REGION,DZACO1EXP00X,2039,99999.0
REGION,DZACO1EXP00X,2040,99999.0
REGION,DZACO1IMP00X,2015,99999.0
REGION,DZACO1IMP00X,2016,99999.0
REGION,DZACO1IMP00X,2017,99999.0
REGION,DZACO1IMP00X,2018,99999.0
REGION,DZACO1IMP00X,2019,99999.0
REGION,DZACO1IMP00X,2020,99999.0
REGION,DZACO1IMP00X,2021,99999.0
REGION,DZACO1IMP00X,2022,99999.0
REGION,DZACO1IMP00X,2023,99999.0
REGION,DZACO1IMP00X,2024,99999.0
REGION,DZACO1IMP00X,2025,99999.0
REGION,DZACO1IMP00X,2026,99999.0
REGION,DZACO1IMP00X,2027,99999.0
REGION,DZACO1IMP00X,2028,99999.0
REGION,DZACO1IMP00X,2029,99999.0
REGION,DZACO1IMP00X,2030,99999.0
REGION,DZACO1IMP00X,2031,99999.0
REGION,DZACO1IMP00X,2032,99999.0
REGION,DZACO1IMP00X,2033,99999.0
REGION,DZACO1IMP00X,2034,99999.0
REGION,DZACO1IMP00X,2035,99999.0
REGION,DZACO1IMP00X,2036,99999.0
REGION,DZACO1IMP00X,2037,99999.0
REGION,DZACO1IMP00X,2038,99999.0
REGION,DZACO1IMP00X,2039,99999.0
REGION,DZACO1IMP00X,2040,99999.0
REGION,DZACO1PRP00X,2015,99999.0
REGION,DZACO1PRP00X,2016,99999.0
REGION,DZACO1PRP00X,2017,99999.0
REGION,DZACO1PRP00X,2018,99999.0
REGION,DZACO1PRP00X,2019,99999.0
REGION,DZACO1PRP00X,2020,99999.0
REGION,DZACO1PRP00X,2021,99999.0
REGION,DZACO1PRP00X,2022,99999.0
REGION,DZACO1PRP00X,2023,99999.0
REGION,DZACO1PRP00X,2024,99999.0
REGION,DZACO1PRP00X,2025,99999.0
REGION,DZACO1PRP00X,2026,99999.0
REGION,DZACO1PRP00X,2027,99999.0
REGION,DZACO1PRP00X,2028,99999.0
REGION,DZACO1PRP00X,2029,99999.0
REGION,DZACO1PRP00X,2030,99999.0
REGION,DZACO1PRP00X,2031,99999.0
REGION,DZACO1PRP00X,2032,99999.0
REGION,DZACO1PRP00X,2033,99999.0
REGION,DZACO1PRP00X,2034,99999.0
REGION,DZACO1PRP00X,2035,99999.0
REGION,DZACO1PRP00X,2036,99999.0
REGION,DZACO1PRP00X,2037,99999.0
REGION,DZACO1PRP00X,2038,99999.0
REGION,DZACO1PRP00X,2039,99999.0
REGION,DZACO1PRP00X,2040,99999.0
REGION,DZACO1R1P00X,2015,5846.33095595873
REGION,DZACO1R1P00X,2040,0.0
REGION,DZACO1R2P00X,2040,0.0
REGION,DZACO1RCP00X,2020,999999.0
REGION,DZACO1RCP00X,2040,0.0
REGION,DZACOADIP00X,2015,99999.0
REGION,DZACOADIP00X,2016,99999.0
REGION,DZACOADIP00X,2017,99999.0
REGION,DZACOADIP00X,2018,99999.0
REGION,DZACOADIP00X,2019,99999.0
REGION,DZACOADIP00X,2020,99999.0
REGION,DZACOADIP00X,2021,99999.0
REGION,DZACOADIP00X,2022,99999.0
REGION,DZACOADIP00X,2023,99999.0
REGION,DZACOADIP00X,2024,99999.0
REGION,DZACOADIP00X,2025,99999.0
REGION,DZACOADIP00X,2026,99999.0
REGION,DZACOADIP00X,2027,99999.0
REGION,DZACOADIP00X,2028,99999.0
REGION,DZACOADIP00X,2029,99999.0
REGION,DZACOADIP00X,2030,99999.0
REGION,DZACOADIP00X,2031,99999.0
REGION,DZACOADIP00X,2032,99999.0
REGION,DZACOADIP00X,2033,99999.0
REGION,DZACOADIP00X,2034,99999.0
REGION,DZACOADIP00X,2035,99999.0
REGION,DZACOADIP00X,2036,99999.0
REGION,DZACOADIP00X,2037,99999.0
REGION,DZACOADIP00X,2038,99999.0
REGION,DZACOADIP00X,2039,99999.0
REGION,DZACOADIP00X,2040,99999.0
REGION,DZACOAIMP00X,2015,99999.0
REGION,DZACOAIMP00X,2016,99999.0
REGION,DZACOAIMP00X,2017,99999.0
REGION,DZACOAIMP00X,2018,99999.0
REGION,DZACOAIMP00X,2019,99999.0
REGION,DZACOAIMP00X,2020,99999.0
REGION,DZACOAIMP00X,2021,99999.0
REGION,DZACOAIMP00X,2022,99999.0
REGION,DZACOAIMP00X,2023,99999.0
REGION,DZACOAIMP00X,2024,99999.0
REGION,DZACOAIMP00X,2025,99999.0
REGION,DZACOAIMP00X,2026,99999.0
REGION,DZACOAIMP00X,2027,99999.0
REGION,DZACOAIMP00X,2028,99999.0
REGION,DZACOAIMP00X,2029,99999.0
REGION,DZACOAIMP00X,2030,99999.0
REGION,DZACOAIMP00X,2031,99999.0
REGION,DZACOAIMP00X,2032,99999.0
REGION,DZACOAIMP00X,2033,99999.0
REGION,DZACOAIMP00X,2034,99999.0
REGION,DZACOAIMP00X,2035,99999.0
REGION,DZACOAIMP00X,2036,99999.0
REGION,DZACOAIMP00X,2037,99999.0
REGION,DZACOAIMP00X,2038,99999.0
REGION,DZACOAIMP00X,2039,99999.0
REGION,DZACOAIMP00X,2040,99999.0
REGION,DZACOAPRP00X,2015,99999.0
REGION,DZACOAPRP00X,2016,99999.0
REGION,DZACOAPRP00X,2017,99999.0
REGION,DZACOAPRP00X,2018,99999.0
REGION,DZACOAPRP00X,2019,99999.0
REGION,DZACOAPRP00X,2020,99999.0
REGION,DZACOAPRP00X,2021,99999.0
REGION,DZACOAPRP00X,2022,99999.0
REGION,DZACOAPRP00X,2023,99999.0
REGION,DZACOAPRP00X,2024,99999.0
REGION,DZACOAPRP00X,2025,99999.0
REGION,DZACOAPRP00X,2026,99999.0
REGION,DZACOAPRP00X,2027,99999.0
REGION,DZACOAPRP00X,2028,99999.0
REGION,DZACOAPRP00X,2029,99999.0
REGION,DZACOAPRP00X,2030,99999.0
REGION,DZACOAPRP00X,2031,99999.0
REGION,DZACOAPRP00X,2032,99999.0
REGION,DZACOAPRP00X,2033,99999.0
REGION,DZACOAPRP00X,2034,99999.0
REGION,DZACOAPRP00X,2035,99999.0
REGION,DZACOAPRP00X,2036,99999.0
REGION,DZACOAPRP00X,2037,99999.0
REGION,DZACOAPRP00X,2038,99999.0
REGION,DZACOAPRP00X,2039,99999.0
REGION,DZACOAPRP00X,2040,99999.0
REGION,DZACOASCC01N,2040,0.0
REGION,DZACOASCP01N,2040,0.0
REGION,DZACOASCP01O,2040,0.0
REGION,DZAEL1TRP00X,2017,0.1975421052631609
REGION,DZAEL1TRP00X,2018,0.3909750645917676
REGION,DZAEL1TRP00X,2019,0.623700497668574
REGION,DZAEL1TRP00X,2022,0.5383351737342156
REGION,DZAEL1TRP00X,2023,0.92073802761206
REGION,DZAEL1TRP00X,2024,0.8887861175766621
REGION,DZAEL1TRP00X,2025,0.984830873727271
REGION,DZAEL1TRP00X,2026,0.3655968899961686
REGION,DZAEL1TRP00X,2027,0.344823089190759
REGION,DZAEL1TRP00X,2028,0.3234904319245263
REGION,DZAEL1TRP00X,2029,0.1823480171562209
REGION,DZAEL1TRP00X,2030,0.32693759631772806
REGION,DZAEL1TRP00X,2031,0.5512644962616307
REGION,DZAEL1TRP00X,2032,0.48143275576182987
REGION,DZAEL1TRP00X,2033,0.4572869378321798
REGION,DZAEL1TRP00X,2034,0.44951841427174344
REGION,DZAEL1TRP00X,2035,0.44420835648262624
REGION,DZAEL1TRP00X,2036,0.41470005053603387
REGION,DZAEL1TRP00X,2037,0.4124409897610377
REGION,DZAEL1TRP00X,2038,0.41065636607178035
REGION,DZAEL1TRP00X,2039,0.33883009574638834
REGION,DZAEL1TRP00X,2040,0.2369619292922991
REGION,DZAEL2DIP00X,2018,0.37142631136218085
REGION,DZAEL2DIP00X,2019,0.5925154727851434
REGION,DZAEL2DIP00X,2022,0.5114184150475065
REGION,DZAEL2DIP00X,2023,0.8747011262314549
REGION,DZAEL2DIP00X,2024,0.8443468116978297
REGION,DZAEL2DIP00X,2025,0.9355893300409069
REGION,DZAEL2DIP00X,2026,0.34731704549636033
REGION,DZAEL2DIP00X,2027,0.3275819347312221
REGION,DZAEL2DIP00X,2028,0.3073159103283002
REGION,DZAEL2DIP00X,2029,0.17323061629840958
REGION,DZAEL2DIP00X,2030,0.31059071650175235
REGION,DZAEL2DIP00X,2031,0.5237012714485445
REGION,DZAEL2DIP00X,2032,0.45736111797373624
REGION,DZAEL2DIP00X,2033,0.4344225909405708
REGION,DZAEL2DIP00X,2034,0.42704249355815094
REGION,DZAEL2DIP00X,2035,0.421997938658496
REGION,DZAEL2DIP00X,2036,0.39396504800922827
REGION,DZAEL2DIP00X,2037,0.39181894027298014
REGION,DZAEL2DIP00X,2038,0.39012354776819436
REGION,DZAEL2DIP00X,2039,0.3218885909590625
REGION,DZAEL2DIP00X,2040,0.22511383282776976
REGION,DZAEL3DIP00X,2040,0.0
REGION,DZAEL4DIP00X,2040,0.0
REGION,DZAELMARBP00,2040,0.0
REGION,DZAGAESPBP00,2021,1147.88
REGION,DZAGAESPBP00,2040,0.0
REGION,DZAGAITABP00,2040,0.0
REGION,DZAGAMARBP00,2040,0.0
REGION,DZAGAPRTBP00,2040,0.0
REGION,DZAGAS00IPIX,2015,99999.0
REGION,DZAGAS00IPIX,2016,99999.0
REGION,DZAGAS00IPIX,2017,99999.0
REGION,DZAGAS00IPIX,2018,99999.0
REGION,DZAGAS00IPIX,2019,99999.0
REGION,DZAGAS00IPIX,2020,99999.0
REGION,DZAGAS00IPIX,2021,99999.0
REGION,DZAGAS00IPIX,2022,99999.0
REGION,DZAGAS00IPIX,2023,99999.0
REGION,DZAGAS00IPIX,2024,99999.0
REGION,DZAGAS00IPIX,2025,99999.0
REGION,DZAGAS00IPIX,2026,99999.0
REGION,DZAGAS00IPIX,2027,99999.0
REGION,DZAGAS00IPIX,2028,99999.0
REGION,DZAGAS00IPIX,2029,99999.0
REGION,DZAGAS00IPIX,2030,99999.0
REGION,DZAGAS00IPIX,2031,99999.0
REGION,DZAGAS00IPIX,2032,99999.0
REGION,DZAGAS00IPIX,2033,99999.0
REGION,DZAGAS00IPIX,2034,99999.0
REGION,DZAGAS00IPIX,2035,99999.0
REGION,DZAGAS00IPIX,2036,99999.0
REGION,DZAGAS00IPIX,2037,99999.0
REGION,DZAGAS00IPIX,2038,99999.0
REGION,DZAGAS00IPIX,2039,99999.0
REGION,DZAGAS00IPIX,2040,99999.0
REGION,DZAGATUNBP00,2040,0.0
REGION,DZAGEOCVP01N,2040,0.0
REGION,DZAGEOCVP01O,2040,0.0
REGION,DZAHFODIP00X,2015,99999.0
REGION,DZAHFODIP00X,2016,99999.0
REGION,DZAHFODIP00X,2017,99999.0
REGION,DZAHFODIP00X,2018,99999.0
REGION,DZAHFODIP00X,2019,99999.0
REGION,DZAHFODIP00X,2020,99999.0
REGION,DZAHFODIP00X,2021,99999.0
REGION,DZAHFODIP00X,2022,99999.0
REGION,DZAHFODIP00X,2023,99999.0
REGION,DZAHFODIP00X,2024,99999.0
REGION,DZAHFODIP00X,2025,99999.0
REGION,DZAHFODIP00X,2026,99999.0
REGION,DZAHFODIP00X,2027,99999.0
REGION,DZAHFODIP00X,2028,99999.0
REGION,DZAHFODIP00X,2029,99999.0
REGION,DZAHFODIP00X,2030,99999.0
REGION,DZAHFODIP00X,2031,99999.0
REGION,DZAHFODIP00X,2032,99999.0
REGION,DZAHFODIP00X,2033,99999.0
REGION,DZAHFODIP00X,2034,99999.0
REGION,DZAHFODIP00X,2035,99999.0
REGION,DZAHFODIP00X,2036,99999.0
REGION,DZAHFODIP00X,2037,99999.0
REGION,DZAHFODIP00X,2038,99999.0
REGION,DZAHFODIP00X,2039,99999.0
REGION,DZAHFODIP00X,2040,99999.0
REGION,DZAHFOEMP00X,2015,99999.0
REGION,DZAHFOEMP00X,2016,99999.0
REGION,DZAHFOEMP00X,2017,99999.0
REGION,DZAHFOEMP00X,2018,99999.0
REGION,DZAHFOEMP00X,2019,99999.0
REGION,DZAHFOEMP00X,2020,99999.0
REGION,DZAHFOEMP00X,2021,99999.0
REGION,DZAHFOEMP00X,2022,99999.0
REGION,DZAHFOEMP00X,2023,99999.0
REGION,DZAHFOEMP00X,2024,99999.0
REGION,DZAHFOEMP00X,2025,99999.0
REGION,DZAHFOEMP00X,2026,99999.0
REGION,DZAHFOEMP00X,2027,99999.0
REGION,DZAHFOEMP00X,2028,99999.0
REGION,DZAHFOEMP00X,2029,99999.0
REGION,DZAHFOEMP00X,2030,99999.0
REGION,DZAHFOEMP00X,2031,99999.0
REGION,DZAHFOEMP00X,2032,99999.0
REGION,DZAHFOEMP00X,2033,99999.0
REGION,DZAHFOEMP00X,2034,99999.0
REGION,DZAHFOEMP00X,2035,99999.0
REGION,DZAHFOEMP00X,2036,99999.0
REGION,DZAHFOEMP00X,2037,99999.0
REGION,DZAHFOEMP00X,2038,99999.0
REGION,DZAHFOEMP00X,2039,99999.0
REGION,DZAHFOEMP00X,2040,99999.0
REGION,DZAHFOGCP01N,2040,0.0
REGION,DZAHFOGCP01O,2040,0.0
REGION,DZAHFOIMP00X,2015,99999.0
REGION,DZAHFOIMP00X,2016,99999.0
REGION,DZAHFOIMP00X,2017,99999.0
REGION,DZAHFOIMP00X,2018,99999.0
REGION,DZAHFOIMP00X,2019,99999.0
REGION,DZAHFOIMP00X,2020,99999.0
REGION,DZAHFOIMP00X,2021,99999.0
REGION,DZAHFOIMP00X,2022,99999.0
REGION,DZAHFOIMP00X,2023,99999.0
REGION,DZAHFOIMP00X,2024,99999.0
REGION,DZAHFOIMP00X,2025,99999.0
REGION,DZAHFOIMP00X,2026,99999.0
REGION,DZAHFOIMP00X,2027,99999.0
REGION,DZAHFOIMP00X,2028,99999.0
REGION,DZAHFOIMP00X,2029,99999.0
REGION,DZAHFOIMP00X,2030,99999.0
REGION,DZAHFOIMP00X,2031,99999.0
REGION,DZAHFOIMP00X,2032,99999.0
REGION,DZAHFOIMP00X,2033,99999.0
REGION,DZAHFOIMP00X,2034,99999.0
REGION,DZAHFOIMP00X,2035,99999.0
REGION,DZAHFOIMP00X,2036,99999.0
REGION,DZAHFOIMP00X,2037,99999.0
REGION,DZAHFOIMP00X,2038,99999.0
REGION,DZAHFOIMP00X,2039,99999.0
REGION,DZAHFOIMP00X,2040,99999.0
REGION,DZAHYDLSP00X,2026,0.1
REGION,DZAHYDLSP00X,2040,0.0
REGION,DZAHYDMGRID1,2040,0.0
REGION,DZAHYDMSP00X,2026,0.05
REGION,DZAHYDMSP00X,2040,0.0
REGION,DZAHYDSSP00X,2040,0.0
REGION,DZALFODIP00X,2015,99999.0
REGION,DZALFODIP00X,2016,99999.0
REGION,DZALFODIP00X,2017,99999.0
REGION,DZALFODIP00X,2018,99999.0
REGION,DZALFODIP00X,2019,99999.0
REGION,DZALFODIP00X,2020,99999.0
REGION,DZALFODIP00X,2021,99999.0
REGION,DZALFODIP00X,2022,99999.0
REGION,DZALFODIP00X,2023,99999.0
REGION,DZALFODIP00X,2024,99999.0
REGION,DZALFODIP00X,2025,99999.0
REGION,DZALFODIP00X,2026,99999.0
REGION,DZALFODIP00X,2027,99999.0
REGION,DZALFODIP00X,2028,99999.0
REGION,DZALFODIP00X,2029,99999.0
REGION,DZALFODIP00X,2030,99999.0
REGION,DZALFODIP00X,2031,99999.0
REGION,DZALFODIP00X,2032,99999.0
REGION,DZALFODIP00X,2033,99999.0
REGION,DZALFODIP00X,2034,99999.0
REGION,DZALFODIP00X,2035,99999.0
REGION,DZALFODIP00X,2036,99999.0
REGION,DZALFODIP00X,2037,99999.0
REGION,DZALFODIP00X,2038,99999.0
REGION,DZALFODIP00X,2039,99999.0
REGION,DZALFODIP00X,2040,99999.0
REGION,DZALFOEMP00X,2015,99999.0
REGION,DZALFOEMP00X,2016,99999.0
REGION,DZALFOEMP00X,2017,99999.0
REGION,DZALFOEMP00X,2018,99999.0
REGION,DZALFOEMP00X,2019,99999.0
REGION,DZALFOEMP00X,2020,99999.0
REGION,DZALFOEMP00X,2021,99999.0
REGION,DZALFOEMP00X,2022,99999.0
REGION,DZALFOEMP00X,2023,99999.0
REGION,DZALFOEMP00X,2024,99999.0
REGION,DZALFOEMP00X,2025,99999.0
REGION,DZALFOEMP00X,2026,99999.0
REGION,DZALFOEMP00X,2027,99999.0
REGION,DZALFOEMP00X,2028,99999.0
REGION,DZALFOEMP00X,2029,99999.0
REGION,DZALFOEMP00X,2030,99999.0
REGION,DZALFOEMP00X,2031,99999.0
REGION,DZALFOEMP00X,2032,99999.0
REGION,DZALFOEMP00X,2033,99999.0
REGION,DZALFOEMP00X,2034,99999.0
REGION,DZALFOEMP00X,2035,99999.0
REGION,DZALFOEMP00X,2036,99999.0
REGION,DZALFOEMP00X,2037,99999.0
REGION,DZALFOEMP00X,2038,99999.0
REGION,DZALFOEMP00X,2039,99999.0
REGION,DZALFOEMP00X,2040,99999.0
REGION,DZALFOIMP00X,2015,99999.0
REGION,DZALFOIMP00X,2016,99999.0
REGION,DZALFOIMP00X,2017,99999.0
REGION,DZALFOIMP00X,2018,99999.0
REGION,DZALFOIMP00X,2019,99999.0
REGION,DZALFOIMP00X,2020,99999.0
REGION,DZALFOIMP00X,2021,99999.0
REGION,DZALFOIMP00X,2022,99999.0
REGION,DZALFOIMP00X,2023,99999.0
REGION,DZALFOIMP00X,2024,99999.0
REGION,DZALFOIMP00X,2025,99999.0
REGION,DZALFOIMP00X,2026,99999.0
REGION,DZALFOIMP00X,2027,99999.0
REGION,DZALFOIMP00X,2028,99999.0
REGION,DZALFOIMP00X,2029,99999.0
REGION,DZALFOIMP00X,2030,99999.0
REGION,DZALFOIMP00X,2031,99999.0
REGION,DZALFOIMP00X,2032,99999.0
REGION,DZALFOIMP00X,2033,99999.0
REGION,DZALFOIMP00X,2034,99999.0
REGION,DZALFOIMP00X,2035,99999.0
REGION,DZALFOIMP00X,2036,99999.0
REGION,DZALFOIMP00X,2037,99999.0
REGION,DZALFOIMP00X,2038,99999.0
REGION,DZALFOIMP00X,2039,99999.0
REGION,DZALFOIMP00X,2040,99999.0
REGION,DZALFOMGRID1,2040,0.0
REGION,DZALFORCP00X,2015,0.1
REGION,DZALFORCP00X,2016,0.1
REGION,DZALFORCP00X,2017,0.1
REGION,DZALFORCP00X,2018,0.1
REGION,DZALFORCP00X,2040,0.0
REGION,DZALFORCP01N,2040,0.0
REGION,DZALFORCP01O,2040,0.0
REGION,DZALFOSALON1,2040,0.0
REGION,DZALNGEXP00X,2019,14986.83386304
REGION,DZALNGEXP00X,2040,0.0
REGION,DZALNGIMP00X,2040,5604.100864089009
REGION,DZANGACCC01N,2040,0.0
REGION,DZANGACCP01N,2018,3.6
REGION,DZANGACCP01N,2019,6.0
REGION,DZANGACCP01N,2023,0.23672200518984327
REGION,DZANGACCP01N,2024,0.5
REGION,DZANGACCP01N,2025,0.5
REGION,DZANGACCP01N,2026,0.5
REGION,DZANGACCP01N,2027,0.5
REGION,DZANGACCP01N,2028,0.5
REGION,DZANGACCP01N,2029,0.2697239495166716
REGION,DZANGACCP01N,2031,0.20739541322850985
REGION,DZANGACCP01N,2032,0.9551890494420917
REGION,DZANGACCP01N,2033,0.17288040607793498
REGION,DZANGACCP01N,2034,0.4231435316746339
REGION,DZANGACCP01N,2035,0.446520314023889
REGION,DZANGACCP01N,2036,0.2803856253094401
REGION,DZANGACCP01N,2037,0.28414698539560185
REGION,DZANGACCP01N,2038,0.7380989494048813
REGION,DZANGACCP01N,2039,0.5317612438828084
REGION,DZANGACCP01N,2040,0.43893146890828827
REGION,DZANGACCP01O,2040,0.0
REGION,DZANGADIP00X,2015,99999.0
REGION,DZANGADIP00X,2016,99999.0
REGION,DZANGADIP00X,2017,99999.0
REGION,DZANGADIP00X,2018,99999.0
REGION,DZANGADIP00X,2019,99999.0
REGION,DZANGADIP00X,2020,99999.0
REGION,DZANGADIP00X,2021,99999.0
REGION,DZANGADIP00X,2022,99999.0
REGION,DZANGADIP00X,2023,99999.0
REGION,DZANGADIP00X,2024,99999.0
REGION,DZANGADIP00X,2025,99999.0
REGION,DZANGADIP00X,2026,99999.0
REGION,DZANGADIP00X,2027,99999.0
REGION,DZANGADIP00X,2028,99999.0
REGION,DZANGADIP00X,2029,99999.0
REGION,DZANGADIP00X,2030,99999.0
REGION,DZANGADIP00X,2031,99999.0
REGION,DZANGADIP00X,2032,99999.0
REGION,DZANGADIP00X,2033,99999.0
REGION,DZANGADIP00X,2034,99999.0
REGION,DZANGADIP00X,2035,99999.0
REGION,DZANGADIP00X,2036,99999.0
REGION,DZANGADIP00X,2037,99999.0
REGION,DZANGADIP00X,2038,99999.0
REGION,DZANGADIP00X,2039,99999.0
REGION,DZANGADIP00X,2040,99999.0
REGION,DZANGAGCP01N,2016,1.616
REGION,DZANGAGCP01N,2018,0.47
REGION,DZANGAGCP01N,2040,0.0
REGION,DZANGAGCP01O,2040,0.0
REGION,DZANGAPRP00X,2015,99999.0
REGION,DZANGAPRP00X,2016,99999.0
REGION,DZANGAPRP00X,2017,99999.0
REGION,DZANGAPRP00X,2018,99999.0
REGION,DZANGAPRP00X,2019,99999.0
REGION,DZANGAPRP00X,2020,99999.0
REGION,DZANGAPRP00X,2021,99999.0
REGION,DZANGAPRP00X,2022,99999.0
REGION,DZANGAPRP00X,2023,99999.0
REGION,DZANGAPRP00X,2024,99999.0
REGION,DZANGAPRP00X,2025,99999.0
REGION,DZANGAPRP00X,2026,99999.0
REGION,DZANGAPRP00X,2027,99999.0
REGION,DZANGAPRP00X,2028,99999.0
REGION,DZANGAPRP00X,2029,99999.0
REGION,DZANGAPRP00X,2030,99999.0
REGION,DZANGAPRP00X,2031,99999.0
REGION,DZANGAPRP00X,2032,99999.0
REGION,DZANGAPRP00X,2033,99999.0
REGION,DZANGAPRP00X,2034,99999.0
REGION,DZANGAPRP00X,2035,99999.0
REGION,DZANGAPRP00X,2036,99999.0
REGION,DZANGAPRP00X,2037,99999.0
REGION,DZANGAPRP00X,2038,99999.0
REGION,DZANGAPRP00X,2039,99999.0
REGION,DZANGAPRP00X,2040,99999.0
REGION,DZANGGCP01N,2040,0.0
REGION,DZANGGCP01O,2040,0.0
REGION,DZASOLARP00X,2015,99999.0
REGION,DZASOLARP00X,2016,99999.0
REGION,DZASOLARP00X,2017,99999.0
REGION,DZASOLARP00X,2018,99999.0
REGION,DZASOLARP00X,2019,99999.0
REGION,DZASOLARP00X,2020,99999.0
REGION,DZASOLARP00X,2021,99999.0
REGION,DZASOLARP00X,2022,99999.0
REGION,DZASOLARP00X,2023,99999.0
REGION,DZASOLARP00X,2024,99999.0
REGION,DZASOLARP00X,2025,99999.0
REGION,DZASOLARP00X,2026,99999.0
REGION,DZASOLARP00X,2027,99999.0
REGION,DZASOLARP00X,2028,99999.0
REGION,DZASOLARP00X,2029,99999.0
REGION,DZASOLARP00X,2030,99999.0
REGION,DZASOLARP00X,2031,99999.0
REGION,DZASOLARP00X,2032,99999.0
REGION,DZASOLARP00X,2033,99999.0
REGION,DZASOLARP00X,2034,99999.0
REGION,DZASOLARP00X,2035,99999.0
REGION,DZASOLARP00X,2036,99999.0
REGION,DZASOLARP00X,2037,99999.0
REGION,DZASOLARP00X,2038,99999.0
REGION,DZASOLARP00X,2039,99999.0
REGION,DZASOLARP00X,2040,99999.0
REGION,DZASOLCNP01X,2040,0.0
REGION,DZASOLCSP01X,2040,0.0
REGION,DZASOLMGRID1,2040,0.0
REGION,DZASOLPRP00X,2020,0.5
REGION,DZASOLPRP00X,2021,0.5
REGION,DZASOLPRP00X,2022,0.5
REGION,DZASOLPRP00X,2023,0.5
REGION,DZASOLPRP00X,2024,0.5
REGION,DZASOLPRP00X,2025,0.5
REGION,DZASOLPRP00X,2026,0.5
REGION,DZASOLPRP00X,2027,0.5
REGION,DZASOLPRP00X,2028,0.5
REGION,DZASOLPRP00X,2029,0.5
REGION,DZASOLPRP00X,2030,0.5
REGION,DZASOLPRP00X,2031,0.13399878213008565
REGION,DZASOLPRP00X,2032,0.831171553085402
REGION,DZASOLPRP00X,2033,1.0
REGION,DZASOLPRP00X,2034,1.0
REGION,DZASOLPRP00X,2035,1.0
REGION,DZASOLPRP00X,2036,1.0
REGION,DZASOLPRP00X,2037,1.0
REGION,DZASOLPRP00X,2038,1.0
REGION,DZASOLPRP00X,2039,1.0
REGION,DZASOLPRP00X,2040,1.0
REGION,DZASOLPRSAL1,2040,0.0
REGION,DZASOLPRSAL2,2040,0.0
REGION,DZASOLPRSAL3,2040,0.0
REGION,DZASOLPRSAL4,2040,0.0
REGION,DZASOLPRSAL5,2040,0.0
REGION,DZASOLPSP00X,2021,0.5
REGION,DZASOLPSP00X,2022,0.5
REGION,DZASOLPSP00X,2023,0.5
REGION,DZASOLPSP00X,2024,0.5
REGION,DZASOLPSP00X,2025,0.5
REGION,DZASOLPSP00X,2026,0.5
REGION,DZASOLPSP00X,2027,0.5
REGION,DZASOLPSP00X,2028,0.5
REGION,DZASOLPSP00X,2029,0.5
REGION,DZASOLPSP00X,2030,0.5
REGION,DZASOLPSP00X,2039,0.3307994332624986
REGION,DZASOLPSP00X,2040,1.0
REGION,DZASOLPUP00X,2015,0.09
REGION,DZASOLPUP00X,2023,0.5
REGION,DZASOLPUP00X,2024,0.5
REGION,DZASOLPUP00X,2025,0.5
REGION,DZASOLPUP00X,2026,0.5
REGION,DZASOLPUP00X,2027,0.5
REGION,DZASOLPUP00X,2028,0.5
REGION,DZASOLPUP00X,2029,0.5
REGION,DZASOLPUP00X,2030,0.5
REGION,DZASOLPUP00X,2040,1.0
REGION,DZAURNIMP00X,2015,99999.0
REGION,DZAURNIMP00X,2016,99999.0
REGION,DZAURNIMP00X,2017,99999.0
REGION,DZAURNIMP00X,2018,99999.0
REGION,DZAURNIMP00X,2019,99999.0
REGION,DZAURNIMP00X,2020,99999.0
REGION,DZAURNIMP00X,2021,99999.0
REGION,DZAURNIMP00X,2022,99999.0
REGION,DZAURNIMP00X,2023,99999.0
REGION,DZAURNIMP00X,2024,99999.0
REGION,DZAURNIMP00X,2025,99999.0
REGION,DZAURNIMP00X,2026,99999.0
REGION,DZAURNIMP00X,2027,99999.0
REGION,DZAURNIMP00X,2028,99999.0
REGION,DZAURNIMP00X,2029,99999.0
REGION,DZAURNIMP00X,2030,99999.0
REGION,DZAURNIMP00X,2031,99999.0
REGION,DZAURNIMP00X,2032,99999.0
REGION,DZAURNIMP00X,2033,99999.0
REGION,DZAURNIMP00X,2034,99999.0
REGION,DZAURNIMP00X,2035,99999.0
REGION,DZAURNIMP00X,2036,99999.0
REGION,DZAURNIMP00X,2037,99999.0
REGION,DZAURNIMP00X,2038,99999.0
REGION,DZAURNIMP00X,2039,99999.0
REGION,DZAURNIMP00X,2040,99999.0
REGION,DZAURNPRP00X,2015,99999.0
REGION,DZAURNPRP00X,2016,99999.0
REGION,DZAURNPRP00X,2017,99999.0
REGION,DZAURNPRP00X,2018,99999.0
REGION,DZAURNPRP00X,2019,99999.0
REGION,DZAURNPRP00X,2020,99999.0
REGION,DZAURNPRP00X,2021,99999.0
REGION,DZAURNPRP00X,2022,99999.0
REGION,DZAURNPRP00X,2023,99999.0
REGION,DZAURNPRP00X,2024,99999.0
REGION,DZAURNPRP00X,2025,99999.0
REGION,DZAURNPRP00X,2026,99999.0
REGION,DZAURNPRP00X,2027,99999.0
REGION,DZAURNPRP00X,2028,99999.0
REGION,DZAURNPRP00X,2029,99999.0
REGION,DZAURNPRP00X,2030,99999.0
REGION,DZAURNPRP00X,2031,99999.0
REGION,DZAURNPRP00X,2032,99999.0
REGION,DZAURNPRP00X,2033,99999.0
REGION,DZAURNPRP00X,2034,99999.0
REGION,DZAURNPRP00X,2035,99999.0
REGION,DZAURNPRP00X,2036,99999.0
REGION,DZAURNPRP00X,2037,99999.0
